,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,std;.1,namespace.1,n>0.1,n==3.1,n=10.1,n--.1,n.1,main.1,int.1,int.2,if.1,for.1,cout.1,cout.2,countdown.1,break.1,aborted.1,<<.1,<<.2,<<.3,-----------.2,-----------.5,-----------.9,-----------.12,-----------.13,-----------.14,-----------.15,",.8",question,code,choices
0,43,17,75554264144,6504439831,1,1,"(0.5111297369003296, 0.2064618170261383)","(0.49870195984840393, 0.19024410843849182)",1,1,2.402740478515625,2.3695068359375,"(-58.68593215942383, -31.863882064819336, 600.7802734375)","(2.045999050140381, -31.396224975585938, 599.3582763671875)","(2.2259488105773926, 162.44483947753906, 48.48331069946289)","(-2.068148136138916, 165.40676879882812, 49.56134033203125)",POINT (0.5049158483743668 0.1983529627323151),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,17,75554280812,6504456498,1,1,"(0.5134530067443848, 0.21269233524799347)","(0.4978772699832916, 0.2157338559627533)",1,1,2.410797119140625,2.420440673828125,"(-58.63098907470703, -31.84017562866211, 600.7908935546875)","(2.1301746368408203, -31.392684936523438, 599.5762939453125)","(3.0287182331085205, 161.30690002441406, 48.06909942626953)","(-2.3531014919281006, 160.75140380859375, 47.866947174072266)",POINT (0.5056651383638382 0.2142130956053734),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,43,17,75554297479,6504473165,1,1,"(0.5197473764419556, 0.2064528912305832)","(0.49331891536712646, 0.18268992006778717)",1,1,2.4211578369140625,2.359222412109375,"(-58.567222595214844, -31.814308166503906, 600.5987548828125)","(2.1804637908935547, -31.395015716552734, 599.4371337890625)","(5.203551292419434, 162.4464569091797, 48.48387908935547)","(-3.9281418323516846, 166.7864532470703, 50.063499450683594)",POINT (0.506533145904541 0.1945714056491852),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,17,75554314146,6504489832,1,1,"(0.5097705125808716, 0.20590904355049133)","(0.492657870054245, 0.1852387934923172)",1,1,2.4058990478515625,2.33392333984375,"(-58.51308822631836, -31.78101921081543, 600.5682373046875)","(2.2400946617126465, -31.38453483581543, 599.1187744140625)","(1.7562940120697021, 162.5457763671875, 48.52003479003906)","(-4.156540870666504, 166.32093811035156, 49.89406967163086)",POINT (0.5012141913175583 0.1955739185214043),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,17,75554330813,6504506498,1,1,"(0.5167900323867798, 0.21671955287456512)","(0.4966714084148407, 0.18366679549217224)",1,1,2.412139892578125,2.354949951171875,"(-58.47587203979492, -31.758968353271484, 600.4732666015625)","(2.2888545989990234, -31.400211334228516, 599.158203125)","(4.181703567504883, 160.57139587402344, 47.801414489746094)","(-2.769770860671997, 166.60801696777344, 49.99858093261719)",POINT (0.5067307204008102 0.2001931741833687),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,17,75554347483,6504523168,1,1,"(0.5276502370834351, 0.22847728431224823)","(0.5018975734710693, 0.18860939145088196)",1,1,2.407135009765625,2.3640289306640625,"(-58.44001007080078, -31.736902236938477, 600.3272705078125)","(2.322366237640381, -31.42224884033203, 599.1383056640625)","(7.934198379516602, 158.42398071289062, 47.01981735229492)","(-0.9640047550201416, 165.705322265625, 49.6700325012207)",POINT (0.5147739052772522 0.2085433378815651),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,17,75554364152,6504539836,1,1,"(0.5222710967063904, 0.22453412413597107)","(0.4994502067565918, 0.1732989102602005)",1,1,2.400787353515625,2.33563232421875,"(-58.42548751831055, -31.733415603637695, 600.2186279296875)","(2.3373262882232666, -31.46639633178711, 599.029052734375)","(6.075578212738037, 159.1441650390625, 47.28193283081055)","(-1.8096349239349365, 168.5015869140625, 50.68777847290039)",POINT (0.5108606517314911 0.1989165171980858),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,17,75554380818,6504556502,1,1,"(0.5200002789497375, 0.22049233317375183)","(0.503028929233551, 0.16878613829612732)",1,1,2.39727783203125,2.348373413085937,"(-58.432090759277344, -31.739635467529297, 600.0553588867188)","(2.3344404697418213, -31.504531860351562, 598.9098510742188)","(5.290948867797852, 159.88233947753906, 47.55061340332031)","(-0.5730871558189392, 169.3258056640625, 50.98774337768555)",POINT (0.5115146040916443 0.1946392357349396),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,17,75554397486,6504573169,1,1,"(0.5211993455886841, 0.2206762135028839)","(0.5066798329353333, 0.1729278862476349)",1,1,2.3847808837890625,2.34259033203125,"(-58.45899200439453, -31.760517120361328, 599.8382568359375)","(2.307563066482544, -31.52828025817871, 598.751220703125)","(5.705240249633789, 159.84877014160156, 47.53837585449219)","(0.6884071230888367, 168.56935119628906, 50.7124137878418)",POINT (0.5139395892620087 0.1968020498752594),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,17,75554414153,6504589836,1,1,"(0.5190325379371643, 0.19480399787425995)","(0.5021746158599854, 0.17120692133903503)",1,1,2.3770294189453125,2.323394775390625,"(-58.50670623779297, -31.793190002441406, 599.677734375)","(2.2655718326568604, -31.528942108154297, 598.4144897460938)","(4.95655632019043, 164.57398986816406, 49.25819778442383)","(-0.8682708144187927, 168.8836669921875, 50.826820373535156)",POINT (0.5106035768985748 0.1830054596066475),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
