,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,printFun.1,int.2,n.1,int.3,num.1,=.1,7.1,if.1,n.2,<=.1,0.1,printFun.2,num.2,-----------.2,return.1,return.2,0.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""""".1",-----------.10,printFun.3,int.4,-.1,2.1,-----------.12,std.2,cout.2,<<.3,n.4,<<.4,""""".2",-----------.18,-----------.19,question,code,choices
0,44,3,162013447634,2851795779,1,1,"(0.4593784213066101, 0.7385669350624084)","(0.4947258234024048, 0.7684948444366455)",1,1,3.017913818359375,3.484588623046875,"(-88.07527160644531, -63.750465393066406, 690.0385131835938)","(-12.284224510192871, -72.82115173339844, 697.8572998046875)","(-15.655438423156738, 65.26287078857422, 13.111948013305664)","(-3.442009687423706, 59.79692077636719, 11.122529029846191)",POINT (0.4770521223545074 0.753530889749527),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,44,3,162013464307,2851812451,1,1,"(0.4713917076587677, 0.6516343951225281)","(0.5069249868392944, 0.6937994360923767)",1,1,3.0166015625,3.5029754638671875,"(-88.02981567382812, -63.66520690917969, 690.0079345703125)","(-12.271684646606445, -72.76560974121094, 698.342529296875)","(-11.504544258117676, 81.13994598388672, 18.89071273803711)","(0.7730976939201355, 73.43905639648438, 16.08785057067871)",POINT (0.4891583472490311 0.6727169156074524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,3,162013480973,2851829117,1,1,"(0.4730294346809387, 0.6569517254829407)","(0.5070940852165222, 0.6849513053894043)",1,1,3.04156494140625,3.4635467529296875,"(-88.09046173095703, -63.670494079589844, 690.0729370117188)","(-12.311311721801758, -72.770263671875, 698.44873046875)","(-10.938669204711914, 80.16883087158203, 18.537220001220703)","(0.831535279750824, 75.05503845214844, 16.676023483276367)",POINT (0.4900617599487305 0.6709515154361725),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,3,162013497641,2851845784,1,1,"(0.476383239030838, 0.6455996036529541)","(0.49467167258262634, 0.706002414226532)",1,1,3.055145263671875,3.5083770751953125,"(-88.15362548828125, -63.681583404541016, 690.2320556640625)","(-12.31438159942627, -72.75186920166016, 698.3948974609375)","(-9.779837608337402, 82.24211883544922, 19.29189109802246)","(-3.4607203006744385, 71.2103500366211, 15.2766695022583)",POINT (0.4855274558067322 0.675801008939743),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,3,162013514308,2851862451,1,1,"(0.47958412766456604, 0.6205340027809143)","(0.500918984413147, 0.6885493993759155)",1,1,3.0288238525390625,3.4742889404296875,"(-88.17843627929688, -63.688621520996094, 690.2656860351562)","(-12.318211555480957, -72.75318908691406, 698.3543701171875)","(-8.673856735229492, 86.82003021240234, 20.958114624023438)","(-1.3021323680877686, 74.3979263305664, 16.436830520629883)",POINT (0.4902515560388565 0.6545417010784149),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,3,162013530974,2851879117,1,1,"(0.4783993363380432, 0.6185653805732727)","(0.4990479648113251, 0.7048905491828918)",1,1,3.0579376220703125,3.485580444335937,"(-88.18618774414062, -63.68202209472656, 690.20947265625)","(-12.313365936279297, -72.75049591064453, 698.3409423828125)","(-9.083229064941406, 87.1795654296875, 21.088960647583008)","(-1.9486033916473389, 71.41342163085938, 15.350544929504395)",POINT (0.4887236505746841 0.6617279648780823),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,3,162013547642,2851895784,1,1,"(0.477366179227829, 0.6181089282035828)","(0.4971449673175812, 0.7122583389282227)",1,1,3.017181396484375,3.50946044921875,"(-88.18158721923828, -63.680057525634766, 690.18359375)","(-12.303049087524414, -72.75068664550781, 698.28759765625)","(-9.440207481384277, 87.26292419433594, 21.119304656982422)","(-2.6061525344848633, 70.06778717041016, 14.860815048217773)",POINT (0.4872555732727051 0.6651836335659027),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,3,162013564309,2851912451,1,1,"(0.4775601625442505, 0.6282672882080078)","(0.5022940635681152, 0.6724594831466675)",1,1,3.0667724609375,3.4571075439453125,"(-88.16725158691406, -63.680564880371094, 690.18798828125)","(-12.270288467407227, -72.74869537353516, 698.1004028320312)","(-9.373183250427246, 85.40763854980469, 20.444040298461914)","(-0.8269922137260437, 77.33651733398438, 17.506399154663086)",POINT (0.4899271130561829 0.6503633856773376),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,3,162013580976,2851929117,1,1,"(0.4714198410511017, 0.6264588832855225)","(0.49210819602012634, 0.6902443766593933)",1,1,3.022689819335937,3.490325927734375,"(-88.13626098632812, -63.67359161376953, 690.1288452148438)","(-12.231063842773438, -72.74030303955078, 697.9265747070312)","(-11.49482250213623, 85.7379379272461, 20.564233779907227)","(-4.346478462219238, 74.08834838867188, 16.324169158935547)",POINT (0.481764018535614 0.6583516299724579),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,3,162013597648,2851945789,1,1,"(0.4755605161190033, 0.6293181777000427)","(0.49720537662506104, 0.7149991393089294)",1,1,3.048248291015625,3.531707763671875,"(-88.10226440429688, -63.66771697998047, 690.0428466796875)","(-12.206314086914062, -72.73780822753906, 697.8466796875)","(-10.064114570617676, 85.2157211303711, 20.374202728271484)","(-2.5852739810943604, 69.56719207763672, 14.678635597229004)",POINT (0.4863829463720322 0.6721586585044861),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,3,162013614314,2851962455,1,1,"(0.4662238657474518, 0.6329379677772522)","(0.5109069347381592, 0.6960117220878601)",1,1,3.015365600585937,3.491943359375,"(-88.04141235351562, -63.649139404296875, 689.8702392578125)","(-12.176464080810547, -72.76530456542969, 698.1304931640625)","(-13.290165901184082, 84.55461883544922, 20.133529663085938)","(2.1489627361297607, 73.03501892089844, 15.940775871276855)",POINT (0.4885654002428055 0.6644748449325562),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,44,3,162013630982,2851979122,1,1,"(0.46476414799690247, 0.6205174922943115)","(0.5078029632568359, 0.6852291822433472)",1,1,3.0205078125,3.4819793701171875,"(-88.00276184082031, -63.639408111572266, 689.7727661132812)","(-12.14713191986084, -72.80438232421875, 698.373779296875)","(-13.794539451599121, 86.82302856445312, 20.95924949645996)","(1.076454758644104, 75.00431060791016, 16.657529830932617)",POINT (0.4862835556268692 0.6528733372688293),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
