,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,afunc.1,const.1,-----------.1,std::vector<int>.1,inputList.1,-----------.2,-----------.3,std::unordered_map.1,int.2,int.3,Map.1,for.1,int.4,number.1,-----------.4,inputList.2,-----------.5,number.2,++.1,-----------.6,int.5,result2.1,=.1,inputList.3,0.1,-----------.7,int.6,result1.1,=.2,Map.2,inputList.4,0.2, .1,-----------.8,-----------.9,for.2,const.2,auto.1,entry.1,-----------.10,Map.3,if.1,second.1,>.12,result1.2,result2.2,=.3,entry.2,first.1,result1.3,=.4,entry.3,second.2,-----------.13,-----------.14,return.1,result2.3,-----------.15,question,code,choices
0,45,14,79067288734,9446096337,1,1,"(0.6119458675384521, 0.1333705186843872)","(0.5305026173591614, 0.1138722226023674)",1,1,3.585052490234375,3.884536743164064,"(-64.6021499633789, -15.791753768920898, 676.6884765625)","(-4.6123175621032715, -19.393646240234375, 683.5792236328125)","(37.06049728393555, 175.7939910888672, 53.34198760986328)","(8.919760704040527, 179.3551025390625, 54.638099670410156)",POINT (0.5712242424488068 0.1236213706433773),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,45,14,79067305401,9446113003,1,1,"(0.6027606129646301, 0.12092680484056473)","(0.5164732933044434, 0.11232404410839081)",1,1,3.5886383056640625,3.883697509765625,"(-63.859771728515625, -15.480884552001953, 676.0632934570312)","(-3.893568992614746, -19.208332061767578, 682.8804931640625)","(33.88673782348633, 178.06666564941406, 54.16917419433594)","(4.072282314300537, 179.63784790039062, 54.74103546142578)",POINT (0.5596169531345367 0.1166254244744778),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,45,14,79067322068,9446129670,1,1,"(0.5989792943000793, 0.1750238686800003)","(0.543546199798584, 0.13030436635017395)",1,1,3.6138916015625,3.886734008789064,"(-63.07476806640625, -15.242936134338379, 675.3057250976562)","(-3.1918206214904785, -19.06607437133789, 682.6824340820312)","(32.5802001953125, 168.18653869628906, 50.57313537597656)","(13.426663398742676, 176.35397338867188, 53.545806884765625)",POINT (0.5712627470493317 0.1526641175150871),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,45,14,79067338741,9446146342,1,1,"(0.6089645028114319, 0.3615373969078064)","(0.5531091094017029, 0.2775331139564514)",1,1,3.588958740234375,3.870086669921875,"(-62.3618049621582, -15.140636444091797, 674.94482421875)","(-2.562645673751831, -19.008285522460938, 682.23876953125)","(36.03032684326172, 134.12232971191406, 38.174739837646484)","(16.73086929321289, 149.46458435058594, 43.75886535644531)",POINT (0.5810368061065674 0.3195352554321289),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,45,14,79067355407,9446163008,1,1,"(0.612695574760437, 0.2951637804508209)","(0.5609531998634338, 0.2617216408252716)",1,1,3.587020874023437,3.86407470703125,"(-61.76890563964844, -14.990365982055664, 674.291259765625)","(-1.928989052772522, -18.8395938873291, 681.5377197265625)","(37.31951904296875, 146.2445831298828, 42.5869026184082)","(19.441211700439453, 152.3523406982422, 44.809932708740234)",POINT (0.5868243873119354 0.2784427106380463),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,14,79067372075,9446179675,1,1,"(0.6036240458488464, 0.3354083299636841)","(0.5712361335754395, 0.2754834294319153)",1,1,3.621795654296875,3.853439331054688,"(-61.21172332763672, -14.886028289794922, 673.8218994140625)","(-1.3555519580841064, -18.733047485351562, 681.2846069335938)","(34.18505096435547, 138.8944549560547, 39.911659240722656)","(22.994239807128906, 149.83892822265625, 43.895137786865234)",POINT (0.5874300897121429 0.3054458796977997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,45,14,79067388742,9446196342,1,1,"(0.6111593842506409, 0.32137128710746765)","(0.5628710985183716, 0.2630292773246765)",1,1,3.623458862304688,3.8565673828125,"(-60.71868896484375, -14.858461380004883, 673.4700317382812)","(-0.8107076287269592, -18.661373138427734, 680.3916015625)","(36.78872299194336, 141.45814514160156, 40.844722747802734)","(20.103891372680664, 152.11351013183594, 44.72300720214844)",POINT (0.5870152413845062 0.2922002822160721),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,14,79067405409,9446213008,1,1,"(0.6072917580604553, 0.3189160227775574)","(0.5596613883972168, 0.27692723274230957)",1,1,3.6010284423828125,3.884109497070313,"(-60.207855224609375, -14.841655731201172, 672.942626953125)","(-0.2907746136188507, -18.60259246826172, 680.010009765625)","(35.452362060546875, 141.90655517578125, 41.007957458496094)","(18.994848251342773, 149.5752410888672, 43.79916000366211)",POINT (0.5834765732288361 0.2979216277599335),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,45,14,79067422076,9446229675,1,1,"(0.5996880531311035, 0.31792426109313965)","(0.5465006232261658, 0.2756064236164093)",1,1,3.611160278320313,3.89215087890625,"(-59.66218566894531, -14.799910545349121, 672.471923828125)","(0.2582458257675171, -18.529850006103516, 679.5765380859375)","(32.82508850097656, 142.0876922607422, 41.073890686035156)","(14.447494506835938, 149.81646728515625, 43.8869514465332)",POINT (0.5730943381786346 0.2967653423547745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,45,14,79067438744,9446246342,1,1,"(0.603539228439331, 0.341097891330719)","(0.5596281886100769, 0.26084017753601074)",1,1,3.6121978759765625,3.8871002197265625,"(-59.13177490234375, -14.720473289489746, 672.4552001953125)","(0.8253737688064575, -18.4609317779541, 679.1429443359375)","(34.15576934814453, 137.85533142089844, 39.533409118652344)","(18.9833927154541, 152.51332092285156, 44.86854553222656)",POINT (0.581583708524704 0.3009690344333649),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
