,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,-----------.2,int.2,a.1,=.1,2.1,1.1,std.1,cout.1,<<.1,*.1,a.2,+.1,1.2,-----------.8,return.1,0.1,-----------.9,question,code,choices
0,59,7,335628211795,5289913994,1,1,"(0.4202633798122406, 0.3774051070213318)","(0.3679727017879486, 0.263203889131546)",1,1,2.700927734375,2.506317138671875,"(-53.650333404541016, -26.48550033569336, 645.7548217773438)","(14.34933090209961, -25.934181213378906, 648.53466796875)","(-29.170673370361328, 131.2243194580078, 37.119873046875)","(-47.238426208496094, 152.08164978027344, 44.71136474609375)",POINT (0.3941180408000946 0.3203044980764389),,,,,,,,,,,,,,,,,,,,,,1,
0,59,7,335628228461,5289930660,1,1,"(0.4194895029067993, 0.3598259389400482)","(0.3578445613384247, 0.26726001501083374)",1,1,2.72149658203125,2.5112457275390625,"(-53.61150360107422, -26.470928192138672, 645.7843017578125)","(14.377143859863281, -25.923891067504883, 648.603271484375)","(-29.43807029724121, 134.43487548828125, 38.28856658935547)","(-50.737953186035156, 151.34085083007812, 44.441741943359375)",POINT (0.388667032122612 0.313542976975441),,,,,,,,,,,,,,,,,,,,,,1,
0,59,7,335628245130,5289947328,1,1,"(0.4190329611301422, 0.35003945231437683)","(0.36824917793273926, 0.2654557526111603)",1,1,2.7329864501953125,2.5224761962890625,"(-53.586334228515625, -26.437137603759766, 645.8582763671875)","(14.39743709564209, -25.899517059326172, 648.6721801757812)","(-29.595815658569336, 136.22227478027344, 38.93906021118164)","(-47.14290237426758, 151.6703643798828, 44.56171417236328)",POINT (0.3936410695314407 0.3077476024627686),,,,,,,,,,,,,,,,,,,,,,1,
0,59,7,335628261796,5289963994,1,1,"(0.4119652509689331, 0.35979393124580383)","(0.3710543215274811, 0.2716089189052582)",1,1,2.7217559814453125,2.52069091796875,"(-53.57977294921875, -26.430015563964844, 645.9761962890625)","(14.407157897949219, -25.905506134033203, 648.8346557617188)","(-32.03788757324219, 134.4407501220703, 38.29061508178711)","(-46.173648834228516, 150.5465850830078, 44.152652740478516)",POINT (0.3915097862482071 0.315701425075531),,,,,,,,,,,,,,,,,,,,,,1,
0,59,7,335628278469,5289980666,1,1,"(0.4217611253261566, 0.3556855320930481)","(0.3652202785015106, 0.26267823576927185)",1,1,2.725738525390625,2.5139617919921875,"(-53.57695007324219, -26.412452697753906, 646.1393432617188)","(14.41339111328125, -25.89067840576172, 648.95068359375)","(-28.653175354003906, 135.19107055664062, 38.56378936767578)","(-48.189449310302734, 152.17762756347656, 44.746376037597656)",POINT (0.3934907019138336 0.30918188393116),,,,,,,,,,,,,,,,,,,,,,1,
0,59,7,335628295136,5289997333,1,1,"(0.42342060804367065, 0.3528895080089569)","(0.3754018247127533, 0.272443026304245)",1,1,2.720062255859375,2.5371246337890625,"(-53.58277893066406, -26.427745819091797, 646.2560424804688)","(14.404556274414062, -25.908748626708984, 649.0673828125)","(-28.079769134521484, 135.70176696777344, 38.749549865722656)","(-44.67148208618164, 150.3942108154297, 44.097286224365234)",POINT (0.399411216378212 0.312666267156601),,,,,,,,,,,,,,,,,,,,,,1,
0,59,7,335628311804,5290014000,1,1,"(0.41551727056503296, 0.3359558582305908)","(0.3628331422805786, 0.26670461893081665)",1,1,2.6981964111328125,2.5223846435546875,"(-53.5840950012207, -26.413890838623047, 646.3021850585938)","(14.400736808776855, -25.899578094482422, 649.1844482421875)","(-30.81058120727539, 138.79444885253906, 39.875274658203125)","(-49.01426696777344, 151.44227600097656, 44.478694915771484)",POINT (0.3891752064228058 0.3013302385807037),,,,,,,,,,,,,,,,,,,,,,1,
0,59,7,335628328470,5290030666,1,1,"(0.4158148765563965, 0.3306853771209717)","(0.3673626184463501, 0.27383458614349365)",1,1,2.7107391357421875,2.527130126953125,"(-53.5934944152832, -26.420560836791992, 646.3709716796875)","(14.38436508178711, -25.907623291015625, 649.30126953125)","(-30.707748413085938, 139.7570343017578, 40.225616455078125)","(-47.449222564697266, 150.1400909423828, 44.004703521728516)",POINT (0.3915887475013733 0.3022599816322327),,,,,,,,,,,,,,,,,,,,,,1,
0,59,7,335628345138,5290047333,1,1,"(0.4182601571083069, 0.36318135261535645)","(0.37358546257019043, 0.27333322167396545)",1,1,2.7238311767578125,2.5281524658203125,"(-53.60668182373047, -26.389970779418945, 646.485595703125)","(14.372798919677734, -25.885211944580078, 649.34814453125)","(-29.862838745117188, 133.8220977783203, 38.0654182434082)","(-45.29907989501953, 150.2316436767578, 44.03807067871094)",POINT (0.3959228098392487 0.318257287144661),,,,,,,,,,,,,,,,,,,,,,1,
0,59,7,335628361803,5290063999,1,1,"(0.4236617088317871, 0.3675827980041504)","(0.36994513869285583, 0.2632000744342804)",1,1,2.76116943359375,2.5208892822265625,"(-53.647735595703125, -26.373249053955078, 646.6197509765625)","(14.341886520385742, -25.868553161621094, 649.3728637695312)","(-27.99645233154297, 133.01820373535156, 37.77289962768555)","(-46.55690002441406, 152.0823211669922, 44.71168518066406)",POINT (0.3968034237623215 0.3153914362192154),,,,,,,,,,,,,,,,,,,,,,1,
0,59,7,335628378471,5290080666,1,1,"(0.43044981360435486, 0.3624952733516693)","(0.3732106685638428, 0.27036184072494507)",1,1,2.763519287109375,2.5418701171875,"(-53.70114517211914, -26.361093521118164, 646.7509765625)","(14.302897453308105, -25.84153175354004, 649.4910888671875)","(-25.6510066986084, 133.9473876953125, 38.11105728149414)","(-45.42857360839844, 150.7743377685547, 44.23558044433594)",POINT (0.4018302410840988 0.3164285570383072),,,,,,,,,,,,,,,,,,,,,,1,
0,59,7,335628395142,5290097337,1,1,"(0.4265006184577942, 0.3489823639392853)","(0.3697873651981354, 0.27396562695503235)",1,1,2.738754272460937,2.553375244140625,"(-53.76445007324219, -26.383575439453125, 646.880859375)","(14.254386901855469, -25.83774185180664, 649.5166015625)","(-27.015554428100586, 136.41531372070312, 39.0093879699707)","(-46.611412048339844, 150.11614990234375, 43.99601745605469)",POINT (0.3981439918279648 0.3114739954471588),,,,,,,,,,,,,,,,,,,,,,1,
0,59,7,335628411809,5290114003,1,1,"(0.42130202054977417, 0.3601381182670593)","(0.36925196647644043, 0.27423086762428284)",1,1,2.7568359375,2.5515289306640625,"(-53.80064392089844, -26.404003143310547, 646.7576904296875)","(14.187527656555176, -25.842334747314453, 649.5657958984375)","(-28.811805725097656, 134.3778839111328, 38.267765045166016)","(-46.79640197753906, 150.06773376464844, 43.978309631347656)",POINT (0.3952769935131073 0.3171844929456711),,,,,,,,,,,,,,,,,,,,,,1,
0,59,7,335628428476,5290130670,1,1,"(0.4256034791469574, 0.36094900965690613)","(0.3671475052833557, 0.26537615060806274)",1,1,2.762908935546875,2.541473388671875,"(-53.885108947753906, -26.457523345947266, 646.9312744140625)","(14.112333297729492, -25.863794326782227, 649.63916015625)","(-27.325532913208008, 134.22979736328125, 38.21381378173828)","(-47.52355194091797, 151.6848907470703, 44.567039489746094)",POINT (0.3963754922151566 0.3131625801324844),,,,,,,,,,,,,,,,,,,,,,1,
0,59,7,335628445143,5290147337,1,1,"(0.42497357726097107, 0.34749647974967957)","(0.3718690574169159, 0.26916375756263733)",1,1,2.741195678710937,2.5441436767578125,"(-53.98310089111328, -26.49590301513672, 647.0560302734375)","(14.027664184570312, -25.86176872253418, 649.6194458007812)","(-27.54317855834961, 136.68670654296875, 39.108116149902344)","(-45.89213943481445, 150.99314880371094, 44.315216064453125)",POINT (0.3984213173389435 0.3083301186561584),,,,,,,,,,,,,,,,,,,,,,1,
0,59,7,335628461810,5290164003,1,1,"(0.4217583239078522, 0.35993242263793945)","(0.3722281754016876, 0.2669713795185089)",1,1,2.735321044921875,2.536972045898437,"(-54.03810119628906, -26.509998321533203, 646.8126220703125)","(13.945863723754883, -25.856094360351562, 649.7392578125)","(-28.65412712097168, 134.4154510498047, 38.281429290771484)","(-45.76805114746094, 151.3935546875, 44.460968017578125)",POINT (0.3969932496547699 0.3134519010782242),,,,,,,,,,,,,,,,,,,,,,1,
0,59,7,335628478477,5290180670,1,1,"(0.42193183302879333, 0.3696504235267639)","(0.3647738993167877, 0.2835155129432678)",1,1,2.741302490234375,2.55657958984375,"(-54.14872360229492, -26.49431800842285, 647.0286865234375)","(13.86935806274414, -25.803911209106445, 649.6254272460938)","(-28.594175338745117, 132.64059448242188, 37.63542175292969)","(-48.34368896484375, 148.3719940185547, 43.361175537109375)",POINT (0.3933528661727905 0.3265829682350159),,,,,,,,,,,,,,,,,,,,,,1,
0,59,7,335628495145,5290197337,1,1,"(0.42370063066482544, 0.3503988981246948)","(0.3617725372314453, 0.2898317873477936)",1,1,2.7630157470703125,2.540008544921875,"(-54.22710037231445, -26.462783813476562, 646.99169921875)","(13.797250747680664, -25.760826110839844, 649.6053466796875)","(-27.983016967773438, 136.1566162109375, 38.91519546508789)","(-49.380741119384766, 147.21844482421875, 42.94123458862305)",POINT (0.3927365839481354 0.3201153427362442),,,,,,,,,,,,,,,,,,,,,,1,
0,59,7,335628511810,5290214002,1,1,"(0.42001843452453613, 0.34078383445739746)","(0.3691217005252838, 0.27167588472366333)",1,1,2.7389678955078125,2.534027099609375,"(-54.28778839111328, -26.43244171142578, 647.0283203125)","(13.731279373168945, -25.693130493164062, 649.701416015625)","(-29.255313873291016, 137.91268920898438, 39.5543212890625)","(-46.84141540527344, 150.53431701660156, 44.14829635620117)",POINT (0.39457006752491 0.3062298595905304),,,,,,,,,,,,,,,,,,,,,,1,
0,59,7,335628528484,5290230675,1,1,"(0.4543816149234772, 0.32234421372413635)","(0.4232487678527832, 0.23806893825531006)",1,1,2.748870849609375,2.5480194091796875,"(-54.22283172607422, -26.36811065673828, 647.0153198242188)","(13.772743225097656, -25.61676788330078, 649.8858642578125)","(-17.381954193115234, 141.28045654296875, 40.78003692626953)","(-28.139148712158203, 156.6721954345703, 46.38225555419922)",POINT (0.4388151913881302 0.2802065759897232),,,,,,,,,,,,,,,,,,,,,1,1,
0,59,7,335628545150,5290247341,1,1,"(0.4950330853462219, 0.27104392647743225)","(0.44184696674346924, 0.2268892228603363)",1,1,2.7556610107421875,2.541122436523437,"(-54.21898651123047, -26.358747482299805, 647.3915405273438)","(13.771017074584961, -25.56510353088379, 649.8623046875)","(-3.3358495235443115, 150.6497802734375, 44.190189361572266)","(-21.712997436523438, 158.71401977539062, 47.12542724609375)",POINT (0.4684400260448456 0.2489665746688843),,,,,,,,,,,,,,,,,,,,,1,1,
0,59,7,335628561817,5290264007,1,1,"(0.48618143796920776, 0.29942306876182556)","(0.44359129667282104, 0.222292959690094)",1,1,2.758087158203125,2.5189361572265625,"(-54.22667694091797, -26.385128021240234, 647.0616455078125)","(13.753572463989258, -25.581783294677734, 649.933349609375)","(-6.394312381744385, 145.4666748046875, 42.30379104614258)","(-21.11029052734375, 159.55349731445312, 47.43087387084961)",POINT (0.4648863673210144 0.2608580142259598),,,,,,,,,,,,,,,,,,,,,1,1,
0,59,7,335628578484,5290280674,1,1,"(0.4841230511665344, 0.28355544805526733)","(0.43243688344955444, 0.24112024903297424)",1,1,2.751861572265625,2.5410919189453125,"(-54.232444763183594, -26.426042556762695, 646.9201049804688)","(13.747608184814453, -25.60361671447754, 649.8868408203125)","(-7.105544090270996, 148.3647003173828, 43.35853958129883)","(-24.96442222595215, 156.1149444580078, 46.17934036254883)",POINT (0.4582799673080444 0.2623378485441208),,,,,,,,,,,,,,,,,,,,,1,1,
0,59,7,335628595152,5290297341,1,1,"(0.47875383496284485, 0.28839024901390076)","(0.44141608476638794, 0.2357134222984314)",1,1,2.73590087890625,2.532806396484375,"(-54.25291442871094, -26.472454071044922, 646.9403076171875)","(13.739277839660645, -25.649639129638672, 649.9107055664062)","(-8.960745811462402, 147.48170471191406, 43.03709030151367)","(-21.861875534057617, 157.10240173339844, 46.5388298034668)",POINT (0.4600849598646164 0.2620518356561661),,,,,,,,,,,,,,,,,,,,,1,1,
0,59,7,335628611818,5290314007,1,1,"(0.47777920961380005, 0.2999688684940338)","(0.43532612919807434, 0.23019646108150482)",1,1,2.7444610595703125,2.55426025390625,"(-54.25965118408203, -26.509695053100586, 646.916259765625)","(13.726398468017578, -25.690330505371094, 649.7705078125)","(-9.297506332397461, 145.3669891357422, 42.26750946044922)","(-23.966115951538086, 158.11001586914062, 46.9055290222168)",POINT (0.4565526694059372 0.2650826647877693),,,,,,,,,,,,,,,,,,,,,1,1,
0,59,7,335628628486,5290330674,1,1,"(0.4822537899017334, 0.30970317125320435)","(0.44483089447021484, 0.22592012584209442)",1,1,2.726104736328125,2.516632080078125,"(-54.28010559082031, -26.564800262451172, 646.9361572265625)","(13.711175918579102, -25.73202896118164, 649.7021484375)","(-7.7514142990112305, 143.58917236328125, 41.62034606933594)","(-20.68197250366211, 158.8910369873047, 47.18977737426758)",POINT (0.4635423421859741 0.2678116485476494),,,,,,,,,,,,,,,,,,,,,1,1,
0,59,7,335628645153,5290347341,1,1,"(0.48120665550231934, 0.3047938346862793)","(0.4378482699394226, 0.23517246544361115)",1,1,2.7527618408203125,2.5333251953125,"(-54.29246139526367, -26.60751724243164, 646.9341430664062)","(13.704574584960938, -25.75631332397461, 649.7492065429688)","(-8.113231658935547, 144.48577880859375, 41.94675064086914)","(-23.09465217590332, 157.20120239257812, 46.57478332519531)",POINT (0.459527462720871 0.2699831500649452),,,,,,,,,,,,,,,,,,,,,1,1,
0,59,7,335628661834,5290364021,1,1,"(0.48689451813697815, 0.29801636934280396)","(0.4399653971195221, 0.2294388860464096)",1,1,2.735336303710937,2.5276641845703125,"(-54.303035736083984, -26.636768341064453, 646.955810546875)","(13.697669982910156, -25.772966384887695, 649.6559448242188)","(-6.1479268074035645, 145.72357177734375, 42.3973388671875)","(-22.363121032714844, 158.24838256835938, 46.955875396728516)",POINT (0.4634299576282501 0.2637276276946068),,,,,,,,,,,,,,,,,,,,,1,1,
0,59,7,335628678500,5290380687,1,1,"(0.4334271550178528, 0.23303227126598358)","(0.37912288308143616, 0.17811983823776245)",1,1,2.7523193359375,2.5125732421875,"(-54.396141052246094, -26.570846557617188, 647.080810546875)","(13.560632705688477, -25.68848991394043, 649.4044189453125)","(-24.622257232666016, 157.5920867919922, 46.71703338623047)","(-43.38576126098633, 167.6211395263672, 50.36724090576172)",POINT (0.4062750190496445 0.205576054751873),,,,,,,,,,,,,,,,,,,,,,,
0,59,7,335628695168,5290397354,1,1,"(0.44249653816223145, 0.24723592400550842)","(0.37988045811653137, 0.19204819202423096)",1,1,2.7419891357421875,2.50634765625,"(-54.408206939697266, -26.53636932373047, 646.9852294921875)","(13.552436828613281, -25.65773582458496, 649.4981689453125)","(-21.488548278808594, 154.9979705810547, 45.77287292480469)","(-43.12398910522461, 165.07728576660156, 49.44142532348633)",POINT (0.4111884981393814 0.2196420580148697),,,,,,,,,,,,,,,,,,,,,,1,
