,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,class.1,Point.1,public.1,Point.2,().1,std.1,cout.2,<<.1,Constructor.1,called.1,-----------.7,-----------.8,-----------.9,int.1,main.1,Point.3,t1.1,*.1,t2.1,return.1,0.1,-----------.10,question,code,choices
0,37,5,766021091825,1997916898,1,1,"(0.5080638527870178, 0.5664618015289307)","(0.4824838638305664, 0.5089413523674011)",1,1,2.607177734375,2.5394744873046875,"(-98.42391204833984, 11.564937591552734, 648.69970703125)","(-28.922603607177734, 13.075238227844238, 651.4686279296875)","(1.1666239500045776, 96.69559478759766, 24.552518844604492)","(-7.671921730041504, 107.2009506225586, 28.37613868713379)",POINT (0.4952738583087921 0.5377015769481659),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,5,766021108493,1997933565,1,1,"(0.5078898072242737, 0.5849825143814087)","(0.48718997836112976, 0.524512767791748)",1,1,2.63604736328125,2.5320587158203125,"(-98.41451263427734, 11.549518585205078, 648.6784057617188)","(-28.91889762878418, 13.066750526428223, 651.4688720703125)","(1.1064882278442383, 93.31304931640625, 23.32135009765625)","(-6.04583740234375, 104.35702514648438, 27.341060638427734)",POINT (0.4975398927927017 0.5547476410865784),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,5,766021125159,1997950231,1,1,"(0.5075598955154419, 0.5829758644104004)","(0.4913972318172455, 0.5176044702529907)",1,1,2.5996246337890625,2.541656494140625,"(-98.42050170898438, 11.534000396728516, 648.7013549804688)","(-28.925975799560547, 13.06102180480957, 651.5151977539062)","(0.9924777150154114, 93.67951202392578, 23.454748153686523)","(-4.592127799987793, 105.61872863769531, 27.800289154052734)",POINT (0.4994785636663437 0.5502901673316956),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,5,766021141827,1997966898,1,1,"(0.5021718740463257, 0.5729684829711914)","(0.4851797819137573, 0.5246648192405701)",1,1,2.5983123779296875,2.539093017578125,"(-98.4118881225586, 11.512751579284668, 648.71630859375)","(-28.919235229492188, 13.051570892333984, 651.56298828125)","(-0.8692235946655273, 95.50723266601562, 24.119993209838867)","(-6.74041748046875, 104.32926940917969, 27.330936431884766)",POINT (0.4936758279800415 0.5488166511058807),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,5,766021158499,1997983570,1,1,"(0.514291524887085, 0.5696309804916382)","(0.48300501704216003, 0.5216096639633179)",1,1,2.575057983398437,2.50439453125,"(-98.40522766113281, 11.50732421875, 648.8399658203125)","(-28.90321159362793, 13.039996147155762, 651.63525390625)","(3.3184196949005127, 96.1167984008789, 24.341859817504883)","(-7.491848945617676, 104.88725280761719, 27.534042358398438)",POINT (0.4986482709646225 0.545620322227478),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,5,766021175167,1998000237,1,1,"(0.5170605182647705, 0.5777256488800049)","(0.48797842860221863, 0.5289937853813171)",1,1,2.59051513671875,2.5269775390625,"(-98.35358428955078, 11.522321701049805, 648.8806762695312)","(-28.854278564453125, 13.021429061889648, 651.6396484375)","(4.275169372558594, 94.63842010498047, 23.80377769470215)","(-5.773420333862305, 103.53862762451172, 27.043193817138672)",POINT (0.5025194734334946 0.553359717130661),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,5,766021191833,1998016903,1,1,"(0.5176824331283569, 0.5797598361968994)","(0.4872301518917084, 0.521694540977478)",1,1,2.5848388671875,2.527694702148437,"(-98.26536560058594, 11.578470230102539, 648.98095703125)","(-28.767086029052734, 13.020086288452148, 651.729736328125)","(4.490078449249268, 94.26689147949219, 23.66854476928711)","(-6.031954765319824, 104.87174224853516, 27.528392791748047)",POINT (0.5024562925100327 0.5507271885871887),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,5,766021208501,1998033570,1,1,"(0.5070378184318542, 0.5826101899147034)","(0.4946520924568176, 0.5047867298126221)",1,1,2.597625732421875,2.513412475585937,"(-98.15383911132812, 11.68043327331543, 649.0400390625)","(-28.659759521484375, 13.045557975769043, 651.8927001953125)","(0.8120812773704529, 93.74630737304688, 23.479074478149414)","(-3.4674861431121826, 107.95973205566406, 28.652311325073242)",POINT (0.5008449554443359 0.5436984598636627),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,5,766021225168,1998050237,1,1,"(0.5229631662368774, 0.5916115045547485)","(0.48901182413101196, 0.5304883122444153)",1,1,2.58905029296875,2.5375518798828125,"(-98.03762817382812, 11.825146675109863, 649.2097778320312)","(-28.530838012695312, 13.107885360717773, 652.092041015625)","(6.314692497253418, 92.10234832763672, 22.880741119384766)","(-5.416341781616211, 103.26567077636719, 26.943817138671875)",POINT (0.5059874951839447 0.5610499083995819),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,5,766021241835,1998066903,1,1,"(0.5049208998680115, 0.5718433260917664)","(0.4852311909198761, 0.5027996897697449)",1,1,2.5759429931640625,2.490753173828125,"(-97.89177703857422, 12.000011444091797, 649.3516235351562)","(-28.40558624267578, 13.193170547485352, 652.2095336914062)","(0.08064816892147064, 95.7127456665039, 24.19475746154785)","(-6.722665786743164, 108.3226318359375, 28.784433364868164)",POINT (0.4950760453939438 0.5373215079307556),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,5,766021258502,1998083570,1,1,"(0.5027077794075012, 0.5698035359382629)","(0.4962214529514313, 0.5266777873039246)",1,1,2.5742950439453125,2.529754638671875,"(-97.79078674316406, 12.195883750915527, 649.57763671875)","(-28.289188385009766, 13.291136741638184, 652.3855590820312)","(-0.684052050113678, 96.08528137207031, 24.330392837524414)","(-2.9252445697784424, 103.96163177490234, 27.197114944458008)",POINT (0.4994646161794662 0.5482406616210938),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,5,766021275170,1998100237,1,1,"(0.5074461102485657, 0.5691025853157043)","(0.48022136092185974, 0.5221084952354431)",1,1,2.555450439453125,2.50146484375,"(-97.67527770996094, 12.347240447998047, 649.80859375)","(-28.16380500793457, 13.359880447387695, 652.5972900390625)","(0.953179657459259, 96.21328735351562, 24.376955032348633)","(-8.453667640686035, 104.79615020751953, 27.50084114074707)",POINT (0.4938337355852127 0.5456055402755737),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,5,766021291840,1998116907,1,1,"(0.5093816518783569, 0.5947023034095764)","(0.4898841083049774, 0.5123576521873474)",1,1,2.579574584960937,2.490951538085937,"(-97.61285400390625, 12.59615421295166, 649.961669921875)","(-28.11398696899414, 13.545228004455566, 652.7535400390625)","(1.621949553489685, 91.53785705566406, 22.67521095275879)","(-5.1149582862854, 106.57698822021484, 28.149093627929688)",POINT (0.4996328800916672 0.5535299777984619),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,5,766021308508,1998133574,1,1,"(0.5067442655563354, 0.5811119079589844)","(0.4922652542591095, 0.531624972820282)",1,1,2.5548553466796875,2.4937286376953125,"(-97.64909362792969, 12.914019584655762, 650.2779541015625)","(-28.135421752929688, 13.819225311279297, 652.8450927734375)","(0.710652232170105, 94.01994323730469, 23.578685760498047)","(-4.292195796966553, 103.05807495117188, 26.8682918548584)",POINT (0.4995047599077225 0.5563684403896332),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,37,5,766021325166,1998150232,1,1,"(0.4711938202381134, 0.4732015132904053)","(0.472492516040802, 0.4057745337486267)",1,1,2.583526611328125,2.5226287841796875,"(-97.78309631347656, 13.464740753173828, 650.7218017578125)","(-28.313589096069336, 14.36084270477295, 653.0770263671875)","(-11.572914123535156, 113.72834014892578, 30.751953125)","(-11.124185562133789, 126.04300689697266, 35.23408889770508)",POINT (0.4718431681394577 0.439488023519516),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,37,5,766021341842,1998166907,1,1,"(0.44388431310653687, 0.2301493138074875)","(0.4568125903606415, 0.22404150664806366)",1,1,2.53228759765625,2.5242919921875,"(-97.92709350585938, 14.153585433959961, 651.0897827148438)","(-28.633716583251953, 15.074344635009766, 653.5905151367188)","(-21.009037017822266, 158.11862182617188, 46.90868377685547)","(-16.541994094848633, 159.23411560058594, 47.314693450927734)",POINT (0.4503484517335892 0.2270954102277756),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
