,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,class.1,Point.1,public.1,Point.2,().1,std.1,cout.2,<<.1,Constructor.1,called.1,-----------.7,-----------.8,-----------.9,int.1,main.1,Point.3,t1.1,*.1,t2.1,return.1,0.1,-----------.10,question,code,choices
0,29,5,758733556454,3296377622,1,1,"(0.5256909132003784, 0.8622469305992126)","(0.4952636957168579, 0.8845763802528381)",1,1,2.752426147460937,2.4463348388671875,"(-54.61045837402344, -34.287010192871094, 547.9403076171875)","(9.603211402893066, -43.11761474609375, 549.6343994140625)","(7.257211208343506, 42.67436218261719, 4.890414714813232)","(-3.2561585903167725, 38.59617233276367, 3.4060757160186768)",POINT (0.5104773044586182 0.8734116554260254),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,29,5,758733573122,3296394289,1,1,"(0.5222035646438599, 0.866889476776123)","(0.5032926797866821, 0.8895435333251953)",1,1,2.748992919921875,2.44476318359375,"(-54.656166076660156, -34.2880859375, 547.915771484375)","(9.56580924987793, -43.10209655761719, 549.5939331054688)","(6.052219867706299, 41.826438903808594, 4.581810474395752)","(-0.48195895552635193, 37.688995361328125, 3.0758817195892334)",POINT (0.512748122215271 0.8782165050506592),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,29,5,758733589788,3296410955,1,1,"(0.5160317420959473, 0.8661915063858032)","(0.5042303204536438, 0.8799797296524048)",1,1,2.7696075439453125,2.45172119140625,"(-54.71554183959961, -34.28609085083008, 547.93115234375)","(9.511322021484375, -43.07872009277344, 549.5118408203125)","(3.9196975231170654, 41.95392608642578, 4.628192901611328)","(-0.15796540677547455, 39.43568420410156, 3.711632251739502)",POINT (0.5101310312747955 0.873085618019104),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,29,5,758733606462,3296427628,1,1,"(0.5197761654853821, 0.8812495470046997)","(0.5078269243240356, 0.8863919377326965)",1,1,2.77276611328125,2.4461669921875,"(-54.77082061767578, -34.294586181640625, 547.828857421875)","(9.4573974609375, -43.06953430175781, 549.4134521484375)","(5.213489055633545, 39.20379638671875, 3.6272010803222656)","(1.0847511291503906, 38.264583587646484, 3.2853593826293945)",POINT (0.5138015449047089 0.8838207423686981),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,29,5,758733623129,3296444294,1,1,"(0.5214610695838928, 0.8151170015335083)","(0.4987698495388031, 0.8242850303649902)",1,1,2.775146484375,2.4571533203125,"(-54.81422424316406, -34.15637969970703, 547.7789916992188)","(9.362342834472656, -42.90889358520508, 549.4410400390625)","(5.795690536499023, 51.28200912475586, 8.023340225219727)","(-2.0446889400482178, 49.60758590698242, 7.413896560668945)",POINT (0.510115459561348 0.8197010159492493),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,29,5,758733639795,3296460960,1,1,"(0.4837060570716858, 0.44327956438064575)","(0.47119140625, 0.44725823402404785)",1,1,2.749862670898437,2.490966796875,"(-54.84744644165039, -33.65325164794922, 548.1185302734375)","(9.068840980529785, -42.35618209838867, 549.5826416015625)","(-7.249631404876709, 119.19319915771484, 32.740966796875)","(-11.573744773864746, 118.46654510498047, 32.47649383544922)",POINT (0.4774487316608429 0.4452688992023468),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,29,5,758733656463,3296477627,1,1,"(0.4491826891899109, 0.2568352222442627)","(0.4413149058818817, 0.2339162528514862)",1,1,2.739715576171875,2.434310913085937,"(-54.952362060546875, -33.33094787597656, 548.1507568359375)","(8.89802074432373, -42.03022384643555, 549.7965087890625)","(-19.178329467773438, 153.24481201171875, 45.13475799560547)","(-21.89683723449707, 157.43064880371094, 46.65824890136719)",POINT (0.4452487975358963 0.2453757375478744),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,29,5,758733673130,3296494294,1,1,"(0.4488195776939392, 0.22385922074317932)","(0.43100854754447937, 0.24439072608947754)",1,1,2.7515106201171875,2.4966278076171875,"(-55.06053161621094, -33.359642028808594, 548.107666015625)","(8.887947082519531, -42.056339263916016, 549.696044921875)","(-19.30377960205078, 159.2674102783203, 47.32682800292969)","(-25.457944869995117, 155.51760864257812, 45.961997985839844)",POINT (0.4399140626192093 0.2341249734163284),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,5,758733689797,3296510960,1,1,"(0.4546397030353546, 0.2397630214691162)","(0.43042582273483276, 0.2150541990995407)",1,1,2.748764038085937,2.43218994140625,"(-55.1378288269043, -33.37725830078125, 547.9752197265625)","(8.8771333694458, -42.069419860839844, 549.5203857421875)","(-17.292789459228516, 156.36280822753906, 46.26959228515625)","(-25.659292221069336, 160.87554931640625, 47.912113189697266)",POINT (0.4425327628850937 0.2274086102843285),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,29,5,758733706464,3296527627,1,1,"(0.45395031571388245, 0.2501890957355499)","(0.4329138696193695, 0.1960335671901703)",1,1,2.754013061523437,2.403472900390625,"(-55.19291687011719, -33.373268127441406, 547.8641967773438)","(8.859962463378906, -42.07014083862305, 549.4625244140625)","(-17.530986785888672, 154.4586181640625, 45.57655334472656)","(-24.79961395263672, 164.3494110107422, 49.176490783691406)",POINT (0.443432092666626 0.2231113314628601),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
