,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,-----------.1,afunc.1,int.1,-----------.2,year1.1,-----------.3,int.2,month1.1,int.3,day1.1,int.4,year2.1,int.5,month2.1,int.6,day2.1,-----------.4,if.1,year1.2,<.1,year2.2,return.1,true.1,-----------.6,else.1,if.2,year1.3,>.1,year2.3,return.2,false.1,-----------.8,else.2,if.3,month1.2,<.2,month2.2,-----------.10,return.3,true.2,-----------.11,else.3,if.4,month1.3,>.2,month2.3,return.4,false.2,-----------.13,else.4,return.5,day1.2,>.3,day2.2,-----------.15,-----------.16,-----------.17,question,code,choices
0,30,23,1323315128,13207069054,1,1,"(0.4352209270000458, 0.6165308952331543)","(0.4234507083892822, 0.6268320083618164)",1,1,3.301422119140625,3.0536346435546875,"(-62.006683349609375, -42.31595993041992, 646.6112060546875)","(1.3353952169418335, -44.39350128173828, 647.2386474609375)","(-24.002456665039062, 87.55113983154297, 21.224227905273438)","(-28.069372177124023, 85.66976928710938, 20.539470672607422)",POINT (0.429335817694664 0.6216814517974854),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,30,23,1323331797,13207085722,1,1,"(0.4343865215778351, 0.6125974059104919)","(0.4261392652988434, 0.6141138672828674)",1,1,3.28546142578125,3.0652008056640625,"(-61.987632751464844, -42.30717849731445, 646.5911865234375)","(1.3771759271621704, -44.39112091064453, 647.3076782226562)","(-24.29076385498047, 88.26953887939453, 21.485708236694336)","(-27.140399932861328, 87.99256896972656, 21.384891510009766)",POINT (0.4302628934383392 0.6133556365966797),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,30,23,1323348465,13207102390,1,1,"(0.43410995602607727, 0.6094343066215515)","(0.41575169563293457, 0.6075578927993774)",1,1,3.306884765625,3.03857421875,"(-61.97353744506836, -42.28696823120117, 646.5823974609375)","(1.4068628549575806, -44.38243865966797, 647.4119873046875)","(-24.386323928833008, 88.84722137451172, 21.695985794067383)","(-30.72956657409668, 89.18993377685547, 21.820669174194336)",POINT (0.4249308258295059 0.6084960997104645),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,23,1323365135,13207119059,1,1,"(0.43044647574424744, 0.6277530193328857)","(0.4168906509876251, 0.6149280667304993)",1,1,3.335693359375,3.023773193359375,"(-61.97962951660156, -42.2737922668457, 646.6163330078125)","(1.411323070526123, -44.37097930908203, 647.4230346679688)","(-25.652156829833984, 85.50155639648438, 20.478256225585938)","(-30.336030960083008, 87.84386444091797, 21.330793380737305)",POINT (0.4236685633659363 0.6213405430316925),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,30,23,1323381802,13207135726,1,1,"(0.43551239371299744, 0.6144055128097534)","(0.41501522064208984, 0.6162905097007751)",1,1,3.2903594970703125,3.0442047119140625,"(-61.9842529296875, -42.25876998901367, 646.5802612304688)","(1.4080696105957031, -44.35116958618164, 647.4114990234375)","(-23.901752471923828, 87.9393081665039, 21.365507125854492)","(-30.984052658081055, 87.59503936767578, 21.240192413330078)",POINT (0.4252638071775436 0.6153480112552643),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,30,23,1323398470,13207152393,1,1,"(0.4301048815250397, 0.6278765797615051)","(0.41213342547416687, 0.6271569728851318)",1,1,3.3116607666015625,3.0604400634765625,"(-62.00025177001953, -42.258934020996094, 646.6124267578125)","(1.403536081314087, -44.3393440246582, 647.330322265625)","(-25.770187377929688, 85.47898864746094, 20.47003936767578)","(-31.979787826538086, 85.61041259765625, 20.51786231994629)",POINT (0.4211191534996033 0.6275167763233185),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,30,23,1323415136,13207169059,1,1,"(0.43797966837882996, 0.6197657585144043)","(0.41810935735702515, 0.6348074674606323)",1,1,3.301010131835937,3.0423736572265625,"(-62.01513671875, -42.2489128112793, 646.5859375)","(1.3877065181732178, -44.325225830078125, 647.2960205078125)","(-23.049236297607422, 86.96031951904297, 21.009197235107422)","(-29.914947509765625, 84.21316528320312, 20.009313583374023)",POINT (0.4280445128679276 0.6272866129875183),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,30,23,1323431804,13207185726,1,1,"(0.43480682373046875, 0.6251972317695618)","(0.41993847489356995, 0.6236463785171509)",1,1,3.305328369140625,3.0489959716796875,"(-62.028663635253906, -42.244415283203125, 646.5833740234375)","(1.374286413192749, -44.314720153808594, 647.19189453125)","(-24.145559310913086, 85.96835327148438, 20.64812469482422)","(-29.282939910888672, 86.2515869140625, 20.751258850097656)",POINT (0.4273726493120194 0.6244218051433563),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,30,23,1323448471,13207202393,1,1,"(0.4315265417098999, 0.6174228191375732)","(0.4188055396080017, 0.6392536759376526)",1,1,3.2824249267578125,3.0728302001953125,"(-62.03771209716797, -42.244895935058594, 646.593505859375)","(1.367911458015442, -44.315616607666016, 647.1455078125)","(-25.278974533081055, 87.38825225830078, 21.164913177490234)","(-29.674392700195312, 83.40111541748047, 19.71372413635254)",POINT (0.4251660406589508 0.6283382475376129),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,30,23,1323465138,13207219059,1,1,"(0.4325958490371704, 0.6160001158714294)","(0.4233587384223938, 0.6193889379501343)",1,1,3.2957763671875,3.050521850585937,"(-62.05537796020508, -42.24687194824219, 646.6019897460938)","(1.351380705833435, -44.31616973876953, 647.05322265625)","(-24.909488677978516, 87.6480712890625, 21.259504318237305)","(-28.101146697998047, 87.02916717529297, 21.034252166748047)",POINT (0.4279772937297821 0.6176945269107819),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
