,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,49,11,440457752915,961222034,1,1,"(0.4723229706287384, 0.08624616265296936)","(0.4639418423175812, 0.17197702825069427)",1,1,3.235198974609375,3.227294921875,"(-59.03306579589844, -28.31326675415039, 618.3187866210938)","(2.3535642623901367, -26.6671199798584, 619.2990112304688)","(-9.320374488830566, 184.88905334472656, 56.65238571166992)","(-12.224746704101562, 169.1856231689453, 50.936790466308594)",POINT (0.4681324064731598 0.1291115954518318),,,,,,,,,,,,
0,49,11,440457769582,961238701,1,1,"(0.4723188281059265, 0.09449531883001328)","(0.4581173360347748, 0.17397166788578033)",1,1,3.227935791015625,3.228729248046875,"(-59.048744201660156, -28.308095932006836, 618.357666015625)","(2.3463687896728516, -26.663822174072266, 619.298583984375)","(-9.321806907653809, 183.3780517578125, 56.1024055480957)","(-14.243147850036621, 168.82029724121094, 50.80372619628906)",POINT (0.4652180820703506 0.1342334933578968),,,,,,,,,,,,
0,49,11,440457786249,961255367,1,1,"(0.43552878499031067, 0.11859307438135147)","(0.4292517304420471, 0.20621027052402496)",1,1,3.22686767578125,3.2255401611328125,"(-59.125064849853516, -28.38915252685547, 618.4295654296875)","(2.2294211387634277, -26.703231811523438, 619.1098022460938)","(-22.07090187072754, 178.9640655517578, 54.49574661254883)","(-24.246135711669922, 162.91510009765625, 48.65443801879883)",POINT (0.4323902577161789 0.1624016724526882),,,,,,,,,,1,,
0,49,11,440457802916,961272034,1,1,"(0.42862504720687866, 0.15881946682929993)","(0.4325024485588074, 0.23538607358932495)",1,1,3.2229461669921875,3.2373046875,"(-59.132041931152344, -28.44796371459961, 617.934326171875)","(2.1664767265319824, -26.771160125732422, 619.3435668945312)","(-24.463300704956055, 171.59571838378906, 51.81398010253906)","(-23.119638442993164, 157.57089233398438, 46.70941925048828)",POINT (0.430563747882843 0.1971027702093124),,,,,,,,,,,,
0,49,11,440457819583,961288701,1,1,"(0.4275324046611786, 0.1664336621761322)","(0.4301435053348541, 0.23719067871570587)",1,1,3.2077178955078125,3.225814819335937,"(-59.14759063720703, -28.45861053466797, 617.845703125)","(2.158822536468506, -26.782636642456055, 619.1741943359375)","(-24.84194564819336, 170.2010040283203, 51.30638122558594)","(-23.937108993530273, 157.24037170410156, 46.58903121948242)",POINT (0.4288379549980164 0.201812170445919),,,,,,,,,,,,
0,49,11,440457836255,961305372,1,1,"(0.42766934633255005, 0.16695787012577057)","(0.42009609937667847, 0.2356840968132019)",1,1,3.218002319335937,3.2423553466796875,"(-59.22175216674805, -28.488903045654297, 618.04736328125)","(2.1082358360290527, -26.797191619873047, 619.0894775390625)","(-24.79449462890625, 170.10501098632812, 51.2713623046875)","(-27.418895721435547, 157.516357421875, 46.68940734863281)",POINT (0.4238827228546143 0.2013209834694862),,,,,,,,,,,,
0,49,11,440457852922,961322039,1,1,"(0.38988927006721497, 0.20159755647182465)","(0.38467490673065186, 0.25394782423973083)",1,1,3.23968505859375,3.2453155517578125,"(-59.3323974609375, -28.52947998046875, 618.02685546875)","(1.9506237506866455, -26.85211944580078, 619.3859252929688)","(-37.88666915893555, 163.75999450683594, 48.96201705932617)","(-39.693641662597656, 154.1709442138672, 45.47184753417969)",POINT (0.3872820883989334 0.2277726903557777),,,,,,,,,,,1,
0,49,11,440457869589,961338705,1,1,"(0.38826751708984375, 0.19403964281082153)","(0.3902304172515869, 0.2385052889585495)",1,1,3.2469024658203125,3.2501678466796875,"(-59.32659149169922, -28.528472900390625, 617.8775024414062)","(1.9422633647918701, -26.841930389404297, 619.407958984375)","(-38.448673248291016, 165.14439392089844, 49.46588897705078)","(-37.76844787597656, 156.9995574951172, 46.50143051147461)",POINT (0.3892489671707153 0.2162724658846855),,,,,,,,,,,1,
0,49,11,440457886256,961355372,1,1,"(0.38878703117370605, 0.19243194162845612)","(0.3857268989086151, 0.2474617063999176)",1,1,3.2451934814453125,3.247802734375,"(-59.32951354980469, -28.528358459472656, 617.7695922851562)","(1.934779167175293, -26.849382400512695, 619.2802734375)","(-38.26862716674805, 165.43887329101562, 49.573081970214844)","(-39.32908630371094, 155.3590087890625, 45.9042854309082)",POINT (0.3872569650411606 0.2199468240141869),,,,,,,,,,,1,
0,49,11,440457902924,961372039,1,1,"(0.38895413279533386, 0.20044353604316711)","(0.38505327701568604, 0.2520565390586853)",1,1,3.25665283203125,3.246810913085937,"(-59.32618713378906, -28.52234649658203, 617.6845703125)","(1.9346749782562256, -26.85424041748047, 619.237060546875)","(-38.210731506347656, 163.97137451171875, 49.03897476196289)","(-39.5625114440918, 154.5173797607422, 45.59791564941406)",POINT (0.38700370490551 0.2262500375509262),,,,,,,,,,,1,
0,49,11,440457919591,961388706,1,1,"(0.3850918412208557, 0.20047102868556976)","(0.38659295439720154, 0.24397249519824982)",1,1,3.2531890869140625,3.2559814453125,"(-59.32286834716797, -28.512462615966797, 617.599365234375)","(1.9312292337417603, -26.855913162231445, 619.3013916015625)","(-39.54914855957031, 163.96636962890625, 49.037052154541016)","(-39.02895736694336, 155.9981231689453, 46.13693618774414)",POINT (0.3858423978090286 0.2222217619419098),,,,,,,,,,,1,
0,49,11,440457936258,961405372,1,1,"(0.38764840364456177, 0.19697383046150208)","(0.3896825313568115, 0.24614588916301727)",1,1,3.25689697265625,3.2758941650390625,"(-59.334083557128906, -28.513397216796875, 617.7046508789062)","(1.932372808456421, -26.859542846679688, 619.2800903320312)","(-38.663211822509766, 164.60691833496094, 49.27031326293945)","(-37.958316802978516, 155.6000213623047, 45.992027282714844)",POINT (0.3886654675006866 0.2215598598122597),,,,,,,,,,,1,
