,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,class.1,Point.1,public.1,Point.2,().1,std.1,cout.2,<<.1,Constructor.1,called.1,-----------.7,-----------.8,-----------.9,int.1,main.1,Point.3,t1.1,*.1,t2.1,return.1,0.1,-----------.10,question,code,choices
0,24,5,154965384923,4226036681,1,1,"(0.5530902147293091, 0.08747221529483795)","(0.5489276051521301, 0.03863930329680443)",1,1,3.1551971435546875,3.4071044921875,"(-34.19019317626953, 39.740814208984375, 525.759521484375)","(29.601722717285156, 40.30155944824219, 525.7864990234375)","(18.668432235717773, 184.66448974609375, 56.57061004638672)","(17.22594451904297, 193.60928344726562, 59.826236724853516)",POINT (0.5510089099407196 0.0630557592958212),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,5,154965401590,4226053347,1,1,"(0.5605860948562622, 0.08789993822574615)","(0.5585798621177673, 0.04285896196961403)",1,1,3.1766510009765625,3.4152374267578125,"(-34.18986511230469, 39.84886932373047, 526.0376586914062)","(29.604265213012695, 40.404327392578125, 526.0931396484375)","(21.266006469726562, 184.5861358642578, 56.542110443115234)","(20.57078742980957, 192.83636474609375, 59.54491424560547)",POINT (0.5595829784870148 0.0653794500976801),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,5,154965418257,4226070014,1,1,"(0.5737823247909546, 0.11410171538591385)","(0.562141478061676, 0.031073620542883873)",1,1,3.1007080078125,3.4214324951171875,"(-34.20050048828125, 39.919490814208984, 526.2068481445312)","(29.593399047851562, 40.46815872192383, 526.3030395507812)","(25.838987350463867, 179.7867431640625, 54.795257568359375)","(21.805015563964844, 194.99508666992188, 60.33063888549805)",POINT (0.5679619014263153 0.0725876679643989),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,5,154965434924,4226086680,1,1,"(0.5594757199287415, 0.09156687557697296)","(0.5507018566131592, 0.03260403499007225)",1,1,3.11737060546875,3.386322021484375,"(-34.212074279785156, 39.98506164550781, 526.4302978515625)","(29.591381072998047, 40.54672622680664, 526.434326171875)","(20.8812255859375, 183.9144744873047, 56.29762268066406)","(17.840776443481445, 194.71478271484375, 60.228607177734375)",POINT (0.5550887882709503 0.0620854552835226),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,5,154965451591,4226103347,1,1,"(0.5565242171287537, 0.08279964327812195)","(0.556245744228363, 0.0427323617041111)",1,1,3.1741180419921875,3.422271728515625,"(-34.23382568359375, 40.03129959106445, 526.60546875)","(29.570537567138672, 40.60251998901367, 526.675537109375)","(19.858427047729492, 185.52037048339844, 56.88211441040039)","(19.76192283630371, 192.85955810546875, 59.55335998535156)",POINT (0.5563849806785583 0.0627660024911165),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,5,154965468259,4226120014,1,1,"(0.559604287147522, 0.10080445557832718)","(0.5525664687156677, 0.05159176513552666)",1,1,3.170074462890625,3.41131591796875,"(-34.250457763671875, 40.092987060546875, 526.7816772460938)","(29.54700469970703, 40.64396667480469, 526.7545166015625)","(20.925790786743164, 182.22239685058594, 55.681766510009766)","(18.486934661865234, 191.23675537109375, 58.96271896362305)",POINT (0.5560853779315948 0.0761981103569269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,5,154965484932,4226136687,1,1,"(0.5647947192192078, 0.07195279747247696)","(0.551261842250824, 0.031392648816108704)",1,1,3.1312255859375,3.4343719482421875,"(-34.28117752075195, 40.155460357666016, 527.0106201171875)","(29.553138732910156, 40.714202880859375, 527.23291015625)","(22.724462509155273, 187.5072021484375, 57.60527420043945)","(18.034826278686523, 194.93666076660156, 60.309356689453125)",POINT (0.5580282807350159 0.0516727231442928),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,5,154965501600,4226153354,1,1,"(0.559023916721344, 0.07754731178283691)","(0.5492309331893921, 0.03339032083749771)",1,1,3.13739013671875,3.4327850341796875,"(-34.2882080078125, 40.2164421081543, 527.149169921875)","(29.54855728149414, 40.78458786010742, 527.3582763671875)","(20.72466278076172, 186.48245239257812, 57.23229217529297)","(17.33102035522461, 194.5707550048828, 60.17618179321289)",POINT (0.554127424955368 0.0554688163101673),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,5,154965518266,4226170020,1,1,"(0.5659778118133545, 0.0858272984623909)","(0.5502997040748596, 0.040031999349594116)",1,1,3.143539428710937,3.413681030273437,"(-34.30579376220703, 40.27279281616211, 527.4031982421875)","(29.523530960083008, 40.84560012817383, 527.4835205078125)","(23.134445190429688, 184.96578979492188, 56.6802864074707)","(17.7014102935791, 193.3541717529297, 59.7333984375)",POINT (0.5581387579441071 0.0629296489059925),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,24,5,154965534934,4226186687,1,1,"(0.56260085105896, 0.09659820795059204)","(0.547842264175415, 0.04559473693370819)",1,1,3.1120147705078125,3.400985717773437,"(-34.31477355957031, 40.3399658203125, 527.642822265625)","(29.524898529052734, 40.90479278564453, 527.685302734375)","(21.964214324951172, 182.99285888671875, 55.96218490600586)","(16.849821090698242, 192.33523559570312, 59.362548828125)",POINT (0.5552215576171875 0.0710964724421501),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
