,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,-----------.2,int.2,a.1,=.1,2.1,1.1,std.1,cout.1,<<.1,*.1,a.2,+.1,1.2,-----------.8,return.1,0.1,-----------.9,question,code,choices
0,17,7,166680372344,2094771943,1,1,"(0.46565645933151245, 0.8634494543075562)","(0.5220321416854858, 0.8785266876220703)",1,1,3.562896728515625,3.6041107177734375,"(-35.60599899291992, -23.018390655517578, 679.860595703125)","(22.385799407958984, -19.867679595947266, 674.0205078125)","(-11.630565643310547, 42.52774429321289, 4.837069034576416)","(7.905661106109619, 39.766014099121094, 3.8319058418273926)",POINT (0.4938443005084992 0.8709880709648132),,,,,,,,,,,,,,,,,,,,,,,1
0,17,7,166680389010,2094788610,1,1,"(0.46939268708229065, 0.8713477849960327)","(0.5277119278907776, 0.8732482194900513)",1,1,3.559799194335937,3.6318206787109375,"(-35.4594612121582, -22.865276336669922, 680.0305786132812)","(22.536945343017578, -19.84033966064453, 673.98486328125)","(-10.335822105407715, 41.08100509643555, 4.310480117797852)","(9.873929977416992, 40.73287582397461, 4.183790683746338)",POINT (0.4985523074865341 0.872298002243042),,,,,,,,,,,,,,,,,,,,,,,1
0,17,7,166680405677,2094805276,1,1,"(0.4728284180164337, 0.865982711315155)","(0.5236586928367615, 0.8407911658287048)",1,1,3.5844879150390625,3.6243896484375,"(-35.32524490356445, -22.733753204345703, 680.0965576171875)","(22.666017532348633, -19.78336524963379, 674.3648071289062)","(-9.145223617553711, 42.06372833251953, 4.668190956115723)","(8.469314575195312, 46.67811584472656, 6.347620964050293)",POINT (0.4982435554265976 0.8533869385719299),,,,,,,,,,,,,,,,,,,,,,,1
0,17,7,166680422344,2094821943,1,1,"(0.47079989314079285, 0.8564835786819458)","(0.519089937210083, 0.8689262866973877)",1,1,3.5929718017578125,3.634811401367188,"(-35.28160858154297, -22.582977294921875, 680.241455078125)","(22.7156982421875, -19.65744972229004, 674.261962890625)","(-9.848165512084961, 43.803680419921875, 5.3014631271362305)","(6.8860979080200195, 41.52455520629883, 4.471889495849609)",POINT (0.4949449151754379 0.8627049326896667),,,,,,,,,,,,,,,,,,,,,,,1
0,17,7,166680439018,2094838616,1,1,"(0.4729484021663666, 0.8797852396965027)","(0.520100474357605, 0.8576983213424683)",1,1,3.605194091796875,3.6453704833984375,"(-35.26280975341797, -22.383331298828125, 680.4998779296875)","(22.740272521972656, -19.542322158813477, 674.5487060546875)","(-9.10364055633545, 39.53549575805664, 3.747969388961792)","(7.236288070678711, 43.5811882019043, 5.220496654510498)",POINT (0.4965244382619858 0.8687417805194855),,,,,,,,,,,,,,,,,,,,,,,1
0,17,7,166680455684,2094855282,1,1,"(0.482623428106308, 0.8859652280807495)","(0.528572142124176, 0.858427107334137)",1,1,3.619049072265625,3.6624603271484375,"(-35.25894546508789, -22.170490264892578, 680.628173828125)","(22.743911743164062, -19.373600006103516, 674.7623291015625)","(-5.750888824462891, 38.40351486206055, 3.3359551429748535)","(10.172040939331055, 43.447696685791016, 5.171892166137695)",POINT (0.505597785115242 0.8721961677074432),,,,,,,,,,,,,,,,,,,,,,,1
0,17,7,166680472352,2094871949,1,1,"(0.4741182029247284, 0.8895439505577087)","(0.5309708118438721, 0.8946901559829712)",1,1,3.593124389648437,3.694107055664064,"(-35.272361755371094, -21.964462280273438, 680.896728515625)","(22.729488372802734, -19.17622947692871, 674.7889404296875)","(-8.698267936706543, 37.74795913696289, 3.0974011421203613)","(11.003255844116211, 36.80534362792969, 2.754246473312378)",POINT (0.5025445073843002 0.89211705327034),,,,,,,,,,,,,,,,,,,,,,,1
0,17,7,166680489018,2094888615,1,1,"(0.47453418374061584, 0.8834628462791443)","(0.5249302983283997, 0.8716700673103333)",1,1,3.620681762695313,3.65570068359375,"(-35.27398681640625, -21.772586822509766, 681.16650390625)","(22.73318099975586, -19.007198333740234, 675.0287475585938)","(-8.554105758666992, 38.86186218261719, 3.502800941467285)","(8.910004615783691, 41.021949768066406, 4.28901481628418)",POINT (0.4997322410345078 0.8775664567947388),,,,,,,,,,,,,,,,,,,,,,,1
0,17,7,166680505688,2094905284,1,1,"(0.47355031967163086, 0.8739342093467712)","(0.5331240296363831, 0.8665132522583008)",1,1,3.6073150634765625,3.663742065429688,"(-35.272499084472656, -21.594684600830078, 681.4758911132812)","(22.731678009033203, -18.846858978271484, 675.2306518554688)","(-8.895061492919922, 40.607234954833984, 4.13808536529541)","(11.749410629272461, 41.96653747558594, 4.632791519165039)",POINT (0.503337174654007 0.870223730802536),,,,,,,,,,,,,,,,,,,,,,,1
0,17,7,166680522353,2094921949,1,1,"(0.4701528549194336, 0.8571094870567322)","(0.5270735621452332, 0.8562875986099243)",1,1,3.59552001953125,3.6617584228515625,"(-35.281524658203125, -21.410186767578125, 681.6674194335938)","(22.732524871826172, -18.685810089111328, 675.632568359375)","(-10.072408676147461, 43.68903732299805, 5.259762287139893)","(9.652687072753906, 43.83957290649414, 5.3145432472229)",POINT (0.4986132085323334 0.8566985428333282),,,,,,,,,,,,,,,,,,,,,,,1
0,17,7,166680539020,2094938615,1,1,"(0.4455430507659912, 0.7043725252151489)","(0.4868830442428589, 0.7182236909866333)",1,1,3.614044189453125,3.67718505859375,"(-35.316200256347656, -21.04319190979004, 681.7789306640625)","(22.68364715576172, -18.336326599121094, 675.6748657226562)","(-18.600601196289062, 71.66606903076172, 15.44252872467041)","(-4.274785041809082, 69.12891387939453, 14.519119262695312)",POINT (0.466213047504425 0.7112981081008911),,,,,,,,,,,,,,,,,,,,,,,1
0,17,7,166680555687,2094955282,1,1,"(0.4154078960418701, 0.39902085065841675)","(0.44036245346069336, 0.37670302391052246)",1,1,3.597763061523437,3.667327880859375,"(-35.35174560546875, -20.43012046813965, 681.8900146484375)","(22.521684646606445, -17.804628372192383, 675.8485107421875)","(-29.043529510498047, 127.59774017333984, 35.79997253417969)","(-20.395864486694336, 131.68572998046875, 37.28788757324219)",POINT (0.4278851747512817 0.3878619372844696),,,,,,,,,,,,,,,,,,,,,,,
0,17,7,166680572356,2094971950,1,1,"(0.4134237468242645, 0.2607158422470093)","(0.4440511167049408, 0.19190672039985657)",1,1,3.5877838134765625,3.619583129882813,"(-35.33031463623047, -20.04027557373047, 682.09765625)","(22.495861053466797, -17.39532470703125, 676.318115234375)","(-29.731103897094727, 152.9312286376953, 45.02064895629883)","(-19.11760139465332, 165.53509521484375, 49.60807800292969)",POINT (0.4287374317646027 0.2263112813234329),,,,,,,,,,,,,,,,,,,,,,1,
0,17,7,166680589023,2094988617,1,1,"(0.41385751962661743, 0.2852784991264343)","(0.43675199151039124, 0.22438502311706543)",1,1,3.6013336181640625,3.655441284179688,"(-35.31678771972656, -19.913925170898438, 682.228515625)","(22.507633209228516, -17.32586669921875, 676.4691772460938)","(-29.580793380737305, 148.4320526123047, 43.38307189941406)","(-21.647024154663086, 159.58599853515625, 47.44279098510742)",POINT (0.4253047555685043 0.2548317611217499),,,,,,,,,,,,,,,,,,,,,1,1,
0,17,7,166680605690,2095005284,1,1,"(0.41349685192108154, 0.25730445981025696)","(0.4417421221733093, 0.2357207089662552)",1,1,3.584075927734375,3.6615142822265625,"(-35.30188751220703, -19.867687225341797, 682.216552734375)","(22.542762756347656, -17.242862701416016, 676.77197265625)","(-29.705781936645508, 153.55609130859375, 45.24809265136719)","(-19.91775131225586, 157.50962829589844, 46.68703842163086)",POINT (0.4276194870471954 0.2465125843882561),,,,,,,,,,,,,,,,,,,,,1,1,
0,17,7,166680622357,2095021950,1,1,"(0.41035547852516174, 0.2544068694114685)","(0.4444478452205658, 0.2318177968263626)",1,1,3.5919342041015625,3.64105224609375,"(-35.31079864501953, -19.84804916381836, 682.1639404296875)","(22.55545425415039, -17.20900535583496, 676.9988403320312)","(-30.794382095336914, 154.08685302734375, 45.44126510620117)","(-18.98012351989746, 158.2245330810547, 46.94721984863281)",POINT (0.4274016618728638 0.2431123331189156),,,,,,,,,,,,,,,,,,,,,1,1,
0,17,7,166680639024,2095038617,1,1,"(0.40791231393814087, 0.2521682381629944)","(0.4401029348373413, 0.22294460237026215)",1,1,3.5788726806640625,3.64935302734375,"(-35.317543029785156, -19.882091522216797, 682.3699951171875)","(22.576122283935547, -17.229738235473633, 677.1500244140625)","(-31.64103126525879, 154.4969024658203, 45.59052658081055)","(-20.485782623291016, 159.84982299804688, 47.53883743286133)",POINT (0.4240076243877411 0.2375564202666283),,,,,,,,,,,,,,,,,,,,,,1,
