,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,afunc.1,const.1,-----------.1,std::vector<int>.1,numbers.1,int.1,target.1,int.2,count.1,=.1,0.1,for.1,int.3,num.1,-----------.2,numbers.2,if.1,num.2,==.1,target.2,count.2,if.2,count.3,==.2,3.1,return.1,true.1,-----------.5,-----------.6,-----------.7,return.2,false.1,-----------.8,question,code,choices
0,3,16,430174319865,2071786496,1,1,"(0.4647553563117981, 0.19991114735603333)","(0.4509972333908081, 0.1295802891254425)",1,1,2.991424560546875,2.8262176513671875,"(-36.24041748046875, -61.984439849853516, 700.4600830078125)","(25.63545036315918, -56.657012939453125, 708.8432006835938)","(-11.942831039428711, 164.0688934326172, 49.0744514465332)","(-16.710521697998047, 176.95150756835938, 53.76329803466797)",POINT (0.4578762948513031 0.1647457182407379),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,3,16,430174336532,2071803163,1,1,"(0.462264746427536, 0.16465528309345245)","(0.4564467966556549, 0.13157011568546295)",1,1,2.922225952148437,2.831390380859375,"(-36.2282829284668, -61.955848693847656, 700.4755859375)","(25.654373168945312, -56.63409423828125, 708.8423461914062)","(-12.805912017822266, 170.5267791748047, 51.42488098144531)","(-14.822042465209961, 176.58702087402344, 53.63064193725586)",POINT (0.4593557715415955 0.1481126993894577),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,3,16,430174353199,2071819830,1,1,"(0.46128422021865845, 0.19195590913295746)","(0.45238232612609863, 0.12745855748653412)",1,1,2.96160888671875,2.8039703369140625,"(-36.224327087402344, -61.954280853271484, 700.516845703125)","(25.662668228149414, -56.63558578491211, 708.8285522460938)","(-13.145698547363281, 165.52606201171875, 49.604793548583984)","(-16.230533599853516, 177.3401336669922, 53.90477752685547)",POINT (0.4568332731723785 0.1597072333097458),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,3,16,430174369865,2071836496,1,1,"(0.4595758616924286, 0.1753225028514862)","(0.4474649429321289, 0.1372414380311966)",1,1,2.9364013671875,2.801422119140625,"(-36.21635818481445, -61.928810119628906, 700.5311889648438)","(25.676788330078125, -56.5982666015625, 708.885009765625)","(-13.737724304199219, 168.5728302001953, 50.71373748779297)","(-17.934587478637695, 175.54820251464844, 53.252525329589844)",POINT (0.4535204023122788 0.1562819704413414),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,3,16,430174386532,2071853163,1,1,"(0.46597015857696533, 0.17130650579929352)","(0.4521375894546509, 0.1441047042608261)",1,1,2.8896484375,2.7838592529296875,"(-36.227149963378906, -61.92184829711914, 700.58447265625)","(25.67129898071289, -56.57640075683594, 708.900390625)","(-11.521858215332031, 169.3084716796875, 50.981449127197266)","(-16.315349578857422, 174.2910614013672, 52.794960021972656)",POINT (0.4590538740158081 0.1577056050300598),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,3,16,430174403198,2071869829,1,1,"(0.46080559492111206, 0.19062677025794983)","(0.4537547826766968, 0.15257412195205688)",1,1,2.9087677001953125,2.775177001953125,"(-36.223262786865234, -61.89769744873047, 700.666259765625)","(25.6822509765625, -56.54254150390625, 708.8864135742188)","(-13.311559677124023, 165.76953125, 49.69338607788086)","(-15.754936218261719, 172.7397003173828, 52.2303352355957)",POINT (0.4572801887989044 0.1716004461050034),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,3,16,430174419865,2071886496,1,1,"(0.4669133722782135, 0.1828845888376236)","(0.45035865902900696, 0.13806100189685822)",1,1,2.893646240234375,2.773101806640625,"(-36.22039794921875, -61.870513916015625, 700.6385498046875)","(25.68780517578125, -56.528602600097656, 708.8715209960938)","(-11.19499683380127, 167.18768310546875, 50.209598541259766)","(-16.931814193725586, 175.3980712890625, 53.1978874206543)",POINT (0.4586360156536102 0.1604727953672409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,3,16,430174436537,2071903167,1,1,"(0.4636680781841278, 0.21335285902023315)","(0.4564119577407837, 0.12322404235601425)",1,1,2.899810791015625,2.7318267822265625,"(-36.21907043457031, -61.80434799194336, 700.6249389648438)","(25.685317993164062, -56.48070526123047, 708.8555908203125)","(-12.319611549377441, 161.6067657470703, 48.178287506103516)","(-14.83411693572998, 178.1157989501953, 54.18704605102539)",POINT (0.4600400179624558 0.1682884506881237),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,3,16,430174453202,2071919833,1,1,"(0.46116840839385986, 0.1748811900615692)","(0.457563579082489, 0.13146410882472992)",1,1,2.8369293212890625,2.7298126220703125,"(-36.210975646972656, -61.781044006347656, 700.5850830078125)","(25.696380615234375, -56.4597053527832, 708.853515625)","(-13.18584156036377, 168.65367126464844, 50.7431526184082)","(-14.435047149658203, 176.6064453125, 53.6376838684082)",POINT (0.4593659937381744 0.1531726494431496),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,3,16,430174469870,2071936500,1,1,"(0.4671414792537689, 0.20441818237304688)","(0.4552944004535675, 0.1335928589105606)",1,1,2.8523101806640625,2.730209350585937,"(-36.19855499267578, -61.730934143066406, 700.5597534179688)","(25.71196174621582, -56.41598129272461, 708.89404296875)","(-11.11596393585205, 163.24334716796875, 48.77394104003906)","(-15.221402168273926, 176.21652221679688, 53.495811462402344)",POINT (0.4612179398536682 0.1690055206418037),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,3,16,430174486537,2071953167,1,1,"(0.4687593877315521, 0.2012687772512436)","(0.4544036388397217, 0.12534396350383759)",1,1,2.837875366210937,2.71612548828125,"(-36.19719314575195, -61.71450424194336, 700.5191650390625)","(25.71856117248535, -56.40317916870117, 708.9072265625)","(-10.555289268493652, 163.8202362060547, 48.983917236328125)","(-15.530084609985352, 177.7274932861328, 54.04570388793945)",POINT (0.4615815132856369 0.1633063703775406),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,3,16,430174503203,2071969833,1,1,"(0.4654977321624756, 0.18522436916828156)","(0.447578102350235, 0.1627804934978485)",1,1,2.8100738525390625,2.730194091796875,"(-36.17948913574219, -61.678287506103516, 700.5206909179688)","(25.74127960205078, -56.34958267211914, 708.7548217773438)","(-11.68557071685791, 166.75909423828125, 50.0536003112793)","(-17.89537811279297, 170.87017822265625, 51.54987335205078)",POINT (0.4565379172563553 0.174002431333065),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,3,16,430174519870,2071986500,1,1,"(0.4676884114742279, 0.1904306709766388)","(0.46193739771842957, 0.1523076593875885)",1,1,2.8025665283203125,2.7019195556640625,"(-36.167236328125, -61.6722412109375, 700.4673461914062)","(25.75392723083496, -56.35210418701172, 708.754150390625)","(-10.926411628723145, 165.8054656982422, 49.70643997192383)","(-12.919358253479004, 172.7884979248047, 52.24809646606445)",POINT (0.4648129045963287 0.1713691651821136),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,3,16,430174536538,2072003167,1,1,"(0.46875065565109253, 0.19494414329528809)","(0.45981279015541077, 0.14774879813194275)",1,1,2.787322998046875,2.6975250244140625,"(-36.141483306884766, -61.64313507080078, 700.4971923828125)","(25.77661895751953, -56.31391906738281, 708.6422119140625)","(-10.558309555053711, 164.97872924804688, 49.40557098388672)","(-13.65561580657959, 173.62355041503906, 52.5520133972168)",POINT (0.4642817229032516 0.1713464707136154),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,3,16,430174553203,2072019833,1,1,"(0.4710603356361389, 0.19543375074863434)","(0.46063774824142456, 0.14666509628295898)",1,1,2.8001708984375,2.661117553710937,"(-36.122642517089844, -61.653114318847656, 700.485595703125)","(25.79436683654785, -56.334285736083984, 708.654052734375)","(-9.757926940917969, 164.8890380859375, 49.372928619384766)","(-13.36973762512207, 173.82205200195312, 52.62430953979492)",POINT (0.4658490419387817 0.1710494235157967),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,3,16,430174569875,2072036504,1,1,"(0.4662539064884186, 0.20430971682071686)","(0.4587659537792206, 0.1481226682662964)",1,1,2.77880859375,2.665130615234375,"(-36.089210510253906, -61.63365173339844, 700.4757690429688)","(25.819698333740234, -56.32855224609375, 708.708251953125)","(-11.423537254333496, 163.2632293701172, 48.781158447265625)","(-14.01838207244873, 173.55506896972656, 52.52711868286133)",POINT (0.4625099301338196 0.1762161925435066),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,3,16,430174586542,2072053171,1,1,"(0.46619102358818054, 0.19719785451889038)","(0.45782721042633057, 0.13625487685203552)",1,1,2.7696533203125,2.6479034423828125,"(-36.08771514892578, -61.644752502441406, 700.4212646484375)","(25.81536293029785, -56.347389221191406, 708.6240234375)","(-11.44531536102295, 164.56590270996094, 49.25532150268555)","(-14.343697547912598, 175.72891235351562, 53.31831359863281)",POINT (0.4620091170072556 0.166726365685463),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,3,16,430174603208,2072069837,1,1,"(0.471820205450058, 0.1975363790988922)","(0.4560893177986145, 0.11772597581148148)",1,1,2.77398681640625,2.6142120361328125,"(-36.078365325927734, -61.63288879394531, 700.4349365234375)","(25.82281494140625, -56.34682083129883, 708.6793212890625)","(-9.494595527648926, 164.50389099121094, 49.23274230957031)","(-14.945932388305664, 179.12286376953125, 54.55363082885742)",POINT (0.4639547616243362 0.1576311774551868),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,3,16,430174619875,2072086504,1,1,"(0.46480077505111694, 0.16953298449516296)","(0.4594976603984833, 0.11951922625303268)",1,1,2.717315673828125,2.6219635009765625,"(-36.090328216552734, -61.651939392089844, 700.4342651367188)","(25.806833267211914, -56.35828399658203, 708.554443359375)","(-11.927103042602539, 169.63331604003906, 51.09972381591797)","(-13.764820098876953, 178.79440307617188, 54.43408203125)",POINT (0.4621492177248001 0.1445261053740978),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,3,16,430174636542,2072103171,1,1,"(0.4753915071487427, 0.20715531706809998)","(0.4547762870788574, 0.12393226474523544)",1,1,2.77337646484375,2.6303863525390625,"(-36.11179733276367, -61.63650894165039, 700.3912353515625)","(25.785640716552734, -56.34740447998047, 708.584228515625)","(-8.257002830505371, 162.74197387695312, 48.59145736694336)","(-15.4009370803833, 177.98605346679688, 54.13986587524414)",POINT (0.4650838971138 0.1655437909066677),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,3,16,430174653208,2072119837,1,1,"(0.5196194052696228, 0.1685146987438202)","(0.5434792637825012, 0.08640997111797333)",1,1,2.745147705078125,2.581527709960937,"(-36.00066375732422, -61.64187240600586, 700.5126342773438)","(25.873760223388672, -56.383018493652344, 709.02197265625)","(7.0695600509643555, 169.81982421875, 51.16761016845703)","(15.337881088256836, 184.8590545654297, 56.64142990112305)",POINT (0.531549334526062 0.1274623349308968),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,16,430174669875,2072136504,1,1,"(0.6591387391090393, 0.16033251583576202)","(0.6629686951637268, 0.05906571447849274)",1,1,2.7462310791015625,2.6085205078125,"(-35.71077346801758, -61.586944580078125, 700.6251220703125)","(26.099380493164062, -56.33209228515625, 709.18701171875)","(55.41813659667969, 171.3185577392578, 51.71311950683594)","(56.74533462524414, 189.86773681640625, 58.464447021484375)",POINT (0.6610537171363831 0.1096991151571274),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,16,430174686543,2072153171,1,1,"(0.674557626247406, 0.12047277390956879)","(0.6814562678337097, 0.07419096678495407)",1,1,2.7301483154296875,2.604843139648437,"(-35.66327667236328, -61.56557846069336, 700.5489501953125)","(26.125587463378906, -56.318843841552734, 709.14306640625)","(60.761314392089844, 178.61972045898438, 54.37051010131836)","(63.15195846557617, 187.0972442626953, 57.45602798461914)",POINT (0.6780069470405579 0.0973318703472614),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,16,430174703214,2072169843,1,1,"(0.6859499216079712, 0.1352693736553192)","(0.6885517239570618, 0.05742571875452995)",1,1,2.748260498046875,2.583465576171875,"(-35.7122802734375, -61.568565368652344, 700.679443359375)","(26.10141372680664, -56.3114013671875, 709.1171875)","(64.70916748046875, 175.909423828125, 53.384002685546875)","(65.61078643798828, 190.16815185546875, 58.57374954223633)",POINT (0.6872508227825165 0.0963475462049246),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,16,430174719882,2072186510,1,1,"(0.6866121888160706, 0.11344689875841141)","(0.6840029954910278, 0.0695432648062706)",1,1,2.72454833984375,2.605682373046875,"(-35.73960876464844, -61.57046890258789, 700.6495361328125)","(26.080957412719727, -56.3165283203125, 709.146728515625)","(64.93866729736328, 179.9066619873047, 54.83892059326172)","(64.03449249267578, 187.94857788085938, 57.76588439941406)",POINT (0.6853075921535492 0.091495081782341),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,16,430174736549,2072203177,1,1,"(0.6755355596542358, 0.139034241437912)","(0.6757453680038452, 0.07030696421861649)",1,1,2.765655517578125,2.6143951416015625,"(-35.76787567138672, -61.54644775390625, 700.5922241210938)","(26.05331802368164, -56.301483154296875, 709.0928344726562)","(61.10021209716797, 175.21981811523438, 53.13298416137695)","(61.17293167114258, 187.80865478515625, 57.71503448486328)",POINT (0.6756404638290405 0.1046706028282642),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
