,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,terms.1,if.1,terms.2,==.1,0.1,-----------.4,return.1,1.1,-----------.5,else.1,return.2,-----------.6,std::pow.1,2.1,terms.3,+.1,afunc.2,terms.4,-.1,1.2,-----------.9,-----------.10,-----------.11,question,code,choices
0,10,22,597565328322,2790976541,1,1,"(0.4727475047111511, 0.3072197139263153)","(0.44100281596183777, 0.30581650137901306)",1,1,3.681716918945313,3.2459716796875,"(-46.70005798339844, -16.591079711914062, 593.8544921875)","(18.896080017089844, -20.44241714477539, 593.9261474609375)","(-11.036090850830078, 144.04273986816406, 41.78547668457031)","(-22.00467872619629, 144.2990264892578, 41.87873077392578)",POINT (0.4568751603364944 0.3065181076526642),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,10,22,597565344995,2790993213,1,1,"(0.47199389338493347, 0.29536110162734985)","(0.4407036602497101, 0.3009198307991028)",1,1,3.6933441162109375,3.274993896484375,"(-46.688507080078125, -16.596324920654297, 593.9054565429688)","(18.931243896484375, -20.455690383911133, 593.8167724609375)","(-11.296472549438477, 146.2085418701172, 42.57379150390625)","(-22.10803985595703, 145.1933135986328, 42.20426940917969)",POINT (0.4563487768173218 0.2981404662132263),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,10,22,597565361661,2791009879,1,1,"(0.4772152304649353, 0.30258065462112427)","(0.4484516680240631, 0.2871124744415283)",1,1,3.702392578125,3.2479705810546875,"(-46.687774658203125, -16.56708526611328, 593.9942626953125)","(18.961509704589844, -20.44477081298828, 593.9811401367188)","(-9.4923734664917, 144.88998413085938, 42.0938606262207)","(-19.43091583251953, 147.71505737304688, 43.12207794189453)",POINT (0.4628334492444992 0.2948465645313263),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,10,22,597565378329,2791026546,1,1,"(0.4766583740711212, 0.3041248619556427)","(0.444366455078125, 0.23109881579875946)",1,1,3.702163696289064,3.1615142822265625,"(-46.68836212158203, -16.550012588500977, 594.0235595703125)","(18.984607696533203, -20.435955047607422, 594.1171264648438)","(-9.684782981872559, 144.6079559326172, 41.991233825683594)","(-20.84245491027832, 157.94522094726562, 46.845558166503906)",POINT (0.4605124145746231 0.2676118388772011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,10,22,597565394996,2791043213,1,1,"(0.47758394479751587, 0.2930600047111511)","(0.44804930686950684, 0.23109093308448792)",1,1,3.683609008789064,3.1398162841796875,"(-46.69729995727539, -16.544172286987305, 594.07177734375)","(18.99273109436035, -20.430843353271484, 594.1556396484375)","(-9.364961624145508, 146.62879943847656, 42.72675704956055)","(-19.56993865966797, 157.9466552734375, 46.84608459472656)",POINT (0.4628166258335114 0.2620754688978195),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,10,22,597565411663,2791059879,1,1,"(0.473500519990921, 0.2997475266456604)","(0.4510332942008972, 0.2673252820968628)",1,1,3.707000732421875,3.2013092041015625,"(-46.70970153808594, -16.562236785888672, 594.070068359375)","(18.986839294433594, -20.448148727416992, 594.116943359375)","(-10.775896072387695, 145.4074249267578, 42.28218078613281)","(-18.538890838623047, 151.32891845703125, 44.43741226196289)",POINT (0.4622669070959091 0.2835364043712616),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,10,22,597565428330,2791076546,1,1,"(0.4680964946746826, 0.2993946075439453)","(0.4503381550312042, 0.2882732152938843)",1,1,3.691162109375,3.221176147460937,"(-46.73504638671875, -16.606367111206055, 594.0763549804688)","(18.97214126586914, -20.47464370727539, 594.0969848632812)","(-12.643119812011719, 145.4718780517578, 42.30564880371094)","(-18.779081344604492, 147.5030517578125, 43.044925689697266)",POINT (0.4592173248529434 0.2938339114189148),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,10,22,597565444998,2791093213,1,1,"(0.47558510303497314, 0.27958863973617554)","(0.4481872320175171, 0.29691725969314575)",1,1,3.6631927490234375,3.224151611328125,"(-46.785430908203125, -16.684375762939453, 594.138671875)","(18.948667526245117, -20.52428436279297, 594.0697021484375)","(-10.055607795715332, 149.08917236328125, 43.62224578857422)","(-19.522279739379883, 145.92434692382812, 42.47031021118164)",POINT (0.4618861675262451 0.2882529497146606),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,10,22,597565461664,2791109879,1,1,"(0.47852152585983276, 0.29355868697166443)","(0.4529353082180023, 0.1863279938697815)",1,1,3.663833618164064,3.036895751953125,"(-46.828956604003906, -16.72913360595703, 594.0927124023438)","(18.917491912841797, -20.552162170410156, 593.9934692382812)","(-9.041011810302734, 146.53773498535156, 42.69356918334961)","(-17.881689071655273, 166.1219940185547, 49.821693420410156)",POINT (0.4657284170389175 0.239943340420723),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,10,22,597565478336,2791126550,1,1,"(0.48001065850257874, 0.2957819104194641)","(0.44305843114852905, 0.25713419914245605)",1,1,3.6680908203125,3.1758575439453125,"(-46.876914978027344, -16.75017547607422, 594.0858154296875)","(18.8770751953125, -20.56574249267578, 594.0155029296875)","(-8.526481628417969, 146.13168334960938, 42.54582214355469)","(-21.294403076171875, 153.190185546875, 45.11487579345703)",POINT (0.4615345448255539 0.2764580547809601),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
