,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,input3.1,input4.1,input5.1,  .1,cond.1,-----------.1,    .1,and.1,>.1,input1.2,21.1,>=.1,input4.2,110.1,>=.2,input5.2,56.1,-----------.3,-----------.4,    .2,and.2,or.1,=.1,input1.3,17.1,nan.7,=.2,input1.4,21.2,-----------.8,>=.3,input2.2,3.1,=.3,input4.3,110.2,>=.4,input5.3,56.2,-----------.9,-----------.10,    .3,and.3,or.2,-----------.11,input1.5,17.2,-----------.13,=.4,input1.6,21.3,-----------.14,-----------.15,input2.3,2.1,=.5,input3.2,156.1,>=.5,input4.4,11.1,>=.6,input5.4,1054.1,-----------.16,-----------.17,    .4,and.4,or.3,-----------.18,input1.7,17.3,-----------.20,=.6,input1.8,21.4,-----------.21,-----------.22,input2.4,2.2,=.7,input3.3,156.2,>=.7,input4.5,9.1,>=.8,input5.5,1054.2,-----------.23,    .5,else.1,-----------.24,-----------.25,question,code,choices
0,4,28,9351104046,2130183074,1,1,"(0.4921048879623413, 0.5435811877250671)","(0.5225976705551147, 0.5586233139038086)",1,1,2.86029052734375,2.89288330078125,"(-49.31292724609375, -14.342047691345215, 557.338623046875)","(15.92578125, -11.58765983581543, 559.66943359375)","(-2.465209722518921, 101.11841583251953, 26.16231346130371)","(8.101635932922363, 98.3631591796875, 25.159467697143555)",POINT (0.507351279258728 0.5511022508144379),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,4,28,9351120713,2130199741,1,1,"(0.49533629417419434, 0.5375813841819763)","(0.519630491733551, 0.5557324290275574)",1,1,2.8384552001953125,2.87139892578125,"(-49.29588317871094, -14.325509071350098, 557.3847045898438)","(15.944706916809082, -11.584760665893555, 559.712158203125)","(-1.3454196453094482, 102.21739959716797, 26.562355041503906)","(7.073396682739258, 98.89266204833984, 25.35221290588379)",POINT (0.5074833929538727 0.5466569066047668),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,4,28,9351137379,2130216407,1,1,"(0.49603578448295593, 0.5469678044319153)","(0.522672712802887, 0.5564014315605164)",1,1,2.8573455810546875,2.9023895263671875,"(-49.306644439697266, -14.376799583435059, 557.4356079101562)","(15.934477806091309, -11.665708541870117, 559.720947265625)","(-1.1030306816101074, 100.49808502197266, 25.936552047729492)","(8.127639770507812, 98.7701416015625, 25.307579040527344)",POINT (0.5093542486429214 0.5516846179962158),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,4,28,9351154050,2130233077,1,1,"(0.49598702788352966, 0.531909167766571)","(0.5193091034889221, 0.5630648136138916)",1,1,2.849700927734375,2.8928375244140625,"(-49.318180084228516, -14.50210952758789, 557.3820190429688)","(15.915305137634277, -11.776576042175293, 559.5921020507812)","(-1.1199060678482056, 103.25640106201172, 26.940481185913086)","(6.962026119232178, 97.54959106445312, 24.863380432128906)",POINT (0.5076480656862259 0.5474869906902313),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,4,28,9351170716,2130249743,1,1,"(0.493461549282074, 0.5397381782531738)","(0.5228480696678162, 0.5519886016845703)",1,1,2.846435546875,2.887054443359375,"(-49.34590148925781, -14.62956428527832, 557.3693237304688)","(15.89146614074707, -11.916393280029297, 559.4976806640625)","(-1.995087742805481, 101.82235717773438, 26.418529510498047)","(8.188411712646484, 99.57843780517578, 25.601802825927734)",POINT (0.5081548094749451 0.5458633899688721),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,4,28,9351187384,2130266410,1,1,"(0.4934466481208801, 0.5428217053413391)","(0.5245099067687988, 0.5523183345794678)",1,1,2.817138671875,2.875717163085937,"(-49.33722686767578, -14.730164527893066, 557.2491455078125)","(15.888996124267578, -12.028268814086914, 559.4371337890625)","(-2.0002548694610596, 101.25753021240234, 26.212970733642578)","(8.764300346374512, 99.51802825927734, 25.57984733581543)",POINT (0.5089782774448395 0.5475700199604034),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,4,28,9351204051,2130283077,1,1,"(0.4988638460636139, 0.5535243153572083)","(0.5216056108474731, 0.5573037266731262)",1,1,2.879058837890625,2.8857879638671875,"(-49.34661102294922, -14.80146598815918, 557.23046875)","(15.886341094970703, -12.112569808959961, 559.39404296875)","(-0.1229795590043068, 99.2971420288086, 25.4993896484375)","(7.757874488830566, 98.60484313964844, 25.247455596923828)",POINT (0.5102347284555435 0.5554140210151672),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,4,28,9351220718,2130299743,1,1,"(0.4934470057487488, 0.5516149997711182)","(0.5197850465774536, 0.5637602806091309)",1,1,2.87396240234375,2.873046875,"(-49.33942413330078, -14.819145202636719, 557.1967163085938)","(15.897138595581055, -12.136478424072266, 559.4281616210938)","(-2.0001251697540283, 99.6468505859375, 25.62674903869629)","(7.12698221206665, 97.42219543457031, 24.816987991333008)",POINT (0.5066160261631012 0.5576876401901245),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,4,28,9351237386,2130316411,1,1,"(0.49497175216674805, 0.5490517616271973)","(0.5194590091705322, 0.5644658803939819)",1,1,2.851287841796875,2.8917388916015625,"(-49.330467224121094, -14.77452278137207, 557.2329711914062)","(15.907581329345703, -12.126237869262695, 559.4450073242188)","(-1.4717384576797485, 100.1163558959961, 25.79764747619629)","(7.013986587524414, 97.29295349121094, 24.76993751525879)",POINT (0.5072153806686401 0.5567588210105896),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,4,28,9351254053,2130333077,1,1,"(0.4891515374183655, 0.5494978427886963)","(0.5204822421073914, 0.5568625926971436)",1,1,2.8624267578125,2.8929595947265625,"(-49.32379150390625, -14.685836791992188, 557.172607421875)","(15.903441429138184, -12.050641059875488, 559.557861328125)","(-3.4886701107025146, 100.03466796875, 25.76784324645996)","(7.3685712814331055, 98.68565368652344, 25.27685546875)",POINT (0.5048168897628784 0.5531802177429199),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
