,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,std::vector<int>.1,sequence.1,int.1,start.1,int.2,end.1,int.3,diff.1,-----------.2,std::vector<int>.2,result.1,if.1,start.2,>.1,end.2,return.1,result.2,-----------.5,else.1,while.1,start.3,<=.1,end.3,result.3,push_back.1,end.4,-----------.8,end.5,-=.1,diff.2,-----------.10,return.2,result.4,-----------.11,-----------.12,question,code,choices
0,9,13,179813505356,5979557326,1,1,"(0.1158442497253418, 0.13039928674697876)","(0.1487114578485489, 0.04630904272198677)",1,1,3.53326416015625,3.43524169921875,"(-51.9305419921875, 14.733372688293457, 683.9822998046875)","(16.54045295715332, 12.974889755249023, 686.565673828125)","(-134.3551788330078, 176.33665466308594, 53.53949737548828)","(-122.99871826171875, 191.6946258544922, 59.129295349121094)",POINT (0.1322778537869453 0.0883541647344828),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,13,179813522025,5979573995,1,1,"(0.11479024589061737, 0.13493601977825165)","(0.14017167687416077, 0.033039845526218414)",1,1,3.505889892578125,3.434478759765625,"(-51.89501953125, 14.776941299438477, 683.9075927734375)","(16.575794219970703, 13.007096290588379, 686.5242919921875)","(-134.7193603515625, 175.50807189941406, 53.237911224365234)","(-125.94943237304688, 194.11805725097656, 60.01140213012695)",POINT (0.1274809613823891 0.083987932652235),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,13,179813538693,5979590662,1,1,"(0.11456000804901123, 0.14541997015476227)","(0.14496579766273499, 0.046150341629981995)",1,1,3.494369506835937,3.4575347900390625,"(-51.87021255493164, 14.797674179077148, 684.0419311523438)","(16.611934661865234, 12.995792388916016, 686.4837646484375)","(-134.79891967773438, 173.5933074951172, 52.54103088378906)","(-124.29295349121094, 191.7235870361328, 59.13991928100586)",POINT (0.1297629028558731 0.0957851558923721),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,13,179813555359,5979607328,1,1,"(0.11596803367137909, 0.16626793146133423)","(0.1430894285440445, 0.030083205550909042)",1,1,3.5384674072265625,3.41217041015625,"(-51.8487548828125, 14.838685035705566, 684.189208984375)","(16.640331268310547, 13.016885757446289, 686.6910400390625)","(-134.31240844726562, 169.7857208251953, 51.155147552490234)","(-124.9412612915039, 194.65805053710938, 60.20792007446289)",POINT (0.1295287311077118 0.0981755685061216),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,13,179813572027,5979623995,1,1,"(0.11474895477294922, 0.14493165910243988)","(0.15014363825321198, 0.03487812355160713)",1,1,3.4780731201171875,3.430160522460937,"(-51.81831359863281, 14.846024513244629, 684.19189453125)","(16.648698806762695, 13.008811950683594, 686.6388549804688)","(-134.73362731933594, 173.68252563476562, 52.57344436645508)","(-122.50385284423828, 193.7823028564453, 59.88921356201172)",POINT (0.1324462965130806 0.0899048913270235),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,13,179813588694,5979640661,1,1,"(0.11061985790729523, 0.1612219214439392)","(0.14583835005760193, 0.02224717102944851)",1,1,3.4946441650390625,3.4110565185546875,"(-51.791839599609375, 14.858306884765625, 684.1310424804688)","(16.674823760986328, 13.026105880737305, 686.88525390625)","(-136.16033935546875, 170.70730590820312, 51.49055099487305)","(-123.99146270751953, 196.0891876220703, 60.72884750366211)",POINT (0.1282291039824486 0.0917345462366939),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,13,179813605361,5979657328,1,1,"(0.10971181839704514, 0.15293210744857788)","(0.14717070758342743, 0.033058032393455505)",1,1,3.5088348388671875,3.398040771484375,"(-51.78740310668945, 14.862567901611328, 684.0538940429688)","(16.674644470214844, 13.035865783691406, 686.845458984375)","(-136.47409057617188, 172.22132873535156, 52.0416145324707)","(-123.53109741210938, 194.11474609375, 60.01019287109375)",POINT (0.1284412629902363 0.0929950699210167),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,13,179813622028,5979673994,1,1,"(0.10926009714603424, 0.1706247180700302)","(0.147874116897583, 0.0673837810754776)",1,1,3.523101806640625,3.447662353515625,"(-51.802425384521484, 14.869629859924316, 684.0257568359375)","(16.6652889251709, 13.048866271972656, 686.7940673828125)","(-136.6301727294922, 168.989990234375, 50.865543365478516)","(-123.28804016113281, 187.84559631347656, 57.7283821105957)",POINT (0.1285671070218086 0.1190042495727539),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,13,179813638695,5979690661,1,1,"(0.10952015966176987, 0.16533614695072174)","(0.14895786345005035, 0.02520667389035225)",1,1,3.50604248046875,3.38140869140625,"(-51.81829833984375, 14.860029220581055, 683.9705810546875)","(16.655132293701172, 13.054952621459961, 686.7291870117188)","(-136.54031372070312, 169.95587158203125, 51.217124938964844)","(-122.91358184814453, 195.5487060546875, 60.53207015991211)",POINT (0.1292390115559101 0.095271410420537),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,9,13,179813655370,5979707335,1,1,"(0.11255760490894318, 0.17871244251728058)","(0.15028434991836548, 0.02346133626997471)",1,1,3.520233154296875,3.3685760498046875,"(-51.83952331542969, 14.861462593078613, 683.9151000976562)","(16.646696090698242, 13.068370819091797, 686.6510009765625)","(-135.49081420898438, 167.51287841796875, 50.32794952392578)","(-122.45525360107422, 195.86746215820312, 60.648075103759766)",POINT (0.1314209774136543 0.1010868893936276),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
