,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,28,11,8765900911,8984285792,1,1,"(0.5166820287704468, 0.2270548790693283)","(0.5184279084205627, 0.16275960206985474)",1,1,3.4709930419921875,3.350433349609375,"(-42.07489013671875, 17.17015838623047, 512.8157348632812)","(22.090290069580078, 13.469696044921875, 514.4501953125)","(6.051668643951416, 159.09695434570312, 47.26478958129883)","(6.65668249130249, 170.87399291992188, 51.55131149291992)",POINT (0.5175549685955048 0.1949072405695915),,,,,,,,,,1,,
0,28,11,8765917577,8984302458,1,1,"(0.520266056060791, 0.2328052520751953)","(0.5219458341598511, 0.15416981279850006)",1,1,3.4783172607421875,3.336410522460937,"(-41.873687744140625, 17.305124282836914, 513.2230224609375)","(22.289297103881836, 13.553086280822754, 514.8649291992188)","(7.2936601638793945, 158.0436553955078, 46.881404876708984)","(7.875763416290283, 172.44740295410156, 52.123958587646484)",POINT (0.521105945110321 0.1934875324368477),,,,,,,,,,1,,
0,28,11,8765934244,8984319124,1,1,"(0.5224207639694214, 0.2368677854537964)","(0.523970901966095, 0.14565744996070862)",1,1,3.464447021484375,3.316131591796875,"(-41.70750427246094, 17.424591064453125, 513.7635498046875)","(22.46373748779297, 13.606834411621094, 515.236572265625)","(8.0403470993042, 157.29949951171875, 46.61060333251953)","(8.577536582946777, 174.0066375732422, 52.691429138183594)",POINT (0.5231958329677582 0.1912626177072525),,,,,,,,,,1,,
0,28,11,8765950911,8984335791,1,1,"(0.5209454298019409, 0.2283037155866623)","(0.5205888152122498, 0.1553884595632553)",1,1,3.4636688232421875,3.332427978515625,"(-41.54066467285156, 17.570247650146484, 514.2882690429688)","(22.630094528198242, 13.724987030029297, 515.875732421875)","(7.529084205627441, 158.86819458007812, 47.181549072265625)","(7.405508041381836, 172.22418212890625, 52.04271697998047)",POINT (0.5207671225070953 0.1918460875749588),,,,,,,,,,1,,
0,28,11,8765967579,8984352458,1,1,"(0.5190577507019043, 0.23613578081130981)","(0.5248330235481262, 0.14921079576015472)",1,1,3.4553375244140625,3.315780639648437,"(-41.41236877441406, 17.729351043701172, 514.9278564453125)","(22.76595687866211, 13.826183319091797, 516.29541015625)","(6.874918460845947, 157.43359375, 46.65937805175781)","(8.876282691955566, 173.3557586669922, 52.45455551147461)",POINT (0.5219453871250153 0.1926732882857323),,,,,,,,,,1,,
0,28,11,8765984247,8984369126,1,1,"(0.5204305648803711, 0.22866307199001312)","(0.523725688457489, 0.15587592124938965)",1,1,3.4440460205078125,3.3179473876953125,"(-41.29338455200195, 17.878131866455078, 515.5374755859375)","(22.89796257019043, 13.959054946899414, 516.984619140625)","(7.350663185119629, 158.80238342285156, 47.157554626464844)","(8.492539405822754, 172.1348876953125, 52.01022720336914)",POINT (0.52207812666893 0.1922694966197014),,,,,,,,,,1,,
0,28,11,8766000915,8984385793,1,1,"(0.5232123732566833, 0.23172448575496674)","(0.518649697303772, 0.1557873785495758)",1,1,3.4583282470703125,3.3056793212890625,"(-41.180519104003906, 18.027164459228516, 516.1925659179688)","(23.02660369873047, 14.092887878417969, 517.5704345703125)","(8.314653396606445, 158.2416229248047, 46.95344543457031)","(6.733517169952393, 172.151123046875, 52.01607894897461)",POINT (0.5209310352802277 0.1937559321522713),,,,,,,,,,1,,
0,28,11,8766017582,8984402460,1,1,"(0.5223059058189392, 0.23054130375385284)","(0.525023341178894, 0.15187683701515198)",1,1,3.4482421875,3.3221588134765625,"(-41.05640411376953, 18.199920654296875, 516.74560546875)","(23.128467559814453, 14.223821640014648, 518.025390625)","(8.000536918640137, 158.4583282470703, 47.03238296508789)","(8.942225456237793, 172.86740112304688, 52.276859283447266)",POINT (0.5236646234989166 0.1912090703845024),,,,,,,,,,1,,
0,28,11,8766034249,8984419126,1,1,"(0.5148253440856934, 0.22244007885456085)","(0.5245770812034607, 0.15524670481681824)",1,1,3.435699462890625,3.299652099609375,"(-40.98308181762695, 18.36585807800293, 517.6385498046875)","(23.226551055908203, 14.358957290649414, 518.6618041992188)","(5.4082560539245605, 159.9422607421875, 47.572425842285156)","(8.787585258483887, 172.25015258789062, 52.052154541015625)",POINT (0.519701212644577 0.1888433918356895),,,,,,,,,,1,,
0,28,11,8766050916,8984435793,1,1,"(0.5135623812675476, 0.22502948343753815)","(0.5237979888916016, 0.15887220203876495)",1,1,3.4437255859375,3.27703857421875,"(-40.882537841796875, 18.49683380126953, 518.2079467773438)","(23.322437286376953, 14.502138137817383, 519.3133544921875)","(4.970577716827393, 159.4679412841797, 47.39983367919922)","(8.517616271972656, 171.5860595703125, 51.810462951660156)",POINT (0.5186801850795746 0.1919508427381516),,,,,,,,,,1,,
