,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,num-list.1,  .1,cond.1,-----------.1,    .1,nan.1,num-list.2,-----------.2,-----------.3,-----------.4,-----------.5,    .2,even.1,car.1,num-list.3,-----------.6,     .1,append.1,afunc.2,cdr.1,num-list.4,-----------.7,list.1,car.2,num-list.5,-----------.8,-----------.9,-----------.10,    .3,else.1,cons.1,car.3,num-list.6,afunc.3,cdr.2,num-list.7,-----------.11,-----------.12,-----------.13,-----------.14,-----------.15,question,code,choices
0,40,27,3729465909,3815302438,1,1,"(0.3984593152999878, 0.23057033121585846)","(0.4192011058330536, 0.1874716728925705)",1,1,3.3694000244140625,3.3737945556640625,"(-44.418670654296875, -32.90159225463867, 628.1314697265625)","(13.820361137390137, -35.49188995361328, 629.9357299804688)","(-34.91683578491211, 158.45301818847656, 47.030418395996094)","(-27.729047775268555, 166.34747314453125, 49.90373611450195)",POINT (0.4088302105665207 0.2090210020542145),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,40,27,3729482578,3815319107,1,1,"(0.3936626613140106, 0.21437905728816986)","(0.40325430035591125, 0.18252860009670258)",1,1,3.380767822265625,3.363800048828125,"(-44.42912292480469, -32.87615966796875, 628.184814453125)","(13.81643295288086, -35.444923400878906, 630.10009765625)","(-36.57904052734375, 161.41879272460938, 48.10988998413086)","(-33.255191802978516, 167.2528839111328, 50.23326873779297)",POINT (0.3984584808349609 0.1984538286924362),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,40,27,3729499243,3815335771,1,1,"(0.395043283700943, 0.19822393357753754)","(0.40438365936279297, 0.17224852740764618)",1,1,3.3476104736328125,3.3623199462890625,"(-44.43578338623047, -32.90180587768555, 628.228271484375)","(13.859682083129883, -35.474769592285156, 630.054443359375)","(-36.10062026977539, 164.37794494628906, 49.186912536621094)","(-32.863826751708984, 169.13589477539062, 50.91867446899414)",POINT (0.399713471531868 0.1852362304925919),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,27,3729515915,3815352443,1,1,"(0.3984314799308777, 0.20400233566761017)","(0.4025314748287201, 0.16876086592674255)",1,1,3.319671630859375,3.3514404296875,"(-44.440147399902344, -32.927032470703125, 628.194580078125)","(13.886432647705078, -35.49375534057617, 630.0535888671875)","(-34.926483154296875, 163.3195037841797, 48.80169677734375)","(-33.505680084228516, 169.77474975585938, 51.151187896728516)",POINT (0.4004814773797989 0.1863816007971764),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,27,3729532582,3815369109,1,1,"(0.3926158845424652, 0.21188229322433472)","(0.3961348235607147, 0.16977271437644958)",1,1,3.34295654296875,3.344451904296875,"(-44.46278762817383, -32.95762634277344, 628.2577514648438)","(13.890901565551758, -35.51340866088867, 630.0972900390625)","(-36.94179153442383, 161.87612915039062, 48.276329040527344)","(-35.722347259521484, 169.58938598632812, 51.083740234375)",POINT (0.39437535405159 0.1908275038003922),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,40,27,3729549249,3815385776,1,1,"(0.3982260227203369, 0.20398133993148804)","(0.4036538600921631, 0.17155836522579193)",1,1,3.3209991455078125,3.3408355712890625,"(-44.508087158203125, -32.99066925048828, 628.2958374023438)","(13.866128921508789, -35.528953552246094, 630.1094970703125)","(-34.997676849365234, 163.3233642578125, 48.80305862426758)","(-33.11673355102539, 169.26231384277344, 50.96467971801758)",POINT (0.40093994140625 0.18776985257864),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,27,3729565917,3815402443,1,1,"(0.40172967314720154, 0.19798347353935242)","(0.4027225971221924, 0.17321665585041046)",1,1,3.2974395751953125,3.3217315673828125,"(-44.563331604003906, -33.039066314697266, 628.3653564453125)","(13.834222793579102, -35.54695129394531, 630.1882934570312)","(-33.783546447753906, 164.4219970703125, 49.20295715332031)","(-33.43946075439453, 168.9585723876953, 50.85411071777344)",POINT (0.402226135134697 0.1856000646948814),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,27,3729582584,3815419110,1,1,"(0.39655449986457825, 0.19715434312820435)","(0.39835837483406067, 0.16781403124332428)",1,1,3.319580078125,3.30535888671875,"(-44.61310577392578, -33.081119537353516, 628.39208984375)","(13.798810958862305, -35.559669494628906, 630.1129150390625)","(-35.57692337036133, 164.57386779785156, 49.25822830200195)","(-34.951812744140625, 169.9481658935547, 51.21430587768555)",POINT (0.3974564373493195 0.1824841871857643),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,27,3729599250,3815435776,1,1,"(0.3942936658859253, 0.2026037573814392)","(0.40061599016189575, 0.1760101169347763)",1,1,3.289215087890625,3.3056793212890625,"(-44.679447174072266, -33.130615234375, 628.44873046875)","(13.749991416931152, -35.580963134765625, 630.1478271484375)","(-36.36039352416992, 163.57571411132812, 48.894893646240234)","(-34.16947937011719, 168.44688415527344, 50.66789627075195)",POINT (0.3974548280239105 0.1893069371581078),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,27,3729615920,3815452445,1,1,"(0.4056283235549927, 0.2115086168050766)","(0.40397822856903076, 0.18206557631492615)",1,1,3.2926025390625,3.2999725341796875,"(-44.743412017822266, -33.167274475097656, 628.5277709960938)","(13.689278602600098, -35.59690856933594, 630.2598266601562)","(-32.4325065612793, 161.94459533691406, 48.301231384277344)","(-33.00432586669922, 167.3376922607422, 50.26417922973633)",POINT (0.4048032760620117 0.1967870965600014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,40,27,3729632586,3815469111,1,1,"(0.3973502218723297, 0.20665611326694489)","(0.4053270220756531, 0.19362489879131317)",1,1,3.2884979248046875,3.3055877685546875,"(-44.81010818481445, -33.20555877685547, 628.486328125)","(13.623456954956055, -35.621925354003906, 630.273193359375)","(-35.30116653442383, 162.8334197998047, 48.62477493286133)","(-32.53691864013672, 165.22036743164062, 49.493526458740234)",POINT (0.4013386219739914 0.200140506029129),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
