,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,recursiveFun.1,int.2,n.1,recursiveFun.2,10.1,-----------.1,if.1,n.2,==.1,0.1,return.1,0.2,return.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""".1",-----------.10,recursiveFun.3,n.4,-.1,1.1,-----------.12,-----------.13,question,code,choices
0,40,12,4764081227,4849888250,1,1,"(0.4240463376045227, 0.16630181670188904)","(0.4241781532764435, 0.11582203954458237)",1,1,3.189971923828125,3.22210693359375,"(-75.57310485839844, -51.817726135253906, 667.3656616210938)","(-16.88527488708496, -54.06690216064453, 670.0308837890625)","(-26.05000114440918, 170.22515869140625, 51.31513977050781)","(-26.00430679321289, 179.4716339111328, 54.680519104003906)",POINT (0.4241122454404831 0.1410619281232357),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,12,4764097894,4849904917,1,1,"(0.4240378737449646, 0.1575951725244522)","(0.43049728870391846, 0.10382334887981415)",1,1,3.1772613525390625,3.216766357421875,"(-75.5384292602539, -51.81132507324219, 667.2979125976562)","(-16.865007400512695, -54.06292724609375, 670.0194091796875)","(-26.052932739257812, 171.8199920654297, 51.89556121826172)","(-23.814504623413086, 181.66943359375, 55.48048400878906)",POINT (0.4272675812244415 0.1307092607021332),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,40,12,4764114561,4849921583,1,1,"(0.4194502532482147, 0.16178059577941895)","(0.43265947699546814, 0.12799818813800812)",1,1,3.1762237548828125,3.228271484375,"(-75.51805114746094, -51.81539535522461, 667.3170166015625)","(-16.843341827392578, -54.063072204589844, 669.9713134765625)","(-27.64270782470703, 171.05332946777344, 51.61653518676758)","(-23.065223693847656, 177.24130249023438, 53.86876678466797)",POINT (0.4260548651218414 0.1448893919587135),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,12,4764131234,4849938256,1,1,"(0.4168359935283661, 0.17610357701778412)","(0.43052756786346436, 0.11083261668682098)",1,1,3.1963653564453125,3.2190399169921875,"(-75.49492645263672, -51.80715560913086, 667.3587646484375)","(-16.81153106689453, -54.05537033081055, 669.997314453125)","(-28.548643112182617, 168.4297637939453, 50.66166305541992)","(-23.804012298583984, 180.38552856445312, 55.01320266723633)",POINT (0.4236817806959152 0.1434680968523026),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,12,4764147902,4849954923,1,1,"(0.41379329562187195, 0.17396199703216553)","(0.4236832559108734, 0.1255539506673813)",1,1,3.204986572265625,3.2309722900390625,"(-75.46286010742188, -51.800743103027344, 667.2905883789062)","(-16.77916717529297, -54.05035400390625, 669.9494018554688)","(-29.603044509887695, 168.82205200195312, 50.80440902709961)","(-26.17581558227539, 177.6890106201172, 54.0317268371582)",POINT (0.4187382757663727 0.1497579738497734),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,12,4764164568,4849971589,1,1,"(0.42055633664131165, 0.1689857393503189)","(0.42792508006095886, 0.11954134702682495)",1,1,3.205352783203125,3.2260894775390625,"(-75.4312744140625, -51.78840637207031, 667.27294921875)","(-16.74820327758789, -54.046058654785156, 669.98828125)","(-27.25940704345703, 169.7335662841797, 51.13618087768555)","(-24.70587730407715, 178.7903594970703, 54.432594299316406)",POINT (0.4242407083511352 0.1442635431885719),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,12,4764181236,4849988256,1,1,"(0.4212733805179596, 0.16572868824005127)","(0.4280119836330414, 0.11768122762441635)",1,1,3.209381103515625,3.244476318359375,"(-75.39472961425781, -51.77709197998047, 667.2432861328125)","(-16.71099853515625, -54.045448303222656, 670.0645751953125)","(-27.01091957092285, 170.3301544189453, 51.35332489013672)","(-24.67576026916504, 179.1310577392578, 54.55662155151367)",POINT (0.4246426820755005 0.1417049579322338),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,12,4764197903,4850004923,1,1,"(0.41814276576042175, 0.17473945021629333)","(0.42601630091667175, 0.09591976553201675)",1,1,3.2038116455078125,3.211288452148437,"(-75.36376953125, -51.75983428955078, 667.30078125)","(-16.6859130859375, -54.040771484375, 670.1405029296875)","(-28.095800399780273, 168.67962646484375, 50.752620697021484)","(-25.36733627319336, 183.1171417236328, 56.00741958618164)",POINT (0.4220795333385468 0.135329607874155),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,40,12,4764214570,4850021589,1,1,"(0.4170782268047333, 0.18610498309135437)","(0.4340788424015045, 0.10370878875255585)",1,1,3.211883544921875,3.22882080078125,"(-75.32550811767578, -51.739078521728516, 667.3221435546875)","(-16.65619659423828, -54.026573181152344, 670.05517578125)","(-28.46469497680664, 166.59779357910156, 49.994876861572266)","(-22.57337760925293, 181.6904296875, 55.48814010620117)",POINT (0.4255785346031189 0.1449068859219551),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,12,4764231237,4850038256,1,1,"(0.4192681908607483, 0.1723622828722)","(0.437499076128006, 0.11420714110136032)",1,1,3.2221832275390625,3.2432861328125,"(-75.27253723144531, -51.7182731628418, 667.3087158203125)","(-16.604829788208008, -54.01216125488281, 669.9461669921875)","(-27.705799102783203, 169.1150665283203, 50.911094665527344)","(-21.388118743896484, 179.76742553710938, 54.78818893432617)",POINT (0.4283836334943771 0.1432847119867802),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,12,4764247905,4850054923,1,1,"(0.4145742952823639, 0.17775528132915497)","(0.4254988133907318, 0.11240740120410919)",1,1,3.217620849609375,3.24224853515625,"(-75.2257080078125, -51.698753356933594, 667.294677734375)","(-16.54136085510254, -54.004329681396484, 669.899658203125)","(-29.332393646240234, 168.12721252441406, 50.55154037475586)","(-25.546659469604492, 180.09707641601562, 54.90818405151367)",POINT (0.4200365543365478 0.1450813412666321),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,12,4764264577,4850071595,1,1,"(0.42000824213027954, 0.1852596253156662)","(0.4246689975261688, 0.11227652430534363)",1,1,3.22308349609375,3.25006103515625,"(-75.17648315429688, -51.676822662353516, 667.281005859375)","(-16.48755645751953, -53.996829986572266, 669.9644775390625)","(-27.449344635009766, 166.7526397705078, 50.05125045776367)","(-25.834213256835938, 180.12103271484375, 54.91694259643555)",POINT (0.4223386198282242 0.1487680748105049),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,12,4764281245,4850088262,1,1,"(0.4237356185913086, 0.18167439103126526)","(0.43493130803108215, 0.11493337899446487)",1,1,3.22705078125,3.2608642578125,"(-75.11454772949219, -51.65614318847656, 667.1820068359375)","(-16.447742462158203, -54.007171630859375, 670.0528564453125)","(-26.157676696777344, 167.4093475341797, 50.29024124145508)","(-22.277952194213867, 179.6343994140625, 54.739776611328125)",POINT (0.4293334633111954 0.1483038850128651),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,12,4764297912,4850104929,1,1,"(0.41926318407058716, 0.17852957546710968)","(0.4341355562210083, 0.11140172183513641)",1,1,3.228424072265625,3.2580718994140625,"(-75.06269073486328, -51.63686752319336, 667.193359375)","(-16.39752769470215, -53.992408752441406, 669.9560546875)","(-27.70753288269043, 167.98538208007812, 50.49993133544922)","(-22.553722381591797, 180.28131103515625, 54.97522735595703)",POINT (0.4266993701457977 0.144965648651123),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,12,4764314580,4850121596,1,1,"(0.4142085313796997, 0.16817344725131989)","(0.4280625283718109, 0.11642931401729584)",1,1,3.2254791259765625,3.250213623046875,"(-75.01567840576172, -51.61737823486328, 667.129150390625)","(-16.351261138916016, -53.979530334472656, 669.9090576171875)","(-29.459157943725586, 169.88232421875, 51.19036865234375)","(-24.65824317932129, 179.3603973388672, 54.64004898071289)",POINT (0.4211355298757553 0.1423013806343079),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,12,4764331246,4850138262,1,1,"(0.42060586810112, 0.18655799329280853)","(0.43087196350097656, 0.12128228694200516)",1,1,3.2555084228515625,3.27288818359375,"(-74.97024536132812, -51.602725982666016, 667.0259399414062)","(-16.29697608947754, -53.965579986572266, 669.8123779296875)","(-27.242233276367188, 166.5148162841797, 49.96467971801758)","(-23.684669494628906, 178.47145080566406, 54.316505432128906)",POINT (0.4257389158010483 0.1539201401174068),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,12,4764347914,4850154929,1,1,"(0.417033314704895, 0.17363028228282928)","(0.43120521306991577, 0.11014290899038315)",1,1,3.23455810546875,3.252227783203125,"(-74.94291687011719, -51.58521270751953, 666.99462890625)","(-16.265548706054688, -53.95058822631836, 669.8634033203125)","(-28.48026466369629, 168.8828125, 50.82653045654297)","(-23.569183349609375, 180.5118865966797, 55.059181213378906)",POINT (0.4241192638874054 0.1418865956366062),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,12,4764364581,4850171595,1,1,"(0.41580310463905334, 0.1721370369195938)","(0.426131010055542, 0.11083512753248215)",1,1,3.2569580078125,3.2652130126953125,"(-74.9264907836914, -51.565895080566406, 666.9732666015625)","(-16.25041961669922, -53.931060791015625, 669.88916015625)","(-28.906579971313477, 169.15631103515625, 50.92611312866211)","(-25.327573776245117, 180.3850555419922, 55.013057708740234)",POINT (0.4209670573472977 0.141486082226038),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,12,4764381249,4850188262,1,1,"(0.42509108781814575, 0.17747823894023895)","(0.4291105568408966, 0.12846148014068604)",1,1,3.265731811523437,3.277313232421875,"(-74.9085693359375, -51.54229736328125, 666.9525146484375)","(-16.237943649291992, -53.90851593017578, 669.8778076171875)","(-25.687959671020508, 168.177978515625, 50.56999588012695)","(-24.2950496673584, 177.15643310546875, 53.83788299560547)",POINT (0.4271008223295212 0.1529698595404625),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,40,12,4764397921,4850204934,1,1,"(0.48125502467155457, 0.16397790610790253)","(0.49313098192214966, 0.14193041622638702)",1,1,3.252838134765625,3.2859344482421875,"(-74.70157623291016, -51.51979064941406, 666.89990234375)","(-16.064781188964844, -53.885780334472656, 669.613037109375)","(-6.225090980529785, 170.65086364746094, 51.47004699707031)","(-2.109646797180176, 174.68931579589844, 52.93994903564453)",POINT (0.4871930032968521 0.1529541611671448),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
