,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,num-list.1,  .1,cond.1,-----------.1,    .1,nan.1,num-list.2,-----------.2,-----------.3,-----------.4,-----------.5,    .2,even.1,car.1,num-list.3,-----------.6,     .1,append.1,afunc.2,cdr.1,num-list.4,-----------.7,list.1,car.2,num-list.5,-----------.8,-----------.9,-----------.10,    .3,else.1,cons.1,car.3,num-list.6,afunc.3,cdr.2,num-list.7,-----------.11,-----------.12,-----------.13,-----------.14,-----------.15,question,code,choices
0,59,27,336970582464,6632244587,1,1,"(0.43616268038749695, 0.3070599138736725)","(0.37603408098220825, 0.2546962797641754)",1,1,2.5680694580078125,2.39013671875,"(-58.32792663574219, -67.74979400634766, 686.909423828125)","(9.935661315917969, -66.80279541015625, 691.044921875)","(-23.677066802978516, 144.07192993164062, 41.796058654785156)","(-44.4530143737793, 153.63543701171875, 45.276954650878906)",POINT (0.4060983806848526 0.280878096818924),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,27,336970599139,6632261262,1,1,"(0.43669062852859497, 0.27992841601371765)","(0.3821915090084076, 0.2643870413303375)",1,1,2.55694580078125,2.37939453125,"(-58.34189987182617, -67.75407409667969, 686.9332275390625)","(9.922050476074219, -66.80450439453125, 691.1243286132812)","(-23.494647979736328, 149.02711486816406, 43.59967803955078)","(-42.325477600097656, 151.86557006835938, 44.63270568847656)",POINT (0.4094410687685013 0.2721577286720276),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,
0,59,27,336970615807,6632277929,1,1,"(0.4407057464122772, 0.2893901765346527)","(0.37986287474632263, 0.24460430443286896)",1,1,2.5614776611328125,2.3712158203125,"(-58.37591552734375, -67.76414489746094, 686.9267578125)","(9.899168968200684, -66.81640625, 691.3098754882812)","(-22.107311248779297, 147.29905700683594, 42.9706916809082)","(-43.130069732666016, 155.47862243652344, 45.947750091552734)",POINT (0.4102843105792999 0.2669972404837608),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,27,336970632473,6632294595,1,1,"(0.4471006989479065, 0.3173148036003113)","(0.3785891830921173, 0.264678031206131)",1,1,2.59124755859375,2.368438720703125,"(-58.42051315307617, -67.76031494140625, 687.0775146484375)","(9.868073463439941, -66.78863525390625, 691.283447265625)","(-19.897706985473633, 142.19900512695312, 41.114383697509766)","(-43.57016372680664, 151.8124237060547, 44.61336135864258)",POINT (0.4128449410200119 0.2909964174032211),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,27,336970649141,6632311262,1,1,"(0.44709011912345886, 0.29966938495635986)","(0.3743914067745209, 0.28802281618118286)",1,1,2.556976318359375,2.420440673828125,"(-58.500247955322266, -67.76947021484375, 687.487060546875)","(9.826311111450195, -66.77000427246094, 691.2587890625)","(-19.901348114013672, 145.42169189453125, 42.28739547729492)","(-45.020606994628906, 147.54879760742188, 43.06155014038086)",POINT (0.4107407629489899 0.2938461005687714),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,27,336970665813,6632327934,1,1,"(0.45079630613327026, 0.2832001745700836)","(0.3796265423297882, 0.26477929949760437)",1,1,2.56982421875,2.38427734375,"(-58.55463409423828, -67.7861328125, 687.8475952148438)","(9.791440963745117, -66.76805114746094, 691.5499877929688)","(-18.62076759338379, 148.42958068847656, 43.38215637207031)","(-43.21173858642578, 151.79391479492188, 44.60666275024414)",POINT (0.4152114242315292 0.273989737033844),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,
0,59,27,336970682472,6632344592,1,1,"(0.44804298877716064, 0.3071027100086212)","(0.3849830627441406, 0.2605130970478058)",1,1,2.604736328125,2.4090728759765625,"(-58.573974609375, -67.78601837158203, 687.9508056640625)","(9.750186920166016, -66.7806396484375, 691.8687133789062)","(-19.57210922241211, 144.06410217285156, 41.79324722290039)","(-41.36091613769531, 152.57308959960938, 44.890228271484375)",POINT (0.4165130257606506 0.2838079035282135),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,27,336970699138,6632361258,1,1,"(0.43441253900527954, 0.275127112865448)","(0.39130207896232605, 0.24276912212371826)",1,1,2.6023101806640625,2.4004058837890625,"(-58.57827377319336, -67.77238464355469, 687.922607421875)","(9.715808868408203, -66.75898742675781, 692.0021362304688)","(-24.281784057617188, 149.90402221679688, 43.91880416870117)","(-39.17753601074219, 155.8137664794922, 46.06981658935547)",POINT (0.4128573089838028 0.2589481174945831),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,
0,59,27,336970715806,6632377925,1,1,"(0.44653961062431335, 0.2912852168083191)","(0.3866591453552246, 0.260544091463089)",1,1,2.6270751953125,2.399017333984375,"(-58.607269287109375, -67.77587890625, 688.1552734375)","(9.69085693359375, -66.75508117675781, 692.240478515625)","(-20.09156608581543, 146.95297241210938, 42.84466552734375)","(-40.78178405761719, 152.56739807128906, 44.88825225830078)",POINT (0.416599377989769 0.275914654135704),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,
0,59,27,336970732473,6632394592,1,1,"(0.43629610538482666, 0.2833945155143738)","(0.377480685710907, 0.24747683107852936)",1,1,2.5933990478515625,2.404937744140625,"(-58.63896942138672, -67.78324127197266, 688.4675903320312)","(9.666580200195312, -66.75481414794922, 692.5328369140625)","(-23.630966186523438, 148.39407348632812, 43.36927032470703)","(-43.95317459106445, 154.95399475097656, 45.75679397583008)",POINT (0.4068883955478668 0.2654356732964516),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,27,336970749141,6632411259,1,1,"(0.4394390285015106, 0.2766963541507721)","(0.38879507780075073, 0.2518075704574585)",1,1,2.5996551513671875,2.3702392578125,"(-58.685691833496094, -67.80548858642578, 688.8314208984375)","(9.627328872680664, -66.77804565429688, 693.0101318359375)","(-22.545000076293945, 149.617431640625, 43.81446838378906)","(-40.04376220703125, 154.16305541992188, 45.46889114379883)",POINT (0.4141170531511307 0.2642519623041153),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,27,336970765807,6632427925,1,1,"(0.4436429440975189, 0.2908366918563843)","(0.38522204756736755, 0.2705611288547516)",1,1,2.5986785888671875,2.4046630859375,"(-58.740440368652344, -67.83323669433594, 689.274658203125)","(9.591681480407715, -66.80323791503906, 693.46240234375)","(-21.092439651489258, 147.03485107421875, 42.87459182739258)","(-41.2783317565918, 150.73794555664062, 44.2223014831543)",POINT (0.4144324958324432 0.2806989103555679),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,27,336970782475,6632444592,1,1,"(0.440909206867218, 0.29023393988609314)","(0.37034064531326294, 0.22211962938308716)",1,1,2.604721069335937,2.388168334960937,"(-58.766136169433594, -67.86056518554688, 689.5631103515625)","(9.558968544006348, -66.83979797363281, 693.8353881835938)","(-22.037015914916992, 147.14495849609375, 42.914588928222656)","(-46.42024230957031, 159.5851287841797, 47.44246292114258)",POINT (0.4056249260902405 0.2561767846345902),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,
0,59,27,336970799147,6632461264,1,1,"(0.4516652226448059, 0.2876025140285492)","(0.3815523087978363, 0.24783848226070404)",1,1,2.58966064453125,2.382232666015625,"(-58.805213928222656, -67.90432739257812, 690.0884399414062)","(9.529312133789062, -66.8746337890625, 694.3411254882812)","(-18.320541381835938, 147.62557983398438, 43.089454650878906)","(-42.54632568359375, 154.88792419433594, 45.73281478881836)",POINT (0.4166087657213211 0.2677204981446266),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,27,336970815815,6632477931,1,1,"(0.4489569664001465, 0.28605955839157104)","(0.3805389404296875, 0.2588391900062561)",1,1,2.60009765625,2.3740234375,"(-58.847286224365234, -67.93951416015625, 690.7767333984375)","(9.497586250305176, -66.91752624511719, 694.9013671875)","(-19.256319046020508, 147.90736389160156, 43.192054748535156)","(-42.89646911621094, 152.87879943847656, 45.00152587890625)",POINT (0.414747953414917 0.2724493741989136),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,
0,59,27,336970832482,6632494598,1,1,"(0.4487757980823517, 0.31193360686302185)","(0.3750442862510681, 0.26058152318000793)",1,1,2.5959930419921875,2.4062652587890625,"(-58.864532470703125, -67.94691467285156, 691.281494140625)","(9.474149703979492, -66.91780090332031, 695.1685791015625)","(-19.31890296936035, 143.18177795410156, 41.4721794128418)","(-44.79500961303711, 152.5605926513672, 44.885684967041016)",POINT (0.4119100421667099 0.2862575650215149),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,27,336970849149,6632511264,1,1,"(0.4498477876186371, 0.31519249081611633)","(0.378167986869812, 0.2519756257534027)",1,1,2.588043212890625,2.375701904296875,"(-58.87483215332031, -67.954345703125, 691.8154296875)","(9.458503723144531, -66.93818664550781, 695.7291259765625)","(-18.948518753051758, 142.58660888671875, 41.255489349365234)","(-43.7156982421875, 154.13233947753906, 45.4577751159668)",POINT (0.4140078872442246 0.2835840582847595),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,27,336970865826,6632527940,1,1,"(0.4359261989593506, 0.320239782333374)","(0.38190576434135437, 0.2534463703632355)",1,1,2.58001708984375,2.375152587890625,"(-58.866424560546875, -67.91829681396484, 692.1126708984375)","(9.456941604614258, -66.93939971923828, 696.1300659179688)","(-23.758771896362305, 141.664794921875, 40.91995620727539)","(-42.4241943359375, 153.86373901367188, 45.35997772216797)",POINT (0.4089159816503525 0.2868430763483048),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,59,27,336970882484,6632544598,1,1,"(0.4426249563694, 0.296806663274765)","(0.37750741839408875, 0.27173948287963867)",1,1,2.5634765625,2.3760528564453125,"(-58.883033752441406, -67.95086669921875, 692.8336181640625)","(9.45334243774414, -66.95967102050781, 696.5849609375)","(-21.444190979003906, 145.9445343017578, 42.47767639160156)","(-43.943931579589844, 150.522705078125, 44.144065856933594)",POINT (0.4100661873817444 0.2842730730772018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
