,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,input3.1,input4.1,input5.1,  .1,cond.1,-----------.1,    .1,and.1,>.1,input1.2,21.1,>=.1,input4.2,110.1,>=.2,input5.2,56.1,-----------.3,-----------.4,    .2,and.2,or.1,=.1,input1.3,17.1,nan.7,=.2,input1.4,21.2,-----------.8,>=.3,input2.2,3.1,=.3,input4.3,110.2,>=.4,input5.3,56.2,-----------.9,-----------.10,    .3,and.3,or.2,-----------.11,input1.5,17.2,-----------.13,=.4,input1.6,21.3,-----------.14,-----------.15,input2.3,2.1,=.5,input3.2,156.1,>=.5,input4.4,11.1,>=.6,input5.4,1054.1,-----------.16,-----------.17,    .4,and.4,or.3,-----------.18,input1.7,17.3,-----------.20,=.6,input1.8,21.4,-----------.21,-----------.22,input2.4,2.2,=.7,input3.3,156.2,>=.7,input4.5,9.1,>=.8,input5.5,1054.2,-----------.23,    .5,else.1,-----------.24,-----------.25,question,code,choices
0,15,28,936690584830,5148990273,1,1,"(0.4990765154361725, 0.292092502117157)","(0.4596370756626129, 0.30058610439300537)",1,1,2.861053466796875,2.9430084228515625,"(-58.43210983276367, -8.897019386291504, 543.1466674804688)","(8.709587097167969, -12.859830856323242, 540.2263793945312)","(-1.9387484788894653, 146.80551147460938, 42.79104995727539)","(-15.56605052947998, 145.25425720214844, 42.22646713256836)",POINT (0.4793567955493927 0.2963393032550812),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,15,28,936690601498,5149006940,1,1,"(0.4956926107406616, 0.2768815755844116)","(0.4554484486579895, 0.26583969593048096)",1,1,2.8780517578125,2.96405029296875,"(-58.46135711669922, -8.81840705871582, 543.3414306640625)","(8.670607566833496, -12.781669616699219, 540.3890380859375)","(-3.1079678535461426, 149.58358764648438, 43.80218505859375)","(-17.013355255126953, 151.60023498535156, 44.53620529174805)",POINT (0.4755705296993256 0.2713606357574463),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,
0,15,28,936690618164,5149023606,1,1,"(0.4889506995677948, 0.2661034166812897)","(0.4417073726654053, 0.24802462756633759)",1,1,2.8969879150390625,2.9558563232421875,"(-58.476165771484375, -8.743152618408203, 543.4549560546875)","(8.624624252319336, -12.70555305480957, 540.5518798828125)","(-5.437471866607666, 151.55209350585938, 44.518619537353516)","(-21.7612361907959, 154.85391235351562, 45.720455169677734)",POINT (0.4653290361166 0.2570640221238136),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,
0,15,28,936690634832,5149040273,1,1,"(0.4889179468154907, 0.2617885172367096)","(0.4447818398475647, 0.24249981343746185)",1,1,2.9115447998046875,2.9623260498046875,"(-58.489341735839844, -8.72738265991211, 543.6528930664062)","(8.6287202835083, -12.695090293884277, 540.6168212890625)","(-5.448791027069092, 152.3401336669922, 44.80549621582031)","(-20.698928833007812, 155.86297607421875, 46.08768844604492)",POINT (0.4668498933315277 0.2521441653370857),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,15,28,936690651500,5149056941,1,1,"(0.4881453216075897, 0.25424712896347046)","(0.4446427822113037, 0.24662896990776062)",1,1,2.9078826904296875,2.9491119384765625,"(-58.487831115722656, -8.709477424621582, 543.7364501953125)","(8.629497528076172, -12.675970077514648, 540.7464599609375)","(-5.715744495391846, 153.7174530029297, 45.30683135986328)","(-20.746978759765625, 155.1088409423828, 45.81319808959961)",POINT (0.4663940519094467 0.2504380494356155),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,15,28,936690668168,5149073608,1,1,"(0.4879642724990845, 0.26136884093284607)","(0.4458991289138794, 0.24347750842571259)",1,1,2.87750244140625,2.9533233642578125,"(-58.48939514160156, -8.696496963500977, 543.8445434570312)","(8.630134582519531, -12.66230583190918, 540.8677978515625)","(-5.7783026695251465, 152.41677856445312, 44.833396911621094)","(-20.312881469726562, 155.68441772460938, 46.02267837524414)",POINT (0.4669317007064819 0.2524231746792793),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,15,28,936690684835,5149090275,1,1,"(0.4921998679637909, 0.25677332282066345)","(0.4420183300971985, 0.24344655871391296)",1,1,2.9027862548828125,2.9562530517578125,"(-58.488624572753906, -8.680636405944824, 543.903076171875)","(8.631608009338379, -12.649093627929688, 541.0057373046875)","(-4.314802169799805, 153.25611877441406, 45.13884735107422)","(-21.653783798217773, 155.69004821777344, 46.02476119995117)",POINT (0.4671090990304947 0.2501099407672882),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,15,28,936690701501,5149106941,1,1,"(0.4871973693370819, 0.2685438394546509)","(0.44151097536087036, 0.25230270624160767)",1,1,2.909774780273437,2.960601806640625,"(-58.49748992919922, -8.671195983886719, 543.9683837890625)","(8.623115539550781, -12.643367767333984, 541.15185546875)","(-6.043295383453369, 151.1063690185547, 44.35642623901367)","(-21.829086303710938, 154.07260131835938, 45.4360466003418)",POINT (0.4643541723489761 0.2604232728481293),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,
0,15,28,936690718169,5149123608,1,1,"(0.4838732182979584, 0.2593655288219452)","(0.44136741757392883, 0.2523553669452667)",1,1,2.89434814453125,2.962432861328125,"(-58.50562286376953, -8.667234420776367, 544.0840454101562)","(8.61445426940918, -12.637491226196289, 541.22509765625)","(-7.191868782043457, 152.7826690673828, 44.96654510498047)","(-21.87869644165039, 154.06297302246094, 45.43254852294922)",POINT (0.4626203179359436 0.255860447883606),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,1,
0,15,28,936690734836,5149140275,1,1,"(0.4878833293914795, 0.25872012972831726)","(0.4428512454032898, 0.2345067262649536)",1,1,2.8848114013671875,2.9326934814453125,"(-58.52742004394531, -8.671141624450684, 544.1803588867188)","(8.589054107666016, -12.64117431640625, 541.299072265625)","(-5.806267738342285, 152.90054321289062, 45.009464263916016)","(-21.365991592407227, 157.3227996826172, 46.61902618408203)",POINT (0.4653672873973846 0.2466134279966354),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
