,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,-----------.1,namespace.1,std.1,double.1,afunc.1,int.1,n.1,if.1,n.2,==.1,0.1,return.1,0.0.1,-----------.3,double.2,term.1,=.1,1.0.1,/.1,pow.1,n.3,2.0.1,-----------.5,if.2,n.4,%.1,2.2,==.2,0.2,return.2,afunc.2,n.5,-.1,1.1,-.2,term.2,-----------.10,else.1,return.3,afunc.3,n.6,-.3,1.2,+.1,term.3,-----------.13,-----------.14,question,code,choices
0,22,18,332383624399,2045418847,1,1,"(0.47375157475471497, 0.25167495012283325)","(0.4648938775062561, 0.2551024854183197)",1,1,3.3742218017578125,3.349853515625,"(-20.582530975341797, -4.739828109741211, 615.6044921875)","(40.727943420410156, -3.90995192527771, 620.44580078125)","(-10.68914794921875, 154.18724060058594, 45.477783203125)","(-13.749715805053711, 153.56124877929688, 45.24995040893555)",POINT (0.4693227261304855 0.2533887177705765),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,22,18,332383641070,2045435517,1,1,"(0.5215520858764648, 0.2444213181734085)","(0.523319661617279, 0.25084829330444336)",1,1,3.3897857666015625,3.3694000244140625,"(-20.367904663085938, -4.696786403656006, 615.5340576171875)","(40.91130065917969, -3.895766258239746, 620.5413208007812)","(5.827129364013672, 155.51202392578125, 45.9599609375)","(6.437887668609619, 154.33822631835938, 45.5327262878418)",POINT (0.522435873746872 0.2476348057389259),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,22,18,332383657737,2045452184,1,1,"(0.545365571975708, 0.2396710366010666)","(0.5512282848358154, 0.25653308629989624)",1,1,3.381088256835937,3.355941772460937,"(-20.261146545410156, -4.648056507110596, 615.624755859375)","(40.98462677001953, -3.8698604106903076, 620.4678344726562)","(14.0552978515625, 156.37960815429688, 46.27570724487305)","(16.081010818481445, 153.2999725341797, 45.154823303222656)",POINT (0.5482969284057617 0.2481020614504814),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,22,18,332383674404,2045468850,1,1,"(0.5502038598060608, 0.25067058205604553)","(0.5419968962669373, 0.2675618827342987)",1,1,3.40264892578125,3.387176513671875,"(-20.292970657348633, -4.639113426208496, 615.58056640625)","(40.961456298828125, -3.8513684272766113, 620.4168090820312)","(15.727035522460938, 154.3706817626953, 45.5445442199707)","(12.891337394714355, 151.28570556640625, 44.42171859741211)",POINT (0.546100378036499 0.2591162323951721),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,22,18,332383691072,2045485518,1,1,"(0.5499624013900757, 0.24607844650745392)","(0.541470468044281, 0.2611768841743469)",1,1,3.39666748046875,3.3664093017578125,"(-20.325241088867188, -4.622830390930176, 615.4315795898438)","(40.93748092651367, -3.8275787830352783, 620.398193359375)","(15.643603324890137, 155.20936584472656, 45.84981918334961)","(12.70943546295166, 152.4518585205078, 44.84612274169922)",POINT (0.5457164347171783 0.2536276653409004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,22,18,332383707739,2045502184,1,1,"(0.5521253347396851, 0.2390097826719284)","(0.5420096516609192, 0.2549586594104767)",1,1,3.392181396484375,3.365631103515625,"(-20.381980895996094, -4.637083053588867, 615.354736328125)","(40.887428283691406, -3.834857940673828, 620.4043579101562)","(16.39097785949707, 156.50038146972656, 46.3196907043457)","(12.895726203918457, 153.5875244140625, 45.25947952270508)",POINT (0.5470674932003021 0.2469842210412026),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,22,18,332383724406,2045518851,1,1,"(0.546477198600769, 0.24107293784618378)","(0.5472623705863953, 0.25361168384552)",1,1,3.391815185546875,3.3607940673828125,"(-20.43450355529785, -4.632104873657227, 615.48779296875)","(40.8223991394043, -3.824646472930908, 620.3374633789062)","(14.439386367797852, 156.12355041503906, 46.18257522583008)","(14.710679054260254, 153.83352661132812, 45.349056243896484)",POINT (0.5468697845935822 0.2473423108458519),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,22,18,332383741074,2045535518,1,1,"(0.5475977659225464, 0.2436976432800293)","(0.5483811497688293, 0.2623348534107208)",1,1,3.390655517578125,3.3676300048828125,"(-20.486217498779297, -4.650322914123535, 615.4005126953125)","(40.77228927612305, -3.836528778076172, 620.3328857421875)","(14.826587677001953, 155.64419555664062, 46.008060455322266)","(15.097240447998047, 152.24034118652344, 44.76920700073242)",POINT (0.5479894578456879 0.2530162483453751),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,22,18,332383757740,2045552184,1,1,"(0.5479361414909363, 0.2411041110754013)","(0.5433785319328308, 0.2632817327976227)",1,1,3.3794403076171875,3.36505126953125,"(-20.53043556213379, -4.660495758056641, 615.18798828125)","(40.73155975341797, -3.8367981910705566, 620.1663818359375)","(14.94350528717041, 156.1178741455078, 46.180458068847656)","(13.368721961975098, 152.06744384765625, 44.7061767578125)",POINT (0.5456573367118835 0.252192921936512),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,22,18,332383774410,2045568853,1,1,"(0.5483235120773315, 0.23974740505218506)","(0.5400495529174805, 0.2679172158241272)",1,1,3.380859375,3.367431640625,"(-20.588211059570312, -4.672811508178711, 615.173828125)","(40.6698112487793, -3.842682123184204, 620.0775146484375)","(15.077320098876953, 156.3656768798828, 46.270633697509766)","(12.218472480773926, 151.22080993652344, 44.39805603027344)",POINT (0.544186532497406 0.2538323104381561),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
