,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,num-list.1,  .1,cond.1,-----------.1,    .1,nan.1,num-list.2,-----------.2,-----------.3,-----------.4,-----------.5,    .2,even.1,car.1,num-list.3,-----------.6,     .1,append.1,afunc.2,cdr.1,num-list.4,-----------.7,list.1,car.2,num-list.5,-----------.8,-----------.9,-----------.10,    .3,else.1,cons.1,car.3,num-list.6,afunc.3,cdr.2,num-list.7,-----------.11,-----------.12,-----------.13,-----------.14,-----------.15,question,code,choices
0,43,27,77542660260,8492776116,1,1,"(0.2890998423099518, 0.17667506635189056)","(0.2875710427761078, 0.15899059176445007)",1,1,2.5189666748046875,2.50970458984375,"(-73.20263671875, -26.82195281982422, 582.89013671875)","(-12.749612808227539, -33.40525817871094, 583.0009765625)","(-74.49099731445312, 167.88499450683594, 50.46333312988281)","(-75.01924133300781, 171.11480712890625, 51.6389274597168)",POINT (0.2883354425430298 0.1678328290581703),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,27,77542676926,8492792782,1,1,"(0.2848854660987854, 0.16629450023174286)","(0.29109951853752136, 0.1707477569580078)",1,1,2.51104736328125,2.532379150390625,"(-73.38147735595703, -26.88519287109375, 582.8892822265625)","(-12.912793159484863, -33.3807373046875, 582.8253173828125)","(-75.9471664428711, 169.78085327148438, 51.15339660644531)","(-73.80005645751953, 168.967529296875, 50.857357025146484)",POINT (0.2879924923181534 0.1685211285948753),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,27,77542693594,8492809449,1,1,"(0.2872381806373596, 0.1919887214899063)","(0.286469429731369, 0.16238553822040558)",1,1,2.5486602783203125,2.5398101806640625,"(-73.56193542480469, -26.945018768310547, 582.8193359375)","(-13.082681655883789, -33.354225158691406, 582.6304931640625)","(-75.13423919677734, 165.08816528320312, 49.445369720458984)","(-75.39986419677734, 170.49478149414062, 51.41320037841797)",POINT (0.2868538051843643 0.1771871298551559),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,27,77542710264,8492826119,1,1,"(0.29005399346351624, 0.16628672182559967)","(0.27955520153045654, 0.16594208776950836)",1,1,2.49456787109375,2.5282440185546875,"(-73.7506332397461, -26.99077033996582, 582.8427124023438)","(-13.240697860717773, -33.338043212890625, 582.6522216796875)","(-74.16130828857422, 169.78228759765625, 51.15388488769531)","(-77.78890228271484, 169.84523010253906, 51.176795959472656)",POINT (0.2848045974969864 0.166114404797554),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,27,77542726931,8492842785,1,1,"(0.28576022386550903, 0.1752346307039261)","(0.2768729329109192, 0.15632687509059906)",1,1,2.514373779296875,2.5263214111328125,"(-73.95188903808594, -27.039249420166016, 582.9509887695312)","(-13.408257484436035, -33.31495666503906, 582.6922607421875)","(-75.64491271972656, 168.1480712890625, 50.559051513671875)","(-78.71570587158203, 171.601318359375, 51.81598663330078)",POINT (0.2813165783882141 0.1657807528972626),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,27,77542743598,8492859452,1,1,"(0.2886178195476532, 0.20318999886512756)","(0.2819296717643738, 0.15662777423858643)",1,1,2.5486297607421875,2.5234832763671875,"(-74.13063049316406, -27.118560791015625, 582.8530883789062)","(-13.588069915771484, -33.29397201538086, 582.7029418945312)","(-74.65755462646484, 163.0424041748047, 48.70075607299805)","(-76.96846008300781, 171.54637145996094, 51.79594039916992)",POINT (0.2852737456560135 0.179908886551857),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,27,77542760266,8492876119,1,1,"(0.2830418646335602, 0.17401926219463348)","(0.28784963488578796, 0.1536223441362381)",1,1,2.5293121337890625,2.5363922119140625,"(-74.32745361328125, -27.176340103149414, 582.9524536132812)","(-13.77132797241211, -33.25750732421875, 582.7803955078125)","(-76.58417510986328, 168.3700408935547, 50.63987350463867)","(-74.9229736328125, 172.0952606201172, 51.99573516845703)",POINT (0.2854457497596741 0.1638208031654358),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,27,77542776932,8492892785,1,1,"(0.28890037536621094, 0.1769305020570755)","(0.2837800681591034, 0.1632046103477478)",1,1,2.50244140625,2.5321807861328125,"(-74.51596069335938, -27.227842330932617, 582.898193359375)","(-13.954846382141113, -33.222755432128906, 582.8475341796875)","(-74.5599136352539, 167.8383331298828, 50.446372985839844)","(-76.32910919189453, 170.3451690673828, 51.358795166015625)",POINT (0.2863402217626572 0.1700675562024116),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,43,27,77542793600,8492909452,1,1,"(0.2894621193408966, 0.18227778375148773)","(0.2848272919654846, 0.16337677836418152)",1,1,2.521392822265625,2.5233612060546875,"(-74.70205688476562, -27.287601470947266, 582.913818359375)","(-14.13326644897461, -33.18428421020508, 582.9903564453125)","(-74.36580657958984, 166.86172485351562, 50.090919494628906)","(-75.96726989746094, 170.3137664794922, 51.34730529785156)",POINT (0.2871447056531906 0.1728272810578346),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,27,77542810267,8492926119,1,1,"(0.2874375581741333, 0.16677527129650116)","(0.285376638174057, 0.15899419784545898)",1,1,2.530364990234375,2.521209716796875,"(-74.89106750488281, -27.35926055908203, 583.005859375)","(-14.317119598388672, -33.16404724121094, 582.9542846679688)","(-75.06534576416016, 169.69305419921875, 51.121429443359375)","(-75.7774429321289, 171.11416625976562, 51.638675689697266)",POINT (0.2864070981740952 0.1628847345709801),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
