,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,terms.1,if.1,terms.2,==.1,0.1,-----------.4,return.1,1.1,-----------.5,else.1,return.2,-----------.6,std::pow.1,2.1,terms.3,+.1,afunc.2,terms.4,-.1,1.2,-----------.9,-----------.10,-----------.11,question,code,choices
0,28,22,8673819872,8892207534,1,1,"(0.4579874277114868, 0.3529073894023895)","(0.46847447752952576, 0.31454601883888245)",1,1,3.6160888671875,3.4326934814453125,"(-45.088233947753906, 21.571378707885742, 506.80621337890625)","(19.103904724121094, 18.276016235351562, 506.0821533203125)","(-14.288166046142578, 136.0443878173828, 38.87433624267578)","(-10.654029846191406, 143.0710906982422, 41.43183135986328)",POINT (0.4632309526205063 0.333726704120636),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,22,8673836546,8892224207,1,1,"(0.4505279064178467, 0.3490777015686035)","(0.47075557708740234, 0.29748380184173584)",1,1,3.623321533203125,3.4342193603515625,"(-45.15968322753906, 21.560691833496094, 506.6663818359375)","(19.016279220581055, 18.33091926574707, 506.30059814453125)","(-16.873165130615234, 136.74588012695312, 39.12964630126953)","(-9.863534927368164, 146.19639587402344, 42.56937789916992)",POINT (0.4606417417526245 0.3232807517051697),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,22,8673853213,8892240874,1,1,"(0.45004579424858093, 0.348114937543869)","(0.4637901782989502, 0.31201672554016113)",1,1,3.606704711914064,3.4492645263671875,"(-45.28446578979492, 21.62435531616211, 506.85137939453125)","(18.910110473632812, 18.387422561645508, 506.30621337890625)","(-17.040237426757812, 136.92222595214844, 39.193851470947266)","(-12.277303695678711, 143.53439331054688, 41.60044860839844)",POINT (0.4569179862737656 0.3300658315420151),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,22,8673869881,8892257541,1,1,"(0.4545672833919525, 0.3372558653354645)","(0.4638556241989136, 0.3089934289455414)",1,1,3.628707885742188,3.441436767578125,"(-45.44865417480469, 21.637569427490234, 507.14569091796875)","(18.785442352294922, 18.455171585083008, 506.56829833984375)","(-15.473370552062988, 138.9113006591797, 39.91779708862305)","(-12.254619598388672, 144.08816528320312, 41.802032470703125)",POINT (0.459211453795433 0.3231246471405029),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,22,8673886548,8892274208,1,1,"(0.45811033248901367, 0.331501841545105)","(0.4704546630382538, 0.30619990825653076)",1,1,3.594589233398437,3.438232421875,"(-45.61396026611328, 21.645748138427734, 507.2958984375)","(18.627281188964844, 18.518733978271484, 506.8338623046875)","(-14.24556827545166, 139.96527099609375, 40.30141830444336)","(-9.967813491821289, 144.599853515625, 41.988285064697266)",POINT (0.4642824977636337 0.3188508749008179),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,22,8673903215,8892290874,1,1,"(0.45787233114242554, 0.3459200859069824)","(0.4657578468322754, 0.3096434772014618)",1,1,3.61248779296875,3.432601928710937,"(-45.79041290283203, 21.64822006225586, 507.41485595703125)","(18.456581115722656, 18.568668365478516, 506.94366455078125)","(-14.328054428100586, 137.3242645263672, 39.34016799926758)","(-11.59543514251709, 143.96910095214844, 41.75868606567383)",POINT (0.4618150889873505 0.3277817815542221),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,22,8673919882,8892307541,1,1,"(0.45754215121269226, 0.36679235100746155)","(0.47017592191696167, 0.3105354905128479)",1,1,3.627685546875,3.4351806640625,"(-45.99031066894531, 21.646488189697266, 507.52978515625)","(18.25477409362793, 18.621383666992188, 507.21124267578125)","(-14.442475318908691, 133.50106811523438, 37.94862747192383)","(-10.064401626586914, 143.80569458007812, 41.69925308227539)",POINT (0.463859036564827 0.3386639207601547),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,22,8673936550,8892324208,1,1,"(0.4549465775489807, 0.363517165184021)","(0.4652305841445923, 0.3145475685596466)",1,1,3.605224609375,3.4345245361328125,"(-46.20787048339844, 21.5933837890625, 507.55474853515625)","(18.03118133544922, 18.655662536621094, 507.3084716796875)","(-15.341937065124512, 134.10098266601562, 38.1670036315918)","(-11.778155326843262, 143.07080078125, 41.43175506591797)",POINT (0.4600885808467865 0.3390323668718338),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,22,8673953216,8892340874,1,1,"(0.4578201174736023, 0.36015433073043823)","(0.46832889318466187, 0.3095555305480957)",1,1,3.609619140625,3.4359130859375,"(-46.48204040527344, 21.58612060546875, 508.009765625)","(17.78522300720215, 18.677135467529297, 507.5356750488281)","(-14.346147537231445, 134.71694946289062, 38.391197204589844)","(-10.704463005065918, 143.98519897460938, 41.764583587646484)",POINT (0.4630745053291321 0.334854930639267),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,28,22,8673969888,8892357545,1,1,"(0.4551871716976166, 0.3393646478652954)","(0.4679637551307678, 0.3198931813240051)",1,1,3.613433837890625,3.417999267578125,"(-46.77080535888672, 21.523235321044922, 508.14215087890625)","(17.49227523803711, 18.71832275390625, 507.693359375)","(-15.258565902709961, 138.5250244140625, 39.77722930908203)","(-10.831014633178711, 142.0916290283203, 41.07538986206055)",POINT (0.4615754634141922 0.3296289145946503),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
