,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,  .1,cond.1,-----------.1,    .1,nan.1,input1.2,-----------.2,>.1,car.1,input1.3,car.2,input2.2,-----------.4,-----------.5,<.1,car.3,input1.4,car.4,input2.3,-----------.7,    .2,else.1,afunc.2,cdr.1,input1.5,cdr.2,input2.4,).1,].1,).2,).3,question,code,choices
0,3,25,430369174228,2266634986,1,1,"(0.6656566858291626, 0.1392216831445694)","(0.6740025281906128, 0.047006506472826004)",1,1,2.73675537109375,2.627197265625,"(-38.32164001464844, -18.219507217407227, 691.205322265625)","(23.745258331298828, -13.80264663696289, 698.846435546875)","(57.676815032958984, 175.18548583984375, 53.120513916015625)","(60.56895065307617, 192.07664489746094, 59.26841354370117)",POINT (0.6698296070098877 0.0931140948086977),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,25,430369190894,2266651652,1,1,"(0.6661310195922852, 0.11889780312776566)","(0.6827028393745422, 0.019103990867733955)",1,1,2.738800048828125,2.591766357421875,"(-38.292118072509766, -18.208215713500977, 691.2091064453125)","(23.779190063476562, -13.795309066772461, 698.7496337890625)","(57.84119415283203, 178.90823364257812, 54.47548294067383)","(63.58392333984375, 197.18759155273438, 61.12865447998047)",POINT (0.6744169294834137 0.0690008969977498),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,25,430369207562,2266668319,1,1,"(0.6710827946662903, 0.14940159022808075)","(0.672756016254425, 0.027835069224238396)",1,1,2.771881103515625,2.609100341796875,"(-38.250587463378906, -18.20897674560547, 691.0810546875)","(23.810897827148438, -13.804386138916016, 698.598876953125)","(59.557167053222656, 173.32080078125, 52.44187545776367)","(60.13702392578125, 195.58828735351562, 60.54654312133789)",POINT (0.6719194054603577 0.0886183297261596),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,25,430369224238,2266684995,1,1,"(0.6658978462219238, 0.14396876096725464)","(0.6725597381591797, 0.02596333436667919)",1,1,2.8021392822265625,2.6240386962890625,"(-38.20854949951172, -18.207870483398438, 691.0859375)","(23.848369598388672, -13.806363105773926, 698.5558471679688)","(57.760406494140625, 174.31593322753906, 52.80406188964844)","(60.06897735595703, 195.93113708496094, 60.67136001586914)",POINT (0.6692287921905518 0.0849660476669669),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,25,430369240906,2266701662,1,1,"(0.664305567741394, 0.13037872314453125)","(0.669517993927002, 0.03003040701150894)",1,1,2.78961181640625,2.641586303710937,"(-38.194129943847656, -18.228721618652344, 691.0746459960938)","(23.865947723388672, -13.822639465332031, 698.6216430664062)","(57.2086067199707, 176.8052520751953, 53.710052490234375)","(59.014896392822266, 195.18618774414062, 60.400203704833984)",POINT (0.666911780834198 0.0802045650780201),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,25,430369257572,2266718328,1,1,"(0.6652347445487976, 0.14022554457187653)","(0.6694605350494385, 0.03647937625646591)",1,1,2.80224609375,2.667633056640625,"(-38.17303466796875, -18.243541717529297, 691.0902099609375)","(23.889080047607422, -13.835084915161133, 698.76806640625)","(57.530601501464844, 175.00160217285156, 53.0535888671875)","(58.99500274658203, 194.00491333007812, 59.970237731933594)",POINT (0.667347639799118 0.0883524604141712),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,25,430369274240,2266734995,1,1,"(0.6616883277893066, 0.13788241147994995)","(0.6722079515457153, 0.04821647331118584)",1,1,2.83917236328125,2.6732940673828125,"(-38.1504020690918, -18.26409912109375, 691.0531005859375)","(23.911134719848633, -13.854105949401855, 698.9139404296875)","(56.301639556884766, 175.4307861328125, 53.209815979003906)","(59.94706344604492, 191.85501098632812, 59.18775177001953)",POINT (0.666948139667511 0.0930494423955679),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,25,430369290906,2266751661,1,1,"(0.6554597020149231, 0.13805964589118958)","(0.6779845952987671, 0.04284190386533737)",1,1,2.84881591796875,2.688934326171875,"(-38.13158416748047, -18.26280403137207, 691.0418701171875)","(23.934181213378906, -13.850818634033203, 698.8582763671875)","(54.143184661865234, 175.39833068847656, 53.19798278808594)","(61.94888687133789, 192.8394775390625, 59.54610061645508)",POINT (0.6667221486568451 0.0904507748782635),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,25,430369307574,2266768328,1,1,"(0.6552227139472961, 0.14831037819385529)","(0.6791707873344421, 0.025639120489358902)",1,1,2.873992919921875,2.68341064453125,"(-38.12102508544922, -18.279462814331055, 691.0428466796875)","(23.94951629638672, -13.867003440856934, 698.6815185546875)","(54.06106948852539, 173.52069091796875, 52.514591217041016)","(62.35995101928711, 195.99053955078125, 60.69293975830078)",POINT (0.6671967506408691 0.0869747493416071),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3,25,430369324241,2266784995,1,1,"(0.664330005645752, 0.11635977029800415)","(0.6788321733474731, 0.032347843050956726)",1,1,2.832366943359375,2.70159912109375,"(-38.096763610839844, -18.25165557861328, 691.0726318359375)","(23.989994049072266, -13.84315013885498, 698.5447998046875)","(57.21708679199219, 179.3731231689453, 54.644676208496094)","(62.24260711669922, 194.7616729736328, 60.24571228027344)",POINT (0.6715810894966125 0.0743538066744804),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
