,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,std;.1,namespace.1,n>0.1,n==3.1,n=10.1,n--.1,n.1,main.1,int.1,int.2,if.1,for.1,cout.1,cout.2,countdown.1,break.1,aborted.1,<<.1,<<.2,<<.3,-----------.2,-----------.5,-----------.9,-----------.12,-----------.13,-----------.14,-----------.15,",.8",question,code,choices
0,30,17,2550844946,14434562127,1,1,"(0.3281121253967285, 0.08920276910066605)","(0.30168160796165466, 0.1300496906042099)",1,1,3.310409545898437,2.9720458984375,"(-54.702537536621094, -26.855636596679688, 664.9442138671875)","(8.859991073608398, -27.512874603271484, 664.4769897460938)","(-61.01124954223633, 183.8606414794922, 56.278011322021484)","(-70.14366912841797, 176.40049743652344, 53.5627326965332)",POINT (0.3148968666791916 0.109626229852438),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,17,2550861613,14434578794,1,1,"(0.32761260867118835, 0.09460019320249557)","(0.30145201086997986, 0.12510579824447632)",1,1,3.30859375,2.946517944335937,"(-54.72551727294922, -26.85468101501465, 664.977783203125)","(8.839070320129395, -27.494625091552734, 664.4776000976562)","(-61.18386459350586, 182.8748779296875, 55.919246673583984)","(-70.22300720214844, 177.30343627929688, 53.8913688659668)",POINT (0.3145323097705841 0.109852995723486),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,17,2550878281,14434595461,1,1,"(0.3248334527015686, 0.09597131609916687)","(0.30909132957458496, 0.1266953945159912)",1,1,3.318466186523437,2.9593505859375,"(-54.749603271484375, -26.843612670898438, 665.0106201171875)","(8.819425582885742, -27.475021362304688, 664.3927001953125)","(-62.14413070678711, 182.62445068359375, 55.82807922363281)","(-67.58344268798828, 177.0131378173828, 53.78569793701172)",POINT (0.3169623911380768 0.111333355307579),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,17,2550894947,14434612127,1,1,"(0.3244975805282593, 0.10178027302026749)","(0.3073735237121582, 0.13818125426769257)",1,1,3.3140411376953125,2.966781616210937,"(-54.7752685546875, -26.847492218017578, 665.10498046875)","(8.80199146270752, -27.46933937072754, 664.3197021484375)","(-62.260169982910156, 181.5635223388672, 55.441959381103516)","(-68.1769790649414, 174.9153594970703, 53.02220916748047)",POINT (0.3159355521202087 0.11998076364398),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,17,2550911615,14434628794,1,1,"(0.3249548673629761, 0.09145381301641464)","(0.3067672848701477, 0.15061332285404205)",1,1,3.314056396484375,2.966537475585937,"(-54.79996871948242, -26.83039093017578, 665.200439453125)","(8.792950630187988, -27.442981719970703, 664.25927734375)","(-62.102169036865234, 183.4495086669922, 56.12839889526367)","(-68.38644409179688, 172.6448211669922, 52.195770263671875)",POINT (0.3158610761165619 0.1210335679352284),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,17,2550928281,14434645460,1,1,"(0.31423258781433105, 0.09668296575546265)","(0.31070685386657715, 0.15823706984519958)",1,1,3.314971923828125,3.0032196044921875,"(-54.823204040527344, -26.822662353515625, 665.24609375)","(8.77427864074707, -27.42715072631836, 664.2477416992188)","(-65.80699920654297, 182.49447631835938, 55.78078842163086)","(-67.02523040771484, 171.25244140625, 51.689002990722656)",POINT (0.3124697208404541 0.1274600178003311),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,17,2550944955,14434662133,1,1,"(0.31477630138397217, 0.0839942991733551)","(0.30664634704589844, 0.14718319475650787)",1,1,3.30804443359375,2.968612670898437,"(-54.82160949707031, -26.80953025817871, 665.2339477539062)","(8.774131774902344, -27.41448402404785, 664.2473754882812)","(-65.61912536621094, 184.8118896484375, 56.62425231933594)","(-68.42823028564453, 173.2712860107422, 52.42376708984375)",POINT (0.3107113242149353 0.1155887469649315),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,17,2550961622,14434678800,1,1,"(0.318676233291626, 0.08254767209291458)","(0.31087836623191833, 0.14507968723773956)",1,1,3.2976837158203125,2.981658935546875,"(-54.82594299316406, -26.806983947753906, 665.2080078125)","(8.772647857666016, -27.414758682250977, 664.2839965820312)","(-64.27159881591797, 185.07611083984375, 56.72040939331055)","(-66.96597290039062, 173.6554718017578, 52.5636100769043)",POINT (0.3147772997617722 0.1138136796653271),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,17,2550978289,14434695466,1,1,"(0.31599751114845276, 0.0927247703075409)","(0.3122204840183258, 0.1433642953634262)",1,1,3.3014068603515625,2.9745635986328125,"(-54.82637023925781, -26.790590286254883, 665.220703125)","(8.773335456848145, -27.405105590820312, 664.29541015625)","(-65.1971664428711, 183.21739196777344, 56.04390335083008)","(-66.5022201538086, 173.96875, 52.677669525146484)",POINT (0.3141089975833893 0.1180445328354836),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,30,17,2550994957,14434712134,1,1,"(0.3149529695510864, 0.09137725830078125)","(0.3066055178642273, 0.1455507129430771)",1,1,3.2957305908203125,2.971420288085937,"(-54.8294792175293, -26.796001434326172, 665.2451171875)","(8.779842376708984, -27.408283233642578, 664.1982421875)","(-65.5580825805664, 183.4635009765625, 56.13347625732422)","(-68.44234466552734, 173.56942749023438, 52.53233337402344)",POINT (0.3107792437076569 0.1184639856219292),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
