,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,printFun.1,int.2,n.1,int.3,num.1,=.1,7.1,if.1,n.2,<=.1,0.1,printFun.2,num.2,-----------.2,return.1,return.2,0.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""""".1",-----------.10,printFun.3,int.4,-.1,2.1,-----------.12,std.2,cout.2,<<.3,n.4,<<.4,""""".2",-----------.18,-----------.19,question,code,choices
0,33,3,923961699959,3914022042,1,1,"(0.15863262116909027, 0.17575891315937042)","(0.14376340806484222, 0.10110379010438919)",1,1,3.1890411376953125,3.3369903564453125,"(-25.645978927612305, 1.6570281982421875, 683.2413940429688)","(32.797157287597656, 6.067277908325195, 677.0646362304688)","(-119.57071685791016, 168.0522918701172, 50.52427673339844)","(-124.70840454101562, 181.68707275390625, 55.48691940307617)",POINT (0.1511980146169662 0.1384313516318798),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,3,923961716624,3914038707,1,1,"(0.1663205474615097, 0.17874926328659058)","(0.14429016411304474, 0.12750430405139923)",1,1,3.219467163085937,3.357635498046875,"(-25.71686553955078, 1.6979973316192627, 682.9772338867188)","(32.7325325012207, 6.195316314697266, 677.057861328125)","(-116.91434478759766, 167.5061492919922, 50.32544708251953)","(-124.52639770507812, 176.86538696289062, 53.731937408447266)",POINT (0.1553053557872772 0.1531267836689949),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,3,923961733297,3914055379,1,1,"(0.16332454979419708, 0.17701728641986847)","(0.1447918862104416, 0.11439091712236404)",1,1,3.224227905273437,3.353363037109375,"(-25.74688720703125, 1.7369749546051025, 682.8458251953125)","(32.67559814453125, 6.265003204345703, 676.66943359375)","(-117.94953155517578, 167.82247924804688, 50.44060516357422)","(-124.35303497314453, 179.26036071777344, 54.60365295410156)",POINT (0.1540582180023193 0.1457041017711163),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,33,3,923961749964,3914072046,1,1,"(0.16368785500526428, 0.1715991050004959)","(0.14281757175922394, 0.11703985929489136)",1,1,3.2122344970703125,3.3736114501953125,"(-25.733112335205078, 1.792853832244873, 682.691650390625)","(32.676307678222656, 6.375122547149658, 676.3777465820312)","(-117.8239974975586, 168.8120574951172, 50.80076217651367)","(-125.03520965576172, 178.7765655517578, 54.427547454833984)",POINT (0.1532527133822441 0.1443194821476936),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,33,3,923961766631,3914088712,1,1,"(0.16229000687599182, 0.17698393762111664)","(0.13995933532714844, 0.11682751029729843)",1,1,3.21417236328125,3.3629150390625,"(-25.669416427612305, 1.8439035415649414, 682.51611328125)","(32.73881530761719, 6.444243431091309, 676.0673828125)","(-118.30699157714844, 167.8285675048828, 50.44282531738281)","(-126.0228042602539, 178.81533813476562, 54.44168472290039)",POINT (0.1511246711015701 0.1469057239592075),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,33,3,923961783298,3914105379,1,1,"(0.1645861566066742, 0.1750718355178833)","(0.14320573210716248, 0.11250074952840805)",1,1,3.2219390869140625,3.3662567138671875,"(-25.5584659576416, 1.9076323509216309, 682.408935546875)","(32.81302261352539, 6.508118629455566, 675.7054443359375)","(-117.51361846923828, 168.17779541015625, 50.56990051269531)","(-124.9011001586914, 179.60556030273438, 54.729312896728516)",POINT (0.1538959443569183 0.1437862925231457),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,33,3,923961799966,3914122046,1,1,"(0.16530026495456696, 0.17751720547676086)","(0.1389605551958084, 0.13513581454753876)",1,1,3.22418212890625,3.387237548828125,"(-25.409940719604492, 1.9655436277389526, 682.0982055664062)","(32.9777717590332, 6.5933332443237305, 675.6130981445312)","(-117.26687622070312, 167.73117065429688, 50.407379150390625)","(-126.36790466308594, 175.4716033935547, 53.22459411621094)",POINT (0.1521304100751877 0.1563265100121498),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,3,923961816632,3914138712,1,1,"(0.16262434422969818, 0.17640817165374756)","(0.14049114286899567, 0.11585289984941483)",1,1,3.2263641357421875,3.3755645751953125,"(-25.229347229003906, 2.0290191173553467, 681.9708251953125)","(33.16203689575195, 6.648614883422852, 675.3297119140625)","(-118.19147491455078, 167.93373107910156, 50.48109436035156)","(-125.83905792236328, 178.9933624267578, 54.5064582824707)",POINT (0.1515577435493469 0.1461305357515812),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,33,3,923961833300,3914155379,1,1,"(0.16028021275997162, 0.1798950880765915)","(0.13462527096271515, 0.10001423209905624)",1,1,3.25079345703125,3.3482208251953125,"(-25.024757385253906, 2.0975773334503174, 681.78076171875)","(33.36661148071289, 6.6921844482421875, 675.093994140625)","(-119.00142669677734, 167.29689025878906, 50.24930953979492)","(-127.86585998535156, 181.88609313964844, 55.559295654296875)",POINT (0.1474527418613434 0.1399546600878239),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,33,3,923961849967,3914172046,1,1,"(0.15897800028324127, 0.1737239807844162)","(0.13374699652194977, 0.10672568529844284)",1,1,3.235214233398437,3.36285400390625,"(-24.805240631103516, 2.1482667922973633, 681.6044921875)","(33.576255798339844, 6.743988990783691, 674.93408203125)","(-119.45137786865234, 168.42396545410156, 50.65949249267578)","(-128.1693115234375, 180.66029357910156, 55.113197326660156)",POINT (0.1463624984025955 0.1402248330414295),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,33,3,923961866638,3914188716,1,1,"(0.15985944867134094, 0.17071841657161713)","(0.13982464373111725, 0.12826299667358398)",1,1,3.2362823486328125,3.3922119140625,"(-24.579158782958984, 2.2175822257995605, 681.4417724609375)","(33.801368713378906, 6.817043781280518, 674.721923828125)","(-119.14681243896484, 168.972900390625, 50.859283447265625)","(-126.06934356689453, 176.726806640625, 53.6815071105957)",POINT (0.1498420462012291 0.1494907066226006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,3,923961883305,3914205383,1,1,"(0.1676819622516632, 0.16766829788684845)","(0.14262858033180237, 0.10670743137598038)",1,1,3.2212371826171875,3.354705810546875,"(-24.366779327392578, 2.277855396270752, 681.342041015625)","(34.01335906982422, 6.867319107055664, 674.536376953125)","(-116.44393920898438, 169.52993774414062, 51.062076568603516)","(-125.10051727294922, 180.66363525390625, 55.114402770996094)",POINT (0.1551552712917328 0.1371878646314144),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,3,923961899972,3914222049,1,1,"(0.16417661309242249, 0.1832815557718277)","(0.13813847303390503, 0.10890151560306549)",1,1,3.2353973388671875,3.37567138671875,"(-24.145252227783203, 2.3482909202575684, 681.1536254882812)","(34.23551559448242, 6.934591293334961, 674.4507446289062)","(-117.65512084960938, 166.67840576171875, 50.024131774902344)","(-126.6519546508789, 180.26292419433594, 54.96855163574219)",POINT (0.1511575430631638 0.1460915356874466),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,33,3,923961916638,3914238716,1,1,"(0.161737859249115, 0.17880873382091522)","(0.14340683817863464, 0.12947769463062286)",1,1,3.251129150390625,3.38922119140625,"(-23.937824249267578, 2.4110360145568848, 681.0146484375)","(34.43020248413086, 7.031499862670898, 674.1910400390625)","(-118.4977798461914, 167.4952850341797, 50.321510314941406)","(-124.83161163330078, 176.5049591064453, 53.60076141357422)",POINT (0.1525723487138748 0.154143214225769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,3,923961933306,3914255383,1,1,"(0.16668088734149933, 0.18159297108650208)","(0.14004483819007874, 0.11686475574970245)",1,1,3.2513427734375,3.39324951171875,"(-23.740800857543945, 2.505141258239746, 680.875)","(34.619911193847656, 7.117488861083984, 673.9951782226562)","(-116.78983306884766, 166.98680114746094, 50.136436462402344)","(-125.99327087402344, 178.80853271484375, 54.4392204284668)",POINT (0.153362862765789 0.1492288634181023),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,3,923961949973,3914272050,1,1,"(0.16272811591625214, 0.18578603863716125)","(0.14428876340389252, 0.12390492111444473)",1,1,3.268295288085937,3.386749267578125,"(-23.554683685302734, 2.5922625064849854, 680.8118896484375)","(34.80091857910156, 7.234969615936279, 673.9385986328125)","(-118.15560913085938, 166.22097778320312, 49.85771560668945)","(-124.5268783569336, 177.52276611328125, 53.97121047973633)",POINT (0.1535084396600723 0.154845479875803),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
