,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,  .1,cond.1,-----------.1,    .1,nan.1,input1.2,-----------.2,>.1,car.1,input1.3,car.2,input2.2,-----------.4,-----------.5,<.1,car.3,input1.4,car.4,input2.3,-----------.7,    .2,else.1,afunc.2,cdr.1,input1.5,cdr.2,input2.4,).1,].1,).2,).3,question,code,choices
0,31,25,354324873400,2653129441,1,1,"(0.6585974097251892, 0.11640985310077667)","(0.6477939486503601, 0.09557033330202103)",1,1,3.448471069335937,3.3861846923828125,"(-34.86852264404297, 20.637218475341797, 647.634765625)","(30.855226516723633, 18.844310760498047, 647.5647583007812)","(55.23052215576172, 179.3639373779297, 54.64136505126953)","(51.48674011230469, 183.18115234375, 56.03071594238281)",POINT (0.6531956791877747 0.1059900932013988),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,25,354324890066,2653146107,1,1,"(0.6640944480895996, 0.11833327263593674)","(0.6477380990982056, 0.11416380852460861)",1,1,3.445053100585937,3.413116455078125,"(-34.85478973388672, 20.644622802734375, 647.635986328125)","(30.860923767089844, 18.856168746948242, 647.4947509765625)","(57.13545227050781, 179.0116424560547, 54.51311492919922)","(51.46739196777344, 179.77537536621094, 54.79106903076172)",POINT (0.6559162735939026 0.1162485405802727),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,25,354324906734,2653162774,1,1,"(0.6612595319747925, 0.11492521315813065)","(0.6477880477905273, 0.10419133305549622)",1,1,3.4704132080078125,3.405380249023437,"(-34.844844818115234, 20.651023864746094, 647.672119140625)","(30.867172241210938, 18.86457633972168, 647.494140625)","(56.153053283691406, 179.63587951660156, 54.7403564453125)","(51.48467254638672, 181.60203552246094, 55.4559326171875)",POINT (0.6545237898826599 0.1095582731068134),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,25,354324923401,2653179441,1,1,"(0.6612772941589355, 0.11505184322595596)","(0.6528334021568298, 0.10134412348270416)",1,1,3.4650421142578125,3.39569091796875,"(-34.836097717285156, 20.653717041015625, 647.6729125976562)","(30.872215270996094, 18.877315521240234, 647.4821166992188)","(56.159217834472656, 179.61268615722656, 54.73191452026367)","(53.23310089111328, 182.12355041503906, 55.645774841308594)",POINT (0.6570553481578827 0.1081979833543301),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,25,354324940069,2653196108,1,1,"(0.6626109480857849, 0.12533551454544067)","(0.6492269039154053, 0.11819619685411453)",1,1,3.463851928710937,3.4203643798828125,"(-34.827369689941406, 20.659252166748047, 647.697509765625)","(30.875995635986328, 18.887752532958984, 647.4813232421875)","(56.621376037597656, 177.72900390625, 54.04634475708008)","(51.983314514160156, 179.0367431640625, 54.52225875854492)",POINT (0.6559189260005951 0.1217658556997776),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,25,354324956735,2653212774,1,1,"(0.6603755354881287, 0.11505094170570374)","(0.6450777053833008, 0.11817477643489838)",1,1,3.477157592773437,3.4340972900390625,"(-34.81856155395508, 20.67707633972168, 647.756591796875)","(30.884769439697266, 18.91342544555664, 647.4925537109375)","(55.84669876098633, 179.61285400390625, 54.73199462890625)","(50.54545593261719, 179.04067993164062, 54.52366256713867)",POINT (0.6527266204357147 0.1166128590703011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,25,354324973406,2653229445,1,1,"(0.6590667366981506, 0.11498474329710007)","(0.6496956944465637, 0.12332668900489807)",1,1,3.4778289794921875,3.4340972900390625,"(-34.815956115722656, 20.691347122192383, 647.8035888671875)","(30.890708923339844, 18.932937622070312, 647.5265502929688)","(55.39318084716797, 179.62496948242188, 54.73637390136719)","(52.145755767822266, 178.0970001220703, 54.18021011352539)",POINT (0.6543812155723572 0.1191557161509991),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,25,354324990075,2653246113,1,1,"(0.5251332521438599, 0.18501581251621246)","(0.5514591932296753, 0.16593784093856812)",1,1,3.5128326416015625,3.4720001220703125,"(-35.26467514038086, 20.591894149780273, 647.964599609375)","(30.495630264282227, 18.8433780670166, 647.6094970703125)","(8.980329513549805, 166.7972869873047, 50.067508697509766)","(18.103219985961914, 170.29183959960938, 51.33940505981445)",POINT (0.5382962226867676 0.1754768267273903),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,31,25,354325006741,2653262779,1,1,"(0.35352250933647156, 0.28039178252220154)","(0.37874796986579895, 0.26046428084373474)",1,1,3.505477905273437,3.47210693359375,"(-35.74363708496094, 20.469566345214844, 648.0399780273438)","(29.970020294189453, 18.771968841552734, 647.7022705078125)","(-50.48907470703125, 149.32713317871094, 43.708900451660156)","(-41.74753952026367, 152.977294921875, 45.03743362426758)",POINT (0.3661352396011352 0.2704280316829681),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,31,25,354325023409,2653279446,1,1,"(0.3714643120765686, 0.2870243191719055)","(0.3688102066516876, 0.2820527255535126)",1,1,3.5205230712890625,3.5061492919921875,"(-35.72952651977539, 20.51927375793457, 648.029541015625)","(29.90743637084961, 18.81246566772461, 647.83544921875)","(-44.27158737182617, 148.11228942871094, 43.26667022705078)","(-45.19134521484375, 149.02294921875, 43.59809494018555)",POINT (0.3701372593641281 0.284538522362709),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
