,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,38,30,687359993025,998407000,1,1,"(0.4631446599960327, 0.013525967486202717)","(0.39922070503234863, 0.029411179944872856)",1,1,3.099212646484375,3.038604736328125,"(-8.267040252685547, 20.766408920288086, 571.778564453125)","(53.26906204223633, 21.307701110839844, 570.8536376953125)","(-14.354110717773438, 197.68202209472656, 61.308570861816406)","(-36.44145965576172, 194.78079223632812, 60.25261306762695)",POINT (0.4311826825141907 0.0214685737155378),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,687360009693,998423667,1,1,"(0.4555577337741852, 0.025393377989530563)","(0.4073539972305298, 0.013317863456904888)",1,1,3.115966796875,3.058502197265625,"(-8.419565200805664, 20.78128433227539, 571.6747436523438)","(53.1569709777832, 21.390165328979492, 570.7894897460938)","(-16.975568771362305, 195.5146026611328, 60.51966857910156)","(-33.631202697753906, 197.7200164794922, 61.3223991394043)",POINT (0.4314558655023575 0.0193556207232177),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,687360026368,998440342,1,1,"(0.45899462699890137, 0.03889176994562149)","(0.4058838486671448, 0.01834171637892723)",1,1,3.137557983398437,3.053009033203125,"(-8.60342025756836, 20.80242919921875, 571.6693115234375)","(52.99805450439453, 21.494203567504883, 570.6314697265625)","(-15.788054466247559, 193.0492706298828, 59.62241744995117)","(-34.13916015625, 196.80247497558594, 60.988468170166016)",POINT (0.4324392378330231 0.0286167431622744),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,687360043036,998457009,1,1,"(0.4552175998687744, 0.01731247641146183)","(0.4057088792324066, 0.01552331168204546)",1,1,3.105224609375,3.034042358398437,"(-8.822973251342773, 20.819496154785156, 571.7803344726562)","(52.795623779296875, 21.585485458374023, 570.5361328125)","(-17.093103408813477, 196.99046325683594, 61.056846618652344)","(-34.19963455200195, 197.3172149658203, 61.17580795288086)",POINT (0.4304632395505905 0.0164178940467536),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,687360059694,998473667,1,1,"(0.4653375446796417, 0.02772660367190838)","(0.40264785289764404, 0.018523454666137695)",1,1,3.0831298828125,3.049896240234375,"(-9.081809997558594, 20.825672149658203, 571.7000122070312)","(52.567806243896484, 21.686180114746094, 570.48095703125)","(-13.596415519714355, 195.0884552001953, 60.364585876464844)","(-35.257286071777344, 196.769287109375, 60.97636413574219)",POINT (0.4339926987886429 0.023125029169023),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,687360076361,998490333,1,1,"(0.4605426788330078, 0.030927153304219246)","(0.4001881778240204, 0.014285393059253693)",1,1,3.1142120361328125,3.019882202148437,"(-9.35158634185791, 20.83331298828125, 571.7640991210938)","(52.307212829589844, 21.790468215942383, 570.4769287109375)","(-15.253153800964355, 194.50390625, 60.151859283447266)","(-36.10717010498047, 197.54331970214844, 61.25809097290039)",POINT (0.4303654283285141 0.0226062731817365),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,687360093037,998507009,1,1,"(0.459217369556427, 0.020019223913550377)","(0.40229332447052, 0.0026188420597463846)",1,1,3.0880584716796875,3.0087432861328125,"(-9.641836166381836, 20.839738845825195, 571.8724975585938)","(52.0267219543457, 21.87982177734375, 570.3836669921875)","(-15.711084365844727, 196.49609375, 60.8769416809082)","(-35.3797721862793, 199.67405700683594, 62.03361511230469)",POINT (0.4307553470134735 0.0113190329866484),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,687360109707,998523678,1,1,"(0.46096155047416687, 0.019605806097388268)","(0.4020960330963135, 0.00879991240799427)",1,1,3.08587646484375,3.039337158203125,"(-9.925230979919434, 20.836111068725586, 571.8816528320312)","(51.75141143798828, 21.97342300415039, 570.3536376953125)","(-15.108419418334961, 196.5716094970703, 60.90440368652344)","(-35.44794464111328, 198.545166015625, 61.62272644042969)",POINT (0.4315287917852402 0.0142028592526913),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,687360126374,998540345,1,1,"(0.4571951925754547, 0.03741997480392456)","(0.4038449823856354, -0.0035789329558610916)",1,1,3.1187286376953125,3.00665283203125,"(-10.211162567138672, 20.83016014099121, 572.0169067382812)","(51.46494674682617, 22.053428649902344, 570.2701416015625)","(-16.409793853759766, 193.31808471679688, 59.720245361328125)","(-34.84364318847656, 200.8059844970703, 62.44562530517578)",POINT (0.430520087480545 0.0169205209240317),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,687360143042,998557012,1,1,"(0.46315276622772217, 0.028107808902859688)","(0.40494513511657715, 0.012706066481769085)",1,1,3.087554931640625,3.033432006835937,"(-10.498577117919922, 20.81310272216797, 572.0076904296875)","(51.17857360839844, 22.1146240234375, 570.2425537109375)","(-14.351297378540039, 195.01882934570312, 60.33926010131836)","(-34.46351623535156, 197.83175659179688, 61.36307907104492)",POINT (0.4340489506721497 0.0204069376923144),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,687360159708,998573678,1,1,"(0.4592590034008026, 0.03576609119772911)","(0.4034011960029602, 0.01686912402510643)",1,1,3.10064697265625,3.03045654296875,"(-10.773332595825195, 20.809560775756836, 572.1519775390625)","(50.904449462890625, 22.20354652404785, 570.248046875)","(-15.696702003479004, 193.62014770507812, 59.83016586303711)","(-34.996986389160156, 197.07142639160156, 61.08633804321289)",POINT (0.4313300997018814 0.0263176076114178),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,687360176376,998590345,1,1,"(0.4623139798641205, 0.026475779712200165)","(0.39817333221435547, 0.010224966332316399)",1,1,3.06671142578125,3.0092315673828125,"(-11.05202865600586, 20.775165557861328, 572.1962890625)","(50.62699890136719, 22.237621307373047, 570.207763671875)","(-14.641124725341797, 195.31690979003906, 60.447723388671875)","(-36.80335235595703, 198.28489685058594, 61.527984619140625)",POINT (0.430243656039238 0.0183503730222583),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,687360193043,998607012,1,1,"(0.46190229058265686, 0.03312424197793007)","(0.4080042541027069, 0.004361283034086227)",1,1,3.069000244140625,3.004058837890625,"(-11.323609352111816, 20.74950408935547, 572.3030395507812)","(50.3470344543457, 22.27532386779785, 570.1956176757812)","(-14.78337287902832, 194.10264587402344, 60.005775451660156)","(-33.406517028808594, 199.35581970214844, 61.91781234741211)",POINT (0.4349532723426819 0.0187427625060081),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,687360209710,998623679,1,1,"(0.4579916298389435, 0.03456853702664375)","(0.3995235562324524, 0.01111376192420721)",1,1,3.0706329345703125,3.0092010498046875,"(-11.569971084594727, 20.694072723388672, 572.3037109375)","(50.0942268371582, 22.299278259277344, 570.2335815429688)","(-16.134605407714844, 193.83883666992188, 59.90980529785156)","(-36.3368034362793, 198.12257385253906, 61.46891403198242)",POINT (0.4287575930356979 0.0228411494754255),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,687360226377,998640345,1,1,"(0.4674401879310608, 0.02636096067726612)","(0.40454062819480896, 0.01038287952542305)",1,1,3.063934326171875,2.9806060791015625,"(-11.829339027404785, 20.643064498901367, 572.3037109375)","(49.83412551879883, 22.325929641723633, 570.2266845703125)","(-12.869890213012695, 195.33786010742188, 60.45541000366211)","(-34.603294372558594, 198.25607299804688, 61.517494201660156)",POINT (0.4359904080629349 0.0183719201013446),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,687360243049,998657017,1,1,"(0.3849563002586365, 0.05664227530360222)","(0.33208537101745605, 0.04831035062670708)",1,1,3.0448760986328125,3.0062408447265625,"(-12.289793968200684, 20.509824752807617, 572.5941772460938)","(49.310386657714844, 22.258235931396484, 570.313232421875)","(-41.37015914916992, 189.80738830566406, 58.44247055053711)","(-59.638404846191406, 191.3291015625, 58.996307373046875)",POINT (0.3585208356380463 0.0524763129651546),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,687360259717,998673684,1,1,"(0.35150349140167236, 0.13062335550785065)","(0.2922283709049225, 0.07293852418661118)",1,1,3.094024658203125,2.9937286376953125,"(-12.693582534790039, 20.383682250976562, 572.585693359375)","(48.857627868652344, 22.23354721069336, 570.407958984375)","(-52.928955078125, 176.29571533203125, 53.52458572387695)","(-73.40999603271484, 186.83108520507812, 57.359195709228516)",POINT (0.3218659311532974 0.1017809398472309),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,687360276381,998690348,1,1,"(0.34994643926620483, 0.07767647504806519)","(0.2902582287788391, 0.06733526289463043)",1,1,3.0174560546875,2.994125366210937,"(-12.898209571838379, 20.37283706665039, 572.7408447265625)","(48.67181396484375, 22.274028778076172, 570.3887329101562)","(-53.46696090698242, 185.9657745361328, 57.044219970703125)","(-74.09073638916016, 187.8544464111328, 57.731658935546875)",POINT (0.320102334022522 0.0725058689713478),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,687360293049,998707015,1,1,"(0.3578553795814514, 0.10504329204559326)","(0.28469592332839966, 0.07550124078989029)",1,1,3.044677734375,2.9869384765625,"(-13.124710083007812, 20.352542877197266, 572.8406982421875)","(48.463111877441406, 22.30374526977539, 570.4110107421875)","(-50.734214782714844, 180.9675750732422, 55.225013732910156)","(-76.01265716552734, 186.36305236816406, 57.18881607055664)",POINT (0.3212756514549255 0.0902722664177418),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,687360309715,998723681,1,1,"(0.3513510823249817, 0.10161826014518738)","(0.29056939482688904, 0.061968762427568436)",1,1,3.05706787109375,2.9805908203125,"(-13.325703620910645, 20.336376190185547, 572.8593139648438)","(48.279483795166016, 22.346487045288086, 570.4838256835938)","(-52.98162078857422, 181.59310913085938, 55.45271682739258)","(-73.98322296142578, 188.83456420898438, 58.088375091552734)",POINT (0.3209602385759354 0.0817935112863779),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,687360326383,998740348,1,1,"(0.3549950420856476, 0.0781780406832695)","(0.29299527406692505, 0.07061028480529785)",1,1,2.99517822265625,2.968505859375,"(-13.504592895507812, 20.31857681274414, 572.8522338867188)","(48.10929870605469, 22.38555908203125, 570.5257568359375)","(-51.722530364990234, 185.8741455078125, 57.01089096069336)","(-73.14501953125, 187.25633239746094, 57.51390838623047)",POINT (0.3239951580762863 0.0743941627442837),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,687360343050,998757015,1,1,"(0.3513767123222351, 0.10994947701692581)","(0.289842814207077, 0.0739818587899208)",1,1,3.0463409423828125,2.966781616210937,"(-13.669081687927246, 20.311588287353516, 572.9002685546875)","(47.94131088256836, 22.417686462402344, 570.5230102539062)","(-52.972755432128906, 180.07151794433594, 54.898902893066406)","(-74.23428344726562, 186.64053344726562, 57.2898063659668)",POINT (0.3206097632646561 0.0919656679034233),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,687360359717,998773681,1,1,"(0.35520675778388977, 0.11969161778688431)","(0.28323760628700256, 0.08009698987007141)",1,1,3.052764892578125,2.9724884033203125,"(-13.806829452514648, 20.29528045654297, 572.9581298828125)","(47.802730560302734, 22.447587966918945, 570.5972900390625)","(-51.649383544921875, 178.29225158691406, 54.25129699707031)","(-76.51654052734375, 185.52369689941406, 56.88330841064453)",POINT (0.3192221820354462 0.0998943038284779),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,687360376390,998790354,1,1,"(0.3507445156574249, 0.08012254536151886)","(0.2830725610256195, 0.0806354209780693)",1,1,3.0098419189453125,2.9862823486328125,"(-13.939194679260254, 20.289424896240234, 573.1978759765625)","(47.68638610839844, 22.468524932861328, 570.7320556640625)","(-53.19118881225586, 185.51902770996094, 56.88161087036133)","(-76.57356262207031, 185.42535400390625, 56.847530364990234)",POINT (0.3169085383415222 0.0803789831697941),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,687360393058,998807021,1,1,"(0.3544134497642517, 0.09970340132713318)","(0.28847309947013855, 0.07831212133169174)",1,1,3.026397705078125,2.9825897216796875,"(-14.012872695922852, 20.27057647705078, 573.030517578125)","(47.58998107910156, 22.476730346679688, 570.764404296875)","(-51.92348861694336, 181.94284057617188, 55.57998275756836)","(-74.7075424194336, 185.8496856689453, 57.00190734863281)",POINT (0.3214432746171951 0.0890077613294125),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,30,687360409724,998823687,1,1,"(0.35340416431427, 0.08630024641752243)","(0.28875499963760376, 0.06882641464471817)",1,1,3.0223846435546875,2.97674560546875,"(-14.096761703491211, 20.26404571533203, 573.2630004882812)","(47.521514892578125, 22.495986938476562, 570.92041015625)","(-52.272216796875, 184.3907470703125, 56.47095489501953)","(-74.61013793945312, 187.58212280273438, 57.63249588012695)",POINT (0.3210795819759369 0.0775633305311203),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
