,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,-----------.1,namespace.1,std.1,double.1,afunc.1,int.1,n.1,if.1,n.2,==.1,0.1,return.1,0.0.1,-----------.3,double.2,term.1,=.1,1.0.1,/.1,pow.1,n.3,2.0.1,-----------.5,if.2,n.4,%.1,2.2,==.2,0.2,return.2,afunc.2,n.5,-.1,1.1,-.2,term.2,-----------.10,else.1,return.3,afunc.3,n.6,-.3,1.2,+.1,term.3,-----------.13,-----------.14,question,code,choices
0,55,18,838444196160,2395248168,1,1,"(0.41670310497283936, 0.30955028533935547)","(0.3941044509410858, 0.3365885615348816)",1,1,3.1985626220703125,3.11602783203125,"(-33.90187454223633, 40.30268096923828, 557.1162109375)","(23.662429809570312, 38.92369079589844, 554.02197265625)","(-30.40083885192871, 143.61708068847656, 41.63056564331055)","(-38.2092399597168, 138.6789093017578, 39.833168029785156)",POINT (0.4054037779569626 0.3230694234371185),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,18,838444212818,2395264827,1,1,"(0.4227290749549866, 0.30960673093795776)","(0.39097779989242554, 0.3437347710132599)",1,1,3.1850738525390625,3.1343994140625,"(-33.876380920410156, 40.004737854003906, 556.9644775390625)","(23.71416473388672, 38.76838684082031, 553.7118530273438)","(-28.31871223449707, 143.60678100585938, 41.62678146362305)","(-39.28958511352539, 137.37374877929688, 39.358131408691406)",POINT (0.406853437423706 0.3266707509756088),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,18,838444229489,2395281497,1,1,"(0.41960954666137695, 0.31458744406700134)","(0.39138928055763245, 0.34156671166419983)",1,1,3.2010955810546875,3.131698608398437,"(-33.82504653930664, 39.70964050292969, 556.849365234375)","(23.767183303833008, 38.669639587402344, 553.6400756835938)","(-29.396587371826172, 142.6970977783203, 41.29574966430664)","(-39.14739227294922, 137.76971435546875, 39.50226593017578)",POINT (0.4054994136095047 0.3280770778656006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,18,838444246156,2395298164,1,1,"(0.416073203086853, 0.31509143114089966)","(0.3951892852783203, 0.32410070300102234)",1,1,3.18011474609375,3.12615966796875,"(-33.76306915283203, 39.473907470703125, 556.7006225585938)","(23.811988830566406, 38.560447692871094, 553.552490234375)","(-30.618484497070312, 142.60507202148438, 41.262203216552734)","(-37.83440399169922, 140.9596405029297, 40.6633186340332)",POINT (0.4056312441825867 0.319596067070961),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,18,838444262825,2395314832,1,1,"(0.415958046913147, 0.31583893299102783)","(0.38969987630844116, 0.3401489555835724)",1,1,3.1872711181640625,3.11956787109375,"(-33.71812438964844, 39.27860641479492, 556.654541015625)","(23.863191604614258, 38.49021530151367, 553.259765625)","(-30.658281326293945, 142.46853637695312, 41.2125358581543)","(-39.73113250732422, 138.0286407470703, 39.596527099609375)",POINT (0.4028289616107941 0.3279939442873001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,18,838444279491,2395331498,1,1,"(0.422366738319397, 0.3184477984905243)","(0.39225608110427856, 0.3465014696121216)",1,1,3.1821441650390625,3.1208648681640625,"(-33.68362808227539, 39.1565055847168, 556.693115234375)","(23.925634384155273, 38.45547866821289, 553.340576171875)","(-28.443912506103516, 141.9920654296875, 41.03910827636719)","(-38.84789276123047, 136.86843872070312, 39.17424011230469)",POINT (0.4073114097118378 0.3324746340513229),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,18,838444296158,2395348165,1,1,"(0.4195774495601654, 0.3208457827568054)","(0.39923444390296936, 0.3410322070121765)",1,1,3.196136474609375,3.119491577148437,"(-33.632537841796875, 39.03618240356445, 556.5096435546875)","(23.966583251953125, 38.37995910644531, 553.5247802734375)","(-29.40768814086914, 141.5541229248047, 40.8796501159668)","(-36.436702728271484, 137.86732482910156, 39.537818908691406)",POINT (0.4094059467315674 0.330938994884491),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,18,838444312825,2395364832,1,1,"(0.4146229028701782, 0.31661319732666016)","(0.39437273144721985, 0.3380514681339264)",1,1,3.173828125,3.1095428466796875,"(-33.58540725708008, 38.933441162109375, 556.462158203125)","(23.986408233642578, 38.2840690612793, 553.302978515625)","(-31.119590759277344, 142.32713317871094, 41.16105270385742)","(-38.11655044555664, 138.41172790527344, 39.73591995239258)",POINT (0.404497817158699 0.3273323327302933),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,18,838444329492,2395381498,1,1,"(0.4146113395690918, 0.3083881735801697)","(0.4007452726364136, 0.33443963527679443)",1,1,3.171051025390625,3.11871337890625,"(-33.585594177246094, 38.83096694946289, 556.3951416015625)","(23.984939575195312, 38.16655731201172, 553.3709716796875)","(-31.123594284057617, 143.82933044433594, 41.707786560058594)","(-35.914669036865234, 139.07138061523438, 39.976016998291016)",POINT (0.4076783061027527 0.3214139044284821),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,18,838444346159,2395398165,1,1,"(0.41314446926116943, 0.3115021586418152)","(0.3996146619319916, 0.33232200145721436)",1,1,3.1747589111328125,3.1184539794921875,"(-33.583396911621094, 38.721405029296875, 556.4111328125)","(23.982515335083008, 38.05451965332031, 553.2861328125)","(-31.630430221557617, 143.26058959960938, 41.50083541870117)","(-36.30532455444336, 139.45814514160156, 40.11677932739258)",POINT (0.4063795655965805 0.3219120800495148),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
