,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,recursiveFun.1,int.2,n.1,recursiveFun.2,10.1,-----------.1,if.1,n.2,==.1,0.1,return.1,0.2,return.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""".1",-----------.10,recursiveFun.3,n.4,-.1,1.1,-----------.12,-----------.13,question,code,choices
0,8,12,343759895095,14426730463,1,1,"(0.42952635884284973, 0.7247838377952576)","(0.3705999553203583, 0.6521419882774353)",1,1,2.8381500244140625,2.678207397460937,"(-25.604185104370117, -16.707679748535156, 631.63427734375)","(34.35346221923828, -11.204851150512695, 626.3292846679688)","(-24.150964736938477, 67.92732238769531, 14.081685066223145)","(-44.57112503051758, 81.2331771850586, 18.924758911132812)",POINT (0.400063157081604 0.6884629130363464),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,8,12,343759911761,14426747129,1,1,"(0.42568692564964294, 0.713367760181427)","(0.3750489354133606, 0.7015385627746582)",1,1,2.8209381103515625,2.701324462890625,"(-25.61282730102539, -16.70309066772461, 631.8544311523438)","(34.33917999267578, -11.17818546295166, 626.201171875)","(-25.481473922729492, 70.01839447021484, 14.842849731445312)","(-43.029388427734375, 72.1851577758789, 15.631525039672852)",POINT (0.4003679305315018 0.7074531614780426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,8,12,343759928429,14426763796,1,1,"(0.41716670989990234, 0.7124289274215698)","(0.35445255041122437, 0.6741327047348022)",1,1,2.8115386962890625,2.637359619140625,"(-25.630176544189453, -16.674087524414062, 632.14111328125)","(34.34132385253906, -11.138227462768555, 626.4403076171875)","(-28.434040069580078, 70.19037628173828, 14.905412673950195)","(-50.166786193847656, 77.20512390136719, 17.458635330200195)",POINT (0.3858096301555634 0.693280816078186),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,8,12,343759945096,14426780463,1,1,"(0.41255804896354675, 0.7256329655647278)","(0.35685503482818604, 0.6502180695533752)",1,1,2.8013916015625,2.6161041259765625,"(-25.640230178833008, -16.65329360961914, 632.4285888671875)","(34.343597412109375, -11.109899520874023, 626.5927734375)","(-30.03111457824707, 67.77176666259766, 14.025129318237305)","(-49.33424377441406, 81.58561706542969, 19.052942276000977)",POINT (0.3847065418958664 0.6879255175590515),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,8,12,343759961767,14426797133,1,1,"(0.42196428775787354, 0.7406352162361145)","(0.3794846534729004, 0.6292564272880554)",1,1,2.8220977783203125,2.648910522460937,"(-25.524152755737305, -16.60515594482422, 632.21630859375)","(34.39167785644531, -11.069353103637695, 626.6954345703125)","(-26.771503448486328, 65.02377319335938, 13.02497386932373)","(-41.49225616455078, 85.42520141601562, 20.45039176940918)",POINT (0.400724470615387 0.684945821762085),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,8,12,343759995102,14426830467,1,1,"(0.42682012915611267, 0.729720950126648)","(0.38694751262664795, 0.647906482219696)",1,1,2.823028564453125,2.636459350585937,"(-25.529090881347656, -16.52376937866211, 632.060546875)","(34.37736892700195, -10.9873046875, 626.56689453125)","(-25.088768005371094, 67.02297973632812, 13.75257682800293)","(-38.906097412109375, 82.009033203125, 19.20705795288086)",POINT (0.4068838208913803 0.688813716173172),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,8,12,343760011768,14426847133,1,1,"(0.429979532957077, 0.702825129032135)","(0.3825520873069763, 0.6681579947471619)",1,1,2.8042449951171875,2.61712646484375,"(-25.52112579345703, -16.51877212524414, 631.9503173828125)","(34.384559631347656, -10.949356079101562, 626.6763305664062)","(-23.993921279907227, 71.94951629638672, 15.54565715789795)","(-40.42927551269531, 78.29952239990234, 17.856948852539062)",POINT (0.4062658101320267 0.6854915618896484),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,8,12,343760028436,14426863800,1,1,"(0.4406675696372986, 0.7181459069252014)","(0.38309207558631897, 0.6756388545036316)",1,1,2.8289947509765625,2.638916015625,"(-25.51970672607422, -16.472286224365234, 632.0388793945312)","(34.40128707885742, -10.894320487976074, 626.826904296875)","(-20.290138244628906, 69.1431884765625, 14.524250030517578)","(-40.24214172363281, 76.92926025390625, 17.35818862915039)",POINT (0.4118798226118088 0.6968923807144165),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,8,12,343760045103,14426880467,1,1,"(0.4415890872478485, 0.7509005069732666)","(0.3892152011394501, 0.6337103247642517)",1,1,2.80316162109375,2.65234375,"(-25.51439666748047, -16.4262638092041, 632.216552734375)","(34.40122604370117, -10.863349914550781, 626.8036499023438)","(-19.970796585083008, 63.143455505371094, 12.340611457824707)","(-38.12025451660156, 84.60933685302734, 20.153566360473633)",POINT (0.4154021441936493 0.6923054158687592),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,8,12,343760061770,14426897133,1,1,"(0.441437691450119, 0.7644633650779724)","(0.3900892436504364, 0.6165041327476501)",1,1,2.8207550048828125,2.627044677734375,"(-25.484375, -16.368696212768555, 632.26318359375)","(34.43475341796875, -10.815608024597168, 627.0614624023438)","(-20.02325439453125, 60.659149169921875, 11.436348915100098)","(-37.8173713684082, 87.76103973388672, 21.300601959228516)",POINT (0.4157634675502777 0.6904837489128113),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
