,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,57,30,509970123683,3226917056,1,1,"(0.43504852056503296, 0.754525363445282)","(0.44880539178848267, 0.7674943804740906)",1,1,2.7864227294921875,2.7442626953125,"(-37.75627517700195, 23.678672790527344, 531.0521850585938)","(21.04285430908203, 26.207975387573242, 528.8692626953125)","(-24.06203269958496, 62.34827423095703, 12.051127433776855)","(-19.30868911743164, 59.97966766357422, 11.18900203704834)",POINT (0.4419269561767578 0.7610098719596863),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,30,509970140350,3226933723,1,1,"(0.43545785546302795, 0.7563011646270752)","(0.4591224789619446, 0.7653301954269409)",1,1,2.795013427734375,2.7264556884765625,"(-37.750946044921875, 23.691741943359375, 531.0051879882812)","(21.050329208374023, 26.220722198486328, 528.8609619140625)","(-23.920591354370117, 62.023948669433594, 11.93307876586914)","(-15.743867874145508, 60.37490463256836, 11.332878112792969)",POINT (0.4472901672124863 0.7608156800270081),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,30,509970157022,3226950394,1,1,"(0.436690092086792, 0.7482496500015259)","(0.4501340985298157, 0.768986701965332)",1,1,2.782379150390625,2.7516326904296875,"(-37.74486541748047, 23.708805084228516, 531.0291748046875)","(21.058101654052734, 26.22446632385254, 528.837158203125)","(-23.494840621948242, 63.494476318359375, 12.468283653259277)","(-18.84958267211914, 59.70710754394531, 11.089802742004395)",POINT (0.4434120953083038 0.758618175983429),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,30,509970173689,3226967061,1,1,"(0.4017014503479004, 0.5827581286430359)","(0.45606133341789246, 0.5749306082725525)",1,1,2.8224334716796875,2.790283203125,"(-37.76157760620117, 24.03470230102539, 531.1223754882812)","(21.027454376220703, 26.53888702392578, 528.7998657226562)","(-35.58428192138672, 93.71928405761719, 23.469219207763672)","(-16.80156898498535, 95.14885711669922, 23.98957633972168)",POINT (0.4288813918828964 0.5788443684577942),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,57,30,509970190357,3226983728,1,1,"(0.40432116389274597, 0.24820123612880707)","(0.4395858943462372, 0.29262182116508484)",1,1,2.6436767578125,2.7035369873046875,"(-37.68205261230469, 24.576169967651367, 531.1842041015625)","(20.943273544311523, 27.088550567626953, 529.05322265625)","(-34.67911911010742, 154.82167053222656, 45.70869445800781)","(-22.49425506591797, 146.70883178710938, 42.75587463378906)",POINT (0.4219535291194916 0.270411528646946),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,30,509970207023,3227000394,1,1,"(0.41452136635780334, 0.34989720582962036)","(0.42968904972076416, 0.37652209401130676)",1,1,2.7472381591796875,2.750244140625,"(-37.734886169433594, 24.694778442382812, 531.5018920898438)","(20.95808219909668, 27.18567657470703, 528.9900512695312)","(-31.154674530029297, 136.24822998046875, 38.94854736328125)","(-25.913867950439453, 131.3855743408203, 37.17863464355469)",POINT (0.4221052080392838 0.3632096499204636),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,57,30,509970223691,3227017061,1,1,"(0.4160383641719818, 0.2810423672199249)","(0.43391165137290955, 0.2949090003967285)",1,1,2.7674560546875,2.7325439453125,"(-37.71178436279297, 24.642776489257812, 531.171142578125)","(20.98413848876953, 27.14157485961914, 528.9730224609375)","(-30.63053321838379, 148.8236846923828, 43.525604248046875)","(-24.454849243164062, 146.29112243652344, 42.60380554199219)",POINT (0.4249750077724457 0.2879756838083267),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,30,509970240357,3227033727,1,1,"(0.42450353503227234, 0.28644901514053345)","(0.41604024171829224, 0.2983945608139038)",1,1,2.74420166015625,2.6922607421875,"(-37.71337127685547, 24.657325744628906, 531.19482421875)","(20.997337341308594, 27.160602569580078, 528.941162109375)","(-27.70559310913086, 147.83621215820312, 43.166202545166016)","(-30.6298770904541, 145.65452575683594, 42.37212371826172)",POINT (0.4202718883752823 0.2924217879772186),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,30,509970257025,3227050394,1,1,"(0.4186427891254425, 0.29002800583839417)","(0.41874438524246216, 0.2980376183986664)",1,1,2.7431182861328125,2.704940795898437,"(-37.72863006591797, 24.645801544189453, 531.1685791015625)","(21.014421463012695, 27.1539306640625, 528.9557495117188)","(-29.73064422607422, 147.18255615234375, 42.928279876708984)","(-29.69552230834961, 145.7197265625, 42.395843505859375)",POINT (0.4186935871839523 0.2940328121185303),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,57,30,509970273691,3227067060,1,1,"(0.41734933853149414, 0.2641178369522095)","(0.41707950830459595, 0.30840635299682617)",1,1,2.7292938232421875,2.73406982421875,"(-37.74895477294922, 24.637916564941406, 531.1344604492188)","(21.017383575439453, 27.1562557220459, 528.9632568359375)","(-30.177555084228516, 151.91473388671875, 44.65064239501953)","(-30.270774841308594, 143.8260040283203, 41.70659637451172)",POINT (0.417214423418045 0.2862620949745178),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
