,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,7,30,275847437586,4176914118,1,1,"(0.6475874781608582, 0.013687598519027233)","(0.7080187797546387, 0.05582648888230324)",1,1,2.722763061523437,2.967437744140625,"(-22.475444793701172, 5.733121871948242, 689.88720703125)","(44.147850036621094, 6.568334102630615, 688.9326782226562)","(51.415184020996094, 198.17970275878906, 61.4897346496582)","(72.3568344116211, 190.46107482910156, 58.680397033691406)",POINT (0.6778031289577484 0.0347570437006652),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,30,275847454254,4176930785,1,1,"(0.6519367098808289, 0.04681967943906784)","(0.7061646580696106, 0.06575802713632584)",1,1,2.7599029541015625,2.972152709960937,"(-22.28708839416504, 4.286527633666992, 692.1888427734375)","(44.342979431152344, 4.990793228149414, 691.223876953125)","(52.92234420776367, 192.1108856201172, 59.28083038330078)","(71.71430969238281, 188.6419219970703, 58.018245697021484)",POINT (0.6790506839752197 0.0562888532876968),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,30,275847470929,4176947460,1,1,"(0.6467706561088562, -0.002579204738140106)","(0.7088876366615295, 0.09035135805606842)",1,1,2.695785522460937,3.0365142822265625,"(-22.12598991394043, 2.7952044010162354, 694.4628295898438)","(44.49752426147461, 3.4648919105529785, 693.2958984375)","(51.13211441040039, 201.15931701660156, 62.574249267578125)","(72.65794372558594, 184.13711547851562, 56.37862777709961)",POINT (0.6778291463851929 0.0438860766589642),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,30,275847487589,4176964119,1,1,"(0.6486879587173462, 0.03776245936751366)","(0.6993510723114014, 0.0948701724410057)",1,1,2.74053955078125,3.023193359375,"(-21.998626708984375, 1.3168418407440186, 696.5762939453125)","(44.637596130371094, 1.8949739933013916, 695.4901733398438)","(51.79652404785156, 193.7698974609375, 59.88471221923828)","(69.35318756103516, 183.3094024658203, 56.07735824584961)",POINT (0.6740195155143738 0.0663163159042597),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,30,275847504254,4176980784,1,1,"(0.4672680199146271, 0.022615663707256317)","(0.5495005249977112, 0.19085682928562164)",1,1,2.638031005859375,3.048675537109375,"(-22.249420166015625, -0.30563485622406006, 698.675048828125)","(44.29438018798828, 0.1693861335515976, 697.3159790039062)","(-11.07211685180664, 196.5443572998047, 60.89453125)","(17.424463272094727, 165.72738647460938, 49.6780891418457)",POINT (0.5083842724561691 0.106736246496439),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,30,275847520928,4176997457,1,1,"(0.3168919086456299, 0.09478878974914551)","(0.3902842402458191, 0.02497193217277527)",1,1,2.699127197265625,2.77947998046875,"(-22.671367645263672, -1.8454511165618896, 700.6800537109375)","(43.85133361816406, -1.4419697523117065, 699.2047119140625)","(-63.182926177978516, 183.3242950439453, 56.08282470703125)","(-37.74980163574219, 196.1127471923828, 60.737430572509766)",POINT (0.3535880744457245 0.0598803609609604),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,30,275847537594,4177014123,1,1,"(0.3263166546821594, 0.07082932442426682)","(0.4083977937698364, 0.20803041756153107)",1,1,2.7100830078125,3.077362060546875,"(-22.653223037719727, -3.415858745574951, 702.68603515625)","(43.89470672607422, -3.027148962020874, 700.9424438476562)","(-59.916908264160156, 187.71298217773438, 57.68017578125)","(-31.472780227661133, 162.58169555664062, 48.533103942871094)",POINT (0.3673572242259979 0.1394298709928989),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,30,275847554262,4177030791,1,1,"(0.31742459535598755, 0.06248735636472702)","(0.3815213143825531, 0.19227555394172668)",1,1,2.71746826171875,3.0335845947265625,"(-22.600587844848633, -5.001411437988281, 704.2254638671875)","(43.984901428222656, -4.648624420166016, 702.7518310546875)","(-62.998329162597656, 189.24098205566406, 58.236351013183594)","(-40.786468505859375, 165.467529296875, 49.58347702026367)",POINT (0.3494729548692703 0.1273814551532268),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,30,275847570930,4177047458,1,1,"(0.3293215036392212, 0.05450280383229256)","(0.392885684967041, 0.19299890100955963)",1,1,2.6950225830078125,3.030792236328125,"(-22.672971725463867, -6.629736423492432, 706.0518798828125)","(43.94112777709961, -6.282686233520508, 704.2162475585938)","(-58.8756217956543, 190.70352172851562, 58.7686882019043)","(-36.84830093383789, 165.3350372314453, 49.53524398803711)",POINT (0.3611035943031311 0.1237508524209261),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,30,275847587595,4177064123,1,1,"(0.3219076693058014, 0.0538979135453701)","(0.3936992883682251, 0.21429790556430817)",1,1,2.657684326171875,3.0230255126953125,"(-22.720836639404297, -8.285835266113281, 707.0740966796875)","(43.87956237792969, -7.949309825897217, 705.5640258789062)","(-61.444786071777344, 190.81434631347656, 58.80891799926758)","(-36.56635665893555, 161.43365478515625, 48.11529541015625)",POINT (0.3578034788370132 0.1340979095548391),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,7,30,275847604263,4177080790,1,1,"(0.33039915561676025, 0.08756744116544724)","(0.3844192624092102, 0.19766803085803986)",1,1,2.7004547119140625,3.034912109375,"(-22.82883071899414, -9.991016387939453, 708.5390625)","(43.796566009521484, -9.693256378173828, 706.9454345703125)","(-58.502174377441406, 184.6470489501953, 56.56428146362305)","(-39.7822265625, 164.4797821044922, 49.223968505859375)",POINT (0.3574092090129852 0.1426177360117436),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,7,30,275847620931,4177097458,1,1,"(0.3238000273704529, 0.06764990091323853)","(0.38947877287864685, 0.18793079257011414)",1,1,2.687042236328125,3.015853881835937,"(-22.99276351928711, -11.736007690429688, 710.047119140625)","(43.63489532470703, -11.40427017211914, 707.9830322265625)","(-60.788997650146484, 188.29534912109375, 57.89214324951172)","(-38.02891159057617, 166.26336669921875, 49.87314224243164)",POINT (0.3566394001245499 0.1277903467416763),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
