,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,afunc.1,const.1,-----------.1,std::vector<int>.1,inputList.1,-----------.2,-----------.3,std::unordered_map.1,int.2,int.3,Map.1,for.1,int.4,number.1,-----------.4,inputList.2,-----------.5,number.2,++.1,-----------.6,int.5,result2.1,=.1,inputList.3,0.1,-----------.7,int.6,result1.1,=.2,Map.2,inputList.4,0.2, .1,-----------.8,-----------.9,for.2,const.2,auto.1,entry.1,-----------.10,Map.3,if.1,second.1,>.12,result1.2,result2.2,=.3,entry.2,first.1,result1.3,=.4,entry.3,second.2,-----------.13,-----------.14,return.1,result2.3,-----------.15,question,code,choices
0,27,14,241371966412,8004595020,1,1,"(0.501892626285553, 0.35003599524497986)","(0.49848228693008423, 0.42349773645401)",1,1,3.1279296875,3.110809326171875,"(-72.4150390625, 17.023460388183594, 546.3206787109375)","(-9.170368194580078, 16.805448532104492, 550.3230590820312)","(0.9265867471694946, 136.57034301757812, 39.06576919555664)","(-0.25521495938301086, 123.11425018310547, 34.16819381713867)",POINT (0.5001874566078186 0.3867668658494949),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,14,241371983078,8004611686,1,1,"(0.5063588619232178, 0.3568921983242035)","(0.49202650785446167, 0.42209959030151367)",1,1,3.126983642578125,3.1109161376953125,"(-72.30048370361328, 17.095874786376953, 546.4837646484375)","(-9.019485473632812, 16.80912971496582, 550.311279296875)","(2.4743058681488037, 135.31448364257812, 38.60867691040039)","(-2.4923789501190186, 123.37037658691406, 34.261322021484375)",POINT (0.4991926848888397 0.3894958943128586),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,14,241371999746,8004628353,1,1,"(0.49623021483421326, 0.36123719811439514)","(0.49707531929016113, 0.4191773533821106)",1,1,3.140380859375,3.09564208984375,"(-72.11300659179688, 17.129108428955078, 546.405029296875)","(-8.871089935302734, 16.82703399658203, 550.3833618164062)","(-1.0356407165527344, 134.5186004638672, 38.31902313232422)","(-0.7427887320518494, 123.90562438964844, 34.45621871948242)",POINT (0.4966527670621872 0.3902072757482529),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,14,241372016413,8004645020,1,1,"(0.4991171956062317, 0.3606673777103424)","(0.49690791964530945, 0.4186841547489166)",1,1,3.1276397705078125,3.0929412841796875,"(-71.94175720214844, 17.148942947387695, 546.4105224609375)","(-8.694596290588379, 16.80821990966797, 550.5052490234375)","(-0.03520867973566055, 134.62298583984375, 38.35697937011719)","(-0.800801157951355, 123.99597930908203, 34.489070892333984)",POINT (0.4980125576257706 0.3896757662296295),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,14,241372033080,8004661686,1,1,"(0.49732014536857605, 0.3639090061187744)","(0.494817316532135, 0.4206392467021942)",1,1,3.14654541015625,3.09991455078125,"(-71.75923156738281, 17.175891876220703, 546.4681396484375)","(-8.512689590454102, 16.791271209716797, 550.5621337890625)","(-0.6579470634460449, 134.02919006347656, 38.140933990478516)","(-1.5252708196640015, 123.63787078857422, 34.35869216918945)",POINT (0.4960687309503555 0.3922741264104843),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,14,241372049747,8004678353,1,1,"(0.49591347575187683, 0.3603883981704712)","(0.4981090724468231, 0.41672876477241516)",1,1,3.1248779296875,3.10992431640625,"(-71.56712341308594, 17.178123474121094, 546.4439697265625)","(-8.327768325805664, 16.748764038085938, 550.6354370117188)","(-1.1454057693481445, 134.674072265625, 38.37561798095703)","(-0.38455459475517273, 124.35415649414062, 34.61940383911133)",POINT (0.49701127409935 0.3885585814714432),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,14,241372066421,8004695026,1,1,"(0.49680715799331665, 0.3685585558414459)","(0.4967803359031677, 0.41674500703811646)",1,1,3.122100830078125,3.105209350585937,"(-71.39710235595703, 17.250591278076172, 546.5003051757812)","(-8.155648231506348, 16.75067138671875, 550.7074584960938)","(-0.8357064723968506, 133.1775360107422, 37.83091735839844)","(-0.8449999094009399, 124.35118103027344, 34.618324279785156)",POINT (0.4967937469482422 0.3926517814397812),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,14,241372083087,8004711692,1,1,"(0.49828723073005676, 0.3542287051677704)","(0.4982716739177704, 0.4261007010936737)",1,1,3.121856689453125,3.0899200439453125,"(-71.24755859375, 17.28748893737793, 546.5506591796875)","(-8.010807037353516, 16.76767349243164, 550.7449951171875)","(-0.3228074908256531, 135.8023681640625, 38.786231994628906)","(-0.3281998336315155, 122.63748931884766, 33.99458312988281)",POINT (0.4982794523239136 0.390164703130722),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,14,241372099755,8004728359,1,1,"(0.49546247720718384, 0.3613373637199402)","(0.4966072142124176, 0.4211539924144745)",1,1,3.123687744140625,3.097991943359375,"(-71.10372161865234, 17.416481018066406, 546.4969482421875)","(-7.86738395690918, 16.847915649414062, 550.664306640625)","(-1.3016963005065918, 134.500244140625, 38.312355041503906)","(-0.9049962162971497, 123.5435791015625, 34.32439041137695)",POINT (0.4960348457098007 0.3912456780672073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,14,241372116421,8004745025,1,1,"(0.49668875336647034, 0.3620847761631012)","(0.4963351786136627, 0.4227738082408905)",1,1,3.13677978515625,3.1042938232421875,"(-71.01866149902344, 17.524707794189453, 546.7353515625)","(-7.75917911529541, 16.956039428710938, 550.8692016601562)","(-0.8767356872558594, 134.3633575439453, 38.26246643066406)","(-0.9992719888687134, 123.24687194824219, 34.216407775878906)",POINT (0.4965119659900665 0.3924292922019958),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,14,241372133089,8004761692,1,1,"(0.4980148375034332, 0.35330551862716675)","(0.49889859557151794, 0.4218776524066925)",1,1,3.1409912109375,3.1064910888671875,"(-70.92985534667969, 17.673871994018555, 546.72216796875)","(-7.675168514251709, 17.060646057128906, 550.7530517578125)","(-0.4172113239765167, 135.97146606445312, 38.8477783203125)","(-0.1109396368265152, 123.41102600097656, 34.2761344909668)",POINT (0.4984567165374756 0.3875915855169296),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,14,241372149756,8004778359,1,1,"(0.5063579082489014, 0.35185885429382324)","(0.4980989396572113, 0.42497819662094116)",1,1,3.14617919921875,3.13079833984375,"(-70.88539123535156, 17.80800437927246, 547.0051879882812)","(-7.577939033508301, 17.14927101135254, 550.9070434570312)","(2.4739723205566406, 136.2364501953125, 38.94424057006836)","(-0.38805586099624634, 122.84307861328125, 34.06947708129883)",POINT (0.5022284239530563 0.3884185254573822),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,14,241372166423,8004795025,1,1,"(0.49765416979789734, 0.37308821082115173)","(0.4922170341014862, 0.4265713691711426)",1,1,3.147979736328125,3.112213134765625,"(-70.76249694824219, 17.90117835998535, 546.7911376953125)","(-7.496411323547363, 17.195907592773438, 550.7405395507812)","(-0.5421848297119141, 132.34783935546875, 37.52890396118164)","(-2.4263651371002197, 122.55126190185547, 33.96324157714844)",POINT (0.4949356019496918 0.3998297899961472),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,14,241372183093,8004811695,1,1,"(0.4971557557582855, 0.36069315671920776)","(0.49945566058158875, 0.41576024889945984)",1,1,3.150909423828125,3.146240234375,"(-70.67871856689453, 17.95931625366211, 546.7258911132812)","(-7.43308687210083, 17.237897872924805, 551.028076171875)","(-0.7149075865745544, 134.61827087402344, 38.355228424072266)","(0.08209601789712906, 124.53157043457031, 34.683956146240234)",POINT (0.4983057081699371 0.3882267028093338),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,14,241372199762,8004828363,1,1,"(0.49886325001716614, 0.36361366510391235)","(0.4954412877559662, 0.4166746139526367)",1,1,3.16461181640625,3.14361572265625,"(-70.63671112060547, 18.002914428710938, 546.8212280273438)","(-7.357063293457031, 17.261781692504883, 550.7950439453125)","(-0.12319697439670563, 134.08331298828125, 38.160545349121094)","(-1.3090323209762573, 124.36406707763672, 34.6230354309082)",POINT (0.4971522688865662 0.3901441395282745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,14,241372216428,8004845029,1,1,"(0.49964287877082825, 0.36305227875709534)","(0.4911511242389679, 0.4177013337612152)",1,1,3.1539306640625,3.1496734619140625,"(-70.57632446289062, 18.00409507751465, 546.664306640625)","(-7.3116865158081055, 17.26949691772461, 550.7626953125)","(0.14696525037288666, 134.18614196777344, 38.197967529296875)","(-2.7957332134246826, 124.17599487304688, 34.55461120605469)",POINT (0.4953970015048981 0.3903768062591553),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,14,241372233096,8004861696,1,1,"(0.4956273138523102, 0.3701229393482208)","(0.49615776538848877, 0.4160628318786621)",1,1,3.1776123046875,3.14910888671875,"(-70.5492172241211, 18.011672973632812, 546.6014404296875)","(-7.302296161651611, 17.287403106689453, 550.77978515625)","(-1.2445719242095947, 132.89100646972656, 37.7265625)","(-1.0607430934906006, 124.47612762451172, 34.663818359375)",POINT (0.4958925396203995 0.3930928856134415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,14,241372249763,8004878363,1,1,"(0.493797242641449, 0.3593924045562744)","(0.49883776903152466, 0.41704651713371277)",1,1,3.171173095703125,3.1668853759765625,"(-70.54713439941406, 18.019084930419922, 546.6019287109375)","(-7.302669525146484, 17.298202514648438, 550.7291259765625)","(-1.8787565231323242, 134.85650634765625, 38.4420166015625)","(-0.13203604519367218, 124.29592895507812, 34.59828186035156)",POINT (0.4963175058364868 0.3882194608449936),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,14,241372266430,8004895029,1,1,"(0.46877238154411316, 0.3453204929828644)","(0.4644085466861725, 0.41203218698501587)",1,1,3.1780242919921875,3.1728668212890625,"(-70.65776824951172, 18.114173889160156, 546.6611328125)","(-7.400809288024902, 17.381168365478516, 550.859375)","(-10.55077838897705, 137.43408203125, 39.380165100097656)","(-12.063023567199707, 125.21440887451172, 34.93259811401367)",POINT (0.4665904641151428 0.3786763399839401),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,14,241372283097,8004911696,1,1,"(0.4535394012928009, 0.28800246119499207)","(0.4492606520652771, 0.3564545810222626)",1,1,3.199432373046875,3.1869049072265625,"(-70.74153137207031, 18.3195858001709, 546.6929931640625)","(-7.509500503540039, 17.558195114135742, 550.6052856445312)","(-15.829577445983887, 147.93310546875, 43.20147705078125)","(-17.312314987182617, 135.3946533203125, 38.6378288269043)",POINT (0.451400026679039 0.3222285211086273),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,14,241372299764,8004928362,1,1,"(0.471328467130661, 0.2934992015361786)","(0.45138898491859436, 0.35944023728370667)",1,1,3.2002410888671875,3.2091217041015625,"(-70.760498046875, 18.415042877197266, 546.8245239257812)","(-7.552481651306152, 17.66604995727539, 550.773193359375)","(-9.665013313293457, 146.92625427246094, 42.83502960205078)","(-16.574771881103516, 134.84776306152344, 38.43878173828125)",POINT (0.4613587260246277 0.3264697194099426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,14,241372316435,8004945033,1,1,"(0.46870389580726624, 0.2980204224586487)","(0.44864195585250854, 0.35570839047431946)",1,1,3.2132720947265625,3.221160888671875,"(-70.77975463867188, 18.426952362060547, 546.7340087890625)","(-7.571086406707764, 17.654491424560547, 550.65478515625)","(-10.574528694152832, 146.0980987548828, 42.533607482910156)","(-17.52672004699707, 135.53131103515625, 38.68762969970703)",POINT (0.4586729258298874 0.3268644064664841),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,14,241372333103,8004961700,1,1,"(0.4714832007884979, 0.2947840094566345)","(0.4525529742240906, 0.3548305630683899)",1,1,3.186767578125,3.21929931640625,"(-70.82020568847656, 18.44591522216797, 546.809326171875)","(-7.610699653625488, 17.657024383544922, 550.8054809570312)","(-9.611385345458984, 146.69091796875, 42.749366760253906)","(-16.17140007019043, 135.69210815429688, 38.74614715576172)",POINT (0.4620180875062942 0.3248072862625122),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,14,241372349770,8004978367,1,1,"(0.46613696217536926, 0.29184114933013916)","(0.45719200372695923, 0.35043513774871826)",1,1,3.2220611572265625,3.21868896484375,"(-70.83857727050781, 18.421955108642578, 546.7040405273438)","(-7.647894382476807, 17.628662109375, 550.7874755859375)","(-11.4640474319458, 147.22994995117188, 42.94560241699219)","(-14.563807487487793, 136.4972381591797, 39.039161682128906)",POINT (0.4616644829511642 0.3211381435394287),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,14,241372366437,8004995033,1,1,"(0.4729907214641571, 0.27593907713890076)","(0.45073017477989197, 0.34804996848106384)",1,1,3.216888427734375,3.2157135009765625,"(-70.9394760131836, 18.40792465209961, 546.8701171875)","(-7.687867164611816, 17.58910369873047, 550.6685791015625)","(-9.088974952697754, 150.1427764892578, 44.00571823120117)","(-16.803075790405273, 136.9341278076172, 39.19816589355469)",POINT (0.4618604481220245 0.3119945228099823),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,14,241372383104,8005011700,1,1,"(0.46956321597099304, 0.2755568027496338)","(0.4541265666484833, 0.35061711072921753)",1,1,3.216903686523437,3.238311767578125,"(-71.0022201538086, 18.371322631835938, 546.7716064453125)","(-7.7640180587768555, 17.574676513671875, 550.9011840820312)","(-10.276735305786133, 150.2127685546875, 44.031288146972656)","(-15.62610149383545, 136.4639129638672, 39.02699661254883)",POINT (0.4618448913097382 0.3130869567394257),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,14,241372399772,8005028367,1,1,"(0.4737004339694977, 0.3143666982650757)","(0.4538596272468567, 0.34844905138015747)",1,1,3.15045166015625,3.2543487548828125,"(-71.15019226074219, 18.368122100830078, 547.0802001953125)","(-7.853359222412109, 17.57581329345703, 550.8652954101562)","(-8.843039512634277, 143.1039276123047, 41.443824768066406)","(-15.71859073638916, 136.8610382080078, 39.17154312133789)",POINT (0.4637800306081772 0.3314078748226166),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,14,241372499778,8005128370,1,1,"(0.4042562246322632, 0.7312918901443481)","(0.3624313771724701, 0.46129310131073)",1,1,3.0343170166015625,2.9470367431640625,"(-72.28885650634766, 18.867992401123047, 547.4324951171875)","(-8.998361587524414, 18.249740600585938, 551.27001953125)","(-32.907981872558594, 66.73523712158203, 13.647830963134766)","(-47.401832580566406, 116.19123077392578, 31.64840316772461)",POINT (0.3833438009023666 0.5962924957275391),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,14,241372516444,8005145036,1,1,"(0.40247100591659546, 0.513934314250946)","(0.36528539657592773, 0.36281105875968933)",1,1,2.938095092773437,3.041015625,"(-72.41255187988281, 18.91903305053711, 547.524658203125)","(-9.1202974319458, 18.358596801757812, 551.4514770507812)","(-33.526634216308594, 106.54888916015625, 28.138824462890625)","(-46.412811279296875, 134.23031616210938, 38.21408462524414)",POINT (0.3838782012462616 0.4383726865053177),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,14,241372533111,8005161702,1,1,"(0.3865620493888855, 0.37212324142456055)","(0.37472766637802124, 0.30277371406555176)",1,1,2.941436767578125,3.139755249023437,"(-72.51734924316406, 18.92278480529785, 547.5858154296875)","(-9.246175765991211, 18.443702697753906, 551.7345581054688)","(-39.039669036865234, 132.52459716796875, 37.593238830566406)","(-43.140724182128906, 145.2274169921875, 42.21675109863281)",POINT (0.3806448578834534 0.3374484777450562),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,14,241372549779,8005178370,1,1,"(0.38356247544288635, 0.3080829381942749)","(0.36813461780548096, 0.27585920691490173)",1,1,3.0281982421875,3.181015014648437,"(-72.61407470703125, 18.90716552734375, 547.6826782226562)","(-9.320367813110352, 18.48310089111328, 551.5626831054688)","(-40.079124450683594, 144.2549285888672, 41.862762451171875)","(-45.425453186035156, 150.15740966796875, 44.01103973388672)",POINT (0.3758485466241836 0.2919710725545883),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,14,241372566446,8005195036,1,1,"(0.3816767632961273, 0.270746648311615)","(0.378123015165329, 0.2757224440574646)",1,1,3.092514038085937,3.189239501953125,"(-72.69978332519531, 18.879318237304688, 547.833251953125)","(-9.432010650634766, 18.52779197692871, 551.8790283203125)","(-40.73259735107422, 151.09388732910156, 44.35187530517578)","(-41.964107513427734, 150.18246459960938, 44.0201416015625)",POINT (0.3798998892307282 0.2732345461845398),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,14,241372583120,8005211710,1,1,"(0.37289556860923767, 0.2390814572572708)","(0.36768418550491333, 0.27961522340774536)",1,1,3.116683959960937,3.17681884765625,"(-72.73735809326172, 18.84933853149414, 547.7061767578125)","(-9.479058265686035, 18.554698944091797, 551.6923828125)","(-43.775611877441406, 156.89401245117188, 46.46303176879883)","(-45.581539154052734, 149.4694061279297, 43.760650634765625)",POINT (0.3702898770570755 0.2593483403325081),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,14,241372599788,8005228377,1,1,"(0.38177260756492615, 0.22550660371780396)","(0.36960095167160034, 0.28654924035072327)",1,1,3.137847900390625,3.167633056640625,"(-72.83511352539062, 18.843032836914062, 548.0621948242188)","(-9.534229278564453, 18.562742233276367, 551.842041015625)","(-40.69938659667969, 159.38055419921875, 47.36800765991211)","(-44.91730880737305, 148.1992950439453, 43.29835891723633)",POINT (0.3756867796182632 0.2560279220342636),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,14,241372616454,8005245043,1,1,"(0.3834465444087982, 0.22178016602993011)","(0.37130001187324524, 0.291274756193161)",1,1,3.146469116210937,3.156402587890625,"(-72.84505462646484, 18.838207244873047, 548.146240234375)","(-9.560794830322266, 18.57869529724121, 552.0104370117188)","(-40.11931228637695, 160.06314086914062, 47.61641311645508)","(-44.328529357910156, 147.33372497558594, 42.98330307006836)",POINT (0.3773732781410217 0.2565274611115456),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,14,241372633122,8005261710,1,1,"(0.3798256516456604, 0.21850883960723877)","(0.37377095222473145, 0.29057419300079346)",1,1,3.16522216796875,3.13494873046875,"(-72.84730529785156, 18.78569793701172, 548.333740234375)","(-9.558164596557617, 18.52219009399414, 552.1622314453125)","(-41.374080657958984, 160.66232299804688, 47.8345947265625)","(-43.472259521484375, 147.46205139160156, 43.02998733520508)",POINT (0.3767983019351959 0.2545415163040161),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
