,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,recursiveFun.1,int.2,n.1,recursiveFun.2,10.1,-----------.1,if.1,n.2,==.1,0.1,return.1,0.2,return.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""".1",-----------.10,recursiveFun.3,n.4,-.1,1.1,-----------.12,-----------.13,question,code,choices
0,51,12,602719278871,7944779326,1,1,"(0.42568615078926086, 0.4871959090232849)","(0.3953896760940552, 0.37598177790641785)",1,1,2.4321746826171875,2.6179351806640625,"(-53.48365783691406, 2.960677146911621, 560.9844970703125)","(2.541553020477295, 2.7804975509643555, 557.2764892578125)","(-27.29697036743164, 111.17247009277344, 29.8216552734375)","(-37.76516342163086, 131.4842529296875, 37.21454620361328)",POINT (0.410537913441658 0.4315888434648514),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,12,602719295544,7944795998,1,1,"(0.42268288135528564, 0.48500603437423706)","(0.3920416533946991, 0.3836069703102112)",1,1,2.414306640625,2.592071533203125,"(-53.28697967529297, 2.842418670654297, 561.4412841796875)","(2.742306709289551, 2.647146224975586, 557.4307250976562)","(-28.334674835205078, 111.5724105834961, 29.967247009277344)","(-38.92200469970703, 130.0915985107422, 36.70771408081055)",POINT (0.4073622673749924 0.4343065023422241),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,12,602719312211,7944812665,1,1,"(0.41945987939834595, 0.4738043546676636)","(0.39569973945617676, 0.38012394309043884)",1,1,2.4182891845703125,2.608383178710937,"(-53.05958557128906, 2.7501235008239746, 561.8193969726562)","(2.9579179286956787, 2.5329408645629883, 557.73974609375)","(-29.448305130004883, 113.61824035644531, 30.711896896362305)","(-37.65803909301758, 130.7277374267578, 36.939208984375)",POINT (0.4075798094272614 0.4269641488790512),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,12,602719328877,7944829331,1,1,"(0.42056959867477417, 0.4724222719669342)","(0.3967558443546295, 0.3894105553627014)",1,1,2.4283447265625,2.6181793212890625,"(-52.83036422729492, 2.657771587371826, 562.1573486328125)","(3.184384346008301, 2.439671516418457, 558.2379150390625)","(-29.064865112304688, 113.87065887451172, 30.80376625061035)","(-37.293113708496094, 129.03167724609375, 36.32183837890625)",POINT (0.4086627215147018 0.4309164136648178),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,12,602719345545,7944845998,1,1,"(0.4189709722995758, 0.45689764618873596)","(0.3989335298538208, 0.3830929696559906)",1,1,2.3918914794921875,2.6005096435546875,"(-52.60479736328125, 2.6152191162109375, 562.40869140625)","(3.40019154548645, 2.3852040767669678, 558.4786376953125)","(-29.617229461669922, 116.70604705810547, 31.83570098876953)","(-36.540672302246094, 130.1855010986328, 36.74181365966797)",POINT (0.4089522510766983 0.4199953079223633),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,12,602719362212,7944862665,1,1,"(0.4151379466056824, 0.4535251259803772)","(0.39367732405662537, 0.37798506021499634)",1,1,2.395370483398437,2.598876953125,"(-52.36764907836914, 2.601839065551758, 562.6432495117188)","(3.625056743621826, 2.360652446746826, 558.563232421875)","(-30.941638946533203, 117.32197570800781, 32.05994415283203)","(-38.35682678222656, 131.11837768554688, 37.081390380859375)",POINT (0.4044076353311539 0.4157550930976868),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,12,602719378879,7944879331,1,1,"(0.42452749609947205, 0.46617457270622253)","(0.38918182253837585, 0.37927815318107605)",1,1,2.411239624023437,2.5878448486328125,"(-52.156150817871094, 2.602076768875122, 563.01708984375)","(3.8610336780548096, 2.356588363647461, 558.681884765625)","(-27.697307586669922, 115.01171875, 31.219072341918945)","(-39.91013717651367, 130.88221740722656, 36.995426177978516)",POINT (0.406854659318924 0.4227263629436493),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,12,602719395546,7944895998,1,1,"(0.41760891675949097, 0.4720437526702881)","(0.3852795958518982, 0.38295218348503113)",1,1,2.41168212890625,2.6017608642578125,"(-51.921180725097656, 2.6189253330230713, 563.124755859375)","(4.0922393798828125, 2.3874754905700684, 558.88720703125)","(-30.087862014770508, 113.93978881835938, 30.828920364379883)","(-41.258445739746094, 130.21119689941406, 36.75121307373047)",POINT (0.4014442563056946 0.4274979680776596),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,12,602719412214,7944912665,1,1,"(0.41855376958847046, 0.4652072489261627)","(0.38951316475868225, 0.370805025100708)",1,1,2.409423828125,2.58038330078125,"(-51.69466018676758, 2.639939069747925, 563.4468994140625)","(4.315658092498779, 2.40692138671875, 559.0408935546875)","(-29.76138687133789, 115.18840026855469, 31.283344268798828)","(-39.795654296875, 132.42971801757812, 37.558677673339844)",POINT (0.4040334671735764 0.4180061370134354),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,51,12,602719428883,7944929334,1,1,"(0.42256298661231995, 0.4802078604698181)","(0.39377862215042114, 0.37511393427848816)",1,1,2.41949462890625,2.587615966796875,"(-51.480892181396484, 2.6610941886901855, 563.622802734375)","(4.530752182006836, 2.433648109436035, 559.228515625)","(-28.3760986328125, 112.44874572753906, 30.286184310913086)","(-38.32182693481445, 131.6427459716797, 37.27227020263672)",POINT (0.4081708043813705 0.4276608973741531),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
