,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,afunc.1,const.1,-----------.1,std::vector<int>.1,numbers.1,int.1,target.1,int.2,count.1,=.1,0.1,for.1,int.3,num.1,-----------.2,numbers.2,if.1,num.2,==.1,target.2,count.2,if.2,count.3,==.2,3.1,return.1,true.1,-----------.5,-----------.6,-----------.7,return.2,false.1,-----------.8,question,code,choices
0,12,16,333414911130,4082045757,1,1,"(0.3144935965538025, 0.09663125872612)","(0.33133986592292786, 0.11282780021429062)",1,1,2.7004547119140625,2.6836090087890625,"(-67.8017578125, 7.418742656707764, 648.170654296875)","(-2.8514797687530518, 10.32650089263916, 657.7033081054688)","(-64.01403045654297, 182.98681640625, 55.95996856689453)","(-58.17618179321289, 180.02008056640625, 54.880184173583984)",POINT (0.3229167312383652 0.1047295294702053),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,16,333414927797,4082062424,1,1,"(0.31505799293518066, 0.09886573255062103)","(0.3231390714645386, 0.11607809364795685)",1,1,2.699325561523437,2.6977691650390625,"(-67.79137420654297, 7.428760528564453, 648.1134643554688)","(-2.8442277908325195, 10.33045482635498, 657.6673583984375)","(-63.81844711303711, 182.5775146484375, 55.81101608276367)","(-61.0180549621582, 179.42471313476562, 54.663482666015625)",POINT (0.3190985321998596 0.1074719130992889),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,16,333414944464,4082079090,1,1,"(0.3137369751930237, 0.1061144769191742)","(0.3237656354904175, 0.11140994727611542)",1,1,2.704330444335937,2.6866455078125,"(-67.78355407714844, 7.430233001708984, 648.1272583007812)","(-2.833737373352051, 10.322345733642578, 657.595947265625)","(-64.2762222290039, 181.24977111816406, 55.32770919799805)","(-60.800933837890625, 180.27978515625, 54.97468566894531)",POINT (0.3187513053417206 0.1087622120976448),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,16,333414961136,4082095762,1,1,"(0.3150079846382141, 0.11215538531541824)","(0.3255365490913391, 0.11771480739116669)",1,1,2.7133941650390625,2.6995391845703125,"(-67.76129913330078, 7.437182426452637, 648.072509765625)","(-2.814018726348877, 10.318224906921387, 657.428955078125)","(-63.835758209228516, 180.14321899414062, 54.92501449584961)","(-60.18724822998047, 179.12490844726562, 54.55438995361328)",POINT (0.3202722668647766 0.1149350963532925),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,16,333414977803,4082112428,1,1,"(0.31735655665397644, 0.10911110788583755)","(0.32263514399528503, 0.12730565667152405)",1,1,2.7074737548828125,2.70404052734375,"(-67.74185943603516, 7.439436912536621, 648.005615234375)","(-2.802211284637451, 10.31401252746582, 657.3097534179688)","(-63.02190399169922, 180.70086669921875, 55.12797546386719)","(-61.19268035888672, 177.36813354492188, 53.91496276855469)",POINT (0.3199958503246307 0.1182083822786808),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,16,333414994470,4082129095,1,1,"(0.32218822836875916, 0.10459325462579727)","(0.34366321563720703, 0.12165138870477676)",1,1,2.709381103515625,2.6820526123046875,"(-67.67060089111328, 7.438385963439941, 647.7957763671875)","(-2.7715091705322266, 10.295555114746094, 657.191162109375)","(-61.347557067871094, 181.52841186523438, 55.429176330566406)","(-53.90569305419922, 178.40383911132812, 54.29193878173828)",POINT (0.3329257220029831 0.113122321665287),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,16,333415011138,4082145762,1,1,"(0.4402864873409271, 0.08549366891384125)","(0.47086769342422485, 0.09542564302682877)",1,1,2.7063140869140625,2.6799774169921875,"(-67.29762268066406, 7.475448131561279, 647.8275146484375)","(-2.392784595489502, 10.308815002441406, 657.696533203125)","(-20.422191619873047, 185.0269012451172, 56.702518463134766)","(-9.824684143066406, 183.20767211914062, 56.04032897949219)",POINT (0.455577090382576 0.090459655970335),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,16,333415027804,4082162428,1,1,"(0.44929131865501404, 0.0828026831150055)","(0.47511056065559387, 0.09667901694774628)",1,1,2.7301025390625,2.6797637939453125,"(-67.15603637695312, 7.482343673706055, 647.8807373046875)","(-2.3060407638549805, 10.268281936645508, 657.506591796875)","(-17.301687240600586, 185.5198211669922, 56.88187026977539)","(-8.354365348815918, 182.9780731201172, 55.95679473876953)",POINT (0.462200939655304 0.0897408500313759),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,16,333415044472,4082179095,1,1,"(0.4546743333339691, 0.07211685180664062)","(0.48314398527145386, 0.08669502288103104)",1,1,2.69219970703125,2.677154541015625,"(-67.15283966064453, 7.420702934265137, 647.8695068359375)","(-2.292861223220825, 10.248727798461914, 657.56640625)","(-15.436279296875, 187.4771728515625, 57.59432601928711)","(-5.570502758026123, 184.80686950683594, 56.62242126464844)",POINT (0.4689091593027115 0.0794059373438358),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12,16,333415061139,4082195762,1,1,"(0.4530949890613556, 0.08029689639806747)","(0.47595396637916565, 0.09396859258413315)",1,1,2.7208404541015625,2.695175170898437,"(-67.12382507324219, 7.409588813781738, 647.87548828125)","(-2.228489398956299, 10.2195463180542, 657.6025390625)","(-15.983582496643066, 185.97879028320312, 57.04899978637695)","(-8.062108993530273, 183.4745330810547, 56.13750076293945)",POINT (0.4645244777202606 0.0871327444911003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
