,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,int.2,a.1,=.1,1.1,b.1,=.2,2.1,c.1,=.3,3.1,c.2,=.4,a.2,==.1,b.2,std.1,cout.1,<<.1,c.3,return.1,0.1,-----------.6,question,code,choices
0,27,6,239950133650,6582803405,1,1,"(0.41048160195350647, 0.6726323366165161)","(0.40030738711357117, 0.7017799019813538)",1,1,3.11248779296875,3.0590362548828125,"(-60.88483810424805, 25.64804458618164, 529.777587890625)","(2.385754108428955, 27.018268585205078, 532.724365234375)","(-30.75066375732422, 77.47997283935547, 17.55860710144043)","(-34.27640914916992, 72.14096069335938, 15.615384101867676)",POINT (0.4053944945335388 0.6872061192989349),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,27,6,239950150317,6582820072,1,1,"(0.4095793068408966, 0.6752595901489258)","(0.4050918519496918, 0.7011072635650635)",1,1,3.1248016357421875,3.09014892578125,"(-60.92744827270508, 25.63610076904297, 529.6907958984375)","(2.3387248516082764, 27.04735565185547, 532.9129638671875)","(-31.063352584838867, 76.99872589111328, 17.38346290588379)","(-32.61842346191406, 72.26416778564453, 15.660272598266602)",POINT (0.4073355793952942 0.6881834268569946),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,27,6,239950166983,6582836738,1,1,"(0.4120835065841675, 0.6834136843681335)","(0.40516066551208496, 0.6977131962776184)",1,1,3.13623046875,3.095733642578125,"(-60.983089447021484, 25.634525299072266, 529.663818359375)","(2.2899329662323, 27.06886863708496, 532.8660278320312)","(-30.195552825927734, 75.50513458251953, 16.839813232421875)","(-32.594581604003906, 72.8858642578125, 15.886502265930176)",POINT (0.4086220860481262 0.690563440322876),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,27,6,239950183651,6582853405,1,1,"(0.4114949703216553, 0.671446681022644)","(0.3988117277622223, 0.7121138572692871)",1,1,3.0986785888671875,3.116439819335937,"(-61.03093338012695, 25.63549041748047, 529.6861572265625)","(2.2391345500946045, 27.0946044921875, 532.850341796875)","(-30.399513244628906, 77.69715118408203, 17.637662887573242)","(-34.79471206665039, 70.24808502197266, 14.92644214630127)",POINT (0.4051533490419388 0.6917802691459656),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,27,6,239950200318,6582870072,1,1,"(0.4081840515136719, 0.6770144701004028)","(0.4049983024597168, 0.7048817276954651)",1,1,3.131011962890625,3.08917236328125,"(-61.058197021484375, 25.642528533935547, 529.74462890625)","(2.2016654014587402, 27.10959243774414, 532.78759765625)","(-31.546859741210938, 76.67727661132812, 17.2664852142334)","(-32.65082931518555, 71.57279968261719, 15.408594131469727)",POINT (0.4065911769866943 0.690948098897934),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,27,6,239950216985,6582886738,1,1,"(0.40863075852394104, 0.6714193224906921)","(0.4053446352481842, 0.6967400312423706)",1,1,3.1204833984375,3.0673065185546875,"(-61.070762634277344, 25.657142639160156, 529.7103271484375)","(2.1729936599731445, 27.145584106445312, 532.8822021484375)","(-31.39206314086914, 77.7021484375, 17.63949966430664)","(-32.530818939208984, 73.06411743164062, 15.951399803161621)",POINT (0.4069876968860626 0.6840796768665314),,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,27,6,239950233659,6582903412,1,1,"(0.3999352753162384, 0.46210864186286926)","(0.40560275316238403, 0.5162720084190369)",1,1,3.1177978515625,3.1507568359375,"(-61.08723449707031, 25.931472778320312, 530.13427734375)","(2.1041622161865234, 27.37967872619629, 533.08642578125)","(-34.405357360839844, 116.04186248779297, 31.593994140625)","(-32.441368103027344, 106.12068939208984, 27.982994079589844)",POINT (0.4027690142393112 0.4891903251409531),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,6,239950250327,6582920079,1,1,"(0.4240625202655792, 0.3355323374271393)","(0.41404691338539124, 0.3834155797958374)",1,1,3.17120361328125,3.135848999023437,"(-60.944053649902344, 26.31930923461914, 530.0346069335938)","(2.048738479614258, 27.8032283782959, 532.9739990234375)","(-26.044382095336914, 139.2270050048828, 40.03269577026367)","(-29.515165328979492, 130.45616149902344, 36.84039306640625)",POINT (0.4190547168254852 0.3594739586114883),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,6,239950266993,6582936745,1,1,"(0.4318678081035614, 0.2483183741569519)","(0.4032178819179535, 0.3413446843624115)",1,1,3.15863037109375,3.14898681640625,"(-60.913387298583984, 26.63907241821289, 530.1170654296875)","(2.0041399002075195, 28.139331817626953, 532.9580078125)","(-23.339561462402344, 155.2021026611328, 45.84714126586914)","(-33.267822265625, 138.16233825683594, 39.64521408081055)",POINT (0.4175428450107574 0.2948315292596817),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,6,239950283661,6582953412,1,1,"(0.4381508529186249, 0.2720867097377777)","(0.4023946523666382, 0.34095120429992676)",1,1,3.1636505126953125,3.1291961669921875,"(-60.982025146484375, 26.633377075195312, 530.1048583984375)","(2.0414505004882812, 28.14089012145996, 532.958251953125)","(-21.162261962890625, 150.84840393066406, 44.262603759765625)","(-33.5531005859375, 138.2344207763672, 39.67142868041992)",POINT (0.4202727526426315 0.3065189570188522),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,6,239950300328,6582970079,1,1,"(0.4319855570793152, 0.2651553452014923)","(0.3991967439651489, 0.33438047766685486)",1,1,3.15863037109375,3.138885498046875,"(-60.98933792114258, 26.634546279907227, 529.9609375)","(2.049456834793091, 28.14780616760254, 532.86376953125)","(-23.298765182495117, 152.1180419921875, 44.72467041015625)","(-34.661285400390625, 139.43798828125, 40.109500885009766)",POINT (0.4155911505222321 0.2997679114341736),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,6,239950316995,6582986745,1,1,"(0.4337109923362732, 0.2787647843360901)","(0.3950660526752472, 0.34267017245292664)",1,1,3.1576385498046875,3.121124267578125,"(-60.9998779296875, 26.65679168701172, 529.926513671875)","(2.072047710418701, 28.151050567626953, 532.8006591796875)","(-22.700836181640625, 149.6251983642578, 43.81730651855469)","(-36.09272384643555, 137.9195556640625, 39.55682373046875)",POINT (0.4143885225057602 0.3107174783945084),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,6,239950333662,6583003412,1,1,"(0.43492814898490906, 0.274707555770874)","(0.39888855814933777, 0.33959248661994934)",1,1,3.1480865478515625,3.112533569335937,"(-60.99477767944336, 26.669601440429688, 529.863525390625)","(2.0988831520080566, 28.161956787109375, 532.7694091796875)","(-22.279054641723633, 150.3683624267578, 44.08780288696289)","(-34.76808547973633, 138.48329162597656, 39.76203918457031)",POINT (0.4169083535671234 0.3071500211954117),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,6,239950350330,6583020079,1,1,"(0.4316263496875763, 0.27972859144210815)","(0.4008623957633972, 0.33921048045158386)",1,1,3.133636474609375,3.104217529296875,"(-60.979522705078125, 26.666378021240234, 529.802001953125)","(2.1218390464782715, 28.159738540649414, 532.8321533203125)","(-23.42325210571289, 149.44863891601562, 43.753089904785156)","(-34.084083557128906, 138.5532684326172, 39.78748321533203)",POINT (0.4162443727254868 0.309469535946846),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,6,239950367002,6583036751,1,1,"(0.43690377473831177, 0.282297283411026)","(0.3974805176258087, 0.33905333280563354)",1,1,3.1277008056640625,3.0847625732421875,"(-60.96601867675781, 26.688276290893555, 529.900390625)","(2.1655068397521973, 28.16860580444336, 532.8948974609375)","(-21.59441566467285, 148.97813415527344, 43.58183670043945)","(-35.25603103637695, 138.58204650878906, 39.7979850769043)",POINT (0.4171921461820602 0.3106753081083298),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,6,239950383670,6583053418,1,1,"(0.43642932176589966, 0.28056037425994873)","(0.40148523449897766, 0.3354104459285736)",1,1,3.1026153564453125,3.076416015625,"(-60.938514709472656, 26.699186325073242, 529.9210205078125)","(2.205935001373291, 28.173839569091797, 532.9105224609375)","(-21.758838653564453, 149.29627990722656, 43.6976432800293)","(-33.86824035644531, 139.2493133544922, 40.04087829589844)",POINT (0.4189572781324387 0.3079854100942612),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,6,239950400337,6583070085,1,1,"(0.4382651746273041, 0.29196596145629883)","(0.3987433910369873, 0.34210026264190674)",1,1,3.1007843017578125,3.077743530273437,"(-60.91351318359375, 26.728099822998047, 529.9093017578125)","(2.2449593544006348, 28.193370819091797, 532.8157348632812)","(-21.122642517089844, 147.20709228515625, 42.93726348876953)","(-34.818382263183594, 138.02394104003906, 39.5948486328125)",POINT (0.4185042828321457 0.3170331120491028),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,6,239950417003,6583086751,1,1,"(0.4349847733974457, 0.29344624280929565)","(0.3972383439540863, 0.34046030044555664)",1,1,3.079498291015625,3.0335845947265625,"(-60.86326217651367, 26.741374969482422, 529.8382568359375)","(2.2767996788024902, 28.202407836914062, 532.736572265625)","(-22.259424209594727, 146.9359588623047, 42.83855056762695)","(-35.3399543762207, 138.3243408203125, 39.70415496826172)",POINT (0.416111558675766 0.3169532716274262),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,6,239950433671,6583103418,1,1,"(0.4351573884487152, 0.2863122224807739)","(0.399651437997818, 0.35023343563079834)",1,1,3.075790405273437,3.033416748046875,"(-60.83457565307617, 26.755294799804688, 529.8760986328125)","(2.305081367492676, 28.23735237121582, 532.846435546875)","(-22.19961929321289, 148.24270629882812, 43.31417465209961)","(-34.503726959228516, 136.5341796875, 39.05260467529297)",POINT (0.4174044132232666 0.3182728290557861),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,6,239950450337,6583120084,1,1,"(0.4360876977443695, 0.2833198308944702)","(0.4038084149360657, 0.35588908195495605)",1,1,3.0451202392578125,2.999725341796875,"(-60.81041717529297, 26.769330978393555, 530.0082397460938)","(2.3376686573028564, 28.249073028564453, 532.988525390625)","(-21.87723159790039, 148.7908172607422, 43.51368713378906)","(-33.06317901611328, 135.49822998046875, 38.67552947998047)",POINT (0.4199480563402176 0.3196044564247131),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,6,239950467005,6583136751,1,1,"(0.4619501829147339, 0.2621906101703644)","(0.4252017140388489, 0.3290362060070038)",1,1,3.0882568359375,2.9845428466796875,"(-60.671173095703125, 26.887039184570312, 530.0333862304688)","(2.4801151752471924, 28.33746337890625, 532.8614501953125)","(-12.914938926696777, 152.66110229492188, 44.92231750488281)","(-25.64961051940918, 140.41690063476562, 40.46580505371094)",POINT (0.4435759484767914 0.2956134080886841),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,6,239950483672,6583153418,1,1,"(0.4939574897289276, 0.2253047376871109)","(0.45086076855659485, 0.33495694398880005)",1,1,3.1007080078125,2.953842163085937,"(-60.47221755981445, 26.982925415039062, 530.2154541015625)","(2.653350830078125, 28.461254119873047, 532.93994140625)","(-1.8232314586639404, 159.41754150390625, 47.38142776489258)","(-16.757814407348633, 139.33238220214844, 40.07111358642578)",POINT (0.4724091291427612 0.2801308408379555),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,6,239950500343,6583170088,1,1,"(0.4877783954143524, 0.24122720956802368)","(0.44636860489845276, 0.3258061408996582)",1,1,3.0693817138671875,2.9472198486328125,"(-60.43512725830078, 27.06928825378418, 530.2061767578125)","(2.6873836517333984, 28.515316009521484, 533.160400390625)","(-3.964515447616577, 156.50099182128906, 46.31992721557617)","(-18.31451416015625, 141.00856018066406, 40.6811408996582)",POINT (0.4670735001564026 0.2835166752338409),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,6,239950517010,6583186755,1,1,"(0.4838801622390747, 0.23428359627723694)","(0.45249608159065247, 0.32603004574775696)",1,1,3.06268310546875,2.9434051513671875,"(-60.37898254394531, 27.110523223876953, 530.1378173828125)","(2.731649875640869, 28.58647918701172, 533.348876953125)","(-5.315383434295654, 157.77285766601562, 46.782867431640625)","(-16.191110610961914, 140.96754455566406, 40.66621017456055)",POINT (0.4681881219148636 0.280156821012497),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,6,239950533678,6583203422,1,1,"(0.4914477467536926, 0.2373170256614685)","(0.4439564645290375, 0.3345717787742615)",1,1,3.06695556640625,2.922210693359375,"(-60.36341094970703, 27.195842742919922, 530.2830200195312)","(2.7736597061157227, 28.66189193725586, 533.238525390625)","(-2.6929514408111572, 157.21722412109375, 46.58061218261719)","(-19.150407791137695, 139.4029541015625, 40.09674072265625)",POINT (0.467702105641365 0.285944402217865),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,6,239950550345,6583220089,1,1,"(0.48969903588294983, 0.24379394948482513)","(0.4455738961696625, 0.3262234032154083)",1,1,3.0550689697265625,2.93365478515625,"(-60.317012786865234, 27.270191192626953, 530.2919921875)","(2.8221590518951416, 28.710609436035156, 533.191162109375)","(-3.298933267593384, 156.0308380126953, 46.148807525634766)","(-18.58991241455078, 140.93212890625, 40.6533203125)",POINT (0.4676364660263062 0.2850086763501167),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,6,239950567012,6583236755,1,1,"(0.4899333715438843, 0.24091221392154694)","(0.4471672475337982, 0.3182843327522278)",1,1,3.0800933837890625,2.91461181640625,"(-60.27953338623047, 27.32512092590332, 530.3616333007812)","(2.873509407043457, 28.771930694580078, 533.3321533203125)","(-3.2177278995513916, 156.55870056152344, 46.34089660644531)","(-18.037750244140625, 142.3863525390625, 41.182579040527344)",POINT (0.4685503095388412 0.2795982733368874),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,6,239950583679,6583253422,1,1,"(0.48965635895729065, 0.2324167788028717)","(0.449074387550354, 0.3209398686885834)",1,1,3.0650634765625,2.930404663085937,"(-60.246185302734375, 27.382225036621094, 530.4319458007812)","(2.9122226238250732, 28.8050479888916, 533.411376953125)","(-3.313718795776367, 158.11480712890625, 46.907318115234375)","(-17.376853942871094, 141.89991760253906, 41.00557327270508)",POINT (0.4693653732538223 0.2766783237457275),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
