,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,#lang.1,racket.1,define.1,afunc.1,lst.1,define.2,afunc-helper.1,lst.2,a.1,mystery.1,cond.1,-----------.4,      .1,nan.1,lst.3,cons.2,a.2,mystery.2,-----------.5,      .2,else.1,       .1,append.1,afunc-helper.2,cdr.1,lst.4,cons.3,car.1,lst.5,a.3,mystery.3,afunc-helper.3,cdr.2,lst.6,a.4,mystery.4,-----------.6,-----------.7,-----------.8,-----------.9,afunc-helper.4,lst.7,-----------.10,-----------.11,-----------.12,-----------.13,-----------.14,-----------.15,question,code,choices
0,28,35,7159929531,7378362508,1,1,"(0.6437059044837952, 0.18063798546791077)","(0.6475849747657776, 0.09072694182395935)",1,1,3.720184326171875,3.657501220703125,"(-29.84371566772461, -2.9544568061828613, 576.94091796875)","(34.371009826660156, -8.294122695922852, 574.3729248046875)","(50.070072174072266, 167.5991973876953, 50.359352111816406)","(51.41432571411133, 184.0683135986328, 56.35363006591797)",POINT (0.6456454396247864 0.1356824636459351),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,35,7159946198,7378379174,1,1,"(0.6355795860290527, 0.17002862691879272)","(0.6482161283493042, 0.08366093039512634)",1,1,3.728195190429688,3.6547698974609375,"(-29.73206329345703, -3.001270055770874, 576.9691162109375)","(34.46384811401367, -8.336715698242188, 574.5655517578125)","(47.25401306152344, 169.54254150390625, 51.06661605834961)","(51.63302230834961, 185.36260986328125, 56.8246955871582)",POINT (0.6418978571891785 0.1268447786569595),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,35,7159962863,7378395839,1,1,"(0.6379542946815491, 0.16994459927082062)","(0.6467323303222656, 0.10756959766149521)",1,1,3.742843627929688,3.669631958007813,"(-29.658069610595703, -3.0411853790283203, 577.0120849609375)","(34.557037353515625, -8.37260627746582, 574.409423828125)","(48.07693862915039, 169.55792236328125, 51.0722541809082)","(51.118831634521484, 180.9832305908203, 55.23072814941406)",POINT (0.6423433125019073 0.1387570984661579),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,35,7159979534,7378412509,1,1,"(0.640705406665802, 0.1734778732061386)","(0.6491377949714661, 0.10865048319101334)",1,1,3.719940185546875,3.6638031005859375,"(-29.543231964111328, -3.0685343742370605, 576.7271728515625)","(34.652164459228516, -8.41607666015625, 574.60205078125)","(49.03029251098633, 168.9107208251953, 50.836708068847656)","(51.952415466308594, 180.7852325439453, 55.15869140625)",POINT (0.644921600818634 0.141064178198576),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,28,35,7159996200,7378429175,1,1,"(0.6393710374832153, 0.18290069699287415)","(0.6504371762275696, 0.10059686750173569)",1,1,3.719436645507813,3.6473236083984375,"(-29.45392608642578, -3.0823917388916016, 576.7545166015625)","(34.743099212646484, -8.455612182617188, 574.2612915039062)","(48.56789016723633, 167.18475341796875, 50.208438873291016)","(52.40270233154297, 182.26043701171875, 55.69558334350586)",POINT (0.6449041068553925 0.1417487822473049),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,28,35,7160012870,7378445844,1,1,"(0.6335330605506897, 0.18158118426799774)","(0.6525309681892395, 0.0890437662601471)",1,1,3.69036865234375,3.64727783203125,"(-29.34908103942871, -3.090470552444458, 576.5791015625)","(34.82713317871094, -8.482490539550781, 574.4171142578125)","(46.54481887817383, 167.4264373779297, 50.296443939208984)","(53.1282844543457, 184.37661743164062, 56.465858459472656)",POINT (0.6430320143699646 0.1353124752640724),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,35,7160029536,7378462510,1,1,"(0.6469547748565674, 0.1976502239704132)","(0.6495044231414795, 0.08853960037231445)",1,1,3.699661254882813,3.631118774414064,"(-29.29030990600586, -3.1055431365966797, 576.2706298828125)","(34.88919448852539, -8.507169723510742, 574.025146484375)","(51.195919036865234, 164.48304748535156, 49.22514724731445)","(52.07947540283203, 184.46897888183594, 56.49943923950195)",POINT (0.6482295989990234 0.1430949121713638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,28,35,7160046204,7378479177,1,1,"(0.646626889705658, 0.1872016191482544)","(0.6470444202423096, 0.10371766984462738)",1,1,3.686569213867188,3.631378173828125,"(-29.219833374023438, -3.1390905380249023, 576.01904296875)","(34.95340347290039, -8.537461280822754, 574.2576293945312)","(51.082313537597656, 166.39691162109375, 49.92180633544922)","(51.22698974609375, 181.68878173828125, 55.4875602722168)",POINT (0.6468356549739838 0.1454596444964409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,28,35,7160062871,7378495844,1,1,"(0.6415215134620667, 0.18214862048625946)","(0.648194432258606, 0.11353003233671188)",1,1,3.675506591796875,3.61260986328125,"(-29.16908073425293, -3.1773781776428223, 575.986572265625)","(34.99547576904297, -8.578376770019531, 574.16162109375)","(49.3131103515625, 167.32249450683594, 50.258628845214844)","(51.625511169433594, 179.89144897460938, 54.83335494995117)",POINT (0.6448579728603363 0.1478393264114857),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,28,35,7160079538,7378512510,1,1,"(0.6418472528457642, 0.19231079518795013)","(0.6472206711769104, 0.0970124676823616)",1,1,3.664886474609375,3.6008758544921875,"(-29.13856315612793, -3.2139790058135986, 575.93408203125)","(35.02643966674805, -8.642583847045898, 573.9561157226562)","(49.42599868774414, 165.46109008789062, 49.58108901977539)","(51.2880744934082, 182.9169921875, 55.93456268310547)",POINT (0.6445339620113373 0.1446616314351559),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
