,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,-----------.1,afunc.1,int.1,-----------.2,year1.1,-----------.3,int.2,month1.1,int.3,day1.1,int.4,year2.1,int.5,month2.1,int.6,day2.1,-----------.4,if.1,year1.2,<.1,year2.2,return.1,true.1,-----------.6,else.1,if.2,year1.3,>.1,year2.3,return.2,false.1,-----------.8,else.2,if.3,month1.2,<.2,month2.2,-----------.10,return.3,true.2,-----------.11,else.3,if.4,month1.3,>.2,month2.3,return.4,false.2,-----------.13,else.4,return.5,day1.2,>.3,day2.2,-----------.15,-----------.16,-----------.17,question,code,choices
0,27,23,241226673697,7859306574,1,1,"(0.4842680096626282, 0.7957920432090759)","(0.49551311135292053, 0.7913739681243896)",1,1,3.092987060546875,3.041839599609375,"(-83.16545104980469, 14.30286693572998, 525.6121826171875)","(-20.01276397705078, 14.854259490966797, 531.730712890625)","(-5.180987358093262, 54.920631408691406, 9.347725868225098)","(-1.2841476202011108, 55.729881286621094, 9.6422758102417)",POINT (0.4898905605077744 0.7935830056667328),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,27,23,241226690369,7859323246,1,1,"(0.4774266183376312, 0.7845181822776794)","(0.502991259098053, 0.7786822319030762)",1,1,3.1004791259765625,3.045654296875,"(-83.0960693359375, 14.188558578491211, 525.60009765625)","(-19.982162475585938, 14.7796630859375, 532.0169677734375)","(-7.551773548126221, 56.985694885253906, 10.099318504333496)","(1.3073068857192993, 58.05466842651367, 10.488380432128906)",POINT (0.4902089387178421 0.7816002070903778),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,23,241226707036,7859339912,1,1,"(0.4778679311275482, 0.7902546525001526)","(0.4900432825088501, 0.7882267832756042)",1,1,3.08953857421875,3.0287322998046875,"(-83.03846740722656, 14.087831497192383, 525.6304931640625)","(-19.905555725097656, 14.66279411315918, 531.9583740234375)","(-7.398845195770264, 55.934932708740234, 9.716863632202148)","(-3.1796350479125977, 56.30638885498047, 9.85202407836914)",POINT (0.4839556068181992 0.7892407178878784),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,23,241226723703,7859356579,1,1,"(0.480482280254364, 0.7953407764434814)","(0.4963008761405945, 0.7856572270393372)",1,1,3.069671630859375,3.0361785888671875,"(-83.01643371582031, 13.982026100158691, 525.8765869140625)","(-19.860902786254883, 14.528861999511719, 532.00830078125)","(-6.492873191833496, 55.0033073425293, 9.377769470214844)","(-1.0111616849899292, 56.77706527709961, 10.023338317871094)",POINT (0.4883915781974792 0.7904990017414093),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,27,23,241226740371,7859373246,1,1,"(0.4603789746761322, 0.7408196926116943)","(0.4824253022670746, 0.7363622188568115)",1,1,3.0981597900390625,3.0364227294921875,"(-83.02058410644531, 13.917646408081055, 526.0345458984375)","(-19.880340576171875, 14.474233627319336, 532.1967163085938)","(-13.4594144821167, 64.989990234375, 13.012648582458496)","(-5.8195481300354, 65.80647277832031, 13.309830665588379)",POINT (0.4714021384716034 0.7385909557342529),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,27,23,241226757037,7859389912,1,1,"(0.42489388585090637, 0.4905104339122772)","(0.4668318033218384, 0.5082738399505615)",1,1,3.145050048828125,3.088119506835937,"(-82.93816375732422, 14.080617904663086, 526.2806396484375)","(-20.036556243896484, 14.612082481384277, 532.5795288085938)","(-25.75628662109375, 110.83946228027344, 29.700481414794922)","(-11.223265647888184, 107.58570861816406, 28.516263961791992)",POINT (0.4458628445863724 0.4993921369314194),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,23,241226773704,7859406579,1,1,"(0.4133301079273224, 0.28825485706329346)","(0.42168641090393066, 0.35555416345596313)",1,1,3.149032592773437,3.1080322265625,"(-82.89036560058594, 14.456275939941406, 526.6443481445312)","(-20.122337341308594, 14.983063697814941, 532.3826904296875)","(-29.76357078552246, 147.8868865966797, 43.18461990356445)","(-26.8678035736084, 135.5595703125, 38.6978874206543)",POINT (0.4175082594156265 0.3219045102596283),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,23,241226790373,7859423247,1,1,"(0.41878169775009155, 0.31456929445266724)","(0.4221639037132263, 0.3539123237133026)",1,1,3.1502227783203125,3.0965728759765625,"(-82.82919311523438, 14.34977912902832, 526.6134033203125)","(-20.073509216308594, 14.870659828186035, 532.7332153320312)","(-27.8743839263916, 143.06683349609375, 41.43027114868164)","(-26.702335357666016, 135.8603057861328, 38.80735778808594)",POINT (0.4204728007316589 0.3342408090829849),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,23,241226807038,7859439912,1,1,"(0.4156224727630615, 0.279649555683136)","(0.41295140981674194, 0.33617204427719116)",1,1,3.1445770263671875,3.0954742431640625,"(-82.81277465820312, 14.108783721923828, 526.9700927734375)","(-19.96015739440918, 14.609679222106934, 532.5838623046875)","(-28.969175338745117, 149.46310424804688, 43.75839614868164)","(-29.89478874206543, 139.1098175048828, 39.990081787109375)",POINT (0.4142869412899017 0.3079107999801636),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,23,241226823710,7859456583,1,1,"(0.4163430631160736, 0.2814825773239136)","(0.41323161125183105, 0.334189236164093)",1,1,3.116302490234375,3.1062164306640625,"(-82.76615142822266, 13.945928573608398, 527.1920776367188)","(-19.905593872070312, 14.436702728271484, 533.0601806640625)","(-28.719463348388672, 149.1273651123047, 43.63614273071289)","(-29.797693252563477, 139.4730224609375, 40.12223434448242)",POINT (0.4147873371839523 0.3078359067440033),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,23,241226840377,7859473250,1,1,"(0.4178049564361572, 0.2938064634799957)","(0.4129955470561981, 0.34045690298080444)",1,1,3.10357666015625,3.111557006835937,"(-82.76234436035156, 13.900970458984375, 527.5781860351562)","(-19.859235763549805, 14.338001251220703, 533.3162841796875)","(-28.21285629272461, 146.86996459960938, 42.8145751953125)","(-29.879497528076172, 138.32496643066406, 39.704383850097656)",POINT (0.4154002517461777 0.3171316832304001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,23,241226857044,7859489916,1,1,"(0.41674360632896423, 0.294772744178772)","(0.40766802430152893, 0.33723214268684387)",1,1,3.130462646484375,3.1018524169921875,"(-82.78694915771484, 13.86751937866211, 527.989501953125)","(-19.822566986083984, 14.25719928741455, 533.6663818359375)","(-28.580650329589844, 146.6929931640625, 42.750099182128906)","(-31.725675582885742, 138.91563415527344, 39.91940689086914)",POINT (0.4122058153152466 0.3160024434328079),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,23,241226873712,7859506584,1,1,"(0.4200224280357361, 0.292660117149353)","(0.4097411036491394, 0.336787611246109)",1,1,3.116363525390625,3.10919189453125,"(-82.83279418945312, 13.884428977966309, 528.4119873046875)","(-19.842350006103516, 14.24960994720459, 533.918701171875)","(-27.444435119628906, 147.0799560546875, 42.89096450805664)","(-31.007274627685547, 138.9970703125, 39.949012756347656)",POINT (0.4148817658424377 0.314723864197731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,23,241226890380,7859523251,1,1,"(0.41776907444000244, 0.29553449153900146)","(0.40633201599121094, 0.334261417388916)",1,1,3.121063232421875,3.112289428710937,"(-82.92291259765625, 13.897887229919434, 528.9683837890625)","(-19.891590118408203, 14.256717681884766, 534.1533203125)","(-28.225299835205078, 146.55345153808594, 42.6993408203125)","(-32.188663482666016, 139.4597930908203, 40.117435455322266)",POINT (0.4120505452156067 0.3148979544639587),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,23,241226907046,7859539917,1,1,"(0.42601728439331055, 0.30188968777656555)","(0.40492504835128784, 0.33598607778549194)",1,1,3.1177520751953125,3.11859130859375,"(-83.06333923339844, 13.982742309570312, 529.6102294921875)","(-19.979063034057617, 14.342475891113281, 534.3541259765625)","(-25.36699104309082, 145.38937377929688, 42.275604248046875)","(-32.67622375488281, 139.14389038085938, 40.00244903564453)",POINT (0.4154711663722992 0.3189378827810288),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,23,241226923714,7859556584,1,1,"(0.4240230321884155, 0.2917000353336334)","(0.4001927971839905, 0.33719679713249207)",1,1,3.092147827148437,3.102630615234375,"(-83.19435119628906, 14.05047607421875, 530.1903076171875)","(-20.068859100341797, 14.438661575317383, 534.69677734375)","(-26.058080673217773, 147.2558135986328, 42.95497131347656)","(-34.31611251831055, 138.922119140625, 39.9217414855957)",POINT (0.412107914686203 0.3144484162330627),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,23,241226940381,7859573251,1,1,"(0.42543360590934753, 0.28897860646247864)","(0.4122362434864044, 0.3392711281776428)",1,1,3.1056060791015625,3.098007202148437,"(-83.32844543457031, 14.165597915649414, 530.7569580078125)","(-20.197021484375, 14.60982894897461, 535.30810546875)","(-25.56926155090332, 147.75430297851562, 43.13639831542969)","(-30.14261817932129, 138.54217529296875, 39.78341293334961)",POINT (0.418834924697876 0.3141248673200607),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
