,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,terms.1,if.1,terms.2,==.1,0.1,-----------.4,return.1,1.1,-----------.5,else.1,return.2,-----------.6,std::pow.1,2.1,terms.3,+.1,afunc.2,terms.4,-.1,1.2,-----------.9,-----------.10,-----------.11,question,code,choices
0,27,22,241321296502,7953926577,1,1,"(0.46691128611564636, 0.679003119468689)","(0.4734385013580322, 0.6734071373939514)",1,1,3.120346069335937,3.1123809814453125,"(-79.05950164794922, 13.515905380249023, 547.5013427734375)","(-15.741983413696289, 15.112354278564453, 551.088623046875)","(-11.19572925567627, 76.31301879882812, 17.133880615234375)","(-8.933804512023926, 77.33805084228516, 17.506940841674805)",POINT (0.4701748937368393 0.6762051284313202),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,27,22,241321313170,7953943244,1,1,"(0.46584129333496094, 0.6884574890136719)","(0.47742873430252075, 0.6678071618080139)",1,1,3.14874267578125,3.117050170898437,"(-79.02642822265625, 13.531025886535645, 547.6127319335938)","(-15.701387405395508, 15.129976272583008, 551.2757568359375)","(-11.566506385803223, 74.58124542236328, 16.50357437133789)","(-7.55103874206543, 78.36378479003906, 17.880338668823242)",POINT (0.4716350138187408 0.6781323254108429),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,27,22,241321329841,7953959915,1,1,"(0.47418278455734253, 0.6971951723098755)","(0.4718742072582245, 0.6741468906402588)",1,1,3.16876220703125,3.12432861328125,"(-79.03684997558594, 13.543008804321289, 547.90234375)","(-15.651212692260742, 15.124250411987305, 551.429931640625)","(-8.675882339477539, 72.98076629638672, 15.921028137207031)","(-9.475895881652832, 77.2025375366211, 17.45765495300293)",POINT (0.4730284959077835 0.6856710314750671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,27,22,241321346509,7953976582,1,1,"(0.4686049818992615, 0.687156617641449)","(0.4773693382740021, 0.6706488728523254)",1,1,3.150253295898437,3.1321563720703125,"(-78.9805679321289, 13.559749603271484, 547.880615234375)","(-15.614274978637695, 15.134178161621094, 551.44873046875)","(-10.608787536621094, 74.81951904296875, 16.590335845947266)","(-7.571623802185059, 77.84327697753906, 17.69083595275879)",POINT (0.4729871600866318 0.6789027452468872),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,27,22,241321363176,7953993249,1,1,"(0.46432873606681824, 0.6772977113723755)","(0.47622647881507874, 0.6838316321372986)",1,1,3.160186767578125,3.1688385009765625,"(-78.92144775390625, 13.571054458618164, 547.7420654296875)","(-15.59213638305664, 15.151445388793945, 551.3484497070312)","(-12.090672492980957, 76.62538146972656, 17.24764060974121)","(-7.967662334442139, 75.42855834960938, 16.81200408935547)",POINT (0.4702776074409485 0.680564671754837),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,27,22,241321379842,7954009915,1,1,"(0.4652411937713623, 0.693287193775177)","(0.4768816828727722, 0.6839345693588257)",1,1,3.17755126953125,3.1692657470703125,"(-78.87359619140625, 13.626073837280273, 547.7198486328125)","(-15.537948608398438, 15.169829368591309, 551.24951171875)","(-11.7744779586792, 73.69659423828125, 16.181547164916992)","(-7.740620136260986, 75.40970611572266, 16.805150985717773)",POINT (0.4710614383220673 0.6886108815670013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,27,22,241321396509,7954026582,1,1,"(0.4738680422306061, 0.68276047706604)","(0.4716648459434509, 0.6682606339454651)",1,1,3.173446655273437,3.1907958984375,"(-78.90287780761719, 13.692459106445312, 548.1954956054688)","(-15.48072624206543, 15.187067031860352, 551.42138671875)","(-8.784958839416504, 75.62477111816406, 16.88340187072754)","(-9.548445701599121, 78.28072357177734, 17.85009002685547)",POINT (0.4727664440870285 0.6755105555057526),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,27,22,241321413177,7954043249,1,1,"(0.4667459726333618, 0.685736894607544)","(0.47262415289878845, 0.671774685382843)",1,1,3.1891021728515625,3.1828155517578125,"(-78.85945892333984, 13.747920989990234, 548.1517333984375)","(-15.45721435546875, 15.25834846496582, 551.4224853515625)","(-11.25300121307373, 75.07958984375, 16.684947967529297)","(-9.2160062789917, 77.63703918457031, 17.615825653076172)",POINT (0.4696850627660751 0.6787557899951935),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,27,22,241321429843,7954059915,1,1,"(0.39937323331832886, 0.48134103417396545)","(0.4312448501586914, 0.4836026728153229)",1,1,3.205307006835937,3.2518768310546875,"(-78.88922119140625, 14.064136505126953, 548.0761108398438)","(-15.642053604125977, 15.518999099731445, 551.8177490234375)","(-34.600128173828125, 112.51903533935547, 30.311790466308594)","(-23.555452346801758, 112.10476684570312, 30.161029815673828)",POINT (0.4153090417385101 0.4824718534946442),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,22,241321446511,7954076582,1,1,"(0.3843501806259155, 0.2901993691921234)","(0.39962220191955566, 0.35426220297813416)",1,1,3.26043701171875,3.30023193359375,"(-78.91455078125, 14.419092178344727, 548.396240234375)","(-15.775352478027344, 15.86141586303711, 551.6060791015625)","(-39.80616760253906, 147.5306854248047, 43.05503845214844)","(-34.513851165771484, 135.79623413085938, 38.78398513793945)",POINT (0.3919861912727356 0.3222307860851288),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,22,241321463182,7954093253,1,1,"(0.38906949758529663, 0.36018916964530945)","(0.3985694646835327, 0.3865944445133209)",1,1,3.254623413085937,3.262420654296875,"(-78.90158081054688, 14.461649894714355, 548.2596435546875)","(-15.745992660522461, 15.924186706542969, 551.59033203125)","(-38.170745849609375, 134.71058654785156, 38.38883590698242)","(-34.87865447998047, 129.8739013671875, 36.62841796875)",POINT (0.3938194811344147 0.3733918070793152),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,22,241321479849,7954109919,1,1,"(0.37784454226493835, 0.3506280183792114)","(0.3914259374141693, 0.37546780705451965)",1,1,3.215682983398437,3.2483062744140625,"(-78.90291595458984, 14.483867645263672, 548.223876953125)","(-15.739191055297852, 15.959151268005371, 551.5396728515625)","(-42.060611724853516, 136.46189880371094, 39.02631378173828)","(-37.354164123535156, 131.91197204589844, 37.3702507019043)",POINT (0.3846352398395538 0.3630479127168655),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,22,241321496516,7954126586,1,1,"(0.38241565227508545, 0.3619467318058014)","(0.39130115509033203, 0.37563520669937134)",1,1,3.202392578125,3.2458953857421875,"(-78.92750549316406, 14.545886993408203, 548.2693481445312)","(-15.737051010131836, 16.02215576171875, 551.539794921875)","(-40.47654342651367, 134.38864135742188, 38.27170181274414)","(-37.39739227294922, 131.88128662109375, 37.35914993286133)",POINT (0.3868584036827087 0.3687909692525864),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,22,241321513184,7954143253,1,1,"(0.3860945999622345, 0.36792704463005066)","(0.3899880349636078, 0.3788416087627411)",1,1,3.2251434326171875,3.2695465087890625,"(-78.95247650146484, 14.62070083618164, 548.2130126953125)","(-15.74540901184082, 16.087289810180664, 551.6075439453125)","(-39.20166778564453, 133.29322814941406, 37.87297058105469)","(-37.85244369506836, 131.2939910888672, 37.145301818847656)",POINT (0.3880413174629211 0.3733843266963959),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,22,241321529850,7954159919,1,1,"(0.38936418294906616, 0.3860616087913513)","(0.3914555609226227, 0.3834453821182251)",1,1,3.2420196533203125,3.2584228515625,"(-79.01358032226562, 14.67209243774414, 548.35009765625)","(-15.761377334594727, 16.13096809387207, 551.6396484375)","(-38.068634033203125, 129.97149658203125, 36.66395568847656)","(-37.34388732910156, 130.45071411132812, 36.83836364746094)",POINT (0.3904098719358444 0.3847534954547882),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,22,241321546518,7954176586,1,1,"(0.3913711607456207, 0.36327946186065674)","(0.39065492153167725, 0.3845568895339966)",1,1,3.19305419921875,3.263763427734375,"(-79.06163024902344, 14.723684310913086, 548.4259643554688)","(-15.799304962158203, 16.201093673706055, 551.6546020507812)","(-37.37313461303711, 134.14451599121094, 38.182861328125)","(-37.621337890625, 130.24710083007812, 36.764312744140625)",POINT (0.391013041138649 0.3739181756973267),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,22,241321563185,7954193253,1,1,"(0.39163142442703247, 0.36778524518013)","(0.39780938625335693, 0.38713905215263367)",1,1,3.183334350585937,3.242660522460937,"(-79.1076889038086, 14.798938751220703, 548.4501953125)","(-15.870527267456055, 16.27147674560547, 551.8199462890625)","(-37.28294372558594, 133.31918334960938, 37.882469177246094)","(-35.142059326171875, 129.7741241455078, 36.59217071533203)",POINT (0.3947204053401947 0.3774621486663818),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,22,241321579852,7954209919,1,1,"(0.3853567838668823, 0.37617406249046326)","(0.3941323757171631, 0.3809814453125)",1,1,3.196640014648437,3.2302398681640625,"(-79.18177795410156, 14.85896110534668, 548.6181640625)","(-15.909232139587402, 16.326534271240234, 551.749267578125)","(-39.457332611083984, 131.7825927734375, 37.32320022583008)","(-36.41627502441406, 130.9020233154297, 37.002681732177734)",POINT (0.3897445797920227 0.3785777539014816),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,22,241321596524,7954226591,1,1,"(0.3897970914840698, 0.36803728342056274)","(0.3898104727268219, 0.3942646086215973)",1,1,3.154769897460937,3.2456207275390625,"(-79.25370788574219, 14.885679244995117, 548.6516723632812)","(-15.96684455871582, 16.39000129699707, 551.814208984375)","(-37.918601989746094, 133.2730255126953, 37.86565017700195)","(-37.91397476196289, 128.46893310546875, 36.11709976196289)",POINT (0.3898037821054459 0.38115094602108),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,22,241321613192,7954243258,1,1,"(0.3992697596549988, 0.2933081090450287)","(0.3963451385498047, 0.3289536237716675)",1,1,3.172760009765625,3.2286834716796875,"(-79.3104248046875, 15.1300048828125, 548.9148559570312)","(-16.058570861816406, 16.65129852294922, 551.9442749023438)","(-34.63597869873047, 146.9612579345703, 42.84777069091797)","(-35.64948272705078, 140.43202209472656, 40.47132110595703)",POINT (0.3978074491024017 0.3111308664083481),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,22,241321629858,7954259924,1,1,"(0.39930975437164307, 0.27882465720176697)","(0.38643839955329895, 0.305904746055603)",1,1,3.17095947265625,3.1837921142578125,"(-79.32722473144531, 15.295900344848633, 548.99462890625)","(-16.11964988708496, 16.827096939086914, 551.9073486328125)","(-34.62212371826172, 149.61422729492188, 43.81332015991211)","(-39.08251953125, 144.6539306640625, 42.00792694091797)",POINT (0.392874076962471 0.292364701628685),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,22,241321646526,7954276591,1,1,"(0.40305837988853455, 0.2697533071041107)","(0.38897740840911865, 0.3089810311794281)",1,1,3.170501708984375,3.17498779296875,"(-79.42042541503906, 15.32894515991211, 549.1619873046875)","(-16.176164627075195, 16.8548583984375, 552.0055541992188)","(-33.323089599609375, 151.2758331298828, 44.41810607910156)","(-38.202659606933594, 144.09043884277344, 41.80284118652344)",POINT (0.3960178941488266 0.2893671691417694),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,22,241321663193,7954293258,1,1,"(0.4008515179157257, 0.2870332896709442)","(0.3922159969806671, 0.30475980043411255)",1,1,3.146469116210937,3.16943359375,"(-79.44126892089844, 15.371334075927734, 549.05419921875)","(-16.225126266479492, 16.897926330566406, 552.1380615234375)","(-34.08784103393555, 148.1106414794922, 43.266075134277344)","(-37.08037185668945, 144.86366271972656, 42.0842399597168)",POINT (0.3965337574481964 0.2958965450525284),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,22,241321679860,7954309924,1,1,"(0.4024661183357239, 0.27193498611450195)","(0.3895764946937561, 0.30781230330467224)",1,1,3.14837646484375,3.1462554931640625,"(-79.50555419921875, 15.426336288452148, 549.17529296875)","(-16.262786865234375, 16.958831787109375, 552.0342407226562)","(-33.52833938598633, 150.87620544433594, 44.27268981933594)","(-37.99504852294922, 144.3045196533203, 41.88076400756836)",POINT (0.39602130651474 0.2898736447095871),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,22,241321696527,7954326591,1,1,"(0.40402525663375854, 0.2893003225326538)","(0.38489288091659546, 0.3108104169368744)",1,1,3.1226043701171875,3.1358184814453125,"(-79.56504821777344, 15.470735549926758, 549.262939453125)","(-16.294464111328125, 17.007282257080078, 551.9820556640625)","(-32.98804473876953, 147.69537353515625, 43.11494445800781)","(-39.61809539794922, 143.75535583496094, 41.68085479736328)",POINT (0.394459068775177 0.3000553697347641),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,22,241321713194,7954343257,1,1,"(0.40495869517326355, 0.27655094861984253)","(0.38857704401016235, 0.3077884018421173)",1,1,3.122909545898437,3.14776611328125,"(-79.61666870117188, 15.552490234375, 549.3031616210938)","(-16.34592056274414, 17.07567596435547, 552.232177734375)","(-32.6645622253418, 150.0306854248047, 43.96495819091797)","(-38.34139633178711, 144.30889892578125, 41.882347106933594)",POINT (0.396767869591713 0.2921696752309799),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,22,241321729863,7954359926,1,1,"(0.3986498713493347, 0.27102553844451904)","(0.39520761370658875, 0.3060559630393982)",1,1,3.107757568359375,3.1219940185546875,"(-79.64400482177734, 15.614842414855957, 549.3299560546875)","(-16.393123626708984, 17.13644027709961, 552.483642578125)","(-34.850791931152344, 151.04278564453125, 44.33332824707031)","(-36.04367446899414, 144.62625122070312, 41.997798919677734)",POINT (0.3969287425279617 0.2885407507419586),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,22,241321746531,7954376593,1,1,"(0.4046435058116913, 0.28587472438812256)","(0.39010360836982727, 0.31613272428512573)",1,1,3.11993408203125,3.1222076416015625,"(-79.69734191894531, 15.696718215942383, 549.5233764648438)","(-16.429533004760742, 17.21841049194336, 552.4813232421875)","(-32.77378845214844, 148.32284545898438, 43.34334182739258)","(-37.81239700317383, 142.78045654296875, 41.32605743408203)",POINT (0.3973735570907593 0.3010037243366242),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,27,22,241321763197,7954393259,1,1,"(0.4017845690250397, 0.2780575156211853)","(0.3858128786087036, 0.3087156414985657)",1,1,3.1009063720703125,3.1147003173828125,"(-79.75720977783203, 15.787894248962402, 549.665771484375)","(-16.460803985595703, 17.27074432373047, 552.3780517578125)","(-33.76451110839844, 149.75473022460938, 43.864505767822266)","(-39.29928970336914, 144.13905334472656, 41.82052230834961)",POINT (0.3937987238168716 0.2933865785598755),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,22,241321779865,7954409926,1,1,"(0.39940547943115234, 0.2737780213356018)","(0.3936656713485718, 0.3056222200393677)",1,1,3.098968505859375,3.0938720703125,"(-79.83391571044922, 15.865951538085938, 549.8353271484375)","(-16.5369873046875, 17.38863754272461, 552.6627197265625)","(-34.588951110839844, 150.53860473632812, 44.14982986450195)","(-36.578006744384766, 144.70567321777344, 42.02678298950195)",POINT (0.3965355753898621 0.2897001206874847),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,22,241321796532,7954426593,1,1,"(0.39912158250808716, 0.2771984040737152)","(0.3910464346408844, 0.31463423371315)",1,1,3.07537841796875,3.088363647460937,"(-79.87046813964844, 15.961941719055176, 549.740478515625)","(-16.59884262084961, 17.489181518554688, 552.861572265625)","(-34.68733215332031, 149.91209411621094, 43.921791076660156)","(-37.48567199707031, 143.05491638183594, 41.426021575927734)",POINT (0.3950840085744858 0.2959163188934326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,22,241321813199,7954443259,1,1,"(0.3939597010612488, 0.2705199122428894)","(0.3885681927204132, 0.31760871410369873)",1,1,3.0794830322265625,3.0774078369140625,"(-79.92861938476562, 16.037324905395508, 549.862548828125)","(-16.655296325683594, 17.606369018554688, 552.7066650390625)","(-36.47612380981445, 151.13539123535156, 44.367061614990234)","(-38.34446334838867, 142.5100860595703, 41.22768020629883)",POINT (0.391263946890831 0.2940643131732941),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,22,241321829866,7954459926,1,1,"(0.4363616108894348, 0.2581413686275482)","(0.42854711413383484, 0.30214494466781616)",1,1,3.052337646484375,3.0631256103515625,"(-79.88119506835938, 16.20027732849121, 550.0307006835938)","(-16.586929321289062, 17.800922393798828, 552.9639282226562)","(-21.782299041748047, 153.40281677246094, 45.192230224609375)","(-24.490304946899414, 145.3426055908203, 42.258628845214844)",POINT (0.4324543625116348 0.2801431566476822),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,22,241321846534,7954476593,1,1,"(0.4594281017780304, 0.259773850440979)","(0.446731835603714, 0.3024511933326721)",1,1,3.0619049072265625,3.034164428710937,"(-79.78761291503906, 16.317928314208984, 550.0706787109375)","(-16.526355743408203, 17.956817626953125, 552.9835205078125)","(-13.788928985595703, 153.10379028320312, 45.08341979980469)","(-18.188650131225586, 145.28651428222656, 42.23818588256836)",POINT (0.4530799686908722 0.2811125218868256),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,22,241321863207,7954493266,1,1,"(0.4652952551841736, 0.25726357102394104)","(0.4471984803676605, 0.2987096905708313)",1,1,3.0538482666015625,3.028900146484375,"(-79.84909057617188, 16.44434928894043, 550.365234375)","(-16.565155029296875, 18.075336456298828, 553.2357177734375)","(-11.7557373046875, 153.56358337402344, 45.25082015991211)","(-18.02692985534668, 145.97186279296875, 42.48760223388672)",POINT (0.456246867775917 0.2779866307973862),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,22,241321879875,7954509933,1,1,"(0.4642532467842102, 0.2620672285556793)","(0.44755372405052185, 0.31499525904655457)",1,1,3.0530242919921875,3.0282745361328125,"(-79.87001037597656, 16.561304092407227, 550.362060546875)","(-16.572771072387695, 18.200666427612305, 553.13232421875)","(-12.116836547851562, 152.68368530273438, 44.930580139160156)","(-17.903827667236328, 142.98880004882812, 41.40189743041992)",POINT (0.455903485417366 0.2885312438011169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,22,241321896542,7954526600,1,1,"(0.4677571952342987, 0.2596126198768616)","(0.45375537872314453, 0.30432406067848206)",1,1,3.024169921875,3.008026123046875,"(-79.89242553710938, 16.675643920898438, 550.5628662109375)","(-16.576732635498047, 18.31527328491211, 553.404541015625)","(-10.902588844299316, 153.13331604003906, 45.094181060791016)","(-15.754725456237793, 144.94346618652344, 42.113319396972656)",POINT (0.4607562869787216 0.2819683402776718),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,22,241321913208,7954543266,1,1,"(0.4538028836250305, 0.25951170921325684)","(0.44921255111694336, 0.3085007667541504)",1,1,3.0069122314453125,3.011444091796875,"(-79.82583618164062, 16.782039642333984, 550.3890380859375)","(-16.56218719482422, 18.40812110900879, 553.45556640625)","(-15.738260269165039, 153.15179443359375, 45.100929260253906)","(-17.328983306884766, 144.1783905029297, 41.83490753173828)",POINT (0.4515077173709869 0.2840062379837036),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,27,22,241321929876,7954559933,1,1,"(0.462051659822464, 0.2620033323764801)","(0.45076096057891846, 0.3098903000354767)",1,1,3.0281524658203125,2.977783203125,"(-79.85667419433594, 16.898990631103516, 550.6939086914062)","(-16.53708267211914, 18.496021270751953, 553.7628784179688)","(-12.879766464233398, 152.6953887939453, 44.934844970703125)","(-16.792409896850586, 143.92388916015625, 41.74222946166992)",POINT (0.4564063102006912 0.2859468162059784),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
