,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,55,30,837707747494,1658822256,1,1,"(0.49703118205070496, 0.3724973797798157)","(0.47938019037246704, 0.3508186936378479)",1,1,3.111068725585937,3.022857666015625,"(-38.46525573730469, 53.158485412597656, 505.450439453125)","(19.168193817138672, 51.55561828613281, 509.06695556640625)","(-2.645460605621338, 132.12063598632812, 37.446163177490234)","(-8.744317054748535, 136.07992553710938, 38.88733673095703)",POINT (0.488205686211586 0.3616580367088318),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,837707764161,1658838922,1,1,"(0.5013697743415833, 0.3795335292816162)","(0.48015499114990234, 0.35049498081207275)",1,1,3.125732421875,3.0157012939453125,"(-38.53032684326172, 53.18519592285156, 505.5991516113281)","(19.129161834716797, 51.556358337402344, 509.0545959472656)","(-1.1463587284088135, 130.83555603027344, 36.97850036621094)","(-8.476611137390137, 136.13905334472656, 38.90884780883789)",POINT (0.4907623827457428 0.3650142550468445),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,837707780828,1658855589,1,1,"(0.49831515550613403, 0.37087124586105347)","(0.4765779674053192, 0.3478110730648041)",1,1,3.1159210205078125,3.018341064453125,"(-38.5535888671875, 53.18402862548828, 505.56793212890625)","(19.1005859375, 51.578697204589844, 509.08465576171875)","(-2.2018158435821533, 132.4176025390625, 37.5543327331543)","(-9.71256160736084, 136.62925720214844, 39.08718490600586)",POINT (0.4874465614557266 0.3593411594629288),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,837707797496,1658872256,1,1,"(0.496387779712677, 0.36895519495010376)","(0.47610050439834595, 0.34644439816474915)",1,1,3.127960205078125,3.036285400390625,"(-38.57878875732422, 53.16650390625, 505.5352783203125)","(19.077280044555664, 51.57566833496094, 509.07159423828125)","(-2.8677680492401123, 132.76754760742188, 37.681678771972656)","(-9.87753677368164, 136.87887573242188, 39.17799758911133)",POINT (0.4862441420555115 0.3576997965574264),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,837707814166,1658888926,1,1,"(0.4989449679851532, 0.37010297179222107)","(0.47433167695999146, 0.3432149887084961)",1,1,3.135848999023437,3.0404510498046875,"(-38.605674743652344, 53.13703155517578, 505.44732666015625)","(19.053539276123047, 51.586021423339844, 509.0734558105469)","(-1.9841855764389038, 132.55792236328125, 37.605384826660156)","(-10.488707542419434, 137.4686737060547, 39.392704010009766)",POINT (0.4866383224725723 0.3566589802503586),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,837707830834,1658905593,1,1,"(0.49757638573646545, 0.37771037220954895)","(0.4737367331981659, 0.3489148020744324)",1,1,3.1421661376953125,3.053451538085937,"(-38.62697982788086, 53.13013458251953, 505.4170837402344)","(19.028770446777344, 51.58295440673828, 509.0458679199219)","(-2.457078218460083, 131.16854858398438, 37.09965133666992)","(-10.694272994995117, 136.42767333984375, 39.013816833496094)",POINT (0.4856565594673157 0.3633125871419907),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,837707847501,1658922260,1,1,"(0.5010959506034851, 0.37569379806518555)","(0.4756651222705841, 0.34289446473121643)",1,1,3.1440582275390625,3.044769287109375,"(-38.65571212768555, 53.10647964477539, 505.31317138671875)","(18.992368698120117, 51.577735900878906, 508.94677734375)","(-1.2409696578979492, 131.53683471679688, 37.233741760253906)","(-10.027974128723145, 137.52720642089844, 39.414031982421875)",POINT (0.4883805364370346 0.359294131398201),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,837707864168,1658938926,1,1,"(0.5031912326812744, 0.37856125831604004)","(0.47462278604507446, 0.34250739216804504)",1,1,3.15716552734375,3.055770874023437,"(-38.694610595703125, 53.09088897705078, 505.29400634765625)","(18.963619232177734, 51.57593536376953, 508.91937255859375)","(-0.5169917345046997, 131.01312255859375, 37.04314041137695)","(-10.388124465942383, 137.597900390625, 39.43974685668945)",POINT (0.4889070093631744 0.3605343252420425),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,837707880835,1658955593,1,1,"(0.5017775297164917, 0.3655010461807251)","(0.4746212959289551, 0.34481459856033325)",1,1,3.15447998046875,3.066390991210937,"(-38.73149108886719, 53.0752067565918, 505.2604675292969)","(18.925472259521484, 51.574241638183594, 508.8785095214844)","(-1.0054715871810913, 133.39840698242188, 37.91128158569336)","(-10.388639450073242, 137.176513671875, 39.28640365600586)",POINT (0.4881994128227234 0.3551578223705292),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,55,30,837707897503,1658972260,1,1,"(0.4998645484447479, 0.38090988993644714)","(0.47546255588531494, 0.36065903306007385)",1,1,3.176605224609375,3.07244873046875,"(-38.75885009765625, 53.06377410888672, 505.2725830078125)","(18.89893341064453, 51.5859375, 508.90826416015625)","(-1.6664525270462036, 130.5841827392578, 36.886993408203125)","(-10.0979642868042, 134.28273010253906, 38.23317337036133)",POINT (0.4876635521650314 0.3707844614982605),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
