,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,recursiveFun.1,int.2,n.1,recursiveFun.2,10.1,-----------.1,if.1,n.2,==.1,0.1,return.1,0.2,return.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""".1",-----------.10,recursiveFun.3,n.4,-.1,1.1,-----------.12,-----------.13,question,code,choices
0,32,12,578935472748,3960559021,1,1,"(0.44077056646347046, 0.7083158493041992)","(0.5055001378059387, 0.6769216060638428)",1,1,2.969512939453125,2.832183837890625,"(-11.718452453613281, -31.360721588134766, 715.783447265625)","(49.723609924316406, -30.939851760864258, 712.7066650390625)","(-22.084922790527344, 70.7878189086914, 15.122867584228516)","(0.2807849645614624, 76.52155303955078, 17.209808349609375)",POINT (0.4731353521347046 0.692618727684021),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,32,12,578935489416,3960575688,1,1,"(0.4469691514968872, 0.7232858538627625)","(0.5072517991065979, 0.678612470626831)",1,1,3.0061798095703125,2.8440704345703125,"(-11.774374008178711, -31.400089263916016, 715.8807373046875)","(49.65983581542969, -30.961050033569336, 712.5618896484375)","(-19.943157196044922, 68.05377197265625, 14.127732276916504)","(0.8860240578651428, 76.21275329589844, 17.097394943237305)",POINT (0.4771104753017426 0.7009491622447968),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,32,12,578935506086,3960592358,1,1,"(0.440740704536438, 0.699153482913971)","(0.5002507567405701, 0.6670841574668884)",1,1,2.949127197265625,2.809555053710937,"(-11.820266723632812, -31.39862060546875, 715.9495849609375)","(49.59669876098633, -30.93707847595215, 712.3585205078125)","(-22.095224380493164, 72.46119689941406, 15.731958389282227)","(-1.53300940990448, 78.31824493408203, 17.86373519897461)",POINT (0.470495730638504 0.6831188201904297),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,32,12,578935522753,3960609025,1,1,"(0.4381764233112335, 0.7038155794143677)","(0.5099381804466248, 0.6841879487037659)",1,1,2.967041015625,2.8282928466796875,"(-11.87501335144043, -31.422048568725586, 715.9901123046875)","(49.54085922241211, -30.935184478759766, 712.254638671875)","(-22.98124885559082, 71.60973358154297, 15.42202091217041)","(1.814223289489746, 75.19444274902344, 16.726806640625)",POINT (0.4740573018789291 0.6940017640590668),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,32,12,578935539420,3960625691,1,1,"(0.4451633095741272, 0.6963720917701721)","(0.5042638182640076, 0.6861085295677185)",1,1,2.965545654296875,2.84320068359375,"(-11.94003677368164, -31.41135597229004, 715.8463134765625)","(49.49749755859375, -30.913541793823242, 712.401123046875)","(-20.56712532043457, 72.96922302246094, 15.91679859161377)","(-0.1463865041732788, 74.84368896484375, 16.59907341003418)",POINT (0.4747135639190674 0.6912403106689453),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,32,12,578935556088,3960642358,1,1,"(0.4501913785934448, 0.6936429738998413)","(0.49592325091362, 0.6701234579086304)",1,1,2.933624267578125,2.795257568359375,"(-12.021759033203125, -31.441791534423828, 715.9566650390625)","(49.41490173339844, -30.916593551635742, 712.3995361328125)","(-18.829792022705078, 73.46764373779297, 16.098224639892578)","(-3.028286933898926, 77.76317596435547, 17.66168785095215)",POINT (0.4730573147535324 0.6818832159042358),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,32,12,578935572755,3960659025,1,1,"(0.39561209082603455, 0.49775850772857666)","(0.47630345821380615, 0.4829334318637848)",1,1,2.976913452148437,2.795623779296875,"(-12.128083229064941, -31.198150634765625, 716.02294921875)","(49.20808410644531, -30.614004135131836, 712.5008544921875)","(-37.68830490112305, 109.24335479736328, 29.11949348449707)","(-9.807419776916504, 111.95094299316406, 30.105052947998047)",POINT (0.4359577745199204 0.4903459697961807),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,12,578935589422,3960675691,1,1,"(0.3700891435146332, 0.27832239866256714)","(0.4373278021812439, 0.28042688965797424)",1,1,2.964828491210937,2.8195953369140625,"(-12.271013259887695, -30.953685760498047, 716.0738525390625)","(48.95130157470703, -30.346607208251953, 712.666748046875)","(-46.50714874267578, 149.32044982910156, 43.70640182495117)","(-23.27448081970215, 148.9360809326172, 43.566505432128906)",POINT (0.4037084728479385 0.2793746441602707),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,12,578935606089,3960692358,1,1,"(0.36729761958122253, 0.2814784348011017)","(0.4317164719104767, 0.29117080569267273)",1,1,2.993865966796875,2.8657989501953125,"(-12.336221694946289, -30.99837303161621, 716.0855712890625)","(48.8370361328125, -30.36013412475586, 712.2596435546875)","(-47.471683502197266, 148.74403381347656, 43.49659729003906)","(-25.213335037231445, 146.97386169433594, 42.852272033691406)",POINT (0.3995070457458496 0.2863246202468872),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,12,578935622757,3960709025,1,1,"(0.3621462285518646, 0.28938624262809753)","(0.4226446747779846, 0.29291102290153503)",1,1,2.994598388671875,2.903717041015625,"(-12.441784858703613, -31.045604705810547, 715.7841186523438)","(48.785133361816406, -30.42011070251465, 712.536376953125)","(-49.25162124633789, 147.29978942871094, 42.970943450927734)","(-28.34787368774414, 146.65603637695312, 42.73661422729492)",POINT (0.3923954516649246 0.2911486327648163),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,12,578935639429,3960725697,1,1,"(0.3785534203052521, 0.26647770404815674)","(0.41813138127326965, 0.2809624969959259)",1,1,2.9655914306640625,2.852767944335937,"(-12.541963577270508, -31.06954574584961, 716.1053466796875)","(48.70159149169922, -30.419950485229492, 712.3931274414062)","(-43.58251190185547, 151.4837188720703, 44.4937744140625)","(-29.90733528137207, 148.8382568359375, 43.530921936035156)",POINT (0.3983424007892609 0.2737201005220413),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,12,578935656096,3960742363,1,1,"(0.3642100691795349, 0.2741168439388275)","(0.4330846071243286, 0.29213258624076843)",1,1,2.9704132080078125,2.87872314453125,"(-12.624459266662598, -31.085830688476562, 715.833251953125)","(48.60125732421875, -30.440170288085938, 712.154296875)","(-48.538509368896484, 150.08853149414062, 43.98596954345703)","(-24.740615844726562, 146.79818725585938, 42.78838348388672)",POINT (0.3986473381519318 0.283124715089798),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,12,578935672764,3960759031,1,1,"(0.3813003897666931, 0.2759058177471161)","(0.4185062050819397, 0.28546425700187683)",1,1,2.9940948486328125,2.882186889648437,"(-12.749979019165039, -31.096851348876953, 715.9420166015625)","(48.55289077758789, -30.434497833251953, 712.31640625)","(-42.63338088989258, 149.7617950439453, 43.8670654296875)","(-29.777820587158203, 148.01609802246094, 43.23162078857422)",POINT (0.3999032974243164 0.2806850373744965),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,12,578935689431,3960775697,1,1,"(0.36725279688835144, 0.30463066697120667)","(0.4280024468898773, 0.29067298769950867)",1,1,3.0057830810546875,2.8915557861328125,"(-12.849058151245117, -31.127294540405273, 715.8963623046875)","(48.40963363647461, -30.445756912231445, 712.1263427734375)","(-47.48716735839844, 144.51559448242188, 41.95759582519531)","(-26.49662208557129, 147.0647735595703, 42.885414123535156)",POINT (0.3976276218891144 0.2976518273353577),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,12,578935706098,3960792364,1,1,"(0.3767939805984497, 0.30173271894454956)","(0.4231504499912262, 0.2943965196609497)",1,1,3.01007080078125,2.8719482421875,"(-12.978797912597656, -31.152050018310547, 715.7778930664062)","(48.3369140625, -30.437973022460938, 712.2357788085938)","(-44.19046401977539, 145.04486083984375, 42.150203704833984)","(-28.173120498657227, 146.38470458984375, 42.63792037963867)",POINT (0.399972215294838 0.2980646193027496),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,12,578935722766,3960809031,1,1,"(0.36760982871055603, 0.30322447419166565)","(0.4336897134780884, 0.28114840388298035)",1,1,3.019134521484375,2.8905792236328125,"(-13.099713325500488, -31.193653106689453, 715.7305297851562)","(48.169857025146484, -30.429115295410156, 712.0765380859375)","(-47.363807678222656, 144.7724151611328, 42.05107879638672)","(-24.531538009643555, 148.80430603027344, 43.51854705810547)",POINT (0.4006497710943222 0.292186439037323),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,12,578935739432,3960825697,1,1,"(0.3772241175174713, 0.2584790885448456)","(0.4106501638889313, 0.28183138370513916)",1,1,2.971160888671875,2.8702392578125,"(-13.256099700927734, -31.239744186401367, 716.021484375)","(48.073463439941406, -30.42561149597168, 712.1047973632812)","(-44.041831970214844, 152.944580078125, 45.025455474853516)","(-32.492286682128906, 148.6795654296875, 43.473140716552734)",POINT (0.3939371407032013 0.2701552361249924),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,12,578935756100,3960842364,1,1,"(0.36617743968963623, 0.27590981125831604)","(0.4357999563217163, 0.2990131378173828)",1,1,3.009857177734375,2.912628173828125,"(-13.383781433105469, -31.278364181518555, 715.5491333007812)","(47.89481735229492, -30.429851531982422, 711.8909912109375)","(-47.858734130859375, 149.7610626220703, 43.866790771484375)","(-23.802396774291992, 145.54156494140625, 42.33100128173828)",POINT (0.4009886980056763 0.2874614745378494),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,12,578935772771,3960859035,1,1,"(0.36141347885131836, 0.2805177569389343)","(0.42353376746177673, 0.30088338255882263)",1,1,3.011810302734375,2.915008544921875,"(-13.560497283935547, -31.314607620239258, 715.79638671875)","(47.72415542602539, -30.409408569335938, 711.9024658203125)","(-49.504798889160156, 148.91949462890625, 43.56046676635742)","(-28.040674209594727, 145.19998168945312, 42.2066764831543)",POINT (0.3924736231565476 0.2907005697488785),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,12,578935789438,3960875701,1,1,"(0.26102644205093384, 0.20844702422618866)","(0.31083786487579346, 0.1957298219203949)",1,1,3.0281219482421875,2.8753204345703125,"(-13.961118698120117, -31.303211212158203, 716.1329956054688)","(47.305545806884766, -30.289793014526367, 711.7798461914062)","(-84.1910629272461, 162.08224487304688, 48.35134506225586)","(-66.97994995117188, 164.40489196777344, 49.196659088134766)",POINT (0.2859321534633636 0.2020884230732918),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,32,12,578935806104,3960892367,1,1,"(0.2430478036403656, 0.21340566873550415)","(0.2761511504650116, 0.20499157905578613)",1,1,2.997787475585937,2.873382568359375,"(-14.180193901062012, -31.330778121948242, 716.052734375)","(47.01563262939453, -30.270092010498047, 711.6533203125)","(-90.40312957763672, 161.1766357421875, 48.02167892456055)","(-78.965087890625, 162.71336364746094, 48.58097839355469)",POINT (0.2595994770526886 0.2091986238956451),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
