,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,32,30,578477709560,3502809677,1,1,"(0.4377165138721466, 0.7201398611068726)","(0.4767543077468872, 0.7041010856628418)",1,1,2.9246063232421875,2.80010986328125,"(-41.67778778076172, -29.979198455810547, 667.2570190429688)","(19.82410430908203, -30.38477897644043, 668.3787231445312)","(-23.140165328979492, 68.62832641601562, 14.336885452270508)","(-9.65162181854248, 71.5575942993164, 15.403058052062988)",POINT (0.4572354108095169 0.7121204733848572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,32,30,578477726228,3502826344,1,1,"(0.4153941869735718, 0.5239697694778442)","(0.4782537817955017, 0.5110903382301331)",1,1,2.930526733398437,2.802978515625,"(-41.694671630859375, -29.74161720275879, 667.4151000976562)","(19.740013122558594, -30.150501251220703, 668.889892578125)","(-30.853099822998047, 104.45620727539062, 27.37718963623047)","(-9.133527755737305, 106.80845642089844, 28.233320236206055)",POINT (0.4468239843845367 0.5175300538539886),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,30,578477742894,3502843010,1,1,"(0.42228463292121887, 0.5493448972702026)","(0.46393537521362305, 0.5583668351173401)",1,1,2.912460327148437,2.813949584960937,"(-41.72820281982422, -29.719680786132812, 667.4974975585938)","(19.678346633911133, -30.09832000732422, 668.6583251953125)","(-28.472278594970703, 99.8217544555664, 25.690380096435547)","(-14.080899238586426, 98.17401885986328, 25.09066390991211)",POINT (0.443110004067421 0.5538558661937714),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,30,578477759562,3502859677,1,1,"(0.42009982466697693, 0.5124066472053528)","(0.472867488861084, 0.5488122701644897)",1,1,2.9075469970703125,2.798553466796875,"(-41.82826232910156, -29.714691162109375, 668.043212890625)","(19.641616821289062, -30.03899383544922, 668.5863037109375)","(-29.227176666259766, 106.56804656982422, 28.145809173583984)","(-10.994616508483887, 99.91903686523438, 25.725753784179688)",POINT (0.4464836567640305 0.5306094586849213),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,30,578477776231,3502876346,1,1,"(0.41862037777900696, 0.5290313959121704)","(0.46759897470474243, 0.5617386102676392)",1,1,2.934661865234375,2.8122711181640625,"(-41.89065170288086, -29.681961059570312, 667.8610229492188)","(19.584579467773438, -29.99180793762207, 668.8629150390625)","(-29.73837661743164, 103.53176879882812, 27.040693283081055)","(-12.815025329589844, 97.5582275390625, 24.866485595703125)",POINT (0.4431096762418747 0.5453850030899048),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,30,578477792898,3502893012,1,1,"(0.4201357364654541, 0.5303869843482971)","(0.4610626995563507, 0.5454196929931641)",1,1,2.927963256835937,2.8206939697265625,"(-41.96501159667969, -29.642345428466797, 667.7149658203125)","(19.513879776000977, -29.973188400268555, 669.05224609375)","(-29.214767456054688, 103.28419494628906, 26.95056915283203)","(-15.07346248626709, 100.53865814208984, 25.951257705688477)",POINT (0.4405992180109024 0.5379033386707306),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,30,578477809565,3502909679,1,1,"(0.41670143604278564, 0.5421987771987915)","(0.4675561785697937, 0.5371232628822327)",1,1,2.94512939453125,2.801544189453125,"(-42.090843200683594, -29.617137908935547, 668.0338745117188)","(19.404207229614258, -29.919620513916016, 668.6126098632812)","(-30.401405334472656, 101.12691497802734, 26.165393829345703)","(-12.829813957214355, 102.05388641357422, 26.502796173095703)",POINT (0.4421288073062897 0.5396610200405121),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,30,578477826233,3502926346,1,1,"(0.4253735840320587, 0.5373285412788391)","(0.4714769423007965, 0.5642110705375671)",1,1,2.9233551025390625,2.8087615966796875,"(-42.218971252441406, -29.543548583984375, 667.9300537109375)","(19.30130386352539, -29.785696029663086, 669.0640869140625)","(-27.404966354370117, 102.0163803100586, 26.489166259765625)","(-11.47509479522705, 97.1066665649414, 24.70215606689453)",POINT (0.4484252631664276 0.5507698059082031),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,30,578477842899,3502943012,1,1,"(0.41413140296936035, 0.5383794903755188)","(0.46875104308128357, 0.5547284483909607)",1,1,2.9095458984375,2.8204498291015625,"(-42.347198486328125, -29.466907501220703, 668.0748291015625)","(19.180761337280273, -29.704837799072266, 668.9097290039062)","(-31.28942108154297, 101.82445526123047, 26.419286727905273)","(-12.416963577270508, 98.83853149414062, 25.332515716552734)",POINT (0.441441223025322 0.5465539693832397),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,32,30,578477959577,3503059686,1,1,"(0.33076101541519165, 0.3526109457015991)","(0.3631041944026947, 0.22551527619361877)",1,1,2.8829803466796875,2.784515380859375,"(-44.47594451904297, -28.446683883666992, 669.944091796875)","(17.09185028076172, -28.2061767578125, 669.7666015625)","(-60.09598922729492, 135.75262451171875, 38.76809310913086)","(-48.920616149902344, 158.96493530273438, 47.21676254272461)",POINT (0.3469326049089432 0.289063110947609),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
