,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,main.1,void.1,printFun.1,int.2,n.1,int.3,num.1,=.1,7.1,if.1,n.2,<=.1,0.1,printFun.2,num.2,-----------.2,return.1,return.2,0.2,-----------.3,-----------.4,std.1,cout.1,<<.1,n.3,<<.2,""""".1",-----------.10,printFun.3,int.4,-.1,2.1,-----------.12,std.2,cout.2,<<.3,n.4,<<.4,""""".2",-----------.18,-----------.19,question,code,choices
0,32,3,578830382669,3855472012,1,1,"(0.4501688480377197, 0.22787436842918396)","(0.5005473494529724, 0.2674066424369812)",1,1,3.068344116210937,2.898956298828125,"(-19.536502838134766, -30.807659149169922, 707.6864013671875)","(41.85834503173828, -29.959197998046875, 705.0931396484375)","(-18.83757209777832, 158.53411865234375, 47.05986785888672)","(-1.4305328130722046, 151.31407165527344, 44.4319953918457)",POINT (0.4753580987453461 0.2476405054330826),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,3,578830399336,3855488679,1,1,"(0.4568105936050415, 0.2271585613489151)","(0.5007668733596802, 0.280435711145401)",1,1,3.0499420166015625,2.9024658203125,"(-19.59893798828125, -30.82423210144043, 707.9041748046875)","(41.80388641357422, -29.96623992919922, 705.045166015625)","(-16.54268455505371, 158.6648406982422, 47.10749816894531)","(-1.3546651601791382, 148.93447875976562, 43.56591033935547)",POINT (0.4787887334823608 0.253797136247158),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,3,578830416004,3855505346,1,1,"(0.4611499309539795, 0.23677322268486023)","(0.5054075121879578, 0.2876989245414734)",1,1,3.056732177734375,2.9045867919921875,"(-19.6534366607666, -30.820072174072266, 707.4856567382812)","(41.737300872802734, -29.961944580078125, 705.1502075195312)","(-15.043330192565918, 156.90884399414062, 46.46837615966797)","(0.24877409636974335, 147.60794067382812, 43.0831298828125)",POINT (0.4832787215709686 0.2622360736131668),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,3,578830432670,3855522012,1,1,"(0.45646998286247253, 0.23730044066905975)","(0.4993535280227661, 0.25011685490608215)",1,1,3.0487518310546875,2.8683319091796875,"(-19.724384307861328, -30.825885772705078, 707.3294677734375)","(41.689979553222656, -29.96417236328125, 705.5009765625)","(-16.660383224487305, 156.8125457763672, 46.43333435058594)","(-1.8430246114730835, 154.47181701660156, 45.58132553100586)",POINT (0.4779117554426193 0.243708647787571),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,3,578830449338,3855538679,1,1,"(0.45580607652664185, 0.21696527302265167)","(0.5009032487869263, 0.16152939200401306)",1,1,3.001861572265625,2.7260284423828125,"(-19.822059631347656, -30.856292724609375, 707.9873046875)","(41.58586883544922, -29.932926177978516, 705.0447998046875)","(-16.8897705078125, 160.52650451660156, 47.78507614135742)","(-1.3075510263442993, 170.65113830566406, 51.47014617919922)",POINT (0.4783546626567841 0.1892473325133324),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,32,3,578830466005,3855555346,1,1,"(0.45726245641708374, 0.2384234219789505)","(0.503993570804596, 0.2780524790287018)",1,1,3.042709350585937,2.909027099609375,"(-19.907161712646484, -30.855819702148438, 707.2906494140625)","(41.486289978027344, -29.942167282104492, 705.41650390625)","(-16.38654136657715, 156.60745239257812, 46.35865783691406)","(-0.23978394269943237, 149.3697509765625, 43.724308013916016)",POINT (0.4806280136108398 0.2582379505038261),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,3,578830482672,3855572012,1,1,"(0.4533272385597229, 0.22455114126205444)","(0.4984733462333679, 0.2734803259372711)",1,1,3.023773193359375,2.8931121826171875,"(-20.002710342407227, -30.886869430541992, 707.7001342773438)","(41.4085693359375, -29.916637420654297, 705.2459716796875)","(-17.74627685546875, 159.1410675048828, 47.28080749511719)","(-2.147167205810547, 150.2047882080078, 44.028297424316406)",POINT (0.4759002923965454 0.2490157335996628),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,3,578830499339,3855588679,1,1,"(0.44940483570098877, 0.22813622653484344)","(0.5012001395225525, 0.2834978401660919)",1,1,3.0330047607421875,2.909881591796875,"(-20.092437744140625, -30.92914581298828, 707.9996337890625)","(41.31168746948242, -29.923505783081055, 705.135009765625)","(-19.1015625, 158.4862823486328, 47.042510986328125)","(-1.2049810886383057, 148.37521362304688, 43.36235427856445)",POINT (0.4753024876117706 0.2558170333504677),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,3,578830516010,3855605349,1,1,"(0.4503346383571625, 0.23495599627494812)","(0.5044494867324829, 0.27390381693840027)",1,1,3.04998779296875,2.892791748046875,"(-20.141260147094727, -30.940471649169922, 707.4984130859375)","(41.25089645385742, -29.920608520507812, 705.4605712890625)","(-18.780288696289062, 157.24075317382812, 46.58913040161133)","(-0.08224279433488846, 150.12744140625, 44.000118255615234)",POINT (0.4773920625448227 0.2544299066066742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,32,3,578830532678,3855622016,1,1,"(0.463815301656723, 0.2649044692516327)","(0.4965454339981079, 0.279289573431015)",1,1,3.0831451416015625,2.890899658203125,"(-20.200056076049805, -30.94524574279785, 707.522216796875)","(41.214744567871094, -29.912080764770508, 705.547607421875)","(-14.122390747070312, 151.77105712890625, 44.598350524902344)","(-2.813302993774414, 149.14381408691406, 43.64209747314453)",POINT (0.4801803678274155 0.2720970213413238),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
