,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,std;.1,namespace.1,n>0.1,n==3.1,n=10.1,n--.1,n.1,main.1,int.1,int.2,if.1,for.1,cout.1,cout.2,countdown.1,break.1,aborted.1,<<.1,<<.2,<<.3,-----------.2,-----------.5,-----------.9,-----------.12,-----------.13,-----------.14,-----------.15,",.8",question,code,choices
0,15,17,933876348453,2334834426,1,1,"(0.44357916712760925, 0.23854729533195496)","(0.39562156796455383, 0.21109840273857117)",1,1,3.206283569335937,3.2371978759765625,"(-53.25190353393555, 9.032365798950195, 592.1712646484375)","(13.919835090637207, 7.080641746520996, 590.3309936523438)","(-21.114469528198242, 156.5848388671875, 46.35041809082031)","(-37.6850471496582, 161.59800720214844, 48.17509460449219)",POINT (0.4196003675460815 0.2248228490352631),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,15,17,933876365123,2334851096,1,1,"(0.4466143846511841, 0.2061174064874649)","(0.3930675685405731, 0.18010270595550537)",1,1,3.1214141845703125,3.1658172607421875,"(-53.269775390625, 9.045268058776855, 592.16796875)","(13.907066345214844, 7.099350929260254, 590.3026123046875)","(-20.065736770629883, 162.5077362060547, 48.50616455078125)","(-38.5675163269043, 167.2589569091797, 50.23551940917969)",POINT (0.4198409765958786 0.1931100562214851),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,15,17,933876381789,2334867762,1,1,"(0.4486607611179352, 0.19224481284618378)","(0.3965424597263336, 0.20346854627132416)",1,1,3.1029815673828125,3.206787109375,"(-53.282249450683594, 9.045903205871582, 592.1264038085938)","(13.896488189697266, 7.109914779663086, 590.351318359375)","(-19.358661651611328, 165.0413818359375, 49.42835998535156)","(-37.366851806640625, 162.99151611328125, 48.6822509765625)",POINT (0.4226016104221344 0.197856679558754),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15,17,933876398457,2334884429,1,1,"(0.4435638189315796, 0.2256518006324768)","(0.3893777132034302, 0.24205194413661957)",1,1,3.158554077148437,3.2557373046875,"(-53.30046463012695, 9.059131622314453, 592.0933837890625)","(13.885260581970215, 7.130334377288818, 590.2554931640625)","(-21.11978530883789, 158.94004821777344, 47.207637786865234)","(-39.842464447021484, 155.94476318359375, 46.11744689941406)",POINT (0.4164707660675049 0.2338518723845482),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,15,17,933876415122,2334901095,1,1,"(0.43875226378440857, 0.2004200518131256)","(0.39259299635887146, 0.2245236039161682)",1,1,3.118011474609375,3.246200561523437,"(-53.32513427734375, 9.048824310302734, 591.961669921875)","(13.854436874389648, 7.122117519378662, 590.14111328125)","(-22.782302856445312, 163.54827880859375, 48.88492202758789)","(-38.731483459472656, 159.14608764648438, 47.28263854980469)",POINT (0.41567263007164 0.2124718278646469),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15,17,933876431790,2334917762,1,1,"(0.43862250447273254, 0.18346858024597168)","(0.3940208852291107, 0.2234654426574707)",1,1,3.0982666015625,3.2331695556640625,"(-53.36402130126953, 9.045928955078125, 592.0043334960938)","(13.821549415588379, 7.1210150718688965, 590.07470703125)","(-22.82714080810547, 166.6442413330078, 50.011749267578125)","(-38.238128662109375, 159.33934020996094, 47.35298156738281)",POINT (0.4163216948509216 0.2034670114517212),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15,17,933876448457,2334934429,1,1,"(0.44854941964149475, 0.27054211497306824)","(0.3939259648323059, 0.22369252145290375)",1,1,3.2107391357421875,3.2237548828125,"(-53.401268005371094, 9.023831367492676, 591.9493408203125)","(13.767621994018555, 7.101961135864258, 590.1829833984375)","(-19.397123336791992, 150.74139404296875, 44.2236213684082)","(-38.27090835571289, 159.29786682128906, 47.3379020690918)",POINT (0.4212376922369003 0.247117318212986),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,15,17,933876465123,2334951095,1,1,"(0.44925010204315186, 0.26762086153030396)","(0.3965033292770386, 0.2181614488363266)",1,1,3.206329345703125,3.2061004638671875,"(-53.45807647705078, 9.015320777893066, 591.9598388671875)","(13.71706771850586, 7.0965895652771, 590.2908325195312)","(-19.15503692626953, 151.2749481201172, 44.41777420043945)","(-37.380367279052734, 160.30804443359375, 47.705562591552734)",POINT (0.4228767156600952 0.2428911551833153),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,15,17,933876481791,2334967763,1,1,"(0.4460313618183136, 0.2615380585193634)","(0.3974504768848419, 0.244477778673172)",1,1,3.159454345703125,3.2589874267578125,"(-53.502532958984375, 9.0005521774292, 591.9624633789062)","(13.679917335510254, 7.083097457885742, 590.234130859375)","(-20.267183303833008, 152.38589477539062, 44.822120666503906)","(-37.053104400634766, 155.501708984375, 45.95620346069336)",POINT (0.4217409193515778 0.2530079185962677),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,15,17,933876498465,2334984436,1,1,"(0.4458717703819275, 0.23706190288066864)","(0.3970155715942383, 0.19511684775352478)",1,1,3.124481201171875,3.1708221435546875,"(-53.54655456542969, 8.979588508605957, 591.9156494140625)","(13.63770866394043, 7.0688982009887695, 590.13916015625)","(-20.322322845458984, 156.8561248779297, 46.449180603027344)","(-37.203392028808594, 164.51683044433594, 49.23745346069336)",POINT (0.4214436709880829 0.2160893753170967),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,15,17,933876515131,2335001103,1,1,"(0.44487491250038147, 0.25153011083602905)","(0.3934614360332489, 0.2386784553527832)",1,1,3.117431640625,3.2308502197265625,"(-53.59330749511719, 8.947090148925781, 591.879150390625)","(13.595638275146484, 7.048271656036377, 590.1214599609375)","(-20.666759490966797, 154.2136993408203, 45.4874153137207)","(-38.43143081665039, 156.56089782714844, 46.34169006347656)",POINT (0.4191681742668152 0.2451042830944061),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,15,17,933876531799,2335017770,1,1,"(0.4516311585903168, 0.26954174041748047)","(0.3968668282032013, 0.18510118126869202)",1,1,3.183349609375,3.130157470703125,"(-53.63911437988281, 8.904918670654297, 591.92041015625)","(13.550873756408691, 7.0311970710754395, 590.1910400390625)","(-18.332307815551758, 150.9241180419922, 44.29009246826172)","(-37.25477600097656, 166.3460693359375, 49.90323257446289)",POINT (0.424248993396759 0.2273214608430862),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,15,17,933876548465,2335034436,1,1,"(0.44436174631118774, 0.2506328225135803)","(0.39827272295951843, 0.18767468631267548)",1,1,3.151641845703125,3.1203765869140625,"(-53.674137115478516, 8.867803573608398, 591.9635009765625)","(13.524791717529297, 7.0181074142456055, 590.1922607421875)","(-20.844070434570312, 154.37757873535156, 45.54704284667969)","(-36.769004821777344, 165.8760528564453, 49.73215103149414)",POINT (0.4213172346353531 0.2191537544131279),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,15,17,933876565131,2335051102,1,1,"(0.43540483713150024, 0.18687307834625244)","(0.39408186078071594, 0.237392395734787)",1,1,3.0326690673828125,3.187240600585937,"(-53.70899200439453, 8.841465950012207, 591.8790283203125)","(13.485197067260742, 7.000072479248047, 590.088134765625)","(-23.938926696777344, 166.02244567871094, 49.78544998168945)","(-38.2170524597168, 156.79576110839844, 46.42719650268555)",POINT (0.4147433489561081 0.2121327370405197),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15,17,933876581799,2335067770,1,1,"(0.4353395700454712, 0.18579120934009552)","(0.394989550113678, 0.21807050704956055)",1,1,3.0191650390625,3.1617431640625,"(-53.73859405517578, 8.825399398803711, 591.9125366210938)","(13.465760231018066, 6.9821391105651855, 590.031005859375)","(-23.961477279663086, 166.22003173828125, 49.85734558105469)","(-37.903411865234375, 160.3246612548828, 47.71158218383789)",POINT (0.4151645600795746 0.201930858194828),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15,17,933876598466,2335084436,1,1,"(0.43919697403907776, 0.2702961266040802)","(0.39341479539871216, 0.22966140508651733)",1,1,3.14312744140625,3.158966064453125,"(-53.765281677246094, 8.811944961547852, 591.8502197265625)","(13.448261260986328, 6.97189998626709, 590.012451171875)","(-22.628629684448242, 150.78634643554688, 44.239925384521484)","(-38.447540283203125, 158.20774841308594, 46.941123962402344)",POINT (0.416305884718895 0.2499787658452988),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,15,17,933876615132,2335101103,1,1,"(0.44596150517463684, 0.25730016827583313)","(0.39309459924697876, 0.20590728521347046)",1,1,3.128158569335937,3.1402587890625,"(-53.79814910888672, 8.811171531677246, 591.9235229492188)","(13.426202774047852, 6.97504997253418, 590.0517578125)","(-20.29131507873535, 153.1598663330078, 45.103851318359375)","(-38.55817413330078, 162.5460968017578, 48.5201530456543)",POINT (0.4195280522108078 0.2316037267446518),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,15,17,933876631803,2335117773,1,1,"(0.4500455856323242, 0.27017658948898315)","(0.39014267921447754, 0.2010914832353592)",1,1,3.1560516357421875,3.10870361328125,"(-53.83113098144531, 8.806159973144531, 591.9279174804688)","(13.40664291381836, 6.975620269775391, 590.1103515625)","(-18.880165100097656, 150.80816650390625, 44.24790954589844)","(-39.578128814697266, 163.4256591796875, 48.84025955200195)",POINT (0.4200941324234009 0.2356340363621712),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,15,17,933876648470,2335134440,1,1,"(0.44369032979011536, 0.24091006815433502)","(0.39533114433288574, 0.1761123090982437)",1,1,3.0904541015625,3.0826568603515625,"(-53.847232818603516, 8.799531936645508, 591.9351196289062)","(13.393011093139648, 6.974193572998047, 590.1688232421875)","(-21.076066970825195, 156.1533203125, 46.193355560302734)","(-37.785396575927734, 167.98776245117188, 50.500762939453125)",POINT (0.4195107370615006 0.2085111886262894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15,17,933876665137,2335151107,1,1,"(0.44524168968200684, 0.21353967487812042)","(0.39564475417137146, 0.23285304009914398)",1,1,3.0281524658203125,3.185272216796875,"(-53.86266326904297, 8.790282249450684, 591.8827514648438)","(13.370729446411133, 6.968916893005371, 590.246826171875)","(-20.5400333404541, 161.1521453857422, 48.012813568115234)","(-37.677032470703125, 157.62481689453125, 46.72895812988281)",POINT (0.4204432219266892 0.2231963574886322),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,15,17,933876681804,2335167774,1,1,"(0.43947404623031616, 0.21280798316001892)","(0.3963572084903717, 0.22211189568042755)",1,1,3.039581298828125,3.16119384765625,"(-53.87559127807617, 8.782988548278809, 591.8914184570312)","(13.359522819519043, 6.962219715118408, 590.2666015625)","(-22.53290367126465, 161.28578186035156, 48.06145095825195)","(-37.43084716796875, 159.5865478515625, 47.44294357299805)",POINT (0.4179156273603439 0.2174599394202232),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
