,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,n.1,if.1,<.1,n.2,0.1,      .1,error.1,No.1,negative.1,numbers.1,      .2,letrec.1,-----------.2,helper.1,lambda.1,i.1,result.1,if.2,>.1,i.2,n.3,result.2,helper.2,+.1,1.1,1.2,*.1,result.3,i.3,).1,).2,).3,).4,).5,helper.3,1.3,1.4,).6,).7,).8,question,code,choices
0,43,31,77358214825,8308336311,1,1,"(0.5708029270172119, 0.2645329236984253)","(0.5393534898757935, 0.21547965705394745)",1,1,2.4835662841796875,2.3885040283203125,"(-83.36650848388672, -24.442623138427734, 595.1995849609375)","(-22.813058853149414, -31.946744918823242, 598.8154907226562)","(22.84456443786621, 151.83889770507812, 44.62306213378906)","(11.977967262268066, 160.79783630371094, 47.88384246826172)",POINT (0.5550782084465027 0.2400062903761864),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,43,31,77358231491,8308352977,1,1,"(0.5555392503738403, 0.24313542246818542)","(0.5512847900390625, 0.2088821977376938)",1,1,2.440704345703125,2.402862548828125,"(-83.40608215332031, -24.406341552734375, 595.4933471679688)","(-22.854204177856445, -31.899513244628906, 598.9917602539062)","(17.570560455322266, 155.7468719482422, 46.045448303222656)","(16.100534439086914, 162.00277709960938, 48.3223762512207)",POINT (0.5534120202064514 0.2260088101029396),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,43,31,77358248159,8308369644,1,1,"(0.554295539855957, 0.24251727759838104)","(0.5398514866828918, 0.21958313882350922)",1,1,2.468612670898437,2.440093994140625,"(-83.4566879272461, -24.377670288085938, 595.7749633789062)","(-22.907833099365234, -31.84257698059082, 599.345947265625)","(17.140819549560547, 155.85977172851562, 46.08651351928711)","(12.150036811828613, 160.04840087890625, 47.61103057861328)",POINT (0.5470735132694244 0.2310502082109451),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,43,31,77358264826,8308386311,1,1,"(0.5553520321846008, 0.23827998340129852)","(0.5443684458732605, 0.23387020826339722)",1,1,2.493255615234375,2.438629150390625,"(-83.5185546875, -24.36018943786621, 596.0647583007812)","(-22.972835540771484, -31.80257225036621, 599.6502685546875)","(17.50586700439453, 156.63365173339844, 46.368221282958984)","(13.710747718811035, 157.43905639648438, 46.661338806152344)",POINT (0.5498602390289307 0.2360750958323479),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,43,31,77358281496,8308402981,1,1,"(0.5635334849357605, 0.35522913932800293)","(0.5462616086006165, 0.21482090651988983)",1,1,2.6806793212890625,2.4169464111328125,"(-83.5899658203125, -24.34300994873047, 596.3624267578125)","(-23.031557083129883, -31.759319305419922, 599.8760986328125)","(20.33275032043457, 135.27444458007812, 38.594085693359375)","(14.364903450012207, 160.91815185546875, 47.927608489990234)",POINT (0.5548975467681885 0.2850250229239464),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,43,31,77358298164,8308419648,1,1,"(0.5563349723815918, 0.236612007021904)","(0.5382941365242004, 0.25782427191734314)",1,1,2.504302978515625,2.476425170898437,"(-83.6689453125, -24.327861785888672, 596.7193603515625)","(-23.097946166992188, -31.689939498901367, 600.2000732421875)","(17.84549331665039, 156.93829345703125, 46.47907638549805)","(11.6119384765625, 153.0641326904297, 45.06904602050781)",POINT (0.5473145544528961 0.2472181394696236),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,43,31,77358314831,8308436315,1,1,"(0.5612024664878845, 0.2296028882265091)","(0.5502510666847229, 0.22493168711662292)",1,1,2.499984741210937,2.475341796875,"(-83.73091125488281, -24.291431427001953, 596.978515625)","(-23.167621612548828, -31.639057159423828, 600.6849975585938)","(19.527332305908203, 158.2184295654297, 46.94498825073242)","(15.743346214294434, 159.07154846191406, 47.25553894042969)",POINT (0.5557267665863037 0.227267287671566),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,43,31,77358331497,8308452981,1,1,"(0.5605675578117371, 0.24756444990634918)","(0.5417063236236572, 0.21724970638751984)",1,1,2.5083770751953125,2.44879150390625,"(-83.79969787597656, -24.248708724975586, 597.2145385742188)","(-23.22677993774414, -31.58091926574707, 600.7706298828125)","(19.307968139648438, 154.93798828125, 45.75099182128906)","(12.790929794311523, 160.47454833984375, 47.76618194580078)",POINT (0.5511369407176971 0.2324070781469345),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,43,31,77358348165,8308469648,1,1,"(0.5646165609359741, 0.25700056552886963)","(0.5421246290206909, 0.19970707595348358)",1,1,2.55902099609375,2.455184936523437,"(-83.89244842529297, -24.216581344604492, 597.5887451171875)","(-23.30562400817871, -31.505647659301758, 601.145263671875)","(20.707000732421875, 153.21458435058594, 45.12376403808594)","(12.935470581054688, 163.67848205566406, 48.93232727050781)",POINT (0.5533705949783325 0.2283538207411766),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,43,31,77358364832,8308486315,1,1,"(0.5702898502349854, 0.2956470251083374)","(0.5525360703468323, 0.25049787759780884)",1,1,2.595306396484375,2.52923583984375,"(-83.96792602539062, -24.19383430480957, 597.856689453125)","(-23.379085540771484, -31.43865203857422, 601.340576171875)","(22.667259216308594, 146.1563262939453, 42.55476760864258)","(16.532886505126953, 154.40220642089844, 45.556034088134766)",POINT (0.5614129602909088 0.2730724513530731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
