,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,num1.1,int.3,num2.1,if.1,num1.2,==.1,0.1,return.1,num2.2,+.1,num1.3,-----------.4,else.1,if.2,num2.3,==.2,0.2,return.2,num1.4,*.1,2.1,-----------.5,else.2,return.3,afunc.2,num1.5,-.1,1.1,num2.4,-.2,1.2,-----------.8,-----------.9,-----------.10,question,code,choices
0,22,21,331893592532,1555401697,1,1,"(0.4432670474052429, 0.6910504698753357)","(0.4166695773601532, 0.7361517548561096)",1,1,3.733062744140625,3.722412109375,"(-24.503633499145508, -54.49073028564453, 695.0782470703125)","(37.16508102416992, -54.96184158325195, 697.5739135742188)","(-21.222335815429688, 73.94111633300781, 16.270633697509766)","(-30.412433624267578, 65.70397186279297, 13.272488594055176)",POINT (0.4299683123826981 0.7136011123657227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,22,21,331893609199,1555418364,1,1,"(0.43524113297462463, 0.6858908534049988)","(0.40917354822158813, 0.7414790391921997)",1,1,3.734634399414064,3.7183990478515625,"(-24.36530876159668, -54.47465515136719, 694.9549560546875)","(37.271087646484375, -54.936988830566406, 697.1439819335938)","(-23.995471954345703, 74.88345336914062, 16.61358642578125)","(-33.002506256103516, 64.73101043701172, 12.918376922607422)",POINT (0.4222073405981064 0.7136849462985992),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,22,21,331893625866,1555435030,1,1,"(0.44401904940605164, 0.6877917647361755)","(0.4198237955570221, 0.7366130948066711)",1,1,3.7255859375,3.721389770507813,"(-24.256004333496094, -54.44797134399414, 694.989501953125)","(37.42266845703125, -54.95084762573242, 697.6131591796875)","(-20.962495803833008, 74.53629302978516, 16.4871768951416)","(-29.322568893432617, 65.61971282958984, 13.241816520690918)",POINT (0.4319214224815369 0.7122024297714233),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,22,21,331893642533,1555451697,1,1,"(0.4331580400466919, 0.6914544701576233)","(0.41403818130493164, 0.7379639744758606)",1,1,3.72503662109375,3.72003173828125,"(-24.11874008178711, -54.41142272949219, 694.798828125)","(37.52998733520508, -54.90997314453125, 697.2091064453125)","(-24.715229034423828, 73.86734008789062, 16.243722915649414)","(-31.32164192199707, 65.37297058105469, 13.15205192565918)",POINT (0.4235981106758118 0.7147092223167419),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,22,21,331893659205,1555468368,1,1,"(0.4311193823814392, 0.6731904745101929)","(0.41163763403892517, 0.7348738312721252)",1,1,3.719894409179688,3.7103271484375,"(-23.935041427612305, -54.39674377441406, 694.985595703125)","(37.72181701660156, -54.87102508544922, 696.9181518554688)","(-25.419649124145508, 77.20301055908203, 17.457805633544922)","(-32.15108871459961, 65.93737030029297, 13.357450485229492)",POINT (0.4213785082101822 0.7040321528911591),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,22,21,331893675872,1555485035,1,1,"(0.5587027072906494, 0.6995176672935486)","(0.5696848630905151, 0.7507290840148926)",1,1,3.787521362304688,3.711624145507813,"(-23.467395782470703, -54.363670349121094, 694.92578125)","(38.16813278198242, -54.82250213623047, 697.0269775390625)","(18.66360092163086, 72.39469146728516, 15.70773983001709)","(22.458227157592773, 63.0416145324707, 12.303497314453125)",POINT (0.5641937851905823 0.7251233756542206),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,22,21,331893692540,1555501702,1,1,"(0.5924186706542969, 0.6872442960739136)","(0.5721416473388672, 0.7707000970840454)",1,1,3.754486083984375,3.691665649414064,"(-23.17232322692871, -54.275386810302734, 694.559326171875)","(38.41380310058594, -54.77000427246094, 696.8226318359375)","(30.313329696655273, 74.63627624511719, 16.52359390258789)","(23.307126998901367, 59.3941764831543, 10.975939750671387)",POINT (0.582280158996582 0.7289721965789795),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,22,21,331893709206,1555518368,1,1,"(0.5901249647140503, 0.6778115630149841)","(0.5615310668945312, 0.7544475793838501)",1,1,3.7530517578125,3.700363159179688,"(-23.034839630126953, -54.271949768066406, 694.6092529296875)","(38.60512161254883, -54.756927490234375, 696.8262939453125)","(29.520803451538086, 76.35902404785156, 17.150646209716797)","(19.640869140625, 62.36247253417969, 12.056328773498535)",POINT (0.5758280158042908 0.7161295711994171),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,22,21,331893725874,1555535035,1,1,"(0.5883069038391113, 0.686702311038971)","(0.5675638318061829, 0.7507227063179016)",1,1,3.7658538818359375,3.687911987304688,"(-22.848567962646484, -54.2034912109375, 694.4752807617188)","(38.81867980957031, -54.71517562866211, 696.68017578125)","(28.892623901367188, 74.7352523803711, 16.559619903564453)","(21.725360870361328, 63.042762756347656, 12.303937911987305)",POINT (0.5779353678226471 0.7187125086784363),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,22,21,331893742541,1555551702,1,1,"(0.5985123515129089, 0.6885038018226624)","(0.5652107000350952, 0.751794695854187)",1,1,3.75372314453125,3.675460815429688,"(-22.64922332763672, -54.172462463378906, 694.1024169921875)","(39.03761291503906, -54.71381378173828, 696.5595703125)","(32.418846130371094, 74.40623474121094, 16.439863204956055)","(20.912282943725586, 62.84699249267578, 12.232646942138672)",POINT (0.5818615257740021 0.7201492488384247),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,22,21,331893759208,1555568368,1,1,"(0.593716561794281, 0.6959230303764343)","(0.5703117847442627, 0.7550307512283325)",1,1,3.752899169921875,3.679275512695313,"(-22.402912139892578, -54.141448974609375, 693.9725341796875)","(39.27745056152344, -54.697696685791016, 696.3427734375)","(30.761781692504883, 73.05121612548828, 15.94668197631836)","(22.674850463867188, 62.255985260009766, 12.017532348632812)",POINT (0.5820141732692719 0.7254768908023834),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,22,21,331893775876,1555585035,1,1,"(0.5906989574432373, 0.6837946176528931)","(0.5749213099479675, 0.7606309652328491)",1,1,3.737228393554688,3.6832427978515625,"(-22.140047073364258, -54.148895263671875, 693.5911254882812)","(39.52946090698242, -54.73796844482422, 696.2039184570312)","(29.719112396240234, 75.26630401611328, 16.752918243408203)","(24.267555236816406, 61.23316192626953, 11.645263671875)",POINT (0.5828101336956024 0.7222127914428711),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
