,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,49,30,441437973561,1941414529,1,1,"(0.45679888129234314, 0.6603845357894897)","(0.4635463058948517, 0.6443341374397278)",1,1,3.4769439697265625,3.43060302734375,"(-21.904987335205078, -45.840057373046875, 628.2306518554688)","(38.972618103027344, -47.7886962890625, 628.056640625)","(-14.700037956237793, 79.72340393066406, 18.375186920166016)","(-12.361817359924316, 82.66336059570312, 19.445268630981445)",POINT (0.4601725935935974 0.6523593366146088),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,49,30,441437990228,1941431195,1,1,"(0.4695466160774231, 0.6504196524620056)","(0.4725399315357208, 0.6365987062454224)",1,1,3.4981842041015625,3.4361114501953125,"(-21.992401123046875, -45.87093734741211, 628.4653930664062)","(38.986122131347656, -47.80878448486328, 627.856689453125)","(-10.282492637634277, 81.54869842529297, 19.039470672607422)","(-9.245189666748047, 84.08028411865234, 19.9609432220459)",POINT (0.471043273806572 0.643509179353714),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,49,30,441438006895,1941447862,1,1,"(0.4630945324897766, 0.6822150349617004)","(0.4708070456981659, 0.6558154821395874)",1,1,3.50213623046875,3.425323486328125,"(-22.039905548095703, -45.83525848388672, 628.3965454101562)","(38.981719970703125, -47.78340148925781, 627.9453125)","(-12.518367767333984, 75.72471618652344, 16.919700622558594)","(-9.845699310302734, 80.5603256225586, 18.67980194091797)",POINT (0.4669507890939712 0.6690152585506439),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,49,30,441438023563,1941464529,1,1,"(0.4740349054336548, 0.6734248399734497)","(0.4727039039134979, 0.6570912599563599)",1,1,3.49908447265625,3.4447174072265625,"(-22.117351531982422, -45.860755920410156, 628.7634887695312)","(38.945396423339844, -47.77724838256836, 627.9278564453125)","(-8.727121353149414, 77.33479309082031, 17.50581932067871)","(-9.188366889953613, 80.3266372680664, 18.59471321105957)",POINT (0.4733694046735764 0.6652580499649048),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,49,30,441438040232,1941481198,1,1,"(0.4681209921836853, 0.6765462756156921)","(0.4731130599975586, 0.6551310420036316)",1,1,3.50775146484375,3.4451141357421875,"(-22.181407928466797, -45.84930419921875, 628.4742431640625)","(38.90681838989258, -47.76881408691406, 627.9337768554688)","(-10.776515007019043, 76.76303100585938, 17.29770278930664)","(-9.046578407287598, 80.68572235107422, 18.72535514831543)",POINT (0.470617026090622 0.6658386588096619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,49,30,441438056900,1941497865,1,1,"(0.46846362948417664, 0.673217236995697)","(0.4699759781360626, 0.6570648550987244)",1,1,3.515716552734375,3.444442749023437,"(-22.256938934326172, -45.880615234375, 628.5792846679688)","(38.845619201660156, -47.77046203613281, 627.76513671875)","(-10.657782554626465, 77.3728256225586, 17.519624710083008)","(-10.133698463439941, 80.33147430419922, 18.59650421142578)",POINT (0.4692198038101196 0.6651410460472107),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,49,30,441438073566,1941514532,1,1,"(0.4751398265361786, 0.6762430667877197)","(0.4677525758743286, 0.6524200439453125)",1,1,3.512847900390625,3.447128295898437,"(-22.341325759887695, -45.91064453125, 628.7265625)","(38.804683685302734, -47.76689147949219, 627.7921752929688)","(-8.344244956970215, 76.81857299804688, 17.31791114807129)","(-10.904183387756348, 81.18228912353516, 18.90610122680664)",POINT (0.4714462012052536 0.6643315553665161),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,49,30,441438090233,1941531198,1,1,"(0.465974360704422, 0.6686845421791077)","(0.47038406133651733, 0.656107485294342)",1,1,3.5145263671875,3.447174072265625,"(-22.409446716308594, -45.922523498535156, 628.3497314453125)","(38.751522064208984, -47.77931213378906, 627.7972412109375)","(-11.52039623260498, 78.20306396484375, 17.821868896484375)","(-9.99227237701416, 80.50680541992188, 18.660388946533203)",POINT (0.4681792110204697 0.6623960137367249),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,49,30,441438106900,1941547865,1,1,"(0.4695238173007965, 0.6697960495948792)","(0.47149232029914856, 0.6555885672569275)",1,1,3.50933837890625,3.448593139648437,"(-22.475934982299805, -45.967227935791016, 628.542236328125)","(38.69831085205078, -47.79261016845703, 627.781494140625)","(-10.290395736694336, 77.99948120117188, 17.747760772705078)","(-9.608223915100098, 80.60187530517578, 18.694942474365234)",POINT (0.4705080687999725 0.6626923084259033),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,49,30,441438123568,1941564532,1,1,"(0.4747079312801361, 0.6618529558181763)","(0.4703747630119324, 0.6471748948097229)",1,1,3.51239013671875,3.437286376953125,"(-22.536827087402344, -45.98307800292969, 628.77880859375)","(38.6493034362793, -47.79875183105469, 627.6326904296875)","(-8.493901252746582, 79.45443725585938, 18.277284622192383)","(-9.995505332946777, 82.14301300048828, 19.255891799926758)",POINT (0.4725413471460342 0.6545139253139496),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,49,30,441438140234,1941581198,1,1,"(0.472283273935318, 0.6758215427398682)","(0.4716530740261078, 0.6492078304290771)",1,1,3.511474609375,3.442779541015625,"(-22.598583221435547, -45.96736145019531, 628.5994873046875)","(38.62107849121094, -47.788368225097656, 627.7911376953125)","(-9.334141731262207, 76.89578247070312, 17.346010208129883)","(-9.552525520324707, 81.7706527709961, 19.120302200317383)",POINT (0.4719681739807129 0.6625146865844727),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,49,30,441438156902,1941597865,1,1,"(0.4690353572368622, 0.6758671998977661)","(0.474770724773407, 0.6489658355712891)",1,1,3.512481689453125,3.4369049072265625,"(-22.63968849182129, -45.965057373046875, 628.3558349609375)","(38.59202575683594, -47.781288146972656, 627.773193359375)","(-10.459651947021484, 76.8874282836914, 17.34296417236328)","(-8.472137451171875, 81.81497955322266, 19.136451721191406)",POINT (0.4719030410051346 0.6624165177345276),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,49,30,441438173574,1941614537,1,1,"(0.4692271649837494, 0.6603197455406189)","(0.47153961658477783, 0.6484500765800476)",1,1,3.5037384033203125,3.433685302734375,"(-22.67871856689453, -45.96949768066406, 628.5939331054688)","(38.55821990966797, -47.74787139892578, 627.7770385742188)","(-10.393192291259766, 79.73526763916016, 18.379497528076172)","(-9.591846466064453, 81.90947723388672, 19.170751571655273)",POINT (0.4703833907842636 0.6543849110603333),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
