,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,num-list.1,  .1,cond.1,-----------.1,    .1,nan.1,num-list.2,-----------.2,-----------.3,-----------.4,-----------.5,    .2,even.1,car.1,num-list.3,-----------.6,     .1,append.1,afunc.2,cdr.1,num-list.4,-----------.7,list.1,car.2,num-list.5,-----------.8,-----------.9,-----------.10,    .3,else.1,cons.1,car.3,num-list.6,afunc.3,cdr.2,num-list.7,-----------.11,-----------.12,-----------.13,-----------.14,-----------.15,question,code,choices
0,17,27,168815983395,4230321484,1,1,"(0.47114643454551697, 0.3713361918926239)","(0.5063000917434692, 0.05255420133471489)",1,1,3.092758178710937,3.1042022705078125,"(-33.169395446777344, -0.6483284831047058, 656.2550048828125)","(25.176292419433594, -2.789935350418091, 655.4271240234375)","(-9.728095054626465, 132.6687774658203, 37.64571762084961)","(2.4539403915405273, 191.06045532226562, 58.8985710144043)",POINT (0.4887232631444931 0.2119451966136694),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,17,27,168816000067,4230338156,1,1,"(0.4737042784690857, 0.34852588176727295)","(0.49999716877937317, 0.17681553959846497)",1,1,3.05181884765625,3.1990203857421875,"(-33.092201232910156, -0.6174829006195068, 656.909423828125)","(25.217355728149414, -2.823514938354492, 655.8060913085938)","(-8.841704368591309, 136.84695434570312, 39.16645050048828)","(0.2697441279888153, 168.29937744140625, 50.61416244506836)",POINT (0.4868507236242294 0.262670710682869),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,17,27,168816016736,4230354824,1,1,"(0.46953967213630676, 0.36469730734825134)","(0.4998275339603424, 0.21353083848953247)",1,1,3.076034545898437,3.161041259765625,"(-33.016021728515625, -0.6049007773399353, 657.1690673828125)","(25.27240753173828, -2.8499889373779297, 656.25537109375)","(-10.284882545471191, 133.88482666015625, 38.088294982910156)","(0.2109536975622177, 161.57415771484375, 48.16645431518555)",POINT (0.4846836030483246 0.2891140729188919),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,17,27,168816033402,4230371490,1,1,"(0.4711010754108429, 0.3581259250640869)","(0.4971213638782501, 0.19355200231075287)",1,1,3.080780029296875,3.13616943359375,"(-32.981109619140625, -0.5796697735786438, 657.7847900390625)","(25.328018188476562, -2.8521530628204346, 656.83642578125)","(-9.743806838989258, 135.0885009765625, 38.52642822265625)","(-0.7268422842025757, 165.2337188720703, 49.49839401245117)",POINT (0.4841112196445465 0.2758389636874199),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,17,27,168816050070,4230388157,1,1,"(0.46730443835258484, 0.3539315462112427)","(0.4917356073856354, 0.21149788796901703)",1,1,3.07513427734375,3.14892578125,"(-32.97190475463867, -0.5519735813140869, 658.3275146484375)","(25.355676651000977, -2.8273661136627197, 657.1687622070312)","(-11.059486389160156, 135.85679626464844, 38.8060417175293)","(-2.5931787490844727, 161.94654846191406, 48.30195617675781)",POINT (0.4795200228691101 0.2827147170901298),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,17,27,168816066736,4230404823,1,1,"(0.47462227940559387, 0.37433192133903503)","(0.494304358959198, 0.2561950981616974)",1,1,3.13214111328125,3.1676177978515625,"(-32.96177673339844, -0.5369818806648254, 658.6053466796875)","(25.358266830444336, -2.802506446838379, 657.4908447265625)","(-8.523588180541992, 132.12002563476562, 37.44601058959961)","(-1.7030236721038818, 153.75930786132812, 45.322021484375)",POINT (0.4844633191823959 0.3152635097503662),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,27,168816083404,4230421490,1,1,"(0.47370582818984985, 0.3606022894382477)","(0.4985147714614868, 0.253612756729126)",1,1,3.1110992431640625,3.1543731689453125,"(-32.95630645751953, -0.5311362147331238, 658.94287109375)","(25.355066299438477, -2.774813652038574, 657.6458740234375)","(-8.84116268157959, 134.63490295410156, 38.36130905151367)","(-0.2439756691455841, 154.23233032226562, 45.49418640136719)",POINT (0.4861102998256683 0.3071075230836868),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,27,168816100071,4230438157,1,1,"(0.4724535346031189, 0.3618786931037903)","(0.4987404942512512, 0.24157974123954773)",1,1,3.126220703125,3.145858764648437,"(-32.96855163574219, -0.5140652656555176, 659.0740966796875)","(25.323196411132812, -2.7134366035461426, 657.888427734375)","(-9.275130271911621, 134.40110778808594, 38.27619552612305)","(-0.1657317578792572, 156.4364013671875, 46.29642105102539)",POINT (0.4855970144271851 0.301729217171669),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,27,168816116739,4230454824,1,1,"(0.4730539917945862, 0.35131144523620605)","(0.5016258358955383, 0.2604661285877228)",1,1,3.1417694091796875,3.154754638671875,"(-32.98706817626953, -0.5061734318733215, 659.22900390625)","(25.28683090209961, -2.6505379676818848, 658.083984375)","(-9.067060470581055, 136.33673095703125, 38.980735778808594)","(0.8341251015663147, 152.97698974609375, 45.03728103637695)",POINT (0.4873399138450623 0.3058887869119644),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,17,27,168816133407,4230471492,1,1,"(0.47215843200683594, 0.3530689477920532)","(0.499064564704895, 0.2570298910140991)",1,1,3.131988525390625,3.150299072265625,"(-32.99913787841797, -0.5069300532341003, 659.43310546875)","(25.284719467163086, -2.58854079246521, 658.4193115234375)","(-9.377396583557129, 136.01480102539062, 38.863555908203125)","(-0.05343605577945709, 153.6063995361328, 45.2663688659668)",POINT (0.4856114983558655 0.3050494194030762),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
