,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,int.2,a.1,=.1,1.1,b.1,=.2,2.1,c.1,=.3,3.1,c.2,=.4,a.2,==.1,b.2,std.1,cout.1,<<.1,c.3,return.1,0.1,-----------.6,question,code,choices
0,35,6,339058690561,9725659432,1,1,"(0.2733151316642761, 0.8420544266700745)","(0.26537641882896423, 0.7515455484390259)",1,1,3.2432861328125,3.348480224609375,"(-44.103294372558594, 15.086516380310059, 631.427001953125)","(15.872361183166504, 15.380188941955566, 630.8255004882812)","(-78.28386688232422, 46.446720123291016, 6.2634172439575195)","(-81.03492736816406, 63.02534103393555, 12.297539710998535)",POINT (0.2693457752466202 0.7967999875545502),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,6,339058707228,9725676099,1,1,"(0.36560162901878357, 0.34838488698005676)","(0.3818109929561615, 0.2790258228778839)",1,1,3.098861694335937,3.187957763671875,"(-43.784385681152344, 15.632189750671387, 631.291748046875)","(16.06962776184082, 15.959720611572266, 631.1241455078125)","(-46.30322265625, 136.87278747558594, 39.175811767578125)","(-40.68606948852539, 149.57736206054688, 43.799922943115234)",POINT (0.3737063109874725 0.3137053549289703),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,35,6,339058723896,9725692766,1,1,"(0.40368032455444336, 0.3360728323459625)","(0.40216153860092163, 0.3084646761417389)",1,1,3.02911376953125,3.1422882080078125,"(-43.673316955566406, 15.756978034973145, 631.5941162109375)","(16.22840690612793, 16.094053268432617, 630.896484375)","(-33.10755920410156, 139.1280059814453, 39.996681213378906)","(-33.633888244628906, 144.1850128173828, 41.837276458740234)",POINT (0.4029209315776825 0.3222687542438507),,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,35,6,339058740563,9725709433,1,1,"(0.3994947373867035, 0.32739296555519104)","(0.4069516956806183, 0.25338035821914673)",1,1,3.0703125,3.126205444335937,"(-43.71043395996094, 15.693320274353027, 631.278564453125)","(16.251571655273438, 16.021808624267578, 630.7852172851562)","(-34.55802536010742, 140.7178955078125, 40.57536315917969)","(-31.973909378051758, 154.27488708496094, 45.509681701660156)",POINT (0.4032232165336609 0.2903866618871689),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,35,6,339058757231,9725726100,1,1,"(0.40312647819519043, 0.30989524722099304)","(0.4077345132827759, 0.2522079050540924)",1,1,3.065338134765625,3.15081787109375,"(-43.72882080078125, 15.667085647583008, 631.154541015625)","(16.276575088500977, 15.997856140136719, 630.7290649414062)","(-33.29948806762695, 143.9229736328125, 41.74189376831055)","(-31.70263671875, 154.48963928222656, 45.5878791809082)",POINT (0.4054304957389832 0.2810515761375427),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,35,6,339058773902,9725742771,1,1,"(0.41067641973495483, 0.31157946586608887)","(0.4150501787662506, 0.26591917872428894)",1,1,3.04229736328125,3.1503143310546875,"(-43.73860168457031, 15.657491683959961, 631.07568359375)","(16.307537078857422, 15.977548599243164, 630.6726684570312)","(-30.68315887451172, 143.61447143554688, 41.62964630126953)","(-29.167495727539062, 151.9781494140625, 44.6736946105957)",POINT (0.4128632992506027 0.2887493222951889),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,35,6,339058790570,9725759438,1,1,"(0.41298413276672363, 0.3117348253726959)","(0.3990773558616638, 0.265291690826416)",1,1,3.0398712158203125,3.1371612548828125,"(-43.73768615722656, 15.641220092773438, 631.098388671875)","(16.361148834228516, 15.959027290344238, 630.5712890625)","(-29.883455276489258, 143.5860137939453, 41.619285583496094)","(-34.702659606933594, 152.0930633544922, 44.71559524536133)",POINT (0.4060307443141937 0.288513258099556),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,35,6,339058807236,9725776104,1,1,"(0.4127059280872345, 0.3007499873638153)","(0.39133283495903015, 0.2543492019176483)",1,1,3.01739501953125,3.1422576904296875,"(-43.73080825805664, 15.627670288085938, 631.1324462890625)","(16.402076721191406, 15.942964553833008, 630.371337890625)","(-29.979856491088867, 145.59812927246094, 42.351593017578125)","(-37.38640594482422, 154.097412109375, 45.445106506347656)",POINT (0.4020193815231323 0.2775495946407318),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,35,6,339058823904,9725792771,1,1,"(0.40317490696907043, 0.2889905273914337)","(0.4053841233253479, 0.20950733125209808)",1,1,2.978363037109375,3.018035888671875,"(-43.711891174316406, 15.618789672851562, 631.079345703125)","(16.430503845214844, 15.943063735961914, 630.4470825195312)","(-33.28270721435547, 147.7521209716797, 43.13563537597656)","(-32.51714324951172, 162.3111572265625, 48.4346923828125)",POINT (0.4042795151472092 0.2492489293217659),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,35,6,339058840571,9725809438,1,1,"(0.4029782712459564, 0.31663405895233154)","(0.40843698382377625, 0.2532842457294464)",1,1,3.025054931640625,3.108367919921875,"(-43.660865783691406, 15.646541595458984, 630.7642822265625)","(16.45520782470703, 15.992764472961426, 630.4896240234375)","(-33.350860595703125, 142.6886444091797, 41.292598724365234)","(-31.459205627441406, 154.29248046875, 45.51609420776367)",POINT (0.4057076275348663 0.284959152340889),,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,35,6,339058857237,9725826103,1,1,"(0.43083077669143677, 0.044050801545381546)","(0.45259755849838257, -0.026503264904022217)",1,1,2.9246063232421875,2.991790771484375,"(-43.51979064941406, 15.910179138183594, 630.8364868164062)","(16.521026611328125, 16.26776885986328, 630.6734008789062)","(-23.698932647705078, 192.6180419921875, 59.46548843383789)","(-16.15595054626465, 205.54153442382812, 64.16921997070312)",POINT (0.4417141675949097 0.0087737683206797),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,6,339058873905,9725842771,1,1,"(0.4330545663833618, 0.05944724753499031)","(0.45073217153549194, 0.03420260176062584)",1,1,2.8756103515625,3.0040740966796875,"(-43.392417907714844, 15.966456413269043, 630.919677734375)","(16.614259719848633, 16.31955909729004, 630.4710083007812)","(-22.92831802368164, 189.7978515625, 58.43901443481445)","(-16.802371978759766, 194.4219512939453, 60.122047424316406)",POINT (0.4418933689594269 0.0468249246478081),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,6,339058890573,9725859438,1,1,"(0.440837562084198, 0.04213939234614372)","(0.4488634169101715, 0.05692976340651512)",1,1,2.875762939453125,3.030426025390625,"(-43.39065170288086, 15.959917068481445, 630.8870849609375)","(16.64365005493164, 16.32272720336914, 630.5465087890625)","(-20.231218338012695, 192.96815490722656, 59.5928955078125)","(-17.449970245361328, 190.25900268554688, 58.6068229675293)",POINT (0.4448504894971848 0.0495345778763294),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,6,339058907245,9725876110,1,1,"(0.44210582971572876, 0.035687003284692764)","(0.4582221210002899, -0.0018382372800260782)",1,1,2.855575561523437,2.944808959960937,"(-43.35791778564453, 15.977478981018066, 630.7807006835938)","(16.664443969726562, 16.33326530456543, 630.71044921875)","(-19.79172706604004, 194.1500701904297, 60.02305221557617)","(-14.206838607788086, 201.02359008789062, 62.52484130859375)",POINT (0.4501639753580093 0.0169243830023333),,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,35,6,339058923913,9725892777,1,1,"(0.44181403517723083, 0.050578467547893524)","(0.4607357680797577, -0.0030224404763430357)",1,1,2.84674072265625,2.911605834960937,"(-43.359195709228516, 15.983746528625488, 630.8803100585938)","(16.688243865966797, 16.32866668701172, 630.7423095703125)","(-19.89284324645996, 191.42237854003906, 59.03025436401367)","(-13.33576774597168, 201.24050903320312, 62.60380172729492)",POINT (0.4512749016284943 0.0237780135357752),,,,,,,,,,,,,,,,,,,,,,,,,,,,
