,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,bool.1,afunc.1,const.1,-----------.1,std::vector<int>.1,numbers.1,int.1,target.1,int.2,count.1,=.1,0.1,for.1,int.3,num.1,-----------.2,numbers.2,if.1,num.2,==.1,target.2,count.2,if.2,count.3,==.2,3.1,return.1,true.1,-----------.5,-----------.6,-----------.7,return.2,false.1,-----------.8,question,code,choices
0,40,16,2634580391,2720447858,1,1,"(0.48436644673347473, 0.8427913188934326)","(0.502326488494873, 0.8499961495399475)",1,1,3.3466949462890625,3.3406982421875,"(-43.08829879760742, -69.58695220947266, 694.1876831054688)","(15.291132926940918, -76.23567199707031, 695.7574462890625)","(-5.1468729972839355, 46.311702728271484, 6.214353561401367)","(1.0769586563110352, 44.99199295043945, 5.733948707580566)",POINT (0.4933464676141739 0.8463937342166901),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,40,16,2634597058,2720464524,1,1,"(0.49000853300094604, 0.8475008010864258)","(0.5139725208282471, 0.850315511226654)",1,1,3.338241577148437,3.349029541015625,"(-43.18083953857422, -69.6004638671875, 694.1890258789062)","(15.193209648132324, -76.24044036865234, 695.8028564453125)","(-3.1916990280151367, 45.44908142089844, 5.900335311889648)","(5.112716197967529, 44.93350601196289, 5.71268892288208)",POINT (0.5019905269145966 0.8489081561565399),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,40,16,2634613729,2720481195,1,1,"(0.48273077607154846, 0.8498960733413696)","(0.5112113952636719, 0.8715675473213196)",1,1,3.3383331298828125,3.353256225585937,"(-43.26490783691406, -69.6322021484375, 694.2183837890625)","(15.115472793579102, -76.23973846435547, 695.80615234375)","(-5.713675022125244, 45.01033401489258, 5.74066162109375)","(4.1558918952941895, 41.04074478149414, 4.295873641967773)",POINT (0.4969710856676102 0.8607318103313446),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,40,16,2634647063,2720514528,1,1,"(0.4809420704841614, 0.8494035005569458)","(0.5178025364875793, 0.839665412902832)",1,1,3.3380279541015625,3.32379150390625,"(-43.39002227783203, -69.68388366699219, 694.4170532226562)","(15.004537582397461, -76.24015045166016, 695.97216796875)","(-6.333554267883301, 45.100582122802734, 5.77348518371582)","(6.439948081970215, 46.88428497314453, 6.422731399536133)",POINT (0.4993723034858704 0.8445344567298889),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,40,16,2634663731,2720531195,1,1,"(0.4778403341770172, 0.8447822332382202)","(0.5031744241714478, 0.8684342503547668)",1,1,3.34088134765625,3.3538360595703125,"(-43.421669006347656, -69.69186401367188, 694.505859375)","(14.96860122680664, -76.22593688964844, 696.0535888671875)","(-7.408416748046875, 45.947044372558594, 6.081588268280029)","(1.3707689046859741, 41.61465835571289, 4.504748344421387)",POINT (0.4905073791742325 0.8566082417964935),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,40,16,2634680398,2720547862,1,1,"(0.48246845602989197, 0.8691991567611694)","(0.5121611952781677, 0.8488523364067078)",1,1,3.3437957763671875,3.343475341796875,"(-43.440826416015625, -69.68475341796875, 694.5427856445312)","(14.95352840423584, -76.20281982421875, 696.068359375)","(-5.804599285125732, 41.474571228027344, 4.453691005706787)","(4.485035419464111, 45.201515197753906, 5.810242176055908)",POINT (0.4973148256540298 0.8590257465839386),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,40,16,2634697065,2720564528,1,1,"(0.47666239738464355, 0.8472180366516113)","(0.5120745897293091, 0.8562765121459961)",1,1,3.34246826171875,3.3487091064453125,"(-43.447265625, -69.6614990234375, 694.5291137695312)","(14.94433307647705, -76.17825317382812, 696.1487426757812)","(-7.816612720489502, 45.50087356567383, 5.919166088104248)","(4.455019474029541, 43.84159469604492, 5.315283298492432)",POINT (0.4943684935569763 0.8517472743988037),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,40,16,2634713732,2720581195,1,1,"(0.4804654121398926, 0.8462878465652466)","(0.5101795792579651, 0.8501572608947754)",1,1,3.327972412109375,3.34326171875,"(-43.44363784790039, -69.65507507324219, 694.570068359375)","(14.947176933288574, -76.1603012084961, 696.1884765625)","(-6.498713493347168, 45.6712532043457, 5.981218338012695)","(3.798340320587158, 44.96247863769531, 5.723251819610596)",POINT (0.4953224956989288 0.848222553730011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,40,16,2634730399,2720597861,1,1,"(0.4798222482204437, 0.8529377579689026)","(0.5169634819030762, 0.844973623752594)",1,1,3.3405303955078125,3.35260009765625,"(-43.42979431152344, -69.64096069335938, 694.63916015625)","(14.960184097290039, -76.13276672363281, 696.2550048828125)","(-6.7216033935546875, 44.45320510864258, 5.53783655166626)","(6.149195194244385, 45.9119758605957, 6.0688323974609375)",POINT (0.49839286506176 0.8489556908607483),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,40,16,2634747072,2720614533,1,1,"(0.48627352714538574, 0.8576944470405579)","(0.5087462067604065, 0.842929482460022)",1,1,3.3197174072265625,3.35498046875,"(-43.43095779418945, -69.63607788085938, 694.7464599609375)","(14.96690559387207, -76.11624908447266, 696.34814453125)","(-4.486003875732422, 43.58190155029297, 5.220740795135498)","(3.301607370376587, 46.286415100097656, 6.2051167488098145)",POINT (0.4975098669528961 0.8503119647502899),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
