,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,-----------.2,int.2,a.1,=.1,2.1,1.1,std.1,cout.1,<<.1,*.1,a.2,+.1,1.2,-----------.8,return.1,0.1,-----------.9,question,code,choices
0,10,7,597169653040,2395312727,1,1,"(0.5723609328269958, 0.5705464482307434)","(0.5022315979003906, 0.5601325631141663)",1,1,3.212860107421875,3.0189361572265625,"(-48.2804069519043, 46.36699676513672, 406.95257568359375)","(17.196157455444336, 46.990074157714844, 411.1891174316406)","(23.382884979248047, 95.9495849609375, 24.281038284301758)","(-0.8485788106918335, 97.85153198242188, 24.97327423095703)",POINT (0.5372962653636932 0.5653395056724548),,,,,,,,,,,,,,,,,,,,,,1,
0,10,7,597169669707,2395329394,1,1,"(0.5573309659957886, 0.5906932353973389)","(0.495175302028656, 0.5595276355743408)",1,1,3.2317047119140625,2.919830322265625,"(-48.405303955078125, 46.348228454589844, 406.7388916015625)","(17.046039581298828, 47.013851165771484, 411.05255126953125)","(18.189647674560547, 92.27002716064453, 22.941791534423828)","(-3.2867071628570557, 97.96202087402344, 25.013465881347656)",POINT (0.5262531340122223 0.5751104354858398),,,,,,,,,,,,,,,,,,,,,,1,
0,10,7,597169686383,2395346069,1,1,"(0.5052815079689026, 0.7013475894927979)","(0.45783668756484985, 0.6761919260025024)",1,1,3.15032958984375,2.9762115478515625,"(-48.65869903564453, 46.19429397583008, 406.91546630859375)","(16.70002555847168, 46.846229553222656, 410.8563232421875)","(0.20522446930408478, 72.06050109863281, 15.58611011505127)","(-16.18814468383789, 76.65483856201172, 17.2582950592041)",POINT (0.4815590977668762 0.6887697577476501),,,,,,,,,,,,,,,,,,,,,,,1
0,10,7,597169703041,2395362727,1,1,"(0.5483216047286987, 0.7023539543151855)","(0.48009535670280457, 0.7101405262947083)",1,1,3.087371826171875,3.014892578125,"(-48.784603118896484, 46.13652038574219, 406.9090270996094)","(16.574295043945312, 46.891483306884766, 410.7121276855469)","(15.076669692993164, 71.87667083740234, 15.519216537475586)","(-8.497213363647461, 70.45455932617188, 15.001592636108398)",POINT (0.5142084807157516 0.7062472403049469),,,,,,,,,,,,,,,,,,,,,,,1
0,10,7,597169719717,2395379402,1,1,"(0.523327648639679, 0.6947019696235657)","(0.465278297662735, 0.716018795967102)",1,1,3.249176025390625,2.9870758056640625,"(-48.924713134765625, 46.202301025390625, 406.9061279296875)","(16.489994049072266, 46.998390197753906, 410.7756652832031)","(6.440622329711914, 73.27423095703125, 16.02783203125)","(-13.616872787475586, 69.38099670410156, 14.610806465148926)",POINT (0.494302973151207 0.7053603827953339),,,,,,,,,,,,,,,,,,,,,,,1
0,10,7,597169736375,2395396060,1,1,"(0.5369267463684082, 0.6998048424720764)","(0.46447455883026123, 0.7284188866615295)",1,1,3.235198974609375,3.003387451171875,"(-48.98860168457031, 46.255859375, 406.74462890625)","(16.417766571044922, 47.072669982910156, 410.71014404296875)","(11.139472961425781, 72.34223937988281, 15.688638687133789)","(-13.894598007202148, 67.11626434326172, 13.78654670715332)",POINT (0.5007006525993347 0.714111864566803),,,,,,,,,,,,,,,,,,,,,,,1
0,10,7,597169753046,2395412730,1,1,"(0.5099906921386719, 0.6950275897979736)","(0.46742498874664307, 0.7520274519920349)",1,1,3.18634033203125,2.997711181640625,"(-49.0555419921875, 46.27988052368164, 406.53277587890625)","(16.374616622924805, 47.1500358581543, 410.84490966796875)","(1.8323779106140137, 73.21475219726562, 16.00619888305664)","(-12.875151634216309, 62.80447769165039, 12.217184066772461)",POINT (0.4887078404426575 0.7235275208950043),,,,,,,,,,,,,,,,,,,,,,,1
0,10,7,597169769713,2395429397,1,1,"(0.5007060170173645, 0.6535691618919373)","(0.468767911195755, 0.7321016788482666)",1,1,3.2266845703125,3.0161590576171875,"(-49.07133483886719, 46.24403381347656, 406.49884033203125)","(16.318086624145508, 47.16675567626953, 410.618408203125)","(-1.3757123947143555, 80.78658294677734, 18.762123107910156)","(-12.411130905151367, 66.44364929199219, 13.541732788085938)",POINT (0.4847369641065598 0.6928354203701019),,,,,,,,,,,,,,,,,,,,,,,1
0,10,7,597169786379,2395446063,1,1,"(0.5080716609954834, 0.7097111940383911)","(0.4734126627445221, 0.7418578863143921)",1,1,3.1979217529296875,2.9952545166015625,"(-49.167694091796875, 46.374366760253906, 406.8201599121094)","(16.270261764526367, 47.216156005859375, 410.8592529296875)","(1.1693265438079834, 70.53298950195312, 15.030133247375488)","(-10.806255340576172, 64.66182708740234, 12.893186569213867)",POINT (0.4907421618700028 0.7257845401763916),,,,,,,,,,,,,,,,,,,,,,,1
0,10,7,597169819722,2395479405,1,1,"(0.5374502539634705, 0.7345622181892395)","(0.48091229796409607, 0.7088010311126709)",1,1,3.1850128173828125,2.97418212890625,"(-49.37320327758789, 46.473243713378906, 406.85546875)","(16.05548667907715, 47.31913375854492, 410.91357421875)","(11.320350646972656, 65.99425506591797, 13.378188133239746)","(-8.214936256408691, 70.69920349121094, 15.090630531311035)",POINT (0.5091812759637833 0.7216816246509552),,,,,,,,,,,,,,,,,,,,,,,1
