,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,main.1,-----------.2,int.2,a.1,=.1,2.1,1.1,std.1,cout.1,<<.1,*.1,a.2,+.1,1.2,-----------.8,return.1,0.1,-----------.9,question,code,choices
0,22,7,332464029693,2125821669,1,1,"(0.5329145789146423, 0.12438999116420746)","(0.5251649022102356, 0.13160522282123566)",1,1,3.462875366210937,3.5131988525390625,"(-34.04221725463867, -18.65614891052246, 624.679443359375)","(27.232582092285156, -14.659250259399414, 627.7837524414062)","(9.753156661987305, 177.4341583251953, 53.93895721435547)","(7.07544469833374, 176.1164093017578, 53.459312438964844)",POINT (0.529039740562439 0.1279976069927216),,,,,,,,,,,,,,,,,,,,,,,
0,22,7,332464046360,2125838335,1,1,"(0.5252289175987244, 0.12388385087251663)","(0.5168912410736084, 0.1273690015077591)",1,1,3.460189819335937,3.527694702148437,"(-33.97056579589844, -18.624284744262695, 624.5241088867188)","(27.29985809326172, -14.654757499694824, 627.7674560546875)","(7.097552299499512, 177.52659606933594, 53.972633361816406)","(4.21669864654541, 176.8900909423828, 53.740909576416016)",POINT (0.5210600793361664 0.1256264261901379),,,,,,,,,,,,,,,,,,,,,,,
0,22,7,332464063027,2125855002,1,1,"(0.5293941497802734, 0.11248878389596939)","(0.5173368453979492, 0.13034136593341827)",1,1,3.4527740478515625,3.5169677734375,"(-33.947853088378906, -18.611488342285156, 624.5264892578125)","(27.321903228759766, -14.649995803833008, 627.73291015625)","(8.536752700805664, 179.6077423095703, 54.730125427246094)","(4.370659828186035, 176.34719848632812, 53.54338455200195)",POINT (0.5233654975891113 0.1214150749146938),,,,,,,,,,,,,,,,,,,,,,,
0,22,7,332464079695,2125871669,1,1,"(0.5194434523582458, 0.1275385618209839)","(0.5169228911399841, 0.12210924178361893)",1,1,3.4980621337890625,3.5171661376953125,"(-34.080101013183594, -18.640640258789062, 624.989990234375)","(27.224889755249023, -14.66241455078125, 627.9920654296875)","(5.09853458404541, 176.85911560058594, 53.729652404785156)","(4.2276291847229, 177.85069274902344, 54.09061050415039)",POINT (0.518183171749115 0.1248239018023014),,,,,,,,,,,,,,,,,,,,,,,
0,22,7,332464096362,2125888336,1,1,"(0.43226900696754456, 0.09200038015842438)","(0.4338456690311432, 0.10075927525758743)",1,1,3.462249755859375,3.5332489013671875,"(-34.344078063964844, -18.66204833984375, 624.951416015625)","(26.89215087890625, -14.647125244140625, 628.0191040039062)","(-25.022415161132812, 183.34970092773438, 56.09203338623047)","(-24.47766876220703, 181.75, 55.509803771972656)",POINT (0.4330573379993439 0.0963798277080059),,,,,,,,,,,,,,,,,,,,,,,
0,22,7,332464113029,2125905002,1,1,"(0.3838343620300293, 0.09789068251848221)","(0.38300764560699463, 0.10824081301689148)",1,1,3.459075927734375,3.5264434814453125,"(-34.54371643066406, -18.71090316772461, 625.060546875)","(26.68456268310547, -14.641064643859863, 628.068115234375)","(-41.7578239440918, 182.27391052246094, 55.70050048828125)","(-42.043479919433594, 180.3835906982422, 55.01247024536133)",POINT (0.383421003818512 0.1030657477676868),,,,,,,,,,,,,,,,,,,,,,,
0,22,7,332464129702,2125921675,1,1,"(0.38527512550354004, 0.10622159391641617)","(0.385941743850708, 0.1008848249912262)",1,1,3.4763336181640625,3.532943725585937,"(-34.62672805786133, -18.726215362548828, 624.715087890625)","(26.614730834960938, -14.637101173400879, 628.160888671875)","(-41.260009765625, 180.75241088867188, 55.14667510986328)","(-41.02967834472656, 181.72708129882812, 55.5014533996582)",POINT (0.385608434677124 0.1035532094538212),,,,,,,,,,,,,,,,,,,,,,,
0,22,7,332464146369,2125938341,1,1,"(0.38208916783332825, 0.08602908998727798)","(0.38345733284950256, 0.11590058356523514)",1,1,3.4544677734375,3.54571533203125,"(-34.749271392822266, -18.751163482666016, 625.234375)","(26.504772186279297, -14.613120079040527, 627.8521728515625)","(-42.36082077026367, 184.4402618408203, 56.48898696899414)","(-41.88807678222656, 178.98463439941406, 54.50331115722656)",POINT (0.3827732503414154 0.1009648367762566),,,,,,,,,,,,,,,,,,,,,,,
0,22,7,332464163036,2125955008,1,1,"(0.39293089509010315, 0.09600657969713211)","(0.386157751083374, 0.10798843950033188)",1,1,3.476425170898437,3.54559326171875,"(-34.853729248046875, -18.78443717956543, 624.94091796875)","(26.418468475341797, -14.611705780029297, 628.176025390625)","(-38.61474609375, 182.61801147460938, 55.82575607299805)","(-40.95502853393555, 180.42970275878906, 55.02922058105469)",POINT (0.3895443230867386 0.101997509598732),,,,,,,,,,,,,,,,,,,,,,,
0,22,7,332464179704,2125971675,1,1,"(0.39123210310935974, 0.08457750082015991)","(0.3873646557331085, 0.11709823459386826)",1,1,3.4882049560546875,3.5343780517578125,"(-34.95637130737305, -18.851119995117188, 625.1466674804688)","(26.299694061279297, -14.602953910827637, 627.7803955078125)","(-39.201725006103516, 184.7053985595703, 56.585479736328125)","(-40.538021087646484, 178.76589965820312, 54.42369842529297)",POINT (0.3892983794212341 0.1008378677070141),,,,,,,,,,,,,,,,,,,,,,,
0,22,7,332464196371,2125988342,1,1,"(0.3905212879180908, 0.06615471839904785)","(0.3821776509284973, 0.10059918463230133)",1,1,3.4694976806640625,3.5437469482421875,"(-35.058231353759766, -18.910863876342773, 625.0709228515625)","(26.229808807373047, -14.624256134033203, 628.1690673828125)","(-39.44730758666992, 188.070068359375, 57.81013870239258)","(-42.33025360107422, 181.7792510986328, 55.52043151855469)",POINT (0.3863494694232941 0.0833769515156746),,,,,,,,,,,,,,,,,,,,,,,
0,22,7,332464213038,2126005008,1,1,"(0.38946372270584106, 0.08562769740819931)","(0.3874613642692566, 0.10780172049999237)",1,1,3.49835205078125,3.5402069091796875,"(-35.15233612060547, -18.951709747314453, 625.4195556640625)","(26.120397567749023, -14.637619018554688, 627.861083984375)","(-39.81272888183594, 184.5135955810547, 56.51564025878906)","(-40.50460433959961, 180.4637908935547, 55.041664123535156)",POINT (0.3884625434875488 0.0967147089540958),,,,,,,,,,,,,,,,,,,,,,,
0,22,7,332464229703,2126021673,1,1,"(0.3872220516204834, 0.07288403809070587)","(0.3870484232902527, 0.09738463163375854)",1,1,3.4723358154296875,3.551010131835937,"(-35.21262741088867, -19.032733917236328, 624.9570922851562)","(26.05061149597168, -14.69194221496582, 627.866943359375)","(-40.587284088134766, 186.84104919433594, 57.36278533935547)","(-40.64727020263672, 182.3663330078125, 55.734127044677734)",POINT (0.387135237455368 0.0851343348622322),,,,,,,,,,,,,,,,,,,,,,,
0,22,7,332464246373,2126038342,1,1,"(0.3924342691898346, 0.0658324658870697)","(0.3908267319202423, 0.0874781608581543)",1,1,3.49066162109375,3.5494842529296875,"(-35.33871841430664, -19.126188278198242, 625.345458984375)","(25.95572280883789, -14.73909854888916, 628.1033935546875)","(-38.78632736206055, 188.12892150878906, 57.831546783447266)","(-39.341773986816406, 184.1756134033203, 56.39262771606445)",POINT (0.3916305005550384 0.076655313372612),,,,,,,,,,,,,,,,,,,,,,,
0,22,7,332464263040,2126055009,1,1,"(0.38761478662490845, 0.08486490696668625)","(0.384833425283432, 0.09259235113859177)",1,1,3.481689453125,3.5569610595703125,"(-35.38854217529297, -19.14906120300293, 624.9053344726562)","(25.861238479614258, -14.758684158325195, 627.6293334960938)","(-40.45159912109375, 184.65292358398438, 56.56636428833008)","(-41.412620544433594, 183.2415771484375, 56.052703857421875)",POINT (0.3862241059541702 0.088728629052639),,,,,,,,,,,,,,,,,,,,,,,
0,22,7,332464279708,2126071676,1,1,"(0.39479511976242065, 0.10247183591127396)","(0.38484275341033936, 0.09678676724433899)",1,1,3.5083160400390625,3.558349609375,"(-35.47360610961914, -19.174705505371094, 624.8638916015625)","(25.8061580657959, -14.739380836486816, 627.9398193359375)","(-37.970603942871094, 181.43722534179688, 55.395965576171875)","(-41.40940475463867, 182.4755401611328, 55.773841857910156)",POINT (0.38981893658638 0.0996293015778065),,,,,,,,,,,,,,,,,,,,,,,
0,22,7,332464296374,2126088342,1,1,"(0.48844534158706665, 0.09594741463661194)","(0.49425092339515686, 0.08615244179964066)",1,1,3.5391845703125,3.558990478515625,"(-35.29761505126953, -19.15804672241211, 624.991455078125)","(25.92620849609375, -14.635168075561523, 627.810546875)","(-5.612078666687012, 182.62881469726562, 55.82966613769531)","(-3.6061034202575684, 184.41775512695312, 56.48076248168945)",POINT (0.4913481324911118 0.0910499282181263),,,,,,,,,,,,,,,,,,,,,,,
0,22,7,332464313042,2126105009,1,1,"(0.5244206786155701, 0.09236887097358704)","(0.5241575837135315, 0.09741959720849991)",1,1,3.5427398681640625,3.567596435546875,"(-35.20078659057617, -19.11193084716797, 624.8173828125)","(25.988929748535156, -14.592545509338379, 628.0235595703125)","(6.81831169128418, 183.2823944091797, 56.06754684448242)","(6.727410316467285, 182.35995483398438, 55.73183059692383)",POINT (0.5242891311645508 0.0948942340910435),,,,,,,,,,,,,,,,,,,,,,,
0,22,7,332464329710,2126121676,1,1,"(0.5277383327484131, 0.09811363369226456)","(0.5181025862693787, 0.08528600633144379)",1,1,3.5561981201171875,3.55950927734375,"(-35.35451889038086, -19.035846710205078, 625.2022705078125)","(25.885963439941406, -14.500251770019531, 627.7708129882812)","(7.964641571044922, 182.2332000732422, 55.6856575012207)","(4.635249137878418, 184.57598876953125, 56.53837585449219)",POINT (0.5229204595088959 0.0916998200118542),,,,,,,,,,,,,,,,,,,,,,,
0,22,7,332464346377,2126138343,1,1,"(0.5307009816169739, 0.10015147179365158)","(0.524394690990448, 0.10045767575502396)",1,1,3.5441131591796875,3.573974609375,"(-35.48292541503906, -18.963035583496094, 624.786376953125)","(25.741945266723633, -14.406305313110352, 627.8353881835938)","(8.98831844329834, 181.8610076904297, 55.55020523071289)","(6.8093180656433105, 181.80508422851562, 55.52984619140625)",POINT (0.5275478363037109 0.1003045737743378),,,,,,,,,,,,,,,,,,,,,,,
0,22,7,332464363044,2126155009,1,1,"(0.5223297476768494, 0.09123075008392334)","(0.517608642578125, 0.07897243648767471)",1,1,3.53533935546875,3.54681396484375,"(-35.617881774902344, -18.925525665283203, 624.683837890625)","(25.61719512939453, -14.351677894592285, 627.6481323242188)","(6.095853328704834, 183.49026489257812, 56.143192291259766)","(4.464590072631836, 185.72906494140625, 56.95808029174805)",POINT (0.5199691951274872 0.085101593285799),,,,,,,,,,,,,,,,,,,,,,,
0,22,7,332464379716,2126171681,1,1,"(0.5199716091156006, 0.07505801320075989)","(0.5183168649673462, 0.08474058657884598)",1,1,3.5211639404296875,3.53460693359375,"(-35.78538513183594, -18.916854858398438, 625.0787353515625)","(25.45025062561035, -14.283395767211914, 627.618408203125)","(5.281036376953125, 186.44398498535156, 57.2182731628418)","(4.709271430969238, 184.67559814453125, 56.574649810791016)",POINT (0.5191442370414734 0.0798992998898029),,,,,,,,,,,,,,,,,,,,,,,
0,22,7,332464396384,2126188348,1,1,"(0.5257601737976074, 0.07485756278038025)","(0.5204479098320007, 0.07945559173822403)",1,1,3.540756225585937,3.525848388671875,"(-35.964447021484375, -18.90684700012207, 625.1783447265625)","(25.276042938232422, -14.218212127685547, 627.6199340820312)","(7.281125068664551, 186.48057556152344, 57.231632232666016)","(5.445610523223877, 185.64083862304688, 56.925960540771484)",POINT (0.5231040418148041 0.0771565772593021),,,,,,,,,,,,,,,,,,,,,,,
0,22,7,332464413051,2126205015,1,1,"(0.5224427580833435, 0.07615780830383301)","(0.52295982837677, 0.0907825380563736)",1,1,3.5310516357421875,3.5404205322265625,"(-36.11236572265625, -18.8983154296875, 624.9664306640625)","(25.129085540771484, -14.181060791015625, 627.80517578125)","(6.134891986846924, 186.24313354492188, 57.145172119140625)","(6.313545227050781, 183.57211303710938, 56.17301559448242)",POINT (0.5227012932300568 0.0834701731801033),,,,,,,,,,,,,,,,,,,,,,,
0,22,7,332464429719,2126221682,1,1,"(0.5204977989196777, 0.07889428734779358)","(0.512749195098877, 0.07028007507324219)",1,1,3.520721435546875,3.5115509033203125,"(-36.23530960083008, -18.885807037353516, 624.85498046875)","(25.004905700683594, -14.148853302001953, 627.5521240234375)","(5.46284818649292, 185.7433624267578, 56.963218688964844)","(2.785518169403076, 187.31663513183594, 57.535858154296875)",POINT (0.5166234970092773 0.0745871812105179),,,,,,,,,,,,,,,,,,,,,,,
