,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,-----------.1,-----------.2,-----------.3,-----------.4,class.1,Point.1,public.1,Point.2,().1,std.1,cout.2,<<.1,Constructor.1,called.1,-----------.7,-----------.8,-----------.9,int.1,main.1,Point.3,t1.1,*.1,t2.1,return.1,0.1,-----------.10,question,code,choices
0,45,5,79245950293,9624752605,1,1,"(0.5507440567016602, 0.29652950167655945)","(0.47094881534576416, 0.24802236258983612)",1,1,3.146469116210937,3.5254364013671875,"(-32.757049560546875, -1.775533676147461, 617.3299560546875)","(26.912490844726562, -6.998346328735352, 623.9740600585938)","(15.913702011108398, 145.99514770507812, 42.49610137939453)","(-11.65758228302002, 154.85435485839844, 45.720584869384766)",POINT (0.5108464360237122 0.2722759321331978),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,5,79245966961,9624769272,1,1,"(0.5508629679679871, 0.30789658427238464)","(0.47478872537612915, 0.26522359251976013)",1,1,3.150497436523437,3.5607147216796875,"(-32.81255340576172, -1.5898911952972412, 617.9171142578125)","(26.87264633178711, -6.88020658493042, 624.5494384765625)","(15.954805374145508, 143.9191131591797, 41.740482330322266)","(-10.330801963806152, 151.7127685546875, 44.57713317871094)",POINT (0.5128258466720581 0.2865600883960724),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,5,79245983627,9624785938,1,1,"(0.5508853793144226, 0.30885112285614014)","(0.46667414903640747, 0.25112101435661316)",1,1,3.1693572998046875,3.5225830078125,"(-32.86393737792969, -1.412428379058838, 618.5266723632812)","(26.8304500579834, -6.7178826332092285, 624.90966796875)","(15.962539672851562, 143.74478149414062, 41.677024841308594)","(-13.134587287902832, 154.2884063720703, 45.51459503173828)",POINT (0.508779764175415 0.2799860686063766),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,5,79246000297,9624802608,1,1,"(0.5421909689903259, 0.2834199070930481)","(0.4824684262275696, 0.2580661475658417)",1,1,3.17333984375,3.523712158203125,"(-32.90959548950195, -1.2313411235809326, 619.2454833984375)","(26.800045013427734, -6.57836389541626, 625.5848999023438)","(12.958403587341309, 148.38943481445312, 43.36758041381836)","(-7.677250385284424, 153.01998901367188, 45.052913665771484)",POINT (0.5123296976089478 0.2707430273294449),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,5,79246016965,9624819275,1,1,"(0.542637050151825, 0.2741435468196869)","(0.4718077778816223, 0.26603493094444275)",1,1,3.186279296875,3.5697479248046875,"(-32.92967224121094, -1.0577621459960938, 619.6588134765625)","(26.768985748291016, -6.448431968688965, 625.8689575195312)","(13.112527847290039, 150.0836639404297, 43.98419189453125)","(-11.360771179199219, 151.56459045410156, 44.52321243286133)",POINT (0.5072224140167236 0.2700892388820648),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,5,79246033631,9624835941,1,1,"(0.539966344833374, 0.2862163782119751)","(0.4691893458366394, 0.2569275498390198)",1,1,3.1627349853515625,3.5166778564453125,"(-32.96461486816406, -0.891972541809082, 620.1795654296875)","(26.754249572753906, -6.2926435470581055, 626.315185546875)","(12.189728736877441, 147.8787078857422, 43.181678771972656)","(-12.265521049499512, 153.22792053222656, 45.128623962402344)",POINT (0.5045778453350067 0.2715719640254974),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,5,79246050299,9624852608,1,1,"(0.5420623421669006, 0.2926701605319977)","(0.4787728786468506, 0.24642495810985565)",1,1,3.180999755859375,3.551239013671875,"(-32.98125457763672, -0.7107529640197754, 620.5621948242188)","(26.755571365356445, -6.129149436950684, 626.9149169921875)","(12.913961410522461, 146.70001220703125, 42.75266647338867)","(-8.954156875610352, 155.1460723876953, 45.8267707824707)",POINT (0.5104176104068756 0.2695475593209267),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,5,79246066966,9624869275,1,1,"(0.5468840003013611, 0.32203274965286255)","(0.4829007685184479, 0.2615511417388916)",1,1,3.2204132080078125,3.580810546875,"(-32.97364807128906, -0.5488778948783875, 621.0008544921875)","(26.761024475097656, -5.970041751861572, 627.0448608398438)","(14.579948425292969, 141.3373260498047, 40.800777435302734)","(-7.527879238128662, 152.38348388671875, 44.821292877197266)",POINT (0.5148923844099045 0.2917919456958771),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,5,79246083633,9624885941,1,1,"(0.5467017889022827, 0.2943871319293976)","(0.47666436433792114, 0.24422967433929443)",1,1,3.19561767578125,3.552459716796875,"(-32.92060852050781, -0.36818021535873413, 621.316650390625)","(26.828285217285156, -5.779934883117676, 627.322509765625)","(14.516999244689941, 146.38644409179688, 42.63851547241211)","(-9.682706832885742, 155.54702758789062, 45.97268295288086)",POINT (0.5116830766201019 0.269308403134346),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,5,79246100300,9624902608,1,1,"(0.5480220317840576, 0.3006896376609802)","(0.4817591607570648, 0.24876326322555542)",1,1,3.198226928710937,3.5806121826171875,"(-32.81987380981445, -0.16090035438537598, 621.3582153320312)","(26.91931915283203, -5.587021827697754, 627.359619140625)","(14.973165512084961, 145.2353515625, 42.219573974609375)","(-7.922333240509033, 154.7190399169922, 45.67134094238281)",POINT (0.5148905962705612 0.2747264504432678),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,5,79246116968,9624919275,1,1,"(0.5482321977615356, 0.29939550161361694)","(0.47554731369018555, 0.25922346115112305)",1,1,3.2052459716796875,3.579345703125,"(-32.70241165161133, 0.05210898444056511, 621.64892578125)","(27.044898986816406, -5.389610767364502, 627.7742309570312)","(15.045790672302246, 145.4717254638672, 42.30559158325195)","(-10.068689346313477, 152.80862426757812, 44.975975036621094)",POINT (0.5118897557258606 0.27930948138237),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,5,79246133642,9624935949,1,1,"(0.548082709312439, 0.29219356179237366)","(0.47748157382011414, 0.2574675977230072)",1,1,3.1830596923828125,3.556015014648437,"(-32.57292175292969, 0.26153749227523804, 621.7900390625)","(27.169780731201172, -5.218174934387207, 627.632568359375)","(14.994124412536621, 146.7870635986328, 42.78434371948242)","(-9.400338172912598, 153.12928771972656, 45.09272003173828)",POINT (0.5127821415662766 0.2748305797576904),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,5,79246150310,9624952616,1,1,"(0.5507572293281555, 0.2948877215385437)","(0.4809107482433319, 0.23713409900665283)",1,1,3.188201904296875,3.55877685546875,"(-32.459312438964844, 0.4444264769554138, 621.8331909179688)","(27.283794403076172, -5.0292510986328125, 627.7552490234375)","(15.918243408203125, 146.29501342773438, 42.60524368286133)","(-8.215483665466309, 156.8429412841797, 46.444374084472656)",POINT (0.5158339887857437 0.2660109102725983),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,5,79246166977,9624969283,1,1,"(0.5490326881408691, 0.28500860929489136)","(0.48431745171546936, 0.2473398894071579)",1,1,3.205322265625,3.5601043701171875,"(-32.37854766845703, 0.6069921255111694, 621.86279296875)","(27.368392944335938, -4.85909366607666, 627.9236450195312)","(15.322376251220703, 148.0992889404297, 43.26194763183594)","(-7.03837776184082, 154.97898864746094, 45.76596450805664)",POINT (0.5166750699281693 0.2661742493510246),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,5,79246183644,9624985949,1,1,"(0.5503401756286621, 0.30004769563674927)","(0.4845806062221527, 0.2402760237455368)",1,1,3.21728515625,3.552032470703125,"(-32.3279914855957, 0.7789285182952881, 621.9010009765625)","(27.41861915588379, -4.695819854736328, 627.7774658203125)","(15.774168014526367, 145.35260009765625, 42.2622184753418)","(-6.9474382400512695, 156.2691192626953, 46.23550796508789)",POINT (0.5174603909254074 0.270161859691143),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,5,79246200311,9625002616,1,1,"(0.5501734614372253, 0.30590441823005676)","(0.48625171184539795, 0.26499971747398376)",1,1,3.212997436523437,3.606735229492188,"(-32.301109313964844, 0.920269250869751, 621.9129638671875)","(27.45052146911621, -4.529333114624023, 627.8616333007812)","(15.716531753540039, 144.282958984375, 41.872886657714844)","(-6.370039939880371, 151.75364685058594, 44.59200668334961)",POINT (0.5182125866413116 0.2854520678520203),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,5,79246216979,9625019283,1,1,"(0.5453068017959595, 0.2972427308559418)","(0.4794139266014099, 0.24725140631198883)",1,1,3.21160888671875,3.575668334960937,"(-32.32346725463867, 1.0352996587753296, 622.060546875)","(27.450733184814453, -4.3566999435424805, 628.0143432617188)","(14.034990310668945, 145.8649139404297, 42.44865036010742)","(-8.732660293579102, 154.9951629638672, 45.7718391418457)",POINT (0.5123603641986847 0.2722470685839653),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,5,79246233645,9625035949,1,1,"(0.4977867603302002, 0.2810509502887726)","(0.4303906261920929, 0.2589907646179199)",1,1,3.203094482421875,3.6196136474609375,"(-32.49003219604492, 1.2021733522415161, 622.1522827148438)","(27.279966354370117, -4.14753532409668, 627.9625244140625)","(-2.384394884109497, 148.82211303710938, 43.525001525878906)","(-25.671451568603516, 152.8511199951172, 44.9914665222168)",POINT (0.4640886932611466 0.2700208574533462),,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,45,5,79246250313,9625052616,1,1,"(0.4561619162559509, 0.1312587410211563)","(0.3774324059486389, 0.20474369823932648)",1,1,3.069793701171875,3.6640472412109375,"(-32.71680450439453, 1.440164566040039, 622.1707763671875)","(27.022563934326172, -3.8520259857177734, 627.6671142578125)","(-16.76681900024414, 176.17967224121094, 53.482364654541016)","(-43.96985626220703, 162.7586212158203, 48.597511291503906)",POINT (0.4167971611022949 0.1680012196302414),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,45,5,79246266982,9625069285,1,1,"(0.4672934412956238, 0.23181064426898956)","(0.402059406042099, 0.22147247195243835)",1,1,3.1735076904296875,3.6685638427734375,"(-32.80549621582031, 1.615088939666748, 622.0222778320312)","(26.946603775024414, -3.6540846824645996, 627.6735229492188)","(-12.920607566833496, 157.815185546875, 46.79826354980469)","(-35.46060562133789, 159.7033233642578, 47.485450744628906)",POINT (0.4346764236688614 0.226641558110714),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,45,5,79246283650,9625085952,1,1,"(0.45173361897468567, 0.222036212682724)","(0.39649486541748047, 0.22819389402866364)",1,1,3.1542205810546875,3.668380737304688,"(-32.90522766113281, 1.7978448867797852, 622.1730346679688)","(26.871896743774414, -3.4747090339660645, 627.56884765625)","(-18.296920776367188, 159.60037231445312, 47.4480094909668)","(-37.38329315185547, 158.47573852539062, 47.038700103759766)",POINT (0.4241142421960831 0.2251150533556938),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
