,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,13,11,407628354267,1785208635,1,1,"(0.46222981810569763, 0.3511354923248291)","(0.46493464708328247, 0.35094335675239563)",1,1,2.2423553466796875,2.2832794189453125,"(-59.033592224121094, 1.6119638681411743, 571.47265625)","(2.1351237297058105, -7.05613899230957, 571.3646240234375)","(-14.670202255249023, 136.0220947265625, 38.86619186401367)","(-13.735628128051758, 136.05718994140625, 38.87899398803711)",POINT (0.46358223259449 0.3510394245386124),,,,,,,,,,,1,
0,13,11,407628370933,1785225301,1,1,"(0.4576764404773712, 0.34411895275115967)","(0.46469029784202576, 0.3526401221752167)",1,1,2.2318878173828125,2.271728515625,"(-59.10429382324219, 1.6087430715560913, 571.4775390625)","(2.1001136302948, -7.042013168334961, 571.25634765625)","(-16.243513107299805, 137.3035888671875, 39.33262634277344)","(-13.820049285888672, 135.74728393554688, 38.766197204589844)",POINT (0.4611833691596985 0.3483795374631882),,,,,,,,,,,1,
0,13,11,407628387596,1785241963,1,1,"(0.46224090456962585, 0.3470596969127655)","(0.4632761478424072, 0.34495121240615845)",1,1,2.236190795898437,2.2935791015625,"(-59.17456817626953, 1.5901817083358765, 571.3446044921875)","(2.041121006011963, -7.024055004119873, 571.211181640625)","(-14.666374206542969, 136.7664794921875, 39.13713836669922)","(-14.308670997619629, 137.15158081054688, 39.27730941772461)",POINT (0.4627585262060165 0.346005454659462),,,,,,,,,,,1,
0,13,11,407628404263,1785258630,1,1,"(0.464747816324234, 0.3394181430339813)","(0.4711530804634094, 0.33981356024742126)",1,1,2.2465362548828125,2.28607177734375,"(-59.28049087524414, 1.5715727806091309, 571.334228515625)","(1.9589653015136719, -6.9980878829956055, 571.121337890625)","(-13.800177574157715, 138.162109375, 39.64512252807617)","(-11.586984634399414, 138.0898895263672, 39.618839263916016)",POINT (0.4679504483938217 0.3396158516407013),,,,,,,,,,,1,
0,13,11,407628420930,1785275297,1,1,"(0.45720699429512024, 0.3392930328845978)","(0.4623452126979828, 0.34100598096847534)",1,1,2.247039794921875,2.2908935546875,"(-59.39453887939453, 1.5676310062408447, 571.2578735351562)","(1.8659958839416504, -6.961973190307617, 571.0223999023438)","(-16.405725479125977, 138.18496704101562, 39.65342330932617)","(-14.63032341003418, 137.8721160888672, 39.539554595947266)",POINT (0.4597761034965515 0.3401495069265366),,,,,,,,,,,1,
0,13,11,407628437596,1785291963,1,1,"(0.4614516496658325, 0.3333805203437805)","(0.4660019278526306, 0.3402377963066101)",1,1,2.2244110107421875,2.2784576416015625,"(-59.51301956176758, 1.5658701658248901, 571.1805419921875)","(1.7522056102752686, -6.916645050048828, 570.9417724609375)","(-14.939075469970703, 139.2648162841797, 40.04644012451172)","(-13.366842269897461, 138.0124053955078, 39.59062957763672)",POINT (0.4637267887592316 0.3368091583251953),,,,,,,,,,,1,
0,13,11,407628454264,1785308630,1,1,"(0.4555264711380005, 0.3380267322063446)","(0.4616052508354187, 0.34327828884124756)",1,1,2.245590209960937,2.277938842773437,"(-59.61227035522461, 1.561280369758606, 571.0145263671875)","(1.6642524003982544, -6.88247013092041, 570.77978515625)","(-16.986377716064453, 138.41624450683594, 39.737579345703125)","(-14.886008262634277, 137.4571075439453, 39.38854217529297)",POINT (0.4585658609867096 0.3406525105237961),,,,,,,,,,,1,
0,13,11,407628470931,1785325297,1,1,"(0.46568605303764343, 0.33750849962234497)","(0.4685693383216858, 0.3437812030315399)",1,1,2.2320709228515625,2.279083251953125,"(-59.72188949584961, 1.560239553451538, 570.911376953125)","(1.5676802396774292, -6.861123561859131, 570.7078857421875)","(-13.475988388061523, 138.51087951660156, 39.772056579589844)","(-12.479737281799316, 137.36524963378906, 39.35508728027344)",POINT (0.4671276956796646 0.3406448513269424),,,,,,,,,,,1,
0,13,11,407628487598,1785341963,1,1,"(0.4578852951526642, 0.33932140469551086)","(0.4612377882003784, 0.34532642364501953)",1,1,2.251190185546875,2.266387939453125,"(-59.807098388671875, 1.57052481174469, 570.822021484375)","(1.4927237033843994, -6.836736679077148, 570.5728759765625)","(-16.171344757080078, 138.17979431152344, 39.65151596069336)","(-15.012974739074707, 137.0830535888672, 39.252349853515625)",POINT (0.4595615416765213 0.3423239141702652),,,,,,,,,,,1,
0,13,11,407628504265,1785358630,1,1,"(0.46218040585517883, 0.34521961212158203)","(0.4685407876968384, 0.34621191024780273)",1,1,2.23419189453125,2.27978515625,"(-59.87961959838867, 1.5824828147888184, 570.6531982421875)","(1.4202107191085815, -6.814854621887207, 570.5009765625)","(-14.68728256225586, 137.10255432128906, 39.259456634521484)","(-12.489603042602539, 136.9213104248047, 39.193504333496094)",POINT (0.4653605967760086 0.3457157611846924),,,,,,,,,,,1,
