,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,n.1,if.1,<.1,n.2,0.1,      .1,error.1,No.1,negative.1,numbers.1,      .2,letrec.1,-----------.2,helper.1,lambda.1,i.1,result.1,if.2,>.1,i.2,n.3,result.2,helper.2,+.1,1.1,1.2,*.1,result.3,i.3,).1,).2,).3,).4,).5,helper.3,1.3,1.4,).6,).7,).8,question,code,choices
0,30,31,403397290,12287178515,1,1,"(0.4903113842010498, 0.23154111206531525)","(0.4750467538833618, 0.25804808735847473)",1,1,3.354827880859375,3.0692138671875,"(-56.20227813720703, -15.008997917175293, 592.4732055664062)","(6.879218101501465, -17.56806182861328, 595.6510620117188)","(-4.967308044433594, 157.8644256591797, 46.81616973876953)","(-10.241643905639648, 153.0232696533203, 45.054134368896484)",POINT (0.4826790690422058 0.244794599711895),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,30,31,403413957,12287195182,1,1,"(0.49443215131759644, 0.23595234751701355)","(0.4751015901565552, 0.2669704258441925)",1,1,3.3538818359375,3.063873291015625,"(-56.19007873535156, -14.984651565551758, 592.5147705078125)","(6.920920372009277, -17.54457664489746, 595.69873046875)","(-3.543499231338501, 157.05877685546875, 46.522911071777344)","(-10.222688674926758, 151.3937225341797, 44.46103286743164)",POINT (0.4847668707370758 0.251461386680603),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,30,31,403430625,12287211848,1,1,"(0.49221840500831604, 0.23673506081104279)","(0.4722909927368164, 0.26109740138053894)",1,1,3.38372802734375,3.0675201416015625,"(-56.17963790893555, -14.961027145385742, 592.5367431640625)","(6.9517107009887695, -17.52318572998047, 595.6785278320312)","(-4.3083906173706055, 156.9158172607422, 46.47090148925781)","(-11.193818092346191, 152.46636962890625, 44.851409912109375)",POINT (0.4822546988725662 0.2489162310957909),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,30,31,403447295,12287228518,1,1,"(0.48945897817611694, 0.22935044765472412)","(0.47529301047325134, 0.2619531452655792)",1,1,3.3712310791015625,3.080657958984375,"(-56.17442321777344, -14.941560745239258, 592.5177612304688)","(6.963815689086914, -17.507156372070312, 595.7862548828125)","(-5.261842727661133, 158.26451110839844, 46.9617919921875)","(-10.15654468536377, 152.31007385253906, 44.794551849365234)",POINT (0.4823759943246841 0.2456517964601517),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,30,31,403463963,12287245185,1,1,"(0.4926745593547821, 0.232113316655159)","(0.47631290555000305, 0.268399715423584)",1,1,3.3859405517578125,3.06512451171875,"(-56.172889709472656, -14.917020797729492, 592.468505859375)","(6.973836421966553, -17.480587005615234, 595.766357421875)","(-4.150783538818359, 157.75991821289062, 46.77812957763672)","(-9.804139137268066, 151.1326904296875, 44.366031646728516)",POINT (0.4844937324523926 0.2502565160393715),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,30,31,403480629,12287261851,1,1,"(0.49296408891677856, 0.23330460488796234)","(0.47385627031326294, 0.2670847475528717)",1,1,3.371917724609375,3.0758819580078125,"(-56.17069625854492, -14.897624969482422, 592.4390869140625)","(6.977613925933838, -17.4449405670166, 595.7073974609375)","(-4.050742149353027, 157.54234313964844, 46.698936462402344)","(-10.652984619140625, 151.3728485107422, 44.45343780517578)",POINT (0.4834101796150208 0.250194676220417),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,30,31,403497297,12287278518,1,1,"(0.48892802000045776, 0.22523194551467896)","(0.47056278586387634, 0.2676542103290558)",1,1,3.37042236328125,3.0867919921875,"(-56.187896728515625, -14.880224227905273, 592.4061279296875)","(6.967860221862793, -17.424495697021484, 595.6683349609375)","(-5.445313453674316, 159.01670837402344, 47.23555374145508)","(-11.790958404541016, 151.26882934570312, 44.41559982299805)",POINT (0.479745402932167 0.2464430779218674),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,30,31,403513963,12287295184,1,1,"(0.4909830391407013, 0.22234758734703064)","(0.4792516231536865, 0.2627686560153961)",1,1,3.3617401123046875,3.0313720703125,"(-56.21623229980469, -14.863870620727539, 592.3422241210938)","(6.941555023193359, -17.401405334472656, 595.56103515625)","(-4.735240459442139, 159.5435028076172, 47.42728805541992)","(-8.788743019104004, 152.16111755371094, 44.74034881591797)",POINT (0.4851173311471939 0.2425581216812134),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,30,31,403530631,12287311851,1,1,"(0.4929208755493164, 0.22622834146022797)","(0.4772295653820038, 0.26570260524749756)",1,1,3.3661651611328125,3.043075561523437,"(-56.2686653137207, -14.864154815673828, 592.402099609375)","(6.894787788391113, -17.37696075439453, 595.473388671875)","(-4.065661907196045, 158.83473205566406, 47.1693000793457)","(-9.487419128417969, 151.6252899169922, 44.545291900634766)",POINT (0.4850752204656601 0.2459654733538628),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,30,31,403547298,12287328518,1,1,"(0.48991844058036804, 0.23452693223953247)","(0.47507011890411377, 0.2693643569946289)",1,1,3.3508758544921875,3.06719970703125,"(-56.32965087890625, -14.86087417602539, 592.3223266601562)","(6.845651626586914, -17.356937408447266, 595.6507568359375)","(-5.103082180023193, 157.319091796875, 46.61769104003906)","(-10.233558654785156, 150.9564971923828, 44.30189514160156)",POINT (0.4824942797422409 0.2519456446170807),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
