,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,-----------.1,afunc.1,int.2,-----------.2,terms.1,if.1,terms.2,==.1,0.1,-----------.4,return.1,1.1,-----------.5,else.1,return.2,-----------.6,std::pow.1,2.1,terms.3,+.1,afunc.2,terms.4,-.1,1.2,-----------.9,-----------.10,-----------.11,question,code,choices
0,13,22,407646938710,1803792615,1,1,"(0.4690299928188324, 0.6381856203079224)","(0.4762023985385895, 0.6768393516540527)",1,1,2.356109619140625,2.388519287109375,"(-59.25193405151367, 0.9490094184875488, 573.830078125)","(1.9877147674560547, -8.072456359863281, 573.070068359375)","(-12.320573806762695, 83.59619140625, 19.784751892089844)","(-9.842323303222656, 76.53659057617188, 17.215259552001953)",POINT (0.4726161956787109 0.6575124859809875),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,13,22,407646955377,1803809282,1,1,"(0.4635685980319977, 0.6387369632720947)","(0.47709348797798157, 0.6680094599723816)",1,1,2.3614959716796875,2.3612823486328125,"(-59.25933074951172, 0.9507557153701782, 573.8197021484375)","(1.9768023490905762, -8.055830955505371, 573.0701904296875)","(-14.207619667053223, 83.4955062866211, 19.748048782348633)","(-9.534427642822266, 78.14923858642578, 17.802228927612305)",POINT (0.4703310430049896 0.6533732116222382),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,13,22,407646972045,1803825949,1,1,"(0.4635125994682312, 0.6339579224586487)","(0.483193576335907, 0.669142484664917)",1,1,2.348968505859375,2.39483642578125,"(-59.27692413330078, 0.9411144256591797, 573.816162109375)","(1.9630330801010132, -8.050863265991211, 573.0975341796875)","(-14.226969718933105, 84.36831665039062, 20.06578254699707)","(-7.4266886711120605, 77.94230651855469, 17.726938247680664)",POINT (0.4733530879020691 0.6515502035617828),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,13,22,407646988711,1803842615,1,1,"(0.46300700306892395, 0.6461524963378906)","(0.47595110535621643, 0.6752479076385498)",1,1,2.37188720703125,2.39276123046875,"(-59.299407958984375, 0.9257231950759888, 573.802978515625)","(1.9463213682174683, -8.05020523071289, 573.02490234375)","(-14.40167236328125, 82.14114379882812, 19.25511932373047)","(-9.92916202545166, 76.8272476196289, 17.321043014526367)",POINT (0.4694790542125702 0.6607002019882202),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,13,22,407647005384,1803859287,1,1,"(0.4624476134777069, 0.6366596817970276)","(0.4759038984775543, 0.6735038757324219)",1,1,2.34063720703125,2.4044952392578125,"(-59.31597137451172, 0.8983446359634399, 573.7442626953125)","(1.9280085563659668, -8.058788299560547, 572.961181640625)","(-14.594952583312988, 83.8748779296875, 19.886180877685547)","(-9.94546127319336, 77.1457748413086, 17.43696403503418)",POINT (0.4691757559776306 0.6550817787647247),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,13,22,407647022051,1803875954,1,1,"(0.46010658144950867, 0.5930807590484619)","(0.47667330503463745, 0.6254116296768188)",1,1,2.3343048095703125,2.38983154296875,"(-59.33692169189453, 1.0018357038497925, 573.6469116210938)","(1.8693346977233887, -7.933080673217773, 573.0702514648438)","(-15.403841018676758, 91.833984375, 22.78302764892578)","(-9.679628372192383, 85.92919158935547, 20.633909225463867)",POINT (0.4683899432420731 0.6092461943626404),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,22,407647038717,1803892620,1,1,"(0.453853577375412, 0.17680707573890686)","(0.49937084317207336, 0.24575449526309967)",1,1,2.413848876953125,2.387359619140625,"(-59.26051712036133, 1.3018169403076172, 574.2516479492188)","(1.7112990617752075, -7.408566474914551, 573.0975952148438)","(-17.56439971923828, 167.86087036132812, 50.45454788208008)","(-1.837052583694458, 155.26853942871094, 45.8713493347168)",POINT (0.4766122102737427 0.2112807855010033),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,22,407647055385,1803909287,1,1,"(0.4698890149593353, 0.13754218816757202)","(0.48241400718688965, 0.22938574850559235)",1,1,2.439453125,2.43084716796875,"(-59.28322982788086, 1.3553156852722168, 574.3873291015625)","(1.628054141998291, -7.160500526428223, 573.4432373046875)","(-12.023762702941895, 175.03208923339844, 53.06465530395508)","(-7.696055889129639, 158.25807189941406, 46.95941925048828)",POINT (0.4761515110731125 0.1834639683365822),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,13,22,407647072043,1803925945,1,1,"(0.4690999388694763, 0.07467146962881088)","(0.48836618661880493, 0.20276348292827606)",1,1,2.4681549072265625,2.4441375732421875,"(-59.392250061035156, 1.2777109146118164, 574.2732543945312)","(1.6264088153839111, -7.225158214569092, 573.2891235351562)","(-12.296405792236328, 186.51458740234375, 57.24395751953125)","(-5.639445781707764, 163.1202850341797, 48.729156494140625)",POINT (0.4787330627441406 0.1387174762785435),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,13,22,407647088711,1803942612,1,1,"(0.47232815623283386, 0.08386170864105225)","(0.4844314455986023, 0.21281535923480988)",1,1,2.464569091796875,2.425277709960937,"(-59.43437576293945, 1.2721240520477295, 574.0615844726562)","(1.6139931678771973, -7.217640399932861, 573.2710571289062)","(-11.18097972869873, 184.8361358642578, 56.6330451965332)","(-6.9989776611328125, 161.28443908691406, 48.06092071533203)",POINT (0.4783798009157181 0.1483385339379311),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
