,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,num-list.1,  .1,cond.1,-----------.1,    .1,nan.1,num-list.2,-----------.2,-----------.3,-----------.4,-----------.5,    .2,even.1,car.1,num-list.3,-----------.6,     .1,append.1,afunc.2,cdr.1,num-list.4,-----------.7,list.1,car.2,num-list.5,-----------.8,-----------.9,-----------.10,    .3,else.1,cons.1,car.3,num-list.6,afunc.3,cdr.2,num-list.7,-----------.11,-----------.12,-----------.13,-----------.14,-----------.15,question,code,choices
0,1,27,8564798424,20448345471,1,1,"(0.527219831943512, 0.297804057598114)","(0.5033671855926514, 0.351285845041275)",1,1,2.93646240234375,3.26971435546875,"(-14.537763595581055, 19.35445213317871, 621.5777587890625)","(44.228057861328125, 13.980829238891602, 629.8057861328125)","(7.785482883453369, 145.7623748779297, 42.41139221191406)","(-0.4562129080295563, 135.99462890625, 38.85623550415039)",POINT (0.5152935087680817 0.3245449513196945),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,27,8564815092,20448362138,1,1,"(0.5292245745658875, 0.3339035212993622)","(0.5011093020439148, 0.3488234877586365)",1,1,2.9999542236328125,3.259490966796875,"(-14.55259895324707, 19.33098602294922, 621.459716796875)","(44.2078971862793, 13.97740364074707, 629.751953125)","(8.47817325592041, 139.16929626464844, 40.0117073059082)","(-1.236378788948059, 136.44435119628906, 39.0199089050293)",POINT (0.5151669383049011 0.3413635045289993),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,27,8564831758,20448378804,1,1,"(0.5305816531181335, 0.34781986474990845)","(0.5120513439178467, 0.3047943711280823)",1,1,3.0261383056640625,3.168197631835937,"(-14.563180923461914, 19.328689575195312, 621.427001953125)","(44.195106506347656, 13.974445343017578, 629.6987915039062)","(8.947075843811035, 136.6276397705078, 39.08659362792969)","(2.544365644454956, 144.48568725585938, 41.94667053222656)",POINT (0.5213164985179901 0.3263071179389954),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,27,8564848429,20448395474,1,1,"(0.5308297872543335, 0.33755627274513245)","(0.501670777797699, 0.3667464852333069)",1,1,2.993759155273437,3.242706298828125,"(-14.585881233215332, 19.317476272583008, 621.4150390625)","(44.17681121826172, 13.966060638427734, 629.6903076171875)","(9.032804489135742, 138.5021514892578, 39.76888656616211)","(-1.0423640012741089, 133.17095947265625, 37.82845687866211)",POINT (0.5162502825260162 0.3521513789892197),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,27,8564865095,20448412140,1,1,"(0.5325454473495483, 0.34075284004211426)","(0.5073898434638977, 0.3196766674518585)",1,1,2.981414794921875,3.1966552734375,"(-14.606440544128418, 19.350608825683594, 621.4999389648438)","(44.15795135498047, 13.976276397705078, 629.5596313476562)","(9.62561321258545, 137.91836547851562, 39.556396484375)","(0.9337255358695984, 141.7676544189453, 40.95737075805664)",POINT (0.519967645406723 0.3302147537469864),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,27,8564881763,20448428807,1,1,"(0.5397474765777588, 0.34605953097343445)","(0.5021889209747314, 0.31931933760643005)",1,1,2.971542358398437,3.170623779296875,"(-14.642557144165039, 19.34255027770996, 621.4341430664062)","(44.134788513183594, 13.977520942687988, 629.540771484375)","(12.114099502563477, 136.94915771484375, 39.203617095947266)","(-0.8633313179016113, 141.8328857421875, 40.98116683959961)",POINT (0.5209681987762451 0.3326894342899322),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,27,8564898436,20448445480,1,1,"(0.533445417881012, 0.3332688510417938)","(0.5020894408226013, 0.3216618597507477)",1,1,2.98291015625,3.1915435791015625,"(-14.680109977722168, 19.366369247436523, 621.4426879882812)","(44.101661682128906, 13.99557113647461, 629.401611328125)","(9.936594009399414, 139.2852020263672, 40.05387496948242)","(-0.8976929187774658, 141.40505981445312, 40.825435638427734)",POINT (0.5177674293518066 0.3274653553962708),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,27,8564931767,20448478810,1,1,"(0.5256604552268982, 0.29528549313545227)","(0.5005044341087341, 0.3464057147502899)",1,1,2.882232666015625,3.2029266357421875,"(-14.738882064819336, 19.335124969482422, 621.343994140625)","(44.038055419921875, 13.996322631835938, 629.1453857421875)","(7.246676445007324, 146.2223358154297, 42.578819274902344)","(-1.4453532695770264, 136.88592529296875, 39.180599212646484)",POINT (0.5130824446678162 0.3208456039428711),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,27,8564948436,20448495478,1,1,"(0.534597635269165, 0.3480626046657562)","(0.5060453414916992, 0.35343649983406067)",1,1,2.9809722900390625,3.218597412109375,"(-14.768586158752441, 19.31454086303711, 621.2357788085938)","(44.012481689453125, 13.985081672668457, 629.2479858398438)","(10.334694862365723, 136.5833282470703, 39.07044219970703)","(0.4691755771636963, 135.60183715820312, 38.713260650634766)",POINT (0.5203214883804321 0.3507495522499084),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,27,8564965104,20448512146,1,1,"(0.5295135974884033, 0.3457953631877899)","(0.504548966884613, 0.3180793523788452)",1,1,2.969345092773437,3.178924560546875,"(-14.786725997924805, 19.33246612548828, 621.2245483398438)","(43.99284362792969, 14.010492324829102, 629.3280029296875)","(8.57802677154541, 136.9973907470703, 39.22119903564453)","(-0.047876760363578796, 142.0593719482422, 41.063568115234375)",POINT (0.5170312821865082 0.3319373577833176),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,27,8564981771,20448528812,1,1,"(0.5339316129684448, 0.3457733988761902)","(0.5072758197784424, 0.3282143771648407)",1,1,2.9853515625,3.193939208984375,"(-14.810314178466797, 19.329248428344727, 621.1912841796875)","(43.974632263183594, 14.007389068603516, 629.4959106445312)","(10.104572296142578, 137.00140380859375, 39.222652435302734)","(0.8943201303482056, 140.20831298828125, 40.38987731933594)",POINT (0.5206037163734436 0.3369938880205154),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,27,8564998439,20448545480,1,1,"(0.5325503945350647, 0.3468804657459259)","(0.5143275260925293, 0.3013290762901306)",1,1,2.9533233642578125,3.1398162841796875,"(-14.853314399719238, 19.365421295166016, 621.2740478515625)","(43.94890594482422, 14.036651611328125, 629.5656127929688)","(9.62733268737793, 136.79920959472656, 39.149070739746094)","(3.3308608531951904, 145.11859130859375, 42.17702102661133)",POINT (0.523438960313797 0.3241047710180283),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,27,8565015106,20448562146,1,1,"(0.5360313057899475, 0.3311310410499573)","(0.5085136294364929, 0.2984268069267273)",1,1,2.935760498046875,3.1314239501953125,"(-14.888608932495117, 19.37073516845703, 621.3259887695312)","(43.914329528808594, 14.025135040283203, 629.4163208007812)","(10.830086708068848, 139.6756591796875, 40.195980072021484)","(1.322037935256958, 145.6486358642578, 42.36997985839844)",POINT (0.5222724676132202 0.3147789239883423),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,27,8565031775,20448578815,1,1,"(0.5296547412872314, 0.32922008633613586)","(0.5054608583450317, 0.27799344062805176)",1,1,2.93792724609375,3.084564208984375,"(-14.929984092712402, 19.378921508789062, 621.3024291992188)","(43.86301803588867, 14.019359588623047, 629.179443359375)","(8.626799583435059, 140.02467346191406, 40.322975158691406)","(0.26719796657562256, 149.38052368164062, 43.728271484375)",POINT (0.5175577998161316 0.3036067634820938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,27,8565048444,20448595483,1,1,"(0.5353921055793762, 0.3330428898334503)","(0.49917417764663696, 0.3285830616950989)",1,1,2.9392242431640625,3.172348022460937,"(-14.98006820678711, 19.373531341552734, 621.1826171875)","(43.81221389770508, 14.027424812316895, 629.10888671875)","(10.609210014343262, 139.32647705078125, 40.068878173828125)","(-1.9049955606460571, 140.1409912109375, 40.365386962890625)",POINT (0.5172831416130066 0.3308129757642746),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,27,8565065109,20448612148,1,1,"(0.529962956905365, 0.35823705792427063)","(0.5106549263000488, 0.33309096097946167)",1,1,3.011810302734375,3.1561279296875,"(-15.064201354980469, 19.375715255737305, 621.28515625)","(43.75138854980469, 14.048433303833008, 629.5477905273438)","(8.733319282531738, 134.72509765625, 38.39408874511719)","(2.061885356903076, 139.3176727294922, 40.06570816040039)",POINT (0.5203089416027069 0.3456640094518662),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,27,8565081778,20448628816,1,1,"(0.522485077381134, 0.29684188961982727)","(0.5060322880744934, 0.32750198245048523)",1,1,2.863433837890625,3.1582489013671875,"(-15.14197826385498, 19.346050262451172, 621.1215209960938)","(43.660369873046875, 14.019304275512695, 629.217041015625)","(6.149506092071533, 145.93809509277344, 42.47534942626953)","(0.4646436870098114, 140.33843994140625, 40.43723678588867)",POINT (0.5142586827278137 0.3121719360351562),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,1,27,8565098443,20448645481,1,1,"(0.4450031816959381, 0.23149080574512482)","(0.44019097089767456, 0.16682195663452148)",1,1,2.932647705078125,3.0611724853515625,"(-15.432306289672852, 19.42510986328125, 621.276611328125)","(43.3329963684082, 14.135066986083984, 629.4146728515625)","(-20.622451782226562, 157.87362670898438, 46.81950759887695)","(-22.285186767578125, 169.6845245361328, 51.11832046508789)",POINT (0.4425970762968063 0.1991563811898232),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,27,8565115111,20448662148,1,1,"(0.4367981553077698, 0.13643965125083923)","(0.4199084937572479, 0.1451263129711151)",1,1,2.840850830078125,3.1110076904296875,"(-15.605260848999023, 19.458986282348633, 621.322509765625)","(43.10086441040039, 14.193368911743164, 629.66552734375)","(-23.457490921020508, 175.2334442138672, 53.137969970703125)","(-29.293292999267578, 173.64695739746094, 52.56051254272461)",POINT (0.4283533245325088 0.1407829821109772),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
