,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,input3.1,input4.1,input5.1,  .1,cond.1,-----------.1,    .1,and.1,>.1,input1.2,21.1,>=.1,input4.2,110.1,>=.2,input5.2,56.1,-----------.3,-----------.4,    .2,and.2,or.1,=.1,input1.3,17.1,nan.7,=.2,input1.4,21.2,-----------.8,>=.3,input2.2,3.1,=.3,input4.3,110.2,>=.4,input5.3,56.2,-----------.9,-----------.10,    .3,and.3,or.2,-----------.11,input1.5,17.2,-----------.13,=.4,input1.6,21.3,-----------.14,-----------.15,input2.3,2.1,=.5,input3.2,156.1,>=.5,input4.4,11.1,>=.6,input5.4,1054.1,-----------.16,-----------.17,    .4,and.4,or.3,-----------.18,input1.7,17.3,-----------.20,=.6,input1.8,21.4,-----------.21,-----------.22,input2.4,2.2,=.7,input3.3,156.2,>=.7,input4.5,9.1,>=.8,input5.5,1054.2,-----------.23,    .5,else.1,-----------.24,-----------.25,question,code,choices
0,36,28,342958237956,1773634858,1,1,"(0.4613419771194458, 0.3349458873271942)","(0.47109249234199524, 0.3335484564304352)",1,1,2.80816650390625,2.76068115234375,"(-98.51036071777344, -1.3581143617630005, 487.1617126464844)","(-37.83135223388672, 3.1954169273376465, 498.830078125)","(-14.976972579956055, 138.97889709472656, 39.94243621826172)","(-11.607918739318848, 139.234130859375, 40.0352897644043)",POINT (0.4662172347307205 0.3342471718788147),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,28,342958254623,1773651525,1,1,"(0.46282824873924255, 0.3369564712047577)","(0.47723978757858276, 0.34984448552131653)",1,1,2.8180694580078125,2.794586181640625,"(-98.55827331542969, -1.3420917987823486, 487.27374267578125)","(-37.87239074707031, 3.2217493057250977, 498.9364013671875)","(-14.463441848754883, 138.6116943359375, 39.80877685546875)","(-9.483891487121582, 136.25787353515625, 38.95204544067383)",POINT (0.4700340181589127 0.3434004783630371),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,28,342958271291,1773668192,1,1,"(0.4626580476760864, 0.3402262330055237)","(0.47656357288360596, 0.33037424087524414)",1,1,2.8271942138671875,2.767440795898437,"(-98.62515258789062, -1.3260412216186523, 487.49041748046875)","(-37.87986755371094, 3.2300469875335693, 498.89410400390625)","(-14.522250175476074, 138.0145263671875, 39.59140396118164)","(-9.717531204223633, 139.8138427734375, 40.24635314941406)",POINT (0.4696108102798462 0.3353002369403839),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,28,342958287957,1773684858,1,1,"(0.46195873618125916, 0.3295012414455414)","(0.477935791015625, 0.32752442359924316)",1,1,2.8400421142578125,2.780548095703125,"(-98.6378173828125, -1.3071277141571045, 487.47314453125)","(-37.887672424316406, 3.2570559978485107, 498.90765380859375)","(-14.763871192932129, 139.97329711914062, 40.304344177246094)","(-9.243393898010254, 140.3343505859375, 40.435726165771484)",POINT (0.4699472635984421 0.3285128325223923),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,28,342958304625,1773701525,1,1,"(0.46218281984329224, 0.31723299622535706)","(0.46967118978500366, 0.3329792022705078)",1,1,2.83831787109375,2.7761383056640625,"(-98.637939453125, -1.2987983226776123, 487.47369384765625)","(-37.86955261230469, 3.273613929748535, 498.77020263671875)","(-14.686446189880371, 142.21392822265625, 41.119876861572266)","(-12.099031448364258, 139.33810424804688, 40.07313537597656)",POINT (0.465927004814148 0.3251060992479324),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,28,342958321296,1773718196,1,1,"(0.4679167568683624, 0.3104701638221741)","(0.47291141748428345, 0.3306396007537842)",1,1,2.816619873046875,2.775238037109375,"(-98.64824676513672, -1.2665317058563232, 487.56829833984375)","(-37.859100341796875, 3.2987582683563232, 498.96612548828125)","(-12.705223083496094, 143.44908142089844, 41.56938934326172)","(-10.979447364807129, 139.765380859375, 40.22870635986328)",POINT (0.4704140871763229 0.3205548822879791),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,28,342958337963,1773734862,1,1,"(0.44978612661361694, 0.34629419445991516)","(0.4579946994781494, 0.3376835882663727)",1,1,2.8461151123046875,2.7644500732421875,"(-98.75995635986328, -1.2148585319519043, 487.6712646484375)","(-37.9356803894043, 3.310633420944214, 498.88726806640625)","(-18.969818115234375, 136.9062957763672, 39.18802261352539)","(-16.133548736572266, 138.47891235351562, 39.760398864746094)",POINT (0.4538904130458832 0.3419888913631439),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,28,342958354631,1773751529,1,1,"(0.38053736090660095, 0.317840576171875)","(0.3976690173149109, 0.3173632323741913)",1,1,2.812362670898437,2.80615234375,"(-98.92097473144531, -1.1861289739608765, 487.4791259765625)","(-38.21540451049805, 3.3384084701538086, 498.9654846191406)","(-42.89701843261719, 142.10296630859375, 41.079471588134766)","(-36.977603912353516, 142.1901397705078, 41.11123275756836)",POINT (0.3891031891107559 0.3176019042730331),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,28,342958371299,1773768196,1,1,"(0.3893668055534363, 0.31980398297309875)","(0.4054412245750427, 0.3179524540901184)",1,1,2.827865600585937,2.8215789794921875,"(-98.89454650878906, -1.1932066679000854, 487.40374755859375)","(-38.20532989501953, 3.3413496017456055, 498.8970031738281)","(-39.846221923828125, 141.74436950683594, 40.948978424072266)","(-34.29209518432617, 142.08253479003906, 41.0720329284668)",POINT (0.3974040150642395 0.3188782185316086),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,36,28,342958387965,1773784862,1,1,"(0.3850398361682892, 0.32680216431617737)","(0.3975389003753662, 0.32129326462745667)",1,1,2.820159912109375,2.7963409423828125,"(-98.8823013305664, -1.1970393657684326, 487.323486328125)","(-38.17961120605469, 3.3308897018432617, 498.78851318359375)","(-41.34129333496094, 140.46624755859375, 40.48377227783203)","(-37.022552490234375, 141.47238159179688, 40.849945068359375)",POINT (0.3912893682718277 0.324047714471817),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
