,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,input.1,num-1.1,num-2.1,  .1,cond.1,-----------.1,    .1,zero.1,num-1.2,+.1,1.1,num-2.2,1.2,-----------.3,    .2,zero.2,num-2.3,input.2,-.1,num-1.3,1.3,1.4,nan.5,    .3,else.1,input.3,-.2,num-1.4,1.5,input.4,num-1.5,-.3,num-2.4,1.6,).1,).2,].1,).3,).4,question,code,choices
0,40,30,3678729333,3764567350,1,1,"(0.37616413831710815, 0.2298194169998169)","(0.3834603726863861, 0.17560485005378723)",1,1,3.205718994140625,3.2063140869140625,"(-42.96380615234375, -37.35871505737305, 676.52001953125)","(15.571167945861816, -39.83588409423828, 677.72216796875)","(-42.64292526245117, 158.59056091308594, 47.08045959472656)","(-40.11451721191406, 168.5211181640625, 50.69492721557617)",POINT (0.3798122555017471 0.2027121335268021),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,40,30,3678746000,3764584016,1,1,"(0.3731919825077057, 0.2308894693851471)","(0.3806045949459076, 0.1825685352087021)",1,1,3.216339111328125,3.22344970703125,"(-42.96786880493164, -37.36249542236328, 676.533203125)","(15.564937591552734, -39.86528015136719, 677.7098388671875)","(-43.672882080078125, 158.39456176757812, 47.00911331176758)","(-41.10414123535156, 167.24557495117188, 50.23064422607422)",POINT (0.3768982887268066 0.2067290022969246),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,40,30,3678762667,3764600683,1,1,"(0.3655337691307068, 0.22214585542678833)","(0.3815996050834656, 0.2018902450799942)",1,1,3.19378662109375,3.234725952148437,"(-42.977195739746094, -37.37158203125, 676.3402709960938)","(15.537047386169434, -39.87712097167969, 677.546875)","(-46.326744079589844, 159.99615478515625, 47.5920524597168)","(-40.75933837890625, 163.70639038085938, 48.9424934387207)",POINT (0.3735666871070862 0.2120180502533913),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,40,30,3678779335,3764617350,1,1,"(0.3680175244808197, 0.2478511482477188)","(0.38493767380714417, 0.1891947090625763)",1,1,3.2380523681640625,3.22601318359375,"(-43.021385192871094, -37.38926315307617, 676.3211669921875)","(15.48532485961914, -39.88758087158203, 677.5621337890625)","(-45.46603775024414, 155.2876739501953, 45.8783073425293)","(-39.602577209472656, 166.03184509277344, 49.78889846801758)",POINT (0.3764775991439819 0.2185229286551476),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,
0,40,30,3678796007,3764634022,1,1,"(0.37205377221107483, 0.243757963180542)","(0.3782179355621338, 0.18667826056480408)",1,1,3.2241363525390625,3.218994140625,"(-43.10212707519531, -37.440574645996094, 676.5400390625)","(15.427972793579102, -39.92587661743164, 677.9073486328125)","(-44.067325592041016, 156.03746032714844, 46.151180267333984)","(-41.93122100830078, 166.49278259277344, 49.95663070678711)",POINT (0.3751358538866043 0.215218111872673),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,30,3678812674,3764650689,1,1,"(0.366597443819046, 0.2256363332271576)","(0.38502734899520874, 0.18885032832622528)",1,1,3.213729858398437,3.2109527587890625,"(-43.18346405029297, -37.50663757324219, 676.822509765625)","(15.376545906066895, -39.95751953125, 678.02392578125)","(-45.95814895629883, 159.35679626464844, 47.359371185302734)","(-39.57150650024414, 166.09494018554688, 49.81181716918945)",POINT (0.3758123964071274 0.2072433307766914),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,40,30,3678829341,3764667355,1,1,"(0.36629757285118103, 0.24095237255096436)","(0.38248997926712036, 0.20260781049728394)",1,1,3.2218170166015625,3.212860107421875,"(-43.223365783691406, -37.54854202270508, 676.6006469726562)","(15.304313659667969, -39.98439025878906, 677.6328125)","(-46.06205368041992, 156.5513153076172, 46.338279724121094)","(-40.45079803466797, 163.574951171875, 48.894657135009766)",POINT (0.3743937760591507 0.2217800915241242),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,30,3678846008,3764684022,1,1,"(0.3749094605445862, 0.22240367531776428)","(0.38795945048332214, 0.19556032121181488)",1,1,3.2052001953125,3.215576171875,"(-43.29241943359375, -37.62555694580078, 676.6045532226562)","(15.233078002929688, -40.05843734741211, 677.826904296875)","(-43.07772445678711, 159.94891357421875, 47.57487106323242)","(-38.555419921875, 164.86585998535156, 49.36445999145508)",POINT (0.3814344555139542 0.2089819982647896),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
0,40,30,3678862675,3764700688,1,1,"(0.3741518557071686, 0.24147851765155792)","(0.3830440938472748, 0.19068197906017303)",1,1,3.234832763671875,3.230133056640625,"(-43.37510299682617, -37.728065490722656, 676.861328125)","(15.183906555175781, -40.135719299316406, 678.1598510742188)","(-43.34026336669922, 156.4549560546875, 46.30316925048828)","(-40.25878143310547, 165.75941467285156, 49.689727783203125)",POINT (0.3785979747772217 0.2160802483558655),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,40,30,3678879342,3764717355,1,1,"(0.3682667016983032, 0.23465421795845032)","(0.37830495834350586, 0.19721202552318573)",1,1,3.210723876953125,3.2021026611328125,"(-43.41353225708008, -37.78742218017578, 676.93310546875)","(15.149219512939453, -40.173500061035156, 678.148681640625)","(-45.379669189453125, 157.70497131347656, 46.75812530517578)","(-41.90105438232422, 164.56332397460938, 49.254364013671875)",POINT (0.3732858300209045 0.215933121740818),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
