,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,long.1,long.2,operate.1,int.1,n.1,switch.1,n.2,case.1,0.1,return.1,0.2,case.2,1.1,return.2,1.2,default.1,long.3,long.4,mystery1.1,=.1,0.3,long.5,long.6,mystery2.1,=.2,1.3,for.1,int.2,i.1,=.3,2.1,i.2,n.3,<=.1,++i.1,-----------.6,long.7,long.8,mystery3.1,=.4,mystery1.2,+.1,mystery2.2,mystery1.3,=.5,mystery2.3,mystery2.4,=.6,mystery3.2,-----------.8,return.3,mystery2.5,-----------.10,-----------.11,question,code,choices
0,38,24,687981249995,1619645364,1,1,"(0.49074098467826843, 0.4519379436969757)","(0.46019479632377625, 0.38885268568992615)",1,1,2.98199462890625,2.833892822265625,"(-17.99149513244629, 22.20615005493164, 563.7119140625)","(43.61724853515625, 24.231565475463867, 561.709228515625)","(-4.818889617919922, 117.61185455322266, 32.16545104980469)","(-15.3733549118042, 129.133544921875, 36.358978271484375)",POINT (0.4754678905010223 0.4203953146934509),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,24,687981266662,1619662030,1,1,"(0.4930608570575714, 0.4495897591114044)","(0.46092790365219116, 0.3828834891319275)",1,1,2.955596923828125,2.8403472900390625,"(-17.996395111083984, 22.208694458007812, 563.6942138671875)","(43.616851806640625, 24.235916137695312, 561.691650390625)","(-4.01729154586792, 118.04072570800781, 32.321502685546875)","(-15.120051383972168, 130.22373962402344, 36.75577926635742)",POINT (0.4769943803548813 0.416236624121666),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
0,38,24,687981283329,1619678697,1,1,"(0.4947488605976105, 0.45691660046577454)","(0.4652058184146881, 0.3828520178794861)",1,1,2.9736785888671875,2.8273162841796875,"(-18.000267028808594, 22.211788177490234, 563.64111328125)","(43.61161804199219, 24.245849609375, 561.691650390625)","(-3.4340627193450928, 116.70259094238281, 31.8344669342041)","(-13.641922950744629, 130.2294921875, 36.75785827636719)",POINT (0.4799773395061493 0.4198843091726303),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,24,687981300002,1619695369,1,1,"(0.4912087321281433, 0.4662860631942749)","(0.4633616507053375, 0.3877597749233246)",1,1,2.9821929931640625,2.8717041015625,"(-18.00821304321289, 22.207626342773438, 563.5968017578125)","(43.602989196777344, 24.248676300048828, 561.6845703125)","(-4.657254695892334, 114.9913558959961, 31.21164321899414)","(-14.279135704040527, 129.33314514160156, 36.431617736816406)",POINT (0.4772851914167404 0.4270229190587997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,24,687981316668,1619712035,1,1,"(0.4961027503013611, 0.46291637420654297)","(0.456375390291214, 0.3878002166748047)",1,1,2.9976959228515625,2.882232666015625,"(-18.02594757080078, 22.206480026245117, 563.5340576171875)","(43.58726119995117, 24.25641632080078, 561.7135009765625)","(-2.9662528038024902, 115.60679626464844, 31.43561553955078)","(-16.693063735961914, 129.32577514648438, 36.428958892822266)",POINT (0.4762390702962875 0.4253582954406738),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,24,687981333336,1619728702,1,1,"(0.49182945489883423, 0.45861271023750305)","(0.4629858434200287, 0.385672926902771)",1,1,3.0124053955078125,2.88128662109375,"(-18.040363311767578, 22.193939208984375, 563.48876953125)","(43.57350158691406, 24.268564224243164, 561.7944946289062)","(-4.4427900314331055, 116.39281463623047, 31.721708297729492)","(-14.40898323059082, 129.7142791748047, 36.570369720458984)",POINT (0.4774076491594315 0.422142818570137),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,24,687981350002,1619745368,1,1,"(0.4894186854362488, 0.4542666971683502)","(0.45571035146713257, 0.3899790644645691)",1,1,3.0105133056640625,2.894027709960937,"(-18.049152374267578, 22.19229507446289, 563.5147705078125)","(43.552188873291016, 24.270130157470703, 561.7357177734375)","(-5.275767803192139, 117.18653869628906, 32.01063537597656)","(-16.922849655151367, 128.92784118652344, 36.284080505371094)",POINT (0.4725645184516907 0.4221228808164597),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,24,687981366670,1619762035,1,1,"(0.4967018961906433, 0.4502316415309906)","(0.46340352296829224, 0.39932265877723694)",1,1,3.0006561279296875,2.907943725585937,"(-18.071372985839844, 22.199440002441406, 563.6633911132812)","(43.530677795410156, 24.275211334228516, 561.7300415039062)","(-2.759247303009033, 117.92350006103516, 32.27885055541992)","(-14.264663696289062, 127.22134399414062, 35.663002014160156)",POINT (0.4800527095794678 0.4247771501541138),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,24,687981383337,1619778702,1,1,"(0.5013806223869324, 0.4599447250366211)","(0.4674728214740753, 0.3897700905799866)",1,1,3.05029296875,2.932723999023437,"(-18.044095993041992, 22.246295928955078, 563.6124877929688)","(43.535133361816406, 24.323436737060547, 561.74658203125)","(-1.1426292657852173, 116.14952087402344, 31.63320541381836)","(-12.858621597290039, 128.96600341796875, 36.2979736328125)",POINT (0.4844267219305038 0.4248574078083038),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,24,687981400004,1619795368,1,1,"(0.5143091678619385, 0.3756957948207855)","(0.4796833395957947, 0.3180401027202606)",1,1,3.020172119140625,2.9265289306640625,"(-17.939931869506836, 22.37866973876953, 563.9522094726562)","(43.540252685546875, 24.439950942993164, 561.9490966796875)","(3.3245253562927246, 131.53648376464844, 37.233558654785156)","(-8.639575958251953, 142.06654357910156, 41.06618118286133)",POINT (0.4969962537288666 0.3468679487705231),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
