,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,using.1,std;.1,namespace.1,n>0.1,n==3.1,n=10.1,n--.1,n.1,main.1,int.1,int.2,if.1,for.1,cout.1,cout.2,countdown.1,break.1,aborted.1,<<.1,<<.2,<<.3,-----------.2,-----------.5,-----------.9,-----------.12,-----------.13,-----------.14,-----------.15,",.8",question,code,choices
0,26,17,642082936,804536371,1,1,"(0.44132596254348755, 0.2502107620239258)","(0.45684826374053955, 0.22776004672050476)",1,1,3.435455322265625,3.2780303955078125,"(-83.3709716796875, 7.473788738250732, 589.7830200195312)","(-18.59587860107422, 7.126962661743164, 591.8739624023438)","(-20.061975479125977, 154.85546875, 45.72100830078125)","(-14.682933807373047, 158.96778869628906, 47.21776580810547)",POINT (0.4490871131420136 0.2389854043722153),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
0,26,17,642099604,804553038,1,1,"(0.4407499432563782, 0.24325032532215118)","(0.45918092131614685, 0.22719158232212067)",1,1,3.460968017578125,3.285629272460937,"(-83.3326187133789, 7.478043556213379, 589.7529907226562)","(-18.55664825439453, 7.134159088134766, 592.0506591796875)","(-20.261594772338867, 156.1304168701172, 46.185054779052734)","(-13.874591827392578, 159.07191467285156, 47.25568389892578)",POINT (0.4499654322862625 0.2352209538221359),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
0,26,17,642116271,804569705,1,1,"(0.4430208206176758, 0.2567048668861389)","(0.4583994150161743, 0.22072668373584747)",1,1,3.4890899658203125,3.2841949462890625,"(-83.28877258300781, 7.487983703613281, 589.6652221679688)","(-18.521984100341797, 7.132928371429443, 592.1109619140625)","(-19.474651336669922, 153.6659393310547, 45.28801727294922)","(-14.145397186279297, 160.256103515625, 47.68669128417969)",POINT (0.450710117816925 0.2387157753109932),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
0,26,17,642132937,804586371,1,1,"(0.4411031901836395, 0.24216148257255554)","(0.45569127798080444, 0.22225983440876007)",1,1,3.491424560546875,3.292327880859375,"(-83.27052307128906, 7.508421421051025, 589.5904541015625)","(-18.508277893066406, 7.1426682472229, 592.1505126953125)","(-20.13916778564453, 156.32986450195312, 46.25766372680664)","(-15.083869934082031, 159.97528076171875, 47.58447265625)",POINT (0.448397234082222 0.2322106584906578),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
0,26,17,642149604,804603037,1,1,"(0.4465537369251251, 0.25666356086730957)","(0.45600587129592896, 0.224788099527359)",1,1,3.48980712890625,3.301483154296875,"(-83.28272247314453, 7.527768135070801, 589.6469116210938)","(-18.499820709228516, 7.143830299377441, 592.0734252929688)","(-18.250354766845703, 153.67349243164062, 45.29079055786133)","(-14.974849700927734, 159.5121612548828, 47.41591262817383)",POINT (0.451279804110527 0.2407258301973343),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
0,26,17,642166271,804619704,1,1,"(0.4463328719139099, 0.2614125609397888)","(0.4559207558631897, 0.2139631062746048)",1,1,3.4847869873046875,3.30206298828125,"(-83.30500793457031, 7.543156623840332, 589.6895751953125)","(-18.514110565185547, 7.158094882965088, 592.1400146484375)","(-18.326894760131836, 152.80360412597656, 44.97421646118164)","(-15.004344940185547, 161.4949951171875, 48.13759231567383)",POINT (0.4511268138885498 0.2376878336071968),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
0,26,17,642182939,804636371,1,1,"(0.4445321559906006, 0.2503691613674164)","(0.45756274461746216, 0.21342095732688904)",1,1,3.472625732421875,3.2847900390625,"(-83.35749816894531, 7.551784992218018, 589.7974853515625)","(-18.549999237060547, 7.176324844360352, 592.0792236328125)","(-18.950912475585938, 154.82644653320312, 45.71044158935547)","(-14.43533706665039, 161.59429931640625, 48.17374038696289)",POINT (0.4510474503040314 0.2318950593471527),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
0,26,17,642199606,804653038,1,1,"(0.44604235887527466, 0.24251504242420197)","(0.45662733912467957, 0.2243690937757492)",1,1,3.470489501953125,3.316131591796875,"(-83.413818359375, 7.55817174911499, 589.8527221679688)","(-18.588008880615234, 7.199285507202148, 591.989501953125)","(-18.42755699157715, 156.2650909423828, 46.234073638916016)","(-14.759495735168457, 159.5889129638672, 47.443824768066406)",POINT (0.4513348489999771 0.2334420680999756),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
0,26,17,642216274,804669705,1,1,"(0.44532522559165955, 0.23968830704689026)","(0.4571761190891266, 0.2230791300535202)",1,1,3.4852752685546875,3.2949981689453125,"(-83.43727111816406, 7.543857574462891, 589.7666015625)","(-18.624107360839844, 7.213529586791992, 591.9776611328125)","(-18.676082611083984, 156.78286743164062, 46.422515869140625)","(-14.569310188293457, 159.82521057128906, 47.52983856201172)",POINT (0.4512506723403931 0.2313837185502052),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
0,26,17,642232941,804686372,1,1,"(0.4442409873008728, 0.2477644830942154)","(0.4543132781982422, 0.2264702320098877)",1,1,3.4687957763671875,3.3239898681640625,"(-83.45813751220703, 7.550678730010986, 589.6317749023438)","(-18.666751861572266, 7.243796348571777, 591.88818359375)","(-19.05181312561035, 155.3035430908203, 45.88411331176758)","(-15.561405181884766, 159.2040557861328, 47.30375289916992)",POINT (0.4492771327495575 0.2371173575520515),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
