,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,int.1,afunc.1,const.1,-----------.1,std::vector<int>.1,inputList.1,-----------.2,-----------.3,std::unordered_map.1,int.2,int.3,Map.1,for.1,int.4,number.1,-----------.4,inputList.2,-----------.5,number.2,++.1,-----------.6,int.5,result2.1,=.1,inputList.3,0.1,-----------.7,int.6,result1.1,=.2,Map.2,inputList.4,0.2, .1,-----------.8,-----------.9,for.2,const.2,auto.1,entry.1,-----------.10,Map.3,if.1,second.1,>.12,result1.2,result2.2,=.3,entry.2,first.1,result1.3,=.4,entry.3,second.2,-----------.13,-----------.14,return.1,result2.3,-----------.15,question,code,choices
0,43,14,76129159582,7079318233,1,1,"(0.6887580752372742, 0.1499657779932022)","(0.674720048904419, 0.09165191650390625)",1,1,2.656112670898437,2.5529022216796875,"(-100.24333190917969, -37.90171813964844, 588.7314453125)","(-39.7772331237793, -46.114410400390625, 591.3056640625)","(63.60102462768555, 172.76309204101562, 52.238807678222656)","(58.750526428222656, 183.413330078125, 56.11520767211914)",POINT (0.6817390620708466 0.1208088472485542),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,14,76129176248,7079334899,1,1,"(0.6864275336265564, 0.15126584470272064)","(0.6761258840560913, 0.09773139655590057)",1,1,2.660369873046875,2.522079467773437,"(-100.24331665039062, -37.902259826660156, 588.73095703125)","(-39.7748908996582, -46.10600662231445, 591.2866821289062)","(62.7957763671875, 172.52566528320312, 52.15235900878906)","(59.236297607421875, 182.30299377441406, 55.71108627319336)",POINT (0.6812767088413239 0.1244986206293106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,14,76129192916,7079351566,1,1,"(0.6869380474090576, 0.14088056981563568)","(0.6750295758247375, 0.08191122859716415)",1,1,2.6409149169921875,2.5164794921875,"(-100.25420379638672, -37.89109420776367, 588.7389526367188)","(-39.78289031982422, -46.08952331542969, 591.29541015625)","(62.9721565246582, 174.42237854003906, 52.84278106689453)","(58.85749435424805, 185.19235229492188, 56.762699127197266)",POINT (0.6809838116168976 0.1113958992063999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,14,76129209583,7079368233,1,1,"(0.6901294589042664, 0.1382540911436081)","(0.6807867288589478, 0.12404271960258484)",1,1,2.665069580078125,2.5606842041015625,"(-100.26468658447266, -37.85956573486328, 588.7327270507812)","(-39.78290939331055, -46.039730072021484, 591.2655029296875)","(64.07488250732422, 174.90206909179688, 53.017333984375)","(60.846710205078125, 177.49758911132812, 53.96205139160156)",POINT (0.6854580938816071 0.1311484053730965),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,14,76129226251,7079384900,1,1,"(0.6863285899162292, 0.1496686339378357)","(0.6747331023216248, 0.10254427045583725)",1,1,2.6508941650390625,2.5526885986328125,"(-100.26791381835938, -37.84529113769531, 588.6605224609375)","(-39.797607421875, -46.018699645996094, 591.26318359375)","(62.76158905029297, 172.8173370361328, 52.25859451293945)","(58.75505447387695, 181.42398071289062, 55.39113998413086)",POINT (0.680530846118927 0.1261064521968365),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,14,76129242917,7079401566,1,1,"(0.6843751072883606, 0.15047302842140198)","(0.6822168231010437, 0.09837033599615097)",1,1,2.64801025390625,2.538665771484375,"(-100.29000091552734, -37.828269958496094, 588.61376953125)","(-39.836063385009766, -45.993839263916016, 591.375)","(62.08661651611328, 172.67044067382812, 52.205116271972656)","(61.340858459472656, 182.1863250732422, 55.6685791015625)",POINT (0.6832959651947021 0.1244216822087765),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,14,76129259585,7079418233,1,1,"(0.6815109252929688, 0.15197907388210297)","(0.6807005405426025, 0.09734202921390533)",1,1,2.646514892578125,2.4879608154296875,"(-100.33751678466797, -37.82398223876953, 588.6092529296875)","(-39.87610626220703, -45.964149475097656, 591.2926635742188)","(61.09696960449219, 172.39537048339844, 52.10501480102539)","(60.816959381103516, 182.3740997314453, 55.73695373535156)",POINT (0.6811057329177856 0.1246605515480042),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,14,76129276257,7079434904,1,1,"(0.6932874917984009, 0.1260957419872284)","(0.6779918074607849, 0.10286714136600494)",1,1,2.60687255859375,2.5437164306640625,"(-100.40879821777344, -37.816078186035156, 588.69775390625)","(-39.917335510253906, -45.93178939819336, 591.2978515625)","(65.16606140136719, 177.1226348876953, 53.82554244995117)","(59.881011962890625, 181.36502075195312, 55.36968231201172)",POINT (0.6856396496295929 0.1144814416766167),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,14,76129292924,7079451571,1,1,"(0.6865072250366211, 0.13622117042541504)","(0.6822625398635864, 0.11442585289478302)",1,1,2.6316680908203125,2.553619384765625,"(-100.48764038085938, -37.80776596069336, 588.8447265625)","(-39.991004943847656, -45.86885452270508, 591.4058227539062)","(62.82328414916992, 175.27334594726562, 53.152530670166016)","(61.35667037963867, 179.2539825439453, 54.6013298034668)",POINT (0.6843848824501038 0.125323511660099),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,43,14,76129309592,7079468238,1,1,"(0.6643908023834229, 0.13216917216777802)","(0.660666823387146, 0.08939648419618607)",1,1,2.6029815673828125,2.517562866210937,"(-100.66297149658203, -37.77194595336914, 588.91015625)","(-40.129486083984375, -45.76716613769531, 591.348876953125)","(55.1815299987793, 176.01339721679688, 53.42184066772461)","(53.89479446411133, 183.82525634765625, 56.265132904052734)",POINT (0.6625288128852844 0.110782828181982),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
