,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,lst.1,cons.1,cons.2,cons.3,'a.1,'b.1,cons.4,cons.5,-----------.1,cons.6,'d.1,'.2,().3,-----------.4,-----------.5,'.6,().7,-----------.8,-----------.9,cons.7,'e.1,'.10,().11,).12,).13,).14,question,code,choices
0,6,26,3975066190,4193592954,1,1,"(0.4574717879295349, 0.4028699994087219)","(0.4365496337413788, 0.37860584259033203)",1,1,2.544052124023437,2.552825927734375,"(-34.34673309326172, -49.00788879394531, 630.46484375)","(27.16454315185547, -42.07856750488281, 626.7059326171875)","(-14.466861724853516, 126.89266967773438, 35.54338073730469)","(-21.717151641845703, 131.33717346191406, 37.161033630371094)",POINT (0.4470107108354568 0.390737920999527),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,26,3975082856,4193609620,1,1,"(0.45633935928344727, 0.40453723073005676)","(0.43067827820777893, 0.3874276876449585)",1,1,2.5535888671875,2.5620269775390625,"(-34.38334655761719, -48.931312561035156, 630.3057250976562)","(27.12885284423828, -41.986610412597656, 626.6640625)","(-14.85927677154541, 126.58727264404297, 35.4322624206543)","(-23.751787185668945, 129.7212677001953, 36.572898864746094)",POINT (0.4435088187456131 0.3959824591875076),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,26,3975099524,4193626287,1,1,"(0.46266621351242065, 0.39610448479652405)","(0.42934703826904297, 0.38297802209854126)",1,1,2.531280517578125,2.5668487548828125,"(-34.4317741394043, -48.90369415283203, 630.45458984375)","(27.098003387451172, -41.93378829956055, 626.6234130859375)","(-12.666793823242188, 128.1319122314453, 35.994468688964844)","(-24.213096618652344, 130.5363006591797, 36.869590759277344)",POINT (0.4460066258907318 0.3895412534475326),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,26,3975116198,4193642961,1,1,"(0.46963855624198914, 0.3896273076534271)","(0.42855116724967957, 0.3844590187072754)",1,1,2.530914306640625,2.558837890625,"(-34.439064025878906, -48.89910125732422, 630.4539794921875)","(27.081382751464844, -41.91149139404297, 626.428955078125)","(-10.250619888305664, 129.318359375, 36.42624282836914)","(-24.488901138305664, 130.26502990722656, 36.770835876464844)",POINT (0.4490948617458344 0.3870431631803513),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,26,3975132865,4193659627,1,1,"(0.4562865197658539, 0.40296971797943115)","(0.4229814410209656, 0.395943820476532)",1,1,2.5307769775390625,2.574432373046875,"(-34.40277862548828, -48.91777420043945, 630.3035888671875)","(27.099809646606445, -41.93744659423828, 626.3182373046875)","(-14.877599716186523, 126.87439727783203, 35.53676223754883)","(-26.419015884399414, 128.1613311767578, 36.00518798828125)",POINT (0.4396339803934097 0.3994567692279816),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,26,3975149532,4193676294,1,1,"(0.45642513036727905, 0.40977320075035095)","(0.4232664704322815, 0.3968798816204071)",1,1,2.504974365234375,2.5642547607421875,"(-34.35679626464844, -48.948028564453125, 630.132568359375)","(27.139080047607422, -41.97517395019531, 626.0972290039062)","(-14.829551696777344, 125.6281967163086, 35.08317565917969)","(-26.32024383544922, 127.98990631103516, 35.942691802978516)",POINT (0.4398458003997803 0.403326541185379),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,26,3975166200,4193692961,1,1,"(0.46085676550865173, 0.3987506031990051)","(0.41392311453819275, 0.3764686584472656)",1,1,2.542327880859375,2.5507965087890625,"(-34.31770706176758, -49.02422332763672, 630.357421875)","(27.18313980102539, -42.029136657714844, 625.7037963867188)","(-13.29383659362793, 127.64722442626953, 35.818031311035156)","(-29.558063507080078, 131.7286376953125, 37.30354309082031)",POINT (0.4373899400234222 0.3876096308231354),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,26,3975182866,4193709627,1,1,"(0.4610731899738312, 0.38881707191467285)","(0.42373126745224, 0.38771525025367737)",1,1,2.527496337890625,2.5652618408203125,"(-34.27146911621094, -49.06796646118164, 630.4727783203125)","(27.25115203857422, -42.10877227783203, 626.023681640625)","(-13.218838691711426, 129.46676635742188, 36.48026657104492)","(-26.1591739654541, 129.66859436035156, 36.553714752197266)",POINT (0.4424022287130356 0.3882661610841751),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,26,3975199534,4193726294,1,1,"(0.4642719030380249, 0.4004655182361603)","(0.42560920119285583, 0.3937772810459137)",1,1,2.526336669921875,2.5477752685546875,"(-34.242462158203125, -49.0791015625, 630.364990234375)","(27.30797004699707, -42.158409118652344, 626.1050415039062)","(-12.110373497009277, 127.33308410644531, 35.7037353515625)","(-25.50840187072754, 128.55819702148438, 36.14958190917969)",POINT (0.4449405521154404 0.397121399641037),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,26,3975216201,4193742961,1,1,"(0.45975828170776367, 0.39197370409965515)","(0.42907240986824036, 0.3925159275531769)",1,1,2.519378662109375,2.53387451171875,"(-34.19685363769531, -49.063499450683594, 629.9500732421875)","(27.337261199951172, -42.188961029052734, 626.0811157226562)","(-13.674505233764648, 128.88858032226562, 36.269775390625)","(-24.308273315429688, 128.7892303466797, 36.23371505737305)",POINT (0.444415345788002 0.392244815826416),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,26,3975232868,4193759627,1,1,"(0.45694106817245483, 0.4037942588329315)","(0.4300905764102936, 0.39084452390670776)",1,1,2.5323638916015625,2.551361083984375,"(-34.19676971435547, -49.07659149169922, 630.0159912109375)","(27.329730987548828, -42.19493103027344, 626.103759765625)","(-14.650772094726562, 126.723388671875, 35.48173141479492)","(-23.955442428588867, 129.0954132080078, 36.34505081176758)",POINT (0.4435158222913742 0.3973193913698196),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,26,3975249539,4193776298,1,1,"(0.4618953466415405, 0.39887404441833496)","(0.4235338568687439, 0.3960191011428833)",1,1,2.530242919921875,2.55731201171875,"(-34.228057861328125, -49.079078674316406, 630.233642578125)","(27.307945251464844, -42.167137145996094, 626.104248046875)","(-12.93393611907959, 127.62460327148438, 35.80983352661133)","(-26.227584838867188, 128.14755249023438, 36.00015640258789)",POINT (0.4427146017551422 0.3974465727806091),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,26,3975266207,4193792965,1,1,"(0.4594837427139282, 0.3957042396068573)","(0.4306618571281433, 0.38055896759033203)",1,1,2.527008056640625,2.54437255859375,"(-34.26420593261719, -49.06670379638672, 630.4515380859375)","(27.262054443359375, -42.116973876953125, 626.10986328125)","(-13.769641876220703, 128.20523071289062, 36.021121978759766)","(-23.75747299194336, 130.97943115234375, 37.030792236328125)",POINT (0.4450727999210358 0.3881316035985947),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,26,3975282873,4193809631,1,1,"(0.4619864821434021, 0.41595762968063354)","(0.4200304448604584, 0.38410890102386475)",1,1,2.500946044921875,2.5289459228515625,"(-34.30556869506836, -48.93511962890625, 630.3583984375)","(27.207927703857422, -42.008296966552734, 625.83203125)","(-12.902341842651367, 124.4953842163086, 34.67087173461914)","(-27.4416446685791, 130.3291778564453, 36.79413604736328)",POINT (0.4410084635019302 0.4000332653522492),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,26,3975299541,4193826298,1,1,"(0.45070138573646545, 0.3874402940273285)","(0.41893860697746277, 0.39096036553382874)",1,1,2.528472900390625,2.52978515625,"(-34.32288360595703, -48.8587646484375, 630.0908813476562)","(27.153553009033203, -41.91204071044922, 625.7490844726562)","(-16.813045501708984, 129.7189483642578, 36.57206726074219)","(-27.820009231567383, 129.07418823242188, 36.337364196777344)",POINT (0.4348199963569641 0.3892003297805786),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,26,3975316207,4193842964,1,1,"(0.45387712121009827, 0.4084393382072449)","(0.4249543845653534, 0.3827614486217499)",1,1,2.5268096923828125,2.5690460205078125,"(-34.37615203857422, -48.78194046020508, 630.2191162109375)","(27.118255615234375, -41.830772399902344, 626.2088623046875)","(-15.712533950805664, 125.87252807617188, 35.17209243774414)","(-25.73532485961914, 130.57595825195312, 36.884056091308594)",POINT (0.4394157528877258 0.3956003934144974),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,26,3975332875,4193859631,1,1,"(0.4568823277950287, 0.40076178312301636)","(0.42990198731422424, 0.39639970660209656)",1,1,2.529037475585937,2.523040771484375,"(-34.434146881103516, -48.71519470214844, 630.4984130859375)","(27.071701049804688, -41.739288330078125, 626.2548217773438)","(-14.671123504638672, 127.27883911132812, 35.68393325805664)","(-24.02079200744629, 128.07785034179688, 35.974735260009766)",POINT (0.4433921575546265 0.3985807448625565),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,26,3975349542,4193876298,1,1,"(0.4642438590526581, 0.3870023488998413)","(0.41977667808532715, 0.38146090507507324)",1,1,2.51287841796875,2.5574188232421875,"(-34.48261642456055, -48.68421936035156, 630.6478271484375)","(27.027633666992188, -41.66488265991211, 625.9564208984375)","(-12.120080947875977, 129.79916381835938, 36.60129165649414)","(-27.529592514038086, 130.814208984375, 36.97069549560547)",POINT (0.4420102685689926 0.3842316269874573),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,26,3975366209,4193892964,1,1,"(0.47082218527793884, 0.39398685097694397)","(0.4201182425022125, 0.37514394521713257)",1,1,2.545135498046875,2.5492095947265625,"(-34.494693756103516, -48.687896728515625, 630.7349243164062)","(27.0089111328125, -41.638973236083984, 625.9146118164062)","(-9.840455055236816, 128.5198211669922, 36.135581970214844)","(-27.411222457885742, 131.97128295898438, 37.39187240600586)",POINT (0.4454702138900757 0.3845653980970383),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,26,3975382879,4193909634,1,1,"(0.4706922769546509, 0.40722161531448364)","(0.42359891533851624, 0.37691229581832886)",1,1,2.568084716796875,2.5465850830078125,"(-34.49468994140625, -48.688194274902344, 630.73486328125)","(27.007713317871094, -41.633819580078125, 625.827880859375)","(-9.885468482971191, 126.09557342529297, 35.253292083740234)","(-26.205053329467773, 131.64735412597656, 37.274017333984375)",POINT (0.4471455961465836 0.3920669555664062),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,26,3975399547,4193926301,1,1,"(0.46933746337890625, 0.40739330649375916)","(0.4193115234375, 0.3923584818840027)",1,1,2.53350830078125,2.548126220703125,"(-34.48497772216797, -48.72270202636719, 630.7362670898438)","(27.027931213378906, -41.68578338623047, 625.9337158203125)","(-10.354971885681152, 126.06412506103516, 35.24185562133789)","(-27.690784454345703, 128.81808471679688, 36.24415588378906)",POINT (0.4443244934082031 0.3998758941888809),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,26,3975416213,4193942967,1,1,"(0.4626801013946533, 0.39769867062568665)","(0.42391782999038696, 0.4133594036102295)",1,1,2.5297393798828125,2.56744384765625,"(-34.429290771484375, -48.780582427978516, 630.4556884765625)","(27.070772171020508, -41.75923156738281, 626.14453125)","(-12.6619873046875, 127.83991241455078, 35.888153076171875)","(-26.094526290893555, 124.97132110595703, 34.844058990478516)",POINT (0.4432989656925201 0.4055290371179581),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,26,3975432881,4193959634,1,1,"(0.45173534750938416, 0.38499364256858826)","(0.4215244948863983, 0.3851855993270874)",1,1,2.5331268310546875,2.552398681640625,"(-34.4149169921875, -48.83732986450195, 630.2804565429688)","(27.073850631713867, -41.81768035888672, 625.9301147460938)","(-16.454742431640625, 130.16712951660156, 36.7351188659668)","(-26.923908233642578, 130.13192749023438, 36.722442626953125)",POINT (0.4366299211978912 0.3850896209478378),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6,26,3975449548,4193976301,1,1,"(0.41854119300842285, 0.3310912847518921)","(0.37461531162261963, 0.31031668186187744)",1,1,2.53228759765625,2.552597045898437,"(-34.51171112060547, -48.729087829589844, 630.689697265625)","(26.976268768310547, -41.76136016845703, 626.0023193359375)","(-27.957735061645508, 140.04046630859375, 40.32881164550781)","(-43.17966079711914, 143.8457794189453, 41.71382141113281)",POINT (0.3965782523155212 0.3207039833068848),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,26,3975466215,4193992967,1,1,"(0.41108793020248413, 0.30751603841781616)","(0.36584776639938354, 0.28051120042800903)",1,1,2.55743408203125,2.548812866210937,"(-34.465579986572266, -48.80292510986328, 630.58447265625)","(26.95636749267578, -41.8198127746582, 625.875)","(-30.540550231933594, 144.35874938964844, 41.90061569213867)","(-46.217933654785156, 149.30528259277344, 43.70093536376953)",POINT (0.3884678483009338 0.2940136194229126),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,26,3975482882,4194009634,1,1,"(0.4139432907104492, 0.30149149894714355)","(0.36389222741127014, 0.2835194170475006)",1,1,2.56396484375,2.548812866210937,"(-34.446311950683594, -48.858646392822266, 630.45361328125)","(26.991718292236328, -41.873783111572266, 625.7630615234375)","(-29.551067352294922, 145.46229553222656, 42.30219650268555)","(-46.895591735839844, 148.7542724609375, 43.5003662109375)",POINT (0.3889177590608597 0.2925054579973221),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,6,26,3975499550,4194026301,1,1,"(0.40935102105140686, 0.31122511625289917)","(0.36662787199020386, 0.301139235496521)",1,1,2.5603790283203125,2.5550689697265625,"(-34.419769287109375, -48.86260986328125, 630.3018798828125)","(27.01372718811035, -41.91857147216797, 625.9119873046875)","(-31.142457962036133, 143.67938232421875, 41.65325927734375)","(-45.947593688964844, 145.52684020996094, 42.32563781738281)",POINT (0.3879894465208054 0.3061821758747101),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,6,26,3975516223,4194042974,1,1,"(0.41162529587745667, 0.3073351979255676)","(0.36376887559890747, 0.3083900213241577)",1,1,2.55035400390625,2.5556640625,"(-34.43178176879883, -48.87228012084961, 630.4327392578125)","(27.020061492919922, -41.922325134277344, 625.9757080078125)","(-30.354331970214844, 144.39190673828125, 41.91258239746094)","(-46.93833541870117, 144.19869995117188, 41.84223937988281)",POINT (0.3876970857381821 0.3078626096248627),,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
