,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,define.1,afunc.1,input1.1,input2.1,  .1,cond.1,-----------.1,    .1,nan.1,input1.2,-----------.2,>.1,car.1,input1.3,car.2,input2.2,-----------.4,-----------.5,<.1,car.3,input1.4,car.4,input2.3,-----------.7,    .2,else.1,afunc.2,cdr.1,input1.5,cdr.2,input2.4,).1,].1,).2,).3,question,code,choices
0,8,25,345120242904,15787036857,1,1,"(0.7003062963485718, 0.14022861421108246)","(0.6702215075492859, 0.09888847172260284)",1,1,3.120086669921875,2.981292724609375,"(-20.0704345703125, -11.954978942871094, 670.0819091796875)","(40.30685806274414, -15.693136215209961, 670.143310546875)","(69.6841812133789, 175.0010223388672, 53.05342102050781)","(59.25870895385742, 182.57334899902344, 55.80952453613281)",POINT (0.6852639019489288 0.1195585429668426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,25,345120259570,15787053523,1,1,"(0.6934794187545776, 0.11754684150218964)","(0.6696507334709167, 0.10819404572248459)",1,1,3.111907958984375,2.978500366210937,"(-20.38268280029297, -11.939903259277344, 669.9879150390625)","(40.01018524169922, -15.686809539794922, 670.50341796875)","(67.31841278076172, 179.15570068359375, 54.565513610839844)","(59.060909271240234, 180.8688507080078, 55.189090728759766)",POINT (0.6815650761127472 0.1128704436123371),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,25,345120276238,15787070190,1,1,"(0.7026020288467407, 0.14072935283184052)","(0.6596889495849609, 0.1081521064043045)",1,1,3.1368408203125,2.9857635498046875,"(-20.723033905029297, -11.946680068969727, 670.7611694335938)","(39.65938949584961, -15.670761108398438, 670.4713134765625)","(70.47972869873047, 174.90933227539062, 53.019954681396484)","(55.60879135131836, 180.87652587890625, 55.1919059753418)",POINT (0.6811454892158508 0.1244407296180725),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,25,345120292905,15787086857,1,1,"(0.685599148273468, 0.13852998614311218)","(0.6680237650871277, 0.1175006851553917)",1,1,3.1227264404296875,2.9823150634765625,"(-20.989381790161133, -11.9826021194458, 670.7691040039062)","(39.40582275390625, -15.668085098266602, 671.2765502929688)","(64.58761596679688, 175.31216430664062, 53.16666030883789)","(58.497100830078125, 179.16412353515625, 54.56867980957031)",POINT (0.6768114566802979 0.1280153356492519),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,25,345120309572,15787103523,1,1,"(0.7010030150413513, 0.12617087364196777)","(0.6656368374824524, 0.10811108350753784)",1,1,3.13665771484375,2.986602783203125,"(-21.29681396484375, -12.038503646850586, 671.0482788085938)","(39.125465393066406, -15.646663665771484, 671.4852294921875)","(69.92561340332031, 177.5760040283203, 53.99061584472656)","(57.66993713378906, 180.88404846191406, 55.19462203979492)",POINT (0.6833199262619019 0.1171409785747528),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,25,345120326247,15787120197,1,1,"(0.6947966814041138, 0.10949668288230896)","(0.6472150087356567, 0.1469476968050003)",1,1,3.1343994140625,2.986419677734375,"(-21.56250762939453, -12.084836959838867, 671.3544921875)","(38.84855651855469, -15.577703475952148, 671.365966796875)","(67.77489471435547, 180.6302490234375, 55.10223388671875)","(51.28611755371094, 173.77029418945312, 52.60542297363281)",POINT (0.6710058450698853 0.1282221898436546),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,25,345120342914,15787136864,1,1,"(0.6290108561515808, 0.1176249235868454)","(0.5939452052116394, 0.13165485858917236)",1,1,3.1142120361328125,3.002838134765625,"(-21.926029205322266, -12.068119049072266, 671.704345703125)","(38.50592041015625, -15.509681701660156, 672.2083740234375)","(44.97770309448242, 179.14137268066406, 54.56037521362305)","(32.82616424560547, 176.57150268554688, 53.62498474121094)",POINT (0.6114780306816101 0.1246398910880089),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,25,345120359581,15787153530,1,1,"(0.5971810221672058, 0.1400037705898285)","(0.5681671500205994, 0.1259157955646515)",1,1,3.11895751953125,2.988922119140625,"(-22.13872528076172, -12.003305435180664, 671.689453125)","(38.30022430419922, -15.376638412475586, 672.5089721679688)","(33.9474983215332, 175.042236328125, 53.068336486816406)","(23.893146514892578, 177.6227264404297, 54.007625579833984)",POINT (0.5826740860939026 0.13295978307724),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,25,345120376248,15787170197,1,1,"(0.6058428287506104, 0.12893687188625336)","(0.5862109661102295, 0.11495959758758545)",1,1,3.1059112548828125,2.9858856201171875,"(-22.252178192138672, -11.940644264221191, 672.4058837890625)","(38.16417694091797, -15.248944282531738, 672.8018188476562)","(36.949127197265625, 177.06935119628906, 53.80622100830078)","(30.145978927612305, 179.62957763671875, 54.73809051513672)",POINT (0.5960268974304199 0.1219482347369194),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,8,25,345120392916,15787186864,1,1,"(0.5992209911346436, 0.1210017055273056)","(0.5638864636421204, 0.15106868743896484)",1,1,3.0978546142578125,2.9737701416015625,"(-22.294204711914062, -11.843563079833984, 672.378173828125)","(38.112335205078125, -15.105422019958496, 672.805419921875)","(34.6544303894043, 178.5228271484375, 54.335296630859375)","(22.409727096557617, 173.01544189453125, 52.33069610595703)",POINT (0.581553727388382 0.1360351964831352),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
