,participant_id,function_fid,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,irl_left_eye_coordinates,irl_right_eye_coordinates,irl_left_point_on_screen,irl_right_point_on_screen,geometry,2.1,11.1,9.1,7.1,6.1,5.1,5.2,4.1,2.2,question,code,choices
0,43,11,76044737480,6994898612,1,1,"(0.46616142988204956, 0.15595431625843048)","(0.4457363784313202, 0.09778637439012527)",1,1,2.500640869140625,2.456817626953125,"(-87.41250610351562, -32.311859130859375, 584.2638549804688)","(-26.887496948242188, -38.551246643066406, 587.4404296875)","(-13.311734199523926, 171.66937255859375, 51.840728759765625)","(-20.369112014770508, 182.29295349121094, 55.707420349121094)",POINT (0.4559489041566849 0.1268703453242779),,,,,,,,,,,,
0,43,11,76044754148,6994915279,1,1,"(0.46484988927841187, 0.14930935204029083)","(0.44592341780662537, 0.11263682693243027)",1,1,2.514129638671875,2.4730682373046875,"(-87.45047760009766, -32.31510925292969, 584.3910522460938)","(-26.893936157226562, -38.530555725097656, 587.4685668945312)","(-13.764911651611328, 172.88296508789062, 52.2824821472168)","(-20.30448341369629, 179.58071899414062, 54.72024154663086)",POINT (0.4553866535425186 0.1309730894863606),,,,,,,,,,,,
0,43,11,76044770815,6994931946,1,1,"(0.4697592258453369, 0.14583273231983185)","(0.4463178217411041, 0.10998117178678513)",1,1,2.5030517578125,2.459091186523437,"(-87.48785400390625, -32.312164306640625, 584.4103393554688)","(-26.916549682617188, -38.49821472167969, 587.52392578125)","(-12.068591117858887, 173.5179443359375, 52.51355743408203)","(-20.168214797973633, 180.0657501220703, 54.89676284790039)",POINT (0.4580385237932205 0.1279069520533085),,,,,,,,,,,,
0,43,11,76044787482,6994948612,1,1,"(0.46881207823753357, 0.1428389996290207)","(0.4461019039154053, 0.11365634202957153)",1,1,2.485382080078125,2.461151123046875,"(-87.52951049804688, -32.32222366333008, 584.4772338867188)","(-26.955236434936523, -38.491302490234375, 587.6641845703125)","(-12.395868301391602, 174.064697265625, 52.71256637573242)","(-20.242815017700195, 179.39451599121094, 54.6524772644043)",POINT (0.4574569910764694 0.1282476708292961),,,,,,,,,,,,
0,43,11,76044804148,6994965278,1,1,"(0.4686760902404785, 0.14565235376358032)","(0.44577884674072266, 0.1180146187543869)",1,1,2.4883270263671875,2.470321655273437,"(-87.56849670410156, -32.324554443359375, 584.5255737304688)","(-26.994674682617188, -38.47782897949219, 587.7764892578125)","(-12.442856788635254, 173.5508575439453, 52.52555847167969)","(-20.35442543029785, 178.5985565185547, 54.362735748291016)",POINT (0.4572274684906006 0.1318334862589836),,,,,,,,,,,,
0,43,11,76044820816,6994981945,1,1,"(0.4614996314048767, 0.1483607143163681)","(0.4472745656967163, 0.11882881075143814)",1,1,2.484283447265625,2.4760284423828125,"(-87.61262512207031, -32.33921432495117, 584.572021484375)","(-27.030052185058594, -38.47625732421875, 587.7732543945312)","(-14.922506332397461, 173.0562286376953, 52.345550537109375)","(-19.837627410888672, 178.44984436035156, 54.30861282348633)",POINT (0.4543870985507965 0.1335947625339031),,,,,,,,,,,,
0,43,11,76044837484,6994998612,1,1,"(0.4663476049900055, 0.15790438652038574)","(0.446244478225708, 0.11595974862575531)",1,1,2.525390625,2.4521484375,"(-87.65887451171875, -32.3493537902832, 584.6674194335938)","(-27.056198120117188, -38.46803665161133, 587.761474609375)","(-13.247408866882324, 171.31320190429688, 51.711116790771484)","(-20.193553924560547, 178.9738311767578, 54.499366760253906)",POINT (0.4562960416078568 0.1369320675730705),,,,,,,,,,,,
0,43,11,76044854159,6995015287,1,1,"(0.47132620215415955, 0.1497127264738083)","(0.44008365273475647, 0.10992907732725143)",1,1,2.4895477294921875,2.4471893310546875,"(-87.70985412597656, -32.386165618896484, 584.7421875)","(-27.0871639251709, -38.48081970214844, 587.8070068359375)","(-11.527181625366211, 172.80931091308594, 52.25564956665039)","(-22.322269439697266, 180.0752410888672, 54.900238037109375)",POINT (0.455704927444458 0.1298209019005299),,,,,,,,,,,,
0,43,11,76044870827,6995031954,1,1,"(0.46776315569877625, 0.15132200717926025)","(0.44301217794418335, 0.11881544440984726)",1,1,2.4973297119140625,2.4620361328125,"(-87.74214172363281, -32.40178680419922, 584.7630615234375)","(-27.126327514648438, -38.48347854614258, 587.8516845703125)","(-12.758310317993164, 172.51539611816406, 52.148685455322266)","(-21.31039047241211, 178.4522705078125, 54.30954360961914)",POINT (0.4553876668214798 0.1350687257945538),,,,,,,,,,,,
0,43,11,76044887493,6995048620,1,1,"(0.4684779942035675, 0.1537599116563797)","(0.44979342818260193, 0.11183898895978928)",1,1,2.523284912109375,2.459457397460937,"(-87.79193878173828, -32.40958023071289, 584.8175048828125)","(-27.186843872070312, -38.48575973510742, 588.05810546875)","(-12.511298179626465, 172.07012939453125, 51.986602783203125)","(-18.967296600341797, 179.7264404296875, 54.773277282714844)",POINT (0.4591357111930847 0.1327994503080845),,,,,,,,,,,,
0,43,11,76044904160,6995065286,1,1,"(0.4614581763744354, 0.16525618731975555)","(0.4486664831638336, 0.10850445926189423)",1,1,2.5234832763671875,2.4629669189453125,"(-87.8415298461914, -32.389869689941406, 584.9125366210938)","(-27.231731414794922, -38.44989776611328, 588.0256958007812)","(-14.936824798583984, 169.97048950195312, 51.22240447998047)","(-19.356679916381836, 180.33543395996094, 54.994956970214844)",POINT (0.4550623297691345 0.1368803232908249),,,,,,,,,,,,
0,43,11,76044920827,6995081953,1,1,"(0.4703219532966614, 0.15119649469852448)","(0.44215646386146545, 0.09968594461679459)",1,1,2.511749267578125,2.439117431640625,"(-87.91790771484375, -32.37371063232422, 585.1078491210938)","(-27.27336311340332, -38.37007141113281, 588.0023803710938)","(-11.874170303344727, 172.53829956054688, 52.15701675415039)","(-21.60606575012207, 181.94601440429688, 55.5811653137207)",POINT (0.4562392085790634 0.1254412196576595),,,,,,,,,,,,
0,43,11,76044937495,6995098620,1,1,"(0.46675196290016174, 0.15050473809242249)","(0.44169124960899353, 0.11089996993541718)",1,1,2.512802124023437,2.45660400390625,"(-87.97296142578125, -32.341583251953125, 585.3008422851562)","(-27.318201065063477, -38.26116180419922, 588.0948486328125)","(-13.107691764831543, 172.6646270751953, 52.203025817871094)","(-21.766807556152344, 179.89794921875, 54.83568572998047)",POINT (0.4542216062545776 0.1307023540139198),,,,,,,,,,,,
0,43,11,76044954162,6995115287,1,1,"(0.47049736976623535, 0.12902690470218658)","(0.4415513575077057, 0.12208888679742813)",1,1,2.510604858398437,2.446319580078125,"(-88.0055160522461, -32.298336029052734, 585.4794311523438)","(-27.351524353027344, -38.11467742919922, 588.3029174804688)","(-11.813567161560059, 176.58729553222656, 53.6307258605957)","(-21.81513786315918, 177.8544158935547, 54.09193801879883)",POINT (0.4560243636369705 0.1255578957498074),,,,,,,,,,,,
